,id,child_alone,child_alone_prediction
1267,5294,0,0.0
1268,5305,0,0.0
1269,5312,0,0.0
1270,5321,0,0.0
1271,5335,0,0.0
1272,5357,0,0.0
1273,5359,0,0.0
1274,5362,0,0.0
1275,5364,0,0.0
1276,5365,0,0.0
1277,5372,0,0.0
1278,5373,0,0.0
1279,5381,0,0.0
1280,5383,0,0.0
1281,5384,0,0.0
1282,5387,0,0.0
1283,5392,0,0.0
1284,5393,0,0.0
1285,5394,0,0.0
1286,5400,0,0.0
1287,5405,0,0.0
1288,5407,0,0.0
1289,5415,0,0.0
1290,5417,0,0.0
1291,5419,0,0.0
1292,5420,0,0.0
1293,5424,0,0.0
1294,5427,0,0.0
1295,5430,0,0.0
1296,5436,0,0.0
1297,5437,0,0.0
1298,5439,0,0.0
1299,5442,0,0.0
1300,5446,0,0.0
1301,5450,0,0.0
1302,5451,0,0.0
1303,5455,0,0.0
1304,5457,0,0.0
1305,5465,0,0.0
1306,5471,0,0.0
1307,5473,0,0.0
1308,5476,0,0.0
1309,5479,0,0.0
1310,5482,0,0.0
1311,5483,0,0.0
1312,5490,0,0.0
1313,5496,0,0.0
1314,5502,0,0.0
1315,5511,0,0.0
1316,5513,0,0.0
1317,5514,0,0.0
1318,5516,0,0.0
1319,5521,0,0.0
1320,5524,0,0.0
1321,5525,0,0.0
1322,5534,0,0.0
1323,5535,0,0.0
1324,5539,0,0.0
1325,5546,0,0.0
1326,5553,0,0.0
1327,5554,0,0.0
1328,5555,0,0.0
1329,5563,0,0.0
1330,5566,0,0.0
1331,5569,0,0.0
1332,5572,0,0.0
1333,5576,0,0.0
1334,5579,0,0.0
1335,5580,0,0.0
1336,5590,0,0.0
1337,5592,0,0.0
1338,5597,0,0.0
1339,5603,0,0.0
1340,5609,0,0.0
1341,5610,0,0.0
1342,5613,0,0.0
1343,5631,0,0.0
1344,5636,0,0.0
1345,5654,0,0.0
1346,5655,0,0.0
1347,5656,0,0.0
1348,5659,0,0.0
1349,5663,0,0.0
1350,5674,0,0.0
1351,5683,0,0.0
1352,5689,0,0.0
1353,5692,0,0.0
1354,5694,0,0.0
1355,5700,0,0.0
1356,5706,0,0.0
1357,5707,0,0.0
1358,5710,0,0.0
1359,5712,0,0.0
1360,5726,0,0.0
1361,5731,0,0.0
1362,5733,0,0.0
1363,5739,0,0.0
1364,5743,0,0.0
1365,5744,0,0.0
1366,5746,0,0.0
1367,5753,0,0.0
1368,5764,0,0.0
1369,5765,0,0.0
1370,5766,0,0.0
1371,5770,0,0.0
1372,5775,0,0.0
1373,5776,0,0.0
1374,5776,0,0.0
1375,5779,0,0.0
1376,5783,0,0.0
1377,5786,0,0.0
1378,5791,0,0.0
1379,5793,0,0.0
1380,5795,0,0.0
1381,5796,0,0.0
1382,5805,0,0.0
1383,5807,0,0.0
1384,5809,0,0.0
1385,5811,0,0.0
1386,5813,0,0.0
1387,5816,0,0.0
1388,5819,0,0.0
1389,5821,0,0.0
1390,5825,0,0.0
1391,5827,0,0.0
1392,5829,0,0.0
1393,5831,0,0.0
1394,5834,0,0.0
1395,5839,0,0.0
1396,5843,0,0.0
1397,5853,0,0.0
1398,5854,0,0.0
1399,5859,0,0.0
1400,5867,0,0.0
1401,5870,0,0.0
1402,5871,0,0.0
1403,5879,0,0.0
1404,5886,0,0.0
1405,5889,0,0.0
1406,5891,0,0.0
1407,5897,0,0.0
1408,5900,0,0.0
1409,5901,0,0.0
1410,5902,0,0.0
1411,5905,0,0.0
1412,5907,0,0.0
1413,5911,0,0.0
1414,5913,0,0.0
1415,5917,0,0.0
1416,5919,0,0.0
1417,5922,0,0.0
1418,5932,0,0.0
1419,5934,0,0.0
1420,5939,0,0.0
1421,5940,0,0.0
1422,5941,0,0.0
1423,5946,0,0.0
1424,5947,0,0.0
1425,5952,0,0.0
1426,5960,0,0.0
1427,5962,0,0.0
1428,5970,0,0.0
1429,5974,0,0.0
1430,5975,0,0.0
1431,5976,0,0.0
1432,5977,0,0.0
1433,5982,0,0.0
1434,5990,0,0.0
1435,5992,0,0.0
1436,5993,0,0.0
1437,5994,0,0.0
1438,5996,0,0.0
1439,5999,0,0.0
1440,6001,0,0.0
1441,6006,0,0.0
1442,6024,0,0.0
1443,6027,0,0.0
1444,6030,0,0.0
1445,6039,0,0.0
1446,6040,0,0.0
1447,6042,0,0.0
1448,6045,0,0.0
1449,6047,0,0.0
1450,6049,0,0.0
1451,6055,0,0.0
1452,6056,0,0.0
1453,6072,0,0.0
1454,6079,0,0.0
1455,6081,0,0.0
1456,6082,0,0.0
1457,6086,0,0.0
1458,6092,0,0.0
1459,6094,0,0.0
1460,6101,0,0.0
1461,6106,0,0.0
1462,6114,0,0.0
1463,6115,0,0.0
1464,6117,0,0.0
1465,6126,0,0.0
1466,6129,0,0.0
1467,6130,0,0.0
1468,6131,0,0.0
1469,6132,0,0.0
1470,6135,0,0.0
1471,6137,0,0.0
1472,6142,0,0.0
1473,6145,0,0.0
1474,6153,0,0.0
1475,6154,0,0.0
1476,6160,0,0.0
1477,6164,0,0.0
1478,6165,0,0.0
1479,6169,0,0.0
1480,6171,0,0.0
1481,6174,0,0.0
1482,6177,0,0.0
1483,6184,0,0.0
1484,6186,0,0.0
1485,6190,0,0.0
1486,6191,0,0.0
1487,6194,0,0.0
1488,6195,0,0.0
1489,6197,0,0.0
1490,6202,0,0.0
1491,6204,0,0.0
1492,6209,0,0.0
1493,6211,0,0.0
1494,6215,0,0.0
1495,6219,0,0.0
1496,6222,0,0.0
1497,6224,0,0.0
1498,6226,0,0.0
1499,6229,0,0.0
1500,6230,0,0.0
1501,6232,0,0.0
1502,6233,0,0.0
1503,6237,0,0.0
1504,6246,0,0.0
1505,6247,0,0.0
1506,6255,0,0.0
1507,6256,0,0.0
1508,6263,0,0.0
1509,6266,0,0.0
1510,6267,0,0.0
1511,6273,0,0.0
1512,6275,0,0.0
1513,6277,0,0.0
1514,6285,0,0.0
1515,6289,0,0.0
1516,6293,0,0.0
1517,6294,0,0.0
1518,6296,0,0.0
1519,6300,0,0.0
1520,6301,0,0.0
1521,6312,0,0.0
1522,6314,0,0.0
1523,6316,0,0.0
1524,6321,0,0.0
1525,6322,0,0.0
1526,6325,0,0.0
1527,6327,0,0.0
1528,6327,0,0.0
1529,6329,0,0.0
1530,6334,0,0.0
1531,6337,0,0.0
1532,6339,0,0.0
1533,6340,0,0.0
1534,6345,0,0.0
1535,6349,0,0.0
1536,6353,0,0.0
1537,6357,0,0.0
1538,6364,0,0.0
1539,6367,0,0.0
1540,6372,0,0.0
1541,6374,0,0.0
1542,6375,0,0.0
1543,6379,0,0.0
1544,6383,0,0.0
1545,6387,0,0.0
1546,6392,0,0.0
1547,6396,0,0.0
1548,6400,0,0.0
1549,6401,0,0.0
1550,6404,0,0.0
1551,6405,0,0.0
1552,6415,0,0.0
1553,6431,0,0.0
1554,6434,0,0.0
1555,6436,0,0.0
1556,6444,0,0.0
1557,6449,0,0.0
1558,6452,0,0.0
1559,6454,0,0.0
1560,6465,0,0.0
1561,6470,0,0.0
1562,6474,0,0.0
1563,6481,0,0.0
1564,6483,0,0.0
1565,6487,0,0.0
1566,6489,0,0.0
1567,6491,0,0.0
1568,6493,0,0.0
1569,6494,0,0.0
1570,6495,0,0.0
1571,6501,0,0.0
1572,6504,0,0.0
1573,6506,0,0.0
1574,6512,0,0.0
1575,6515,0,0.0
1576,6517,0,0.0
1577,6520,0,0.0
1578,6524,0,0.0
1579,6527,0,0.0
1580,6532,0,0.0
1581,6533,0,0.0
1582,6540,0,0.0
1583,6543,0,0.0
1584,6546,0,0.0
1585,6549,0,0.0
1586,6550,0,0.0
1587,6552,0,0.0
1588,6562,0,0.0
1589,6567,0,0.0
1590,6569,0,0.0
1591,6570,0,0.0
1592,6572,0,0.0
1593,6574,0,0.0
1594,6576,0,0.0
1595,6579,0,0.0
1596,6582,0,0.0
1597,6585,0,0.0
1598,6593,0,0.0
1599,6595,0,0.0
1600,6603,0,0.0
1601,6606,0,0.0
1602,6609,0,0.0
1603,6614,0,0.0
1604,6622,0,0.0
1605,6624,0,0.0
1606,6630,0,0.0
1607,6633,0,0.0
1608,6634,0,0.0
1609,6646,0,0.0
1610,6650,0,0.0
1611,6655,0,0.0
1612,6657,0,0.0
1613,6661,0,0.0
1614,6669,0,0.0
1615,6674,0,0.0
1616,6679,0,0.0
1617,6680,0,0.0
1618,6683,0,0.0
1619,6692,0,0.0
1620,6693,0,0.0
1621,6695,0,0.0
1622,6697,0,0.0
1623,6699,0,0.0
1624,6714,0,0.0
1625,6715,0,0.0
1626,6719,0,0.0
1627,6720,0,0.0
1628,6726,0,0.0
1629,6727,0,0.0
1630,6731,0,0.0
1631,6732,0,0.0
1632,6734,0,0.0
1633,6737,0,0.0
1634,6739,0,0.0
1635,6740,0,0.0
1636,6741,0,0.0
1637,6746,0,0.0
1638,6750,0,0.0
1639,6754,0,0.0
1640,6765,0,0.0
1641,6766,0,0.0
1642,6771,0,0.0
1643,6772,0,0.0
1644,6773,0,0.0
1645,6775,0,0.0
1646,6777,0,0.0
1647,6791,0,0.0
1648,6802,0,0.0
1649,6803,0,0.0
1650,6804,0,0.0
1651,6805,0,0.0
1652,6810,0,0.0
1653,6815,0,0.0
1654,6816,0,0.0
1655,6822,0,0.0
1656,6832,0,0.0
1657,6833,0,0.0
1658,6834,0,0.0
1659,6835,0,0.0
1660,6836,0,0.0
1661,6840,0,0.0
1662,6855,0,0.0
1663,6857,0,0.0
1664,6865,0,0.0
1665,6872,0,0.0
1666,6873,0,0.0
1667,6877,0,0.0
1668,6879,0,0.0
1669,6884,0,0.0
1670,6885,0,0.0
1671,6887,0,0.0
1672,6889,0,0.0
1673,6901,0,0.0
1674,6902,0,0.0
1675,6905,0,0.0
1676,6906,0,0.0
1677,6909,0,0.0
1678,6910,0,0.0
1679,6919,0,0.0
1680,6921,0,0.0
1681,6922,0,0.0
1682,6923,0,0.0
1683,6925,0,0.0
1684,6927,0,0.0
1685,6929,0,0.0
1686,6950,0,0.0
1687,6951,0,0.0
1688,6952,0,0.0
1689,6956,0,0.0
1690,6962,0,0.0
1691,6963,0,0.0
1692,6965,0,0.0
1693,6969,0,0.0
1694,6971,0,0.0
1695,6972,0,0.0
1696,6974,0,0.0
1697,6979,0,0.0
1698,6980,0,0.0
1699,6981,0,0.0
1700,6985,0,0.0
1701,6986,0,0.0
1702,6989,0,0.0
1703,6992,0,0.0
1704,6995,0,0.0
1705,6997,0,0.0
1706,7005,0,0.0
1707,7009,0,0.0
1708,7013,0,0.0
1709,7014,0,0.0
1710,7022,0,0.0
1711,7029,0,0.0
1712,7031,0,0.0
1713,7032,0,0.0
1714,7034,0,0.0
1715,7035,0,0.0
1716,7039,0,0.0
1717,7040,0,0.0
1718,7041,0,0.0
1719,7043,0,0.0
1720,7052,0,0.0
1721,7071,0,0.0
1722,7075,0,0.0
1723,7081,0,0.0
1724,7083,0,0.0
1725,7086,0,0.0
1726,7087,0,0.0
1727,7089,0,0.0
1728,7096,0,0.0
1729,7097,0,0.0
1730,7103,0,0.0
1731,7104,0,0.0
1732,7107,0,0.0
1733,7110,0,0.0
1734,7113,0,0.0
1735,7115,0,0.0
1736,7116,0,0.0
1737,7123,0,0.0
1738,7125,0,0.0
1739,7130,0,0.0
1740,7132,0,0.0
1741,7135,0,0.0
1742,7141,0,0.0
1743,7143,0,0.0
1744,7144,0,0.0
1745,7150,0,0.0
1746,7166,0,0.0
1747,7171,0,0.0
1748,7176,0,0.0
1749,7179,0,0.0
1750,7182,0,0.0
1751,7183,0,0.0
1752,7187,0,0.0
1753,7189,0,0.0
1754,7194,0,0.0
1755,7201,0,0.0
1756,7203,0,0.0
1757,7205,0,0.0
1758,7217,0,0.0
1759,7221,0,0.0
1760,7222,0,0.0
1761,7224,0,0.0
1762,7229,0,0.0
1763,7233,0,0.0
1764,7235,0,0.0
1765,7242,0,0.0
1766,7243,0,0.0
1767,7245,0,0.0
1768,7249,0,0.0
1769,7250,0,0.0
1770,7251,0,0.0
1771,7252,0,0.0
1772,7265,0,0.0
1773,7267,0,0.0
1774,7270,0,0.0
1775,7271,0,0.0
1776,7275,0,0.0
1777,7277,0,0.0
1778,7281,0,0.0
1779,7286,0,0.0
1780,7291,0,0.0
1781,7292,0,0.0
1782,7303,0,0.0
1783,7307,0,0.0
1784,7310,0,0.0
1785,7313,0,0.0
1786,7321,0,0.0
1787,7323,0,0.0
1788,7326,0,0.0
1789,7337,0,0.0
1790,7340,0,0.0
1791,7341,0,0.0
1792,7346,0,0.0
1793,7350,0,0.0
1794,7359,0,0.0
1795,7363,0,0.0
1796,7365,0,0.0
1797,7366,0,0.0
1798,7379,0,0.0
1799,7382,0,0.0
1800,7385,0,0.0
1801,7389,0,0.0
1802,7391,0,0.0
1803,7394,0,0.0
1804,7395,0,0.0
1805,7397,0,0.0
1806,7399,0,0.0
1807,7409,0,0.0
1808,7410,0,0.0
1809,7415,0,0.0
1810,7416,0,0.0
1811,7421,0,0.0
1812,7426,0,0.0
1813,7430,0,0.0
1814,7432,0,0.0
1815,7440,0,0.0
1816,7442,0,0.0
1817,7443,0,0.0
1818,7451,0,0.0
1819,7457,0,0.0
1820,7459,0,0.0
1821,7463,0,0.0
1822,7469,0,0.0
1823,7476,0,0.0
1824,7479,0,0.0
1825,7482,0,0.0
1826,7483,0,0.0
1827,7486,0,0.0
1828,7487,0,0.0
1829,7492,0,0.0
1830,7495,0,0.0
1831,7504,0,0.0
1832,7506,0,0.0
1833,7511,0,0.0
1834,7514,0,0.0
1835,7515,0,0.0
1836,7522,0,0.0
1837,7532,0,0.0
1838,7534,0,0.0
1839,7537,0,0.0
1840,7539,0,0.0
1841,7540,0,0.0
1842,7542,0,0.0
1843,7543,0,0.0
1844,7544,0,0.0
1845,7547,0,0.0
1846,7549,0,0.0
1847,7552,0,0.0
1848,7555,0,0.0
1849,7563,0,0.0
1850,7566,0,0.0
1851,7574,0,0.0
1852,7577,0,0.0
1853,7579,0,0.0
1854,7580,0,0.0
1855,7581,0,0.0
1856,7582,0,0.0
1857,7586,0,0.0
1858,7592,0,0.0
1859,7593,0,0.0
1860,7595,0,0.0
1861,7601,0,0.0
1862,7603,0,0.0
1863,7604,0,0.0
1864,7606,0,0.0
1865,7607,0,0.0
1866,7610,0,0.0
1867,7611,0,0.0
1868,7615,0,0.0
1869,7622,0,0.0
1870,7624,0,0.0
1871,7625,0,0.0
1872,7629,0,0.0
1873,7632,0,0.0
1874,7634,0,0.0
1875,7639,0,0.0
1876,7644,0,0.0
1877,7645,0,0.0
1878,7652,0,0.0
1879,7653,0,0.0
1880,7657,0,0.0
1881,7669,0,0.0
1882,7674,0,0.0
1883,7675,0,0.0
1884,7680,0,0.0
1885,7682,0,0.0
1886,7684,0,0.0
1887,7694,0,0.0
1888,7697,0,0.0
1889,7701,0,0.0
1890,7702,0,0.0
1891,7704,0,0.0
1892,7711,0,0.0
1893,7714,0,0.0
1894,7715,0,0.0
1895,7717,0,0.0
1896,7719,0,0.0
1897,7724,0,0.0
1898,7742,0,0.0
1899,7744,0,0.0
1900,7745,0,0.0
1901,7750,0,0.0
1902,7757,0,0.0
1903,7760,0,0.0
1904,7761,0,0.0
1905,7762,0,0.0
1906,7763,0,0.0
1907,7772,0,0.0
1908,7774,0,0.0
1909,7776,0,0.0
1910,7777,0,0.0
1911,7780,0,0.0
1912,7784,0,0.0
1913,7785,0,0.0
1914,7794,0,0.0
1915,7797,0,0.0
1916,7801,0,0.0
1917,7804,0,0.0
1918,7810,0,0.0
1919,7819,0,0.0
1920,7821,0,0.0
1921,7825,0,0.0
1922,7826,0,0.0
1923,7827,0,0.0
1924,7830,0,0.0
1925,7831,0,0.0
1926,7833,0,0.0
1927,7834,0,0.0
1928,7835,0,0.0
1929,7837,0,0.0
1930,7844,0,0.0
1931,7846,0,0.0
1932,7852,0,0.0
1933,7854,0,0.0
1934,7855,0,0.0
1935,7859,0,0.0
1936,7866,0,0.0
1937,7867,0,0.0
1938,7870,0,0.0
1939,7871,0,0.0
1940,7872,0,0.0
1941,7874,0,0.0
1942,7877,0,0.0
1943,7881,0,0.0
1944,7890,0,0.0
1945,7892,0,0.0
1946,7899,0,0.0
1947,7900,0,0.0
1948,7905,0,0.0
1949,7907,0,0.0
1950,7912,0,0.0
1951,7927,0,0.0
1952,7931,0,0.0
1953,7937,0,0.0
1954,7940,0,0.0
1955,7945,0,0.0
1956,7950,0,0.0
1957,7952,0,0.0
1958,7956,0,0.0
1959,7959,0,0.0
1960,7962,0,0.0
1961,7965,0,0.0
1962,7969,0,0.0
1963,7970,0,0.0
1964,7979,0,0.0
1965,7984,0,0.0
1966,7985,0,0.0
1967,7987,0,0.0
1968,7992,0,0.0
1969,7994,0,0.0
1970,7996,0,0.0
1971,7999,0,0.0
1972,8000,0,0.0
1973,8007,0,0.0
1974,8013,0,0.0
1975,8014,0,0.0
1976,8020,0,0.0
1977,8023,0,0.0
1978,8024,0,0.0
1979,8026,0,0.0
1980,8029,0,0.0
1981,8037,0,0.0
1982,8039,0,0.0
1983,8040,0,0.0
1984,8043,0,0.0
1985,8050,0,0.0
1986,8051,0,0.0
1987,8055,0,0.0
1988,8059,0,0.0
1989,8066,0,0.0
1990,8075,0,0.0
1991,8076,0,0.0
1992,8082,0,0.0
1993,8092,0,0.0
1994,8095,0,0.0
1995,8096,0,0.0
1996,8101,0,0.0
1997,8107,0,0.0
1998,8112,0,0.0
1999,8115,0,0.0
2000,8117,0,0.0
2001,8122,0,0.0
2002,8123,0,0.0
2003,8125,0,0.0
2004,8127,0,0.0
2005,8130,0,0.0
2006,8136,0,0.0
2007,8140,0,0.0
2008,8144,0,0.0
2009,8150,0,0.0
2010,8153,0,0.0
2011,8155,0,0.0
2012,8157,0,0.0
2013,8159,0,0.0
2014,8160,0,0.0
2015,8161,0,0.0
2016,8170,0,0.0
2017,8171,0,0.0
2018,8174,0,0.0
2019,8177,0,0.0
2020,8179,0,0.0
2021,8180,0,0.0
2022,8181,0,0.0
2023,8184,0,0.0
2024,8186,0,0.0
2025,8190,0,0.0
2026,8195,0,0.0
2027,8201,0,0.0
2028,8204,0,0.0
2029,8213,0,0.0
2030,8217,0,0.0
2031,8221,0,0.0
2032,8223,0,0.0
2033,8225,0,0.0
2034,8226,0,0.0
2035,8237,0,0.0
2036,8239,0,0.0
2037,8256,0,0.0
2038,8257,0,0.0
2039,8259,0,0.0
2040,8261,0,0.0
2041,8262,0,0.0
2042,8266,0,0.0
2043,8271,0,0.0
2044,8275,0,0.0
2045,8277,0,0.0
2046,8280,0,0.0
2047,8282,0,0.0
2048,8283,0,0.0
2049,8287,0,0.0
2050,8289,0,0.0
2051,8290,0,0.0
2052,8291,0,0.0
2053,8295,0,0.0
2054,8299,0,0.0
2055,8301,0,0.0
2056,8304,0,0.0
2057,8305,0,0.0
2058,8306,0,0.0
2059,8307,0,0.0
2060,8312,0,0.0
2061,8314,0,0.0
2062,8321,0,0.0
2063,8323,0,0.0
2064,8325,0,0.0
2065,8327,0,0.0
2066,8329,0,0.0
2067,8332,0,0.0
2068,8333,0,0.0
2069,8334,0,0.0
2070,8337,0,0.0
2071,8344,0,0.0
2072,8345,0,0.0
2073,8350,0,0.0
2074,8361,0,0.0
2075,8364,0,0.0
2076,8365,0,0.0
2077,8371,0,0.0
2078,8373,0,0.0
2079,8374,0,0.0
2080,8375,0,0.0
2081,8377,0,0.0
2082,8382,0,0.0
2083,8384,0,0.0
2084,8386,0,0.0
2085,8392,0,0.0
2086,8393,0,0.0
2087,8394,0,0.0
2088,8396,0,0.0
2089,8397,0,0.0
2090,8403,0,0.0
2091,8413,0,0.0
2092,8414,0,0.0
2093,8417,0,0.0
2094,8436,0,0.0
2095,8437,0,0.0
2096,8439,0,0.0
2097,8443,0,0.0
2098,8479,0,0.0
2099,8487,0,0.0
2100,8490,0,0.0
2101,8491,0,0.0
2102,8495,0,0.0
2103,8501,0,0.0
2104,8503,0,0.0
2105,8511,0,0.0
2106,8517,0,0.0
2107,8522,0,0.0
2108,8526,0,0.0
2109,8530,0,0.0
2110,8556,0,0.0
2111,8559,0,0.0
2112,8560,0,0.0
2113,8561,0,0.0
2114,8563,0,0.0
2115,8566,0,0.0
2116,8569,0,0.0
2117,8572,0,0.0
2118,8576,0,0.0
2119,8584,0,0.0
2120,8585,0,0.0
2121,8591,0,0.0
2122,8592,0,0.0
2123,8609,0,0.0
2124,8613,0,0.0
2125,8614,0,0.0
2126,8617,0,0.0
2127,8634,0,0.0
2128,8635,0,0.0
2129,8637,0,0.0
2130,8639,0,0.0
2131,8646,0,0.0
2132,8653,0,0.0
2133,8659,0,0.0
2134,8667,0,0.0
2135,8669,0,0.0
2136,8680,0,0.0
2137,8684,0,0.0
2138,8694,0,0.0
2139,8700,0,0.0
2140,8703,0,0.0
2141,8709,0,0.0
2142,8717,0,0.0
2143,8720,0,0.0
2144,8727,0,0.0
2145,8736,0,0.0
2146,8743,0,0.0
2147,8746,0,0.0
2148,8750,0,0.0
2149,8751,0,0.0
2150,8752,0,0.0
2151,8756,0,0.0
2152,8757,0,0.0
2153,8759,0,0.0
2154,8769,0,0.0
2155,8773,0,0.0
2156,8774,0,0.0
2157,8775,0,0.0
2158,8777,0,0.0
2159,8782,0,0.0
2160,8783,0,0.0
2161,8789,0,0.0
2162,8792,0,0.0
2163,8799,0,0.0
2164,8800,0,0.0
2165,8804,0,0.0
2166,8805,0,0.0
2167,8806,0,0.0
2168,8807,0,0.0
2169,8814,0,0.0
2170,8821,0,0.0
2171,8822,0,0.0
2172,8823,0,0.0
2173,8827,0,0.0
2174,8830,0,0.0
2175,8840,0,0.0
2176,8843,0,0.0
2177,8844,0,0.0
2178,8847,0,0.0
2179,8850,0,0.0
2180,8852,0,0.0
2181,8859,0,0.0
2182,8864,0,0.0
2183,8865,0,0.0
2184,8867,0,0.0
2185,8871,0,0.0
2186,8872,0,0.0
2187,8873,0,0.0
2188,8879,0,0.0
2189,8885,0,0.0
2190,8886,0,0.0
2191,8887,0,0.0
2192,8890,0,0.0
2193,8902,0,0.0
2194,8913,0,0.0
2195,8915,0,0.0
2196,8916,0,0.0
2197,8926,0,0.0
2198,8929,0,0.0
2199,8930,0,0.0
2200,8940,0,0.0
2201,8941,0,0.0
2202,8943,0,0.0
2203,8944,0,0.0
2204,8946,0,0.0
2205,8954,0,0.0
2206,8955,0,0.0
2207,8956,0,0.0
2208,8961,0,0.0
2209,8966,0,0.0
2210,8973,0,0.0
2211,8979,0,0.0
2212,8984,0,0.0
2213,8985,0,0.0
2214,8986,0,0.0
2215,8996,0,0.0
2216,8997,0,0.0
2217,9004,0,0.0
2218,9005,0,0.0
2219,9013,0,0.0
2220,9017,0,0.0
2221,9020,0,0.0
2222,9023,0,0.0
2223,9025,0,0.0
2224,9027,0,0.0
2225,9030,0,0.0
2226,9032,0,0.0
2227,9034,0,0.0
2228,9044,0,0.0
2229,9047,0,0.0
2230,9051,0,0.0
2231,9053,0,0.0
2232,9055,0,0.0
2233,9056,0,0.0
2234,9059,0,0.0
2235,9065,0,0.0
2236,9069,0,0.0
2237,9070,0,0.0
2238,9072,0,0.0
2239,9074,0,0.0
2240,9079,0,0.0
2241,9086,0,0.0
2242,9087,0,0.0
2243,9095,0,0.0
2244,9096,0,0.0
2245,9103,0,0.0
2246,9104,0,0.0
2247,9110,0,0.0
2248,9112,0,0.0
2249,9113,0,0.0
2250,9114,0,0.0
2251,9117,0,0.0
2252,9121,0,0.0
2253,9123,0,0.0
2254,9125,0,0.0
2255,9126,0,0.0
2256,9129,0,0.0
2257,9133,0,0.0
2258,9134,0,0.0
2259,9136,0,0.0
2260,9143,0,0.0
2261,9144,0,0.0
2262,9145,0,0.0
2263,9146,0,0.0
2264,9152,0,0.0
2265,9153,0,0.0
2266,9156,0,0.0
2267,9163,0,0.0
2268,9170,0,0.0
2269,9172,0,0.0
2270,9173,0,0.0
2271,9184,0,0.0
2272,9189,0,0.0
2273,9190,0,0.0
2274,9194,0,0.0
2275,9202,0,0.0
2276,9205,0,0.0
2277,9206,0,0.0
2278,9207,0,0.0
2279,9215,0,0.0
2280,9222,0,0.0
2281,9234,0,0.0
2282,9235,0,0.0
2283,9236,0,0.0
2284,9242,0,0.0
2285,9244,0,0.0
2286,9249,0,0.0
2287,9251,0,0.0
2288,9257,0,0.0
2289,9260,0,0.0
2290,9263,0,0.0
2291,9266,0,0.0
2292,9267,0,0.0
2293,9274,0,0.0
2294,9276,0,0.0
2295,9279,0,0.0
2296,9280,0,0.0
2297,9286,0,0.0
2298,9287,0,0.0
2299,9299,0,0.0
2300,9300,0,0.0
2301,9301,0,0.0
2302,9302,0,0.0
2303,9311,0,0.0
2304,9313,0,0.0
2305,9316,0,0.0
2306,9332,0,0.0
2307,9336,0,0.0
2308,9342,0,0.0
2309,9347,0,0.0
2310,9350,0,0.0
2311,9356,0,0.0
2312,9357,0,0.0
2313,9359,0,0.0
2314,9360,0,0.0
2315,9361,0,0.0
2316,9369,0,0.0
2317,9373,0,0.0
2318,9375,0,0.0
2319,9384,0,0.0
2320,9385,0,0.0
2321,9386,0,0.0
2322,9389,0,0.0
2323,9391,0,0.0
2324,9393,0,0.0
2325,9403,0,0.0
2326,9404,0,0.0
2327,9405,0,0.0
2328,9406,0,0.0
2329,9407,0,0.0
2330,9411,0,0.0
2331,9412,0,0.0
2332,9414,0,0.0
2333,9417,0,0.0
2334,9422,0,0.0
2335,9425,0,0.0
2336,9429,0,0.0
2337,9431,0,0.0
2338,9432,0,0.0
2339,9433,0,0.0
2340,9435,0,0.0
2341,9437,0,0.0
2342,9441,0,0.0
2343,9445,0,0.0
2344,9446,0,0.0
2345,9451,0,0.0
2346,9457,0,0.0
2347,9461,0,0.0
2348,9463,0,0.0
2349,9467,0,0.0
2350,9479,0,0.0
2351,9486,0,0.0
2352,9487,0,0.0
2353,9491,0,0.0
2354,9493,0,0.0
2355,9495,0,0.0
2356,9499,0,0.0
2357,9502,0,0.0
2358,9503,0,0.0
2359,9504,0,0.0
2360,9509,0,0.0
2361,9510,0,0.0
2362,9511,0,0.0
2363,9512,0,0.0
2364,9514,0,0.0
2365,9515,0,0.0
2366,9530,0,0.0
2367,9531,0,0.0
2368,9534,0,0.0
2369,9536,0,0.0
2370,9540,0,0.0
2371,9542,0,0.0
2372,9546,0,0.0
2373,9547,0,0.0
2374,9554,0,0.0
2375,9557,0,0.0
2376,9565,0,0.0
2377,9571,0,0.0
2378,9575,0,0.0
2379,9579,0,0.0
2380,9580,0,0.0
2381,9582,0,0.0
2382,9596,0,0.0
2383,9599,0,0.0
2384,9600,0,0.0
2385,9602,0,0.0
2386,9603,0,0.0
2387,9605,0,0.0
2388,9609,0,0.0
2389,9610,0,0.0
2390,9611,0,0.0
2391,9613,0,0.0
2392,9615,0,0.0
2393,9621,0,0.0
2394,9629,0,0.0
2395,9630,0,0.0
2396,9631,0,0.0
2397,9635,0,0.0
2398,9640,0,0.0
2399,9647,0,0.0
2400,9654,0,0.0
2401,9659,0,0.0
2402,9660,0,0.0
2403,9664,0,0.0
2404,9670,0,0.0
2405,9671,0,0.0
2406,9683,0,0.0
2407,9696,0,0.0
2408,9699,0,0.0
2409,9701,0,0.0
2410,9705,0,0.0
2411,9706,0,0.0
2412,9713,0,0.0
2413,9717,0,0.0
2414,9719,0,0.0
2415,9722,0,0.0
2416,9727,0,0.0
2417,9737,0,0.0
2418,9739,0,0.0
2419,9743,0,0.0
2420,9744,0,0.0
2421,9746,0,0.0
2422,9750,0,0.0
2423,9753,0,0.0
2424,9757,0,0.0
2425,9767,0,0.0
2426,9769,0,0.0
2427,9770,0,0.0
2428,9774,0,0.0
2429,9775,0,0.0
2430,9777,0,0.0
2431,9797,0,0.0
