,id,death,death_prediction
1266,5422,0,0.0
1267,5423,0,0.0
1268,5427,0,0.0
1269,5429,0,0.0
1270,5430,0,0.0
1271,5433,0,0.0
1272,5439,0,0.0
1273,5441,0,0.0
1274,5449,0,0.0
1275,5450,0,0.0
1276,5454,0,0.0
1277,5457,0,0.0
1278,5464,0,0.0
1279,5469,0,0.0
1280,5471,0,0.0
1281,5477,0,0.0
1282,5482,0,0.0
1283,5486,0,0.0
1284,5500,0,0.0
1285,5503,0,0.0
1286,5507,0,0.0
1287,5514,0,0.0
1288,5515,0,0.0
1289,5522,0,0.0
1290,5524,0,0.0
1291,5532,0,0.0
1292,5534,0,0.0
1293,5535,0,0.0
1294,5539,0,0.0
1295,5544,0,0.0
1296,5545,0,0.0
1297,5554,0,0.0
1298,5555,0,0.0
1299,5567,0,0.0
1300,5576,0,0.0
1301,5591,0,0.0
1302,5593,0,0.0
1303,5594,0,0.0
1304,5597,0,0.0
1305,5601,1,0.0
1306,5615,0,0.0
1307,5619,0,0.0
1308,5622,0,0.0
1309,5641,0,0.0
1310,5643,0,0.0
1311,5645,0,0.0
1312,5646,0,0.0
1313,5662,0,0.0
1314,5673,0,0.0
1315,5680,0,0.0
1316,5683,0,0.0
1317,5697,0,0.0
1318,5701,0,0.0
1319,5705,0,0.0
1320,5712,0,0.0
1321,5713,0,0.0
1322,5714,0,0.0
1323,5723,0,0.0
1324,5724,0,0.0
1325,5726,0,0.0
1326,5727,0,0.0
1327,5729,0,0.0
1328,5730,0,0.0
1329,5732,0,0.0
1330,5735,0,0.0
1331,5741,0,0.0
1332,5742,0,0.0
1333,5749,0,0.0
1334,5752,0,0.0
1335,5755,0,0.0
1336,5759,0,0.0
1337,5761,0,0.0
1338,5763,0,0.0
1339,5766,0,0.0
1340,5767,0,0.0
1341,5777,1,0.0
1342,5779,0,0.0
1343,5780,0,0.0
1344,5781,0,0.0
1345,5786,0,0.0
1346,5787,0,0.0
1347,5789,0,0.0
1348,5793,0,0.0
1349,5794,0,1.0
1350,5796,0,0.0
1351,5797,0,0.0
1352,5802,0,0.0
1353,5807,0,0.0
1354,5811,0,0.0
1355,5821,0,0.0
1356,5822,0,0.0
1357,5823,0,0.0
1358,5825,0,0.0
1359,5826,0,0.0
1360,5832,0,0.0
1361,5833,0,0.0
1362,5835,0,0.0
1363,5840,0,0.0
1364,5842,0,0.0
1365,5846,0,0.0
1366,5847,0,0.0
1367,5855,0,0.0
1368,5860,0,0.0
1369,5863,0,0.0
1370,5864,0,0.0
1371,5866,0,0.0
1372,5869,0,0.0
1373,5870,0,0.0
1374,5875,0,0.0
1375,5885,0,0.0
1376,5887,0,0.0
1377,5896,0,0.0
1378,5901,0,0.0
1379,5902,0,0.0
1380,5912,0,0.0
1381,5916,0,0.0
1382,5922,0,0.0
1383,5923,0,0.0
1384,5926,0,0.0
1385,5927,0,0.0
1386,5932,0,0.0
1387,5933,0,0.0
1388,5934,0,0.0
1389,5939,0,0.0
1390,5941,0,0.0
1391,5942,0,0.0
1392,5947,1,0.0
1393,5951,0,0.0
1394,5959,0,0.0
1395,5975,0,0.0
1396,5977,0,0.0
1397,5979,0,0.0
1398,5980,0,0.0
1399,5991,0,0.0
1400,5994,0,0.0
1401,6005,0,0.0
1402,6010,0,0.0
1403,6012,0,0.0
1404,6024,0,0.0
1405,6025,0,0.0
1406,6026,0,0.0
1407,6027,0,0.0
1408,6032,0,0.0
1409,6033,0,0.0
1410,6040,0,0.0
1411,6043,0,0.0
1412,6047,0,0.0
1413,6050,0,0.0
1414,6051,0,0.0
1415,6057,0,0.0
1416,6061,0,0.0
1417,6063,0,0.0
1418,6064,0,0.0
1419,6067,0,0.0
1420,6074,0,0.0
1421,6077,0,0.0
1422,6080,0,0.0
1423,6089,0,0.0
1424,6094,0,0.0
1425,6117,0,0.0
1426,6123,0,0.0
1427,6126,0,0.0
1428,6130,0,0.0
1429,6132,0,0.0
1430,6136,0,0.0
1431,6139,0,0.0
1432,6145,0,0.0
1433,6146,0,0.0
1434,6152,0,0.0
1435,6153,0,0.0
1436,6155,0,0.0
1437,6160,0,0.0
1438,6163,0,0.0
1439,6165,1,0.0
1440,6167,0,0.0
1441,6169,0,1.0
1442,6171,0,0.0
1443,6177,0,0.0
1444,6185,0,0.0
1445,6186,0,0.0
1446,6190,0,0.0
1447,6196,0,0.0
1448,6197,0,0.0
1449,6203,0,0.0
1450,6204,0,0.0
1451,6205,0,0.0
1452,6207,0,0.0
1453,6210,0,0.0
1454,6211,0,0.0
1455,6219,0,0.0
1456,6223,0,0.0
1457,6229,0,0.0
1458,6230,0,0.0
1459,6231,0,0.0
1460,6232,0,0.0
1461,6233,1,0.0
1462,6236,0,0.0
1463,6240,0,0.0
1464,6252,0,0.0
1465,6253,0,0.0
1466,6257,0,0.0
1467,6266,0,0.0
1468,6267,0,0.0
1469,6269,0,0.0
1470,6270,0,0.0
1471,6276,0,0.0
1472,6277,0,0.0
1473,6283,0,0.0
1474,6284,0,0.0
1475,6291,0,0.0
1476,6293,0,0.0
1477,6296,0,0.0
1478,6297,0,0.0
1479,6306,0,0.0
1480,6307,0,0.0
1481,6313,0,0.0
1482,6315,0,0.0
1483,6316,0,0.0
1484,6321,0,0.0
1485,6323,0,0.0
1486,6332,0,0.0
1487,6333,0,0.0
1488,6337,0,0.0
1489,6344,0,0.0
1490,6347,0,0.0
1491,6367,0,0.0
1492,6379,0,0.0
1493,6380,0,0.0
1494,6382,0,0.0
1495,6391,0,0.0
1496,6392,1,0.0
1497,6393,0,0.0
1498,6393,0,0.0
1499,6406,0,0.0
1500,6409,0,0.0
1501,6411,0,0.0
1502,6415,0,0.0
1503,6423,0,0.0
1504,6431,0,0.0
1505,6434,0,0.0
1506,6436,0,0.0
1507,6444,0,0.0
1508,6445,0,0.0
1509,6447,0,0.0
1510,6453,0,0.0
1511,6459,0,0.0
1512,6465,0,0.0
1513,6469,0,0.0
1514,6473,0,0.0
1515,6477,0,0.0
1516,6480,0,0.0
1517,6481,0,0.0
1518,6483,0,0.0
1519,6486,0,0.0
1520,6489,0,0.0
1521,6491,0,0.0
1522,6492,0,0.0
1523,6494,0,0.0
1524,6497,0,0.0
1525,6500,0,0.0
1526,6503,0,0.0
1527,6505,0,0.0
1528,6507,0,0.0
1529,6510,0,0.0
1530,6522,0,0.0
1531,6524,0,0.0
1532,6527,0,0.0
1533,6529,0,0.0
1534,6535,0,0.0
1535,6540,0,0.0
1536,6545,0,0.0
1537,6546,0,0.0
1538,6550,0,0.0
1539,6552,0,0.0
1540,6555,0,0.0
1541,6557,0,0.0
1542,6564,0,0.0
1543,6565,0,0.0
1544,6572,0,0.0
1545,6574,0,0.0
1546,6580,0,0.0
1547,6582,0,0.0
1548,6584,0,0.0
1549,6595,0,0.0
1550,6597,0,0.0
1551,6600,0,0.0
1552,6601,0,0.0
1553,6602,0,0.0
1554,6606,0,0.0
1555,6612,0,0.0
1556,6614,0,0.0
1557,6616,0,0.0
1558,6617,0,0.0
1559,6620,0,0.0
1560,6622,0,0.0
1561,6630,0,0.0
1562,6631,0,0.0
1563,6642,0,0.0
1564,6643,0,0.0
1565,6646,0,0.0
1566,6647,0,0.0
1567,6651,0,0.0
1568,6653,0,0.0
1569,6655,0,0.0
1570,6659,0,0.0
1571,6661,0,0.0
1572,6663,0,0.0
1573,6666,0,0.0
1574,6672,0,0.0
1575,6681,0,0.0
1576,6682,0,0.0
1577,6684,0,0.0
1578,6686,0,0.0
1579,6690,0,0.0
1580,6700,0,0.0
1581,6712,0,0.0
1582,6717,0,0.0
1583,6721,0,0.0
1584,6732,1,0.0
1585,6741,0,0.0
1586,6750,0,0.0
1587,6751,0,0.0
1588,6757,0,0.0
1589,6759,0,0.0
1590,6761,0,0.0
1591,6764,0,0.0
1592,6765,0,0.0
1593,6771,0,0.0
1594,6774,0,0.0
1595,6777,0,0.0
1596,6791,0,0.0
1597,6792,1,0.0
1598,6793,0,0.0
1599,6800,0,0.0
1600,6801,0,0.0
1601,6803,0,0.0
1602,6807,0,0.0
1603,6812,0,0.0
1604,6814,0,0.0
1605,6819,0,0.0
1606,6830,0,0.0
1607,6831,0,0.0
1608,6836,0,0.0
1609,6837,0,0.0
1610,6842,0,0.0
1611,6843,0,0.0
1612,6847,0,0.0
1613,6850,0,0.0
1614,6857,0,0.0
1615,6861,0,0.0
1616,6862,0,0.0
1617,6872,0,0.0
1618,6873,0,0.0
1619,6874,0,0.0
1620,6879,0,0.0
1621,6880,0,0.0
1622,6882,0,0.0
1623,6886,0,0.0
1624,6887,0,0.0
1625,6889,0,0.0
1626,6891,0,0.0
1627,6893,0,0.0
1628,6904,0,0.0
1629,6905,0,0.0
1630,6906,0,0.0
1631,6910,0,0.0
1632,6912,0,0.0
1633,6921,0,0.0
1634,6922,0,0.0
1635,6925,0,0.0
1636,6932,0,0.0
1637,6933,0,0.0
1638,6936,0,0.0
1639,6939,0,0.0
1640,6942,0,0.0
1641,6944,0,0.0
1642,6951,0,0.0
1643,6955,0,0.0
1644,6956,0,0.0
1645,6959,0,0.0
1646,6965,0,0.0
1647,6970,0,0.0
1648,6971,0,0.0
1649,6972,0,0.0
1650,6974,0,0.0
1651,6976,0,0.0
1652,6985,0,0.0
1653,6994,0,0.0
1654,6995,0,1.0
1655,6996,0,1.0
1656,7001,0,0.0
1657,7003,0,0.0
1658,7006,0,0.0
1659,7012,0,0.0
1660,7013,0,0.0
1661,7024,0,0.0
1662,7027,0,0.0
1663,7029,0,0.0
1664,7035,0,0.0
1665,7041,0,0.0
1666,7042,0,0.0
1667,7043,0,0.0
1668,7045,1,0.0
1669,7046,0,0.0
1670,7059,0,0.0
1671,7074,1,0.0
1672,7083,0,0.0
1673,7087,0,0.0
1674,7089,0,0.0
1675,7097,0,0.0
1676,7102,0,0.0
1677,7103,0,0.0
1678,7111,0,0.0
1679,7114,0,0.0
1680,7115,0,0.0
1681,7136,0,0.0
1682,7144,0,0.0
1683,7145,0,0.0
1684,7146,0,0.0
1685,7154,0,0.0
1686,7155,0,0.0
1687,7156,0,0.0
1688,7159,0,0.0
1689,7163,0,0.0
1690,7183,0,0.0
1691,7186,0,0.0
1692,7189,0,0.0
1693,7190,0,0.0
1694,7191,0,0.0
1695,7193,0,0.0
1696,7195,0,0.0
1697,7199,0,0.0
1698,7200,0,0.0
1699,7201,0,0.0
1700,7205,0,0.0
1701,7214,0,0.0
1702,7223,0,0.0
1703,7224,0,0.0
1704,7225,0,0.0
1705,7227,0,0.0
1706,7230,0,0.0
1707,7234,0,0.0
1708,7237,0,0.0
1709,7242,0,0.0
1710,7243,0,0.0
1711,7251,0,0.0
1712,7252,0,0.0
1713,7255,0,0.0
1714,7256,0,0.0
1715,7259,0,0.0
1716,7266,0,0.0
1717,7270,0,0.0
1718,7272,0,0.0
1719,7280,0,0.0
1720,7283,0,0.0
1721,7284,0,0.0
1722,7285,0,0.0
1723,7291,0,0.0
1724,7295,0,0.0
1725,7296,0,0.0
1726,7309,0,0.0
1727,7310,0,0.0
1728,7312,0,0.0
1729,7313,0,0.0
1730,7315,0,0.0
1731,7317,0,0.0
1732,7321,0,0.0
1733,7324,0,0.0
1734,7337,0,0.0
1735,7339,0,0.0
1736,7350,0,0.0
1737,7352,0,0.0
1738,7354,1,0.0
1739,7356,0,0.0
1740,7366,0,0.0
1741,7367,0,0.0
1742,7371,0,0.0
1743,7373,0,0.0
1744,7375,0,0.0
1745,7383,0,0.0
1746,7387,0,0.0
1747,7390,0,0.0
1748,7391,0,0.0
1749,7397,0,0.0
1750,7402,0,0.0
1751,7407,0,0.0
1752,7412,0,0.0
1753,7415,0,0.0
1754,7417,0,0.0
1755,7419,0,0.0
1756,7423,0,0.0
1757,7427,0,0.0
1758,7431,0,0.0
1759,7433,0,0.0
1760,7434,0,0.0
1761,7435,0,0.0
1762,7440,0,0.0
1763,7443,0,0.0
1764,7444,0,0.0
1765,7452,0,0.0
1766,7454,0,0.0
1767,7456,0,0.0
1768,7457,0,0.0
1769,7459,0,1.0
1770,7464,0,0.0
1771,7467,0,0.0
1772,7469,0,0.0
1773,7486,0,0.0
1774,7493,0,0.0
1775,7494,0,0.0
1776,7495,0,0.0
1777,7499,0,0.0
1778,7504,0,0.0
1779,7510,0,0.0
1780,7514,0,0.0
1781,7515,0,0.0
1782,7524,0,0.0
1783,7531,0,0.0
1784,7536,0,0.0
1785,7537,0,0.0
1786,7542,0,0.0
1787,7544,0,0.0
1788,7547,0,0.0
1789,7554,0,0.0
1790,7571,0,0.0
1791,7573,0,0.0
1792,7579,0,0.0
1793,7587,0,0.0
1794,7591,0,0.0
1795,7594,0,0.0
1796,7599,0,0.0
1797,7601,0,0.0
1798,7602,0,0.0
1799,7606,0,0.0
1800,7612,0,0.0
1801,7617,0,0.0
1802,7619,0,0.0
1803,7622,0,0.0
1804,7625,1,0.0
1805,7629,0,0.0
1806,7633,0,0.0
1807,7634,0,0.0
1808,7636,0,0.0
1809,7642,0,0.0
1810,7643,0,0.0
1811,7652,0,0.0
1812,7654,0,0.0
1813,7657,0,0.0
1814,7667,0,0.0
1815,7671,1,0.0
1816,7672,0,0.0
1817,7673,0,0.0
1818,7676,0,0.0
1819,7679,0,0.0
1820,7680,0,0.0
1821,7681,0,0.0
1822,7690,0,0.0
1823,7691,0,0.0
1824,7692,0,0.0
1825,7693,0,0.0
1826,7694,0,0.0
1827,7696,0,0.0
1828,7700,0,1.0
1829,7710,0,1.0
1830,7713,0,0.0
1831,7715,0,0.0
1832,7720,0,0.0
1833,7721,0,0.0
1834,7723,0,0.0
1835,7724,0,0.0
1836,7726,0,0.0
1837,7729,0,0.0
1838,7731,0,0.0
1839,7732,0,0.0
1840,7739,0,0.0
1841,7742,0,1.0
1842,7744,0,0.0
1843,7745,0,0.0
1844,7750,0,0.0
1845,7751,0,0.0
1846,7755,0,0.0
1847,7756,0,0.0
1848,7759,0,0.0
1849,7769,0,0.0
1850,7772,0,0.0
1851,7777,0,0.0
1852,7779,0,0.0
1853,7785,0,0.0
1854,7791,0,0.0
1855,7795,0,0.0
1856,7802,0,0.0
1857,7804,0,0.0
1858,7810,0,0.0
1859,7811,0,0.0
1860,7815,0,0.0
1861,7816,0,0.0
1862,7817,0,0.0
1863,7820,0,0.0
1864,7823,0,0.0
1865,7827,0,0.0
1866,7836,0,0.0
1867,7845,0,0.0
1868,7852,0,0.0
1869,7859,0,0.0
1870,7863,0,0.0
1871,7870,0,0.0
1872,7880,0,0.0
1873,7890,0,0.0
1874,7902,0,0.0
1875,7906,0,0.0
1876,7907,0,0.0
1877,7909,0,0.0
1878,7914,0,0.0
1879,7917,0,0.0
1880,7919,0,0.0
1881,7920,0,0.0
1882,7923,0,0.0
1883,7930,0,0.0
1884,7931,0,0.0
1885,7935,0,0.0
1886,7937,0,0.0
1887,7941,0,0.0
1888,7944,0,0.0
1889,7945,0,0.0
1890,7945,0,0.0
1891,7950,0,0.0
1892,7953,0,0.0
1893,7954,0,0.0
1894,7956,0,0.0
1895,7957,0,0.0
1896,7960,0,0.0
1897,7967,0,0.0
1898,7976,0,0.0
1899,7977,0,0.0
1900,7984,0,0.0
1901,7987,0,0.0
1902,7990,0,0.0
1903,8003,0,0.0
1904,8010,0,0.0
1905,8015,0,0.0
1906,8016,0,0.0
1907,8019,0,0.0
1908,8021,0,0.0
1909,8023,0,0.0
1910,8031,0,0.0
1911,8035,0,0.0
1912,8037,0,0.0
1913,8040,0,0.0
1914,8043,0,0.0
1915,8049,0,0.0
1916,8057,0,0.0
1917,8059,0,0.0
1918,8063,0,0.0
1919,8065,0,0.0
1920,8067,0,0.0
1921,8075,0,0.0
1922,8080,0,0.0
1923,8085,0,0.0
1924,8086,0,0.0
1925,8089,0,0.0
1926,8092,0,0.0
1927,8094,0,0.0
1928,8095,0,0.0
1929,8097,0,0.0
1930,8099,0,0.0
1931,8104,0,0.0
1932,8105,0,0.0
1933,8109,0,1.0
1934,8110,0,0.0
1935,8112,0,0.0
1936,8113,0,0.0
1937,8115,0,0.0
1938,8117,0,0.0
1939,8120,0,0.0
1940,8125,0,0.0
1941,8130,0,0.0
1942,8133,0,0.0
1943,8136,0,0.0
1944,8137,0,0.0
1945,8143,0,0.0
1946,8144,0,0.0
1947,8147,0,0.0
1948,8150,0,0.0
1949,8166,0,0.0
1950,8172,0,0.0
1951,8176,0,0.0
1952,8184,0,0.0
1953,8187,0,0.0
1954,8199,0,0.0
1955,8204,0,0.0
1956,8205,0,0.0
1957,8206,0,0.0
1958,8207,0,0.0
1959,8209,0,0.0
1960,8216,0,0.0
1961,8220,0,0.0
1962,8223,0,0.0
1963,8227,0,0.0
1964,8231,0,0.0
1965,8235,0,0.0
1966,8252,0,0.0
1967,8253,0,0.0
1968,8256,0,0.0
1969,8257,0,0.0
1970,8261,0,0.0
1971,8264,0,0.0
1972,8265,0,0.0
1973,8267,0,0.0
1974,8269,0,0.0
1975,8270,0,0.0
1976,8273,0,0.0
1977,8276,0,0.0
1978,8277,0,0.0
1979,8280,0,0.0
1980,8283,0,0.0
1981,8289,0,0.0
1982,8292,0,0.0
1983,8295,0,0.0
1984,8302,0,0.0
1985,8306,0,0.0
1986,8309,0,0.0
1987,8316,0,0.0
1988,8317,0,0.0
1989,8326,0,0.0
1990,8329,0,0.0
1991,8330,0,0.0
1992,8340,0,0.0
1993,8343,0,0.0
1994,8347,0,0.0
1995,8349,0,0.0
1996,8350,0,0.0
1997,8357,0,0.0
1998,8360,0,0.0
1999,8365,0,0.0
2000,8366,0,0.0
2001,8367,0,0.0
2002,8369,0,0.0
2003,8375,0,0.0
2004,8376,0,0.0
2005,8381,0,0.0
2006,8382,0,0.0
2007,8383,0,0.0
2008,8387,0,0.0
2009,8392,0,0.0
2010,8395,0,0.0
2011,8397,0,0.0
2012,8399,0,0.0
2013,8401,0,0.0
2014,8403,0,0.0
2015,8404,0,1.0
2016,8405,0,0.0
2017,8406,0,0.0
2018,8420,0,0.0
2019,8422,0,0.0
2020,8427,1,0.0
2021,8434,0,0.0
2022,8435,0,0.0
2023,8441,0,1.0
2024,8443,0,0.0
2025,8446,0,0.0
2026,8449,0,0.0
2027,8454,0,0.0
2028,8460,0,0.0
2029,8473,0,0.0
2030,8475,0,0.0
2031,8480,0,0.0
2032,8482,0,0.0
2033,8484,0,0.0
2034,8493,0,0.0
2035,8497,0,1.0
2036,8499,0,0.0
2037,8500,0,0.0
2038,8507,0,0.0
2039,8513,0,0.0
2040,8517,0,0.0
2041,8519,0,0.0
2042,8523,1,0.0
2043,8527,0,0.0
2044,8530,0,0.0
2045,8553,0,0.0
2046,8555,0,0.0
2047,8556,0,0.0
2048,8560,0,0.0
2049,8563,0,0.0
2050,8565,0,0.0
2051,8570,0,0.0
2052,8581,0,0.0
2053,8585,0,0.0
2054,8601,0,0.0
2055,8604,0,0.0
2056,8605,0,0.0
2057,8609,0,0.0
2058,8611,0,0.0
2059,8612,0,0.0
2060,8615,0,0.0
2061,8617,0,0.0
2062,8619,0,0.0
2063,8620,0,0.0
2064,8622,0,0.0
2065,8624,0,0.0
2066,8631,0,0.0
2067,8633,0,0.0
2068,8635,0,0.0
2069,8639,0,0.0
2070,8643,0,0.0
2071,8646,0,0.0
2072,8647,0,0.0
2073,8660,0,0.0
2074,8670,0,0.0
2075,8671,0,0.0
2076,8673,0,0.0
2077,8676,0,0.0
2078,8680,0,0.0
2079,8699,0,1.0
2080,8700,0,0.0
2081,8706,0,0.0
2082,8707,0,0.0
2083,8712,0,0.0
2084,8713,0,0.0
2085,8714,0,0.0
2086,8716,0,0.0
2087,8719,0,0.0
2088,8720,0,0.0
2089,8721,0,0.0
2090,8722,0,0.0
2091,8725,0,0.0
2092,8726,0,0.0
2093,8732,0,0.0
2094,8736,0,0.0
2095,8739,0,0.0
2096,8740,0,0.0
2097,8743,0,0.0
2098,8749,0,0.0
2099,8750,0,0.0
2100,8751,0,0.0
2101,8754,0,0.0
2102,8761,0,0.0
2103,8762,0,0.0
2104,8763,0,0.0
2105,8764,0,0.0
2106,8766,0,0.0
2107,8770,0,0.0
2108,8773,0,0.0
2109,8776,0,0.0
2110,8779,0,0.0
2111,8780,0,0.0
2112,8781,0,0.0
2113,8794,0,0.0
2114,8795,0,0.0
2115,8810,0,0.0
2116,8816,0,0.0
2117,8817,0,0.0
2118,8819,0,0.0
2119,8824,0,0.0
2120,8827,0,0.0
2121,8833,0,0.0
2122,8834,0,0.0
2123,8843,0,0.0
2124,8846,0,0.0
2125,8847,0,1.0
2126,8850,0,0.0
2127,8851,0,0.0
2128,8853,0,0.0
2129,8855,0,0.0
2130,8856,0,0.0
2131,8861,0,0.0
2132,8862,0,0.0
2133,8872,0,0.0
2134,8877,0,0.0
2135,8880,0,0.0
2136,8889,0,0.0
2137,8890,0,0.0
2138,8893,0,0.0
2139,8894,0,0.0
2140,8897,1,0.0
2141,8906,0,0.0
2142,8915,0,0.0
2143,8920,0,0.0
2144,8924,0,0.0
2145,8933,0,0.0
2146,8935,0,0.0
2147,8940,0,0.0
2148,8952,0,0.0
2149,8953,0,0.0
2150,8959,0,0.0
2151,8960,0,0.0
2152,8961,0,0.0
2153,8963,0,0.0
2154,8964,0,0.0
2155,8965,0,0.0
2156,8969,0,0.0
2157,8973,0,0.0
2158,8981,0,0.0
2159,8982,0,0.0
2160,8986,0,0.0
2161,8990,0,0.0
2162,8991,0,0.0
2163,8995,0,0.0
2164,9000,0,0.0
2165,9001,0,0.0
2166,9002,0,0.0
2167,9003,0,0.0
2168,9007,0,0.0
2169,9009,0,0.0
2170,9010,0,0.0
2171,9022,0,0.0
2172,9030,0,0.0
2173,9031,0,0.0
2174,9032,0,0.0
2175,9033,0,0.0
2176,9039,0,0.0
2177,9042,0,0.0
2178,9047,0,0.0
2179,9055,0,0.0
2180,9060,0,0.0
2181,9065,0,0.0
2182,9067,0,0.0
2183,9069,0,0.0
2184,9070,0,0.0
2185,9071,0,0.0
2186,9073,0,0.0
2187,9074,0,0.0
2188,9080,0,0.0
2189,9082,0,0.0
2190,9096,0,0.0
2191,9097,0,0.0
2192,9099,0,0.0
2193,9100,0,0.0
2194,9103,0,0.0
2195,9106,0,0.0
2196,9114,0,0.0
2197,9115,0,0.0
2198,9117,0,0.0
2199,9121,0,0.0
2200,9125,0,0.0
2201,9131,0,0.0
2202,9132,0,0.0
2203,9136,0,1.0
2204,9146,0,0.0
2205,9147,0,0.0
2206,9149,0,0.0
2207,9155,0,0.0
2208,9156,0,0.0
2209,9157,0,0.0
2210,9164,0,0.0
2211,9166,0,0.0
2212,9169,0,0.0
2213,9174,0,0.0
2214,9177,0,0.0
2215,9180,0,0.0
2216,9181,0,0.0
2217,9185,0,0.0
2218,9193,0,0.0
2219,9200,0,0.0
2220,9201,0,0.0
2221,9206,0,0.0
2222,9214,0,0.0
2223,9217,0,0.0
2224,9219,0,0.0
2225,9220,0,0.0
2226,9221,0,1.0
2227,9222,0,0.0
2228,9223,0,0.0
2229,9224,0,0.0
2230,9225,0,0.0
2231,9229,0,0.0
2232,9230,0,0.0
2233,9233,0,0.0
2234,9239,0,0.0
2235,9242,0,0.0
2236,9250,0,0.0
2237,9254,0,0.0
2238,9255,0,0.0
2239,9261,0,0.0
2240,9262,0,0.0
2241,9267,0,0.0
2242,9269,0,0.0
2243,9270,0,0.0
2244,9276,0,0.0
2245,9283,0,0.0
2246,9285,0,0.0
2247,9290,0,0.0
2248,9291,0,0.0
2249,9301,0,0.0
2250,9306,0,0.0
2251,9309,0,0.0
2252,9314,0,0.0
2253,9320,0,0.0
2254,9324,0,0.0
2255,9325,0,0.0
2256,9329,0,0.0
2257,9330,0,0.0
2258,9331,0,0.0
2259,9343,0,0.0
2260,9344,0,0.0
2261,9346,0,0.0
2262,9349,0,0.0
2263,9352,0,0.0
2264,9353,0,0.0
2265,9356,0,0.0
2266,9357,0,0.0
2267,9359,0,0.0
2268,9360,0,0.0
2269,9361,0,0.0
2270,9364,0,0.0
2271,9365,0,0.0
2272,9376,0,0.0
2273,9379,0,0.0
2274,9381,0,0.0
2275,9385,0,0.0
2276,9386,0,0.0
2277,9391,0,0.0
2278,9393,0,0.0
2279,9395,0,0.0
2280,9399,0,0.0
2281,9401,0,0.0
2282,9404,0,0.0
2283,9406,0,0.0
2284,9419,0,0.0
2285,9422,0,0.0
2286,9426,0,0.0
2287,9432,0,0.0
2288,9434,0,0.0
2289,9435,0,0.0
2290,9441,1,0.0
2291,9442,0,0.0
2292,9446,0,0.0
2293,9447,0,0.0
2294,9449,0,0.0
2295,9456,0,0.0
2296,9463,0,0.0
2297,9464,0,0.0
2298,9467,0,0.0
2299,9472,0,0.0
2300,9477,0,0.0
2301,9480,0,0.0
2302,9482,0,0.0
2303,9483,0,0.0
2304,9489,0,0.0
2305,9490,0,0.0
2306,9495,0,0.0
2307,9499,0,0.0
2308,9501,0,0.0
2309,9504,0,0.0
2310,9506,0,0.0
2311,9509,0,0.0
2312,9512,0,1.0
2313,9514,0,0.0
2314,9519,0,0.0
2315,9524,0,0.0
2316,9526,0,0.0
2317,9529,0,0.0
2318,9532,0,0.0
2319,9533,0,0.0
2320,9535,0,0.0
2321,9542,0,0.0
2322,9550,0,0.0
2323,9553,0,0.0
2324,9554,0,0.0
2325,9557,1,0.0
2326,9565,0,0.0
2327,9572,0,0.0
2328,9573,0,0.0
2329,9576,0,0.0
2330,9577,0,0.0
2331,9580,0,0.0
2332,9581,0,0.0
2333,9582,0,0.0
2334,9586,0,0.0
2335,9587,0,0.0
2336,9589,0,0.0
2337,9591,0,0.0
2338,9597,0,0.0
2339,9600,0,0.0
2340,9609,0,0.0
2341,9611,0,0.0
2342,9612,0,0.0
2343,9621,0,0.0
2344,9622,0,0.0
2345,9626,0,0.0
2346,9627,0,0.0
2347,9629,0,0.0
2348,9634,0,0.0
2349,9640,0,0.0
2350,9645,0,0.0
2351,9651,0,0.0
2352,9653,0,0.0
2353,9654,0,0.0
2354,9655,0,0.0
2355,9660,0,0.0
2356,9665,0,0.0
2357,9670,0,0.0
2358,9672,0,0.0
2359,9675,0,0.0
2360,9682,0,0.0
2361,9685,0,0.0
2362,9686,0,0.0
2363,9691,0,0.0
2364,9703,0,0.0
2365,9717,0,1.0
2366,9724,0,0.0
2367,9730,0,0.0
2368,9733,0,0.0
2369,9737,0,0.0
2370,9741,0,0.0
2371,9757,0,1.0
2372,9760,0,0.0
2373,9761,0,0.0
2374,9772,0,0.0
2375,9779,0,0.0
2376,9784,0,0.0
2377,9785,0,0.0
2378,9786,0,0.0
2379,9787,0,0.0
2380,9803,0,0.0
2381,9811,0,0.0
2382,9822,0,0.0
2383,9826,0,0.0
2384,9833,0,0.0
2385,9834,0,0.0
2386,9835,0,0.0
2387,9839,0,0.0
2388,9840,0,0.0
2389,9841,0,0.0
2390,9844,0,0.0
2391,9855,0,0.0
2392,9863,0,0.0
2393,9869,0,0.0
2394,9876,0,0.0
2395,9880,0,0.0
2396,9887,0,0.0
2397,9893,0,0.0
2398,9914,0,0.0
2399,9919,0,0.0
2400,9926,0,0.0
2401,9933,0,0.0
2402,9935,0,0.0
2403,9936,0,0.0
2404,9937,0,0.0
2405,9939,0,0.0
2406,9964,0,0.0
2407,9965,0,0.0
2408,9986,0,0.0
2409,9987,0,0.0
2410,9995,0,0.0
2411,10002,0,0.0
2412,10007,0,0.0
2413,10011,0,0.0
2414,10021,0,0.0
2415,10031,0,0.0
2416,10035,0,0.0
2417,10042,0,0.0
2418,10044,0,0.0
2419,10049,0,0.0
2420,10050,0,0.0
2421,10052,0,0.0
2422,10055,0,0.0
2423,10057,0,0.0
2424,10067,0,0.0
2425,10071,0,0.0
2426,10072,0,0.0
2427,10076,0,0.0
2428,10079,0,0.0
2429,10082,0,0.0
2430,10083,0,0.0
