,id,security,security_prediction
1265,5263,0,0.0
1266,5265,0,0.0
1267,5274,0,0.0
1268,5277,0,0.0
1269,5280,0,0.0
1270,5282,0,0.0
1271,5283,0,0.0
1272,5284,0,0.0
1273,5285,0,0.0
1274,5290,0,0.0
1275,5293,0,0.0
1276,5294,0,0.0
1277,5296,0,0.0
1278,5297,0,0.0
1279,5300,0,0.0
1280,5302,0,0.0
1281,5306,0,0.0
1282,5312,0,0.0
1283,5316,0,0.0
1284,5319,0,0.0
1285,5320,0,0.0
1286,5321,0,0.0
1287,5325,0,0.0
1288,5329,0,0.0
1289,5333,0,0.0
1290,5334,0,0.0
1291,5336,0,0.0
1292,5342,0,0.0
1293,5344,1,0.0
1294,5350,0,0.0
1295,5361,0,0.0
1296,5363,0,0.0
1297,5364,0,0.0
1298,5366,0,0.0
1299,5369,0,0.0
1300,5371,0,0.0
1301,5379,0,0.0
1302,5382,0,0.0
1303,5387,0,0.0
1304,5394,0,0.0
1305,5397,0,0.0
1306,5400,0,0.0
1307,5406,0,0.0
1308,5411,0,0.0
1309,5414,0,0.0
1310,5423,0,0.0
1311,5434,0,0.0
1312,5444,0,0.0
1313,5447,0,0.0
1314,5449,0,0.0
1315,5451,0,0.0
1316,5455,0,0.0
1317,5456,0,0.0
1318,5459,0,0.0
1319,5465,0,0.0
1320,5466,0,0.0
1321,5469,0,0.0
1322,5482,0,0.0
1323,5491,0,0.0
1324,5496,0,0.0
1325,5497,0,0.0
1326,5502,0,0.0
1327,5503,0,0.0
1328,5513,0,0.0
1329,5520,0,0.0
1330,5524,0,0.0
1331,5529,0,0.0
1332,5535,0,0.0
1333,5539,0,0.0
1334,5543,0,0.0
1335,5549,0,0.0
1336,5557,0,0.0
1337,5565,0,0.0
1338,5566,0,0.0
1339,5567,0,0.0
1340,5571,0,0.0
1341,5580,0,0.0
1342,5582,0,0.0
1343,5585,0,0.0
1344,5586,0,0.0
1345,5587,0,0.0
1346,5593,0,0.0
1347,5594,0,0.0
1348,5597,0,0.0
1349,5599,0,0.0
1350,5610,0,0.0
1351,5615,0,0.0
1352,5619,0,0.0
1353,5623,0,0.0
1354,5624,0,0.0
1355,5630,0,0.0
1356,5635,0,0.0
1357,5637,0,0.0
1358,5639,0,0.0
1359,5641,0,0.0
1360,5643,0,0.0
1361,5644,0,0.0
1362,5649,0,0.0
1363,5651,0,0.0
1364,5653,0,0.0
1365,5654,0,0.0
1366,5655,0,0.0
1367,5657,0,0.0
1368,5659,0,0.0
1369,5661,0,0.0
1370,5663,0,0.0
1371,5673,0,0.0
1372,5675,0,0.0
1373,5680,0,0.0
1374,5689,0,0.0
1375,5691,0,0.0
1376,5697,0,0.0
1377,5699,0,0.0
1378,5701,0,0.0
1379,5710,0,0.0
1380,5715,0,0.0
1381,5724,0,0.0
1382,5729,0,0.0
1383,5732,0,0.0
1384,5733,0,0.0
1385,5734,0,0.0
1386,5739,0,0.0
1387,5740,0,0.0
1388,5743,0,0.0
1389,5745,0,0.0
1390,5747,0,0.0
1391,5754,0,0.0
1392,5755,0,0.0
1393,5757,0,0.0
1394,5759,0,0.0
1395,5765,0,0.0
1396,5766,0,0.0
1397,5773,0,0.0
1398,5789,0,0.0
1399,5792,0,0.0
1400,5793,0,0.0
1401,5794,0,0.0
1402,5795,0,0.0
1403,5806,0,0.0
1404,5807,0,0.0
1405,5815,0,0.0
1406,5824,0,0.0
1407,5826,0,0.0
1408,5829,0,0.0
1409,5836,0,0.0
1410,5841,0,0.0
1411,5844,0,0.0
1412,5847,0,0.0
1413,5851,0,0.0
1414,5854,0,0.0
1415,5856,0,0.0
1416,5860,0,0.0
1417,5862,0,0.0
1418,5864,0,0.0
1419,5866,0,0.0
1420,5870,0,0.0
1421,5883,0,0.0
1422,5886,0,0.0
1423,5889,0,0.0
1424,5890,0,0.0
1425,5891,0,0.0
1426,5895,0,0.0
1427,5896,0,0.0
1428,5899,0,0.0
1429,5900,0,0.0
1430,5902,0,0.0
1431,5904,0,0.0
1432,5907,0,0.0
1433,5927,0,0.0
1434,5935,0,0.0
1435,5941,0,0.0
1436,5953,0,0.0
1437,5955,0,0.0
1438,5959,0,0.0
1439,5960,0,0.0
1440,5962,0,0.0
1441,5963,0,0.0
1442,5969,0,0.0
1443,5970,0,0.0
1444,5972,0,0.0
1445,5973,0,0.0
1446,5989,0,0.0
1447,5992,0,0.0
1448,5993,0,0.0
1449,5996,0,0.0
1450,6003,0,0.0
1451,6005,0,0.0
1452,6007,0,0.0
1453,6012,0,0.0
1454,6020,0,0.0
1455,6025,0,0.0
1456,6029,0,0.0
1457,6030,0,0.0
1458,6040,0,0.0
1459,6059,0,0.0
1460,6060,0,0.0
1461,6061,0,0.0
1462,6064,0,0.0
1463,6066,0,0.0
1464,6067,0,0.0
1465,6073,0,0.0
1466,6097,0,0.0
1467,6106,0,0.0
1468,6107,0,0.0
1469,6111,0,0.0
1470,6119,0,0.0
1471,6120,0,0.0
1472,6125,0,0.0
1473,6126,0,0.0
1474,6127,0,0.0
1475,6131,0,0.0
1476,6133,0,0.0
1477,6142,0,0.0
1478,6145,0,0.0
1479,6150,0,0.0
1480,6165,0,0.0
1481,6167,0,0.0
1482,6173,0,0.0
1483,6179,0,0.0
1484,6186,0,0.0
1485,6196,0,0.0
1486,6200,0,0.0
1487,6207,0,0.0
1488,6209,0,0.0
1489,6210,0,0.0
1490,6221,0,0.0
1491,6223,0,0.0
1492,6225,0,0.0
1493,6227,0,0.0
1494,6229,0,0.0
1495,6233,0,0.0
1496,6240,0,0.0
1497,6252,0,0.0
1498,6257,0,0.0
1499,6260,0,0.0
1500,6262,0,0.0
1501,6271,0,0.0
1502,6272,0,0.0
1503,6273,0,0.0
1504,6275,0,0.0
1505,6276,0,0.0
1506,6277,0,0.0
1507,6286,0,0.0
1508,6287,0,0.0
1509,6289,0,0.0
1510,6291,0,0.0
1511,6292,0,0.0
1512,6295,0,0.0
1513,6296,0,0.0
1514,6297,0,0.0
1515,6303,0,0.0
1516,6304,0,0.0
1517,6310,0,0.0
1518,6321,0,0.0
1519,6327,0,0.0
1520,6337,0,0.0
1521,6344,0,0.0
1522,6349,0,0.0
1523,6352,0,0.0
1524,6364,0,0.0
1525,6367,0,0.0
1526,6372,0,0.0
1527,6375,0,0.0
1528,6380,0,0.0
1529,6381,0,0.0
1530,6394,0,0.0
1531,6397,0,0.0
1532,6399,0,0.0
1533,6401,0,0.0
1534,6402,0,0.0
1535,6410,0,0.0
1536,6412,0,0.0
1537,6415,0,0.0
1538,6423,0,0.0
1539,6427,0,0.0
1540,6431,0,0.0
1541,6442,0,0.0
1542,6444,0,0.0
1543,6445,0,0.0
1544,6446,0,0.0
1545,6450,0,0.0
1546,6459,0,0.0
1547,6460,0,0.0
1548,6463,0,0.0
1549,6465,0,0.0
1550,6466,0,0.0
1551,6471,0,0.0
1552,6472,0,0.0
1553,6473,0,0.0
1554,6475,0,0.0
1555,6486,0,0.0
1556,6489,0,0.0
1557,6495,0,0.0
1558,6497,0,0.0
1559,6499,0,0.0
1560,6501,0,0.0
1561,6502,0,0.0
1562,6503,0,0.0
1563,6505,0,0.0
1564,6507,0,0.0
1565,6514,0,0.0
1566,6515,0,0.0
1567,6524,0,0.0
1568,6529,0,0.0
1569,6530,0,0.0
1570,6531,0,0.0
1571,6533,0,0.0
1572,6534,0,0.0
1573,6535,0,0.0
1574,6539,0,0.0
1575,6540,0,0.0
1576,6542,0,0.0
1577,6546,0,0.0
1578,6554,0,0.0
1579,6555,0,0.0
1580,6561,0,0.0
1581,6563,0,0.0
1582,6565,0,0.0
1583,6566,0,0.0
1584,6570,0,0.0
1585,6572,0,0.0
1586,6579,0,0.0
1587,6599,0,0.0
1588,6604,0,0.0
1589,6605,0,0.0
1590,6606,0,0.0
1591,6615,0,0.0
1592,6616,0,0.0
1593,6625,0,0.0
1594,6627,0,0.0
1595,6629,0,0.0
1596,6644,1,0.0
1597,6645,0,0.0
1598,6651,0,0.0
1599,6654,0,0.0
1600,6662,0,0.0
1601,6672,0,0.0
1602,6677,0,0.0
1603,6681,0,0.0
1604,6683,0,0.0
1605,6689,0,0.0
1606,6699,0,0.0
1607,6706,0,0.0
1608,6709,0,0.0
1609,6712,0,0.0
1610,6721,0,0.0
1611,6724,0,0.0
1612,6725,0,0.0
1613,6726,0,0.0
1614,6732,0,0.0
1615,6735,0,0.0
1616,6736,0,0.0
1617,6746,0,0.0
1618,6747,1,0.0
1619,6749,0,0.0
1620,6751,0,0.0
1621,6755,0,0.0
1622,6757,0,0.0
1623,6761,0,0.0
1624,6762,0,0.0
1625,6766,0,0.0
1626,6769,0,0.0
1627,6773,0,0.0
1628,6774,0,0.0
1629,6775,0,0.0
1630,6779,0,0.0
1631,6789,0,0.0
1632,6791,0,0.0
1633,6801,0,0.0
1634,6802,0,0.0
1635,6803,0,0.0
1636,6806,0,0.0
1637,6807,0,0.0
1638,6809,0,0.0
1639,6811,0,0.0
1640,6813,0,0.0
1641,6822,0,0.0
1642,6823,0,0.0
1643,6824,0,0.0
1644,6832,0,0.0
1645,6839,0,0.0
1646,6843,0,0.0
1647,6844,0,0.0
1648,6846,0,0.0
1649,6852,0,0.0
1650,6864,0,0.0
1651,6869,0,0.0
1652,6874,0,0.0
1653,6881,0,0.0
1654,6886,0,0.0
1655,6891,0,0.0
1656,6900,0,0.0
1657,6906,0,0.0
1658,6912,0,0.0
1659,6917,0,0.0
1660,6922,0,0.0
1661,6926,0,0.0
1662,6927,0,0.0
1663,6935,0,0.0
1664,6936,0,0.0
1665,6942,0,0.0
1666,6943,0,0.0
1667,6944,0,0.0
1668,6954,0,0.0
1669,6955,0,0.0
1670,6956,0,0.0
1671,6964,0,0.0
1672,6970,0,0.0
1673,6975,0,0.0
1674,6977,0,0.0
1675,6980,0,0.0
1676,6983,0,0.0
1677,6997,0,0.0
1678,7000,0,0.0
1679,7009,0,0.0
1680,7010,0,0.0
1681,7013,0,0.0
1682,7014,0,0.0
1683,7015,0,0.0
1684,7022,0,0.0
1685,7026,0,0.0
1686,7035,0,0.0
1687,7036,0,0.0
1688,7037,0,0.0
1689,7045,0,0.0
1690,7047,0,0.0
1691,7052,0,0.0
1692,7055,0,0.0
1693,7057,0,0.0
1694,7059,0,0.0
1695,7060,0,0.0
1696,7063,0,0.0
1697,7072,0,0.0
1698,7077,0,0.0
1699,7085,0,0.0
1700,7093,0,0.0
1701,7094,0,0.0
1702,7096,0,0.0
1703,7100,0,0.0
1704,7103,0,0.0
1705,7120,0,0.0
1706,7127,0,0.0
1707,7131,0,0.0
1708,7132,0,0.0
1709,7145,0,0.0
1710,7147,0,0.0
1711,7150,0,0.0
1712,7163,0,0.0
1713,7164,0,0.0
1714,7166,0,0.0
1715,7167,0,0.0
1716,7170,0,0.0
1717,7171,0,0.0
1718,7173,0,0.0
1719,7184,0,0.0
1720,7190,0,0.0
1721,7193,0,0.0
1722,7194,0,0.0
1723,7211,0,0.0
1724,7213,0,0.0
1725,7220,0,0.0
1726,7223,0,0.0
1727,7229,0,0.0
1728,7231,0,0.0
1729,7232,0,0.0
1730,7233,0,0.0
1731,7241,0,0.0
1732,7242,0,0.0
1733,7253,0,0.0
1734,7259,0,0.0
1735,7270,0,0.0
1736,7273,0,0.0
1737,7279,0,0.0
1738,7280,0,0.0
1739,7282,0,0.0
1740,7283,0,0.0
1741,7286,0,0.0
1742,7290,0,0.0
1743,7297,0,0.0
1744,7304,0,0.0
1745,7306,0,0.0
1746,7312,0,0.0
1747,7313,0,0.0
1748,7314,0,0.0
1749,7315,0,0.0
1750,7317,0,0.0
1751,7321,0,0.0
1752,7322,0,0.0
1753,7323,0,0.0
1754,7324,0,0.0
1755,7325,0,0.0
1756,7330,0,0.0
1757,7334,0,0.0
1758,7335,0,0.0
1759,7341,0,0.0
1760,7354,0,0.0
1761,7355,1,0.0
1762,7356,0,0.0
1763,7359,0,0.0
1764,7362,0,0.0
1765,7366,0,0.0
1766,7369,0,1.0
1767,7374,0,0.0
1768,7377,0,0.0
1769,7382,0,0.0
1770,7383,0,0.0
1771,7385,0,0.0
1772,7387,0,0.0
1773,7394,0,0.0
1774,7397,0,0.0
1775,7399,0,0.0
1776,7400,0,0.0
1777,7407,0,0.0
1778,7413,0,0.0
1779,7416,0,0.0
1780,7419,0,0.0
1781,7427,0,0.0
1782,7432,0,0.0
1783,7440,0,0.0
1784,7443,0,0.0
1785,7444,0,0.0
1786,7449,0,0.0
1787,7457,0,0.0
1788,7459,0,1.0
1789,7467,0,0.0
1790,7469,0,0.0
1791,7470,0,0.0
1792,7471,0,0.0
1793,7473,0,0.0
1794,7479,0,0.0
1795,7483,0,0.0
1796,7494,0,0.0
1797,7504,0,0.0
1798,7506,0,0.0
1799,7509,0,0.0
1800,7510,0,0.0
1801,7512,0,0.0
1802,7514,0,0.0
1803,7517,0,0.0
1804,7523,0,0.0
1805,7525,0,0.0
1806,7526,0,0.0
1807,7529,0,0.0
1808,7541,0,0.0
1809,7550,0,0.0
1810,7552,0,0.0
1811,7554,0,0.0
1812,7556,0,0.0
1813,7561,0,0.0
1814,7562,0,0.0
1815,7566,0,0.0
1816,7567,0,0.0
1817,7570,0,0.0
1818,7571,0,0.0
1819,7575,0,0.0
1820,7584,0,0.0
1821,7585,0,0.0
1822,7591,0,0.0
1823,7596,0,0.0
1824,7601,0,0.0
1825,7602,0,0.0
1826,7604,0,0.0
1827,7605,0,0.0
1828,7606,0,0.0
1829,7609,0,0.0
1830,7612,0,0.0
1831,7616,0,0.0
1832,7617,0,0.0
1833,7626,0,0.0
1834,7630,0,0.0
1835,7631,0,0.0
1836,7633,0,0.0
1837,7639,0,0.0
1838,7640,0,0.0
1839,7641,0,0.0
1840,7649,0,0.0
1841,7651,0,0.0
1842,7652,0,0.0
1843,7653,0,0.0
1844,7654,0,0.0
1845,7655,0,0.0
1846,7659,0,0.0
1847,7662,0,0.0
1848,7667,0,0.0
1849,7670,0,0.0
1850,7674,0,0.0
1851,7675,0,0.0
1852,7679,0,0.0
1853,7684,0,0.0
1854,7687,0,0.0
1855,7693,0,0.0
1856,7701,0,0.0
1857,7703,0,0.0
1858,7707,0,0.0
1859,7709,0,0.0
1860,7710,0,0.0
1861,7714,0,0.0
1862,7717,0,0.0
1863,7719,0,0.0
1864,7723,0,0.0
1865,7724,0,0.0
1866,7725,0,0.0
1867,7726,0,0.0
1868,7731,0,0.0
1869,7739,0,0.0
1870,7746,0,0.0
1871,7750,0,0.0
1872,7754,0,0.0
1873,7757,0,0.0
1874,7765,0,0.0
1875,7767,0,0.0
1876,7775,0,0.0
1877,7779,0,0.0
1878,7800,0,0.0
1879,7801,0,0.0
1880,7804,0,0.0
1881,7805,0,0.0
1882,7812,0,0.0
1883,7814,0,0.0
1884,7820,0,0.0
1885,7821,0,0.0
1886,7822,0,0.0
1887,7825,0,0.0
1888,7830,0,0.0
1889,7832,0,0.0
1890,7833,0,0.0
1891,7834,0,0.0
1892,7835,0,0.0
1893,7836,0,0.0
1894,7841,0,0.0
1895,7845,0,0.0
1896,7851,0,0.0
1897,7853,0,0.0
1898,7855,0,0.0
1899,7859,0,0.0
1900,7864,0,0.0
1901,7866,0,0.0
1902,7872,0,0.0
1903,7874,0,0.0
1904,7875,0,0.0
1905,7880,0,0.0
1906,7884,0,0.0
1907,7886,0,0.0
1908,7889,0,0.0
1909,7895,0,0.0
1910,7896,0,0.0
1911,7900,0,0.0
1912,7903,0,0.0
1913,7916,0,0.0
1914,7921,0,0.0
1915,7927,0,0.0
1916,7929,0,0.0
1917,7933,0,0.0
1918,7935,0,0.0
1919,7937,0,0.0
1920,7942,0,0.0
1921,7950,0,0.0
1922,7953,0,0.0
1923,7961,0,0.0
1924,7962,0,0.0
1925,7982,0,0.0
1926,7990,0,0.0
1927,7993,0,0.0
1928,7996,0,0.0
1929,8003,0,0.0
1930,8006,0,0.0
1931,8009,0,0.0
1932,8012,0,0.0
1933,8013,0,0.0
1934,8015,0,0.0
1935,8021,0,0.0
1936,8024,0,0.0
1937,8025,0,0.0
1938,8032,0,0.0
1939,8034,0,0.0
1940,8051,0,0.0
1941,8057,0,0.0
1942,8077,0,0.0
1943,8082,0,0.0
1944,8085,0,0.0
1945,8089,0,0.0
1946,8097,0,0.0
1947,8099,0,0.0
1948,8103,0,0.0
1949,8107,0,0.0
1950,8109,0,1.0
1951,8112,0,0.0
1952,8117,0,0.0
1953,8129,0,0.0
1954,8130,0,0.0
1955,8131,0,0.0
1956,8136,0,0.0
1957,8139,0,0.0
1958,8142,0,0.0
1959,8144,0,0.0
1960,8151,0,0.0
1961,8161,0,0.0
1962,8162,0,0.0
1963,8163,0,0.0
1964,8164,0,0.0
1965,8167,0,0.0
1966,8169,0,0.0
1967,8172,0,0.0
1968,8175,0,0.0
1969,8179,0,0.0
1970,8181,0,0.0
1971,8182,0,0.0
1972,8189,0,0.0
1973,8190,0,0.0
1974,8191,0,0.0
1975,8201,0,0.0
1976,8204,0,0.0
1977,8206,0,0.0
1978,8213,0,0.0
1979,8224,0,0.0
1980,8237,0,0.0
1981,8241,0,0.0
1982,8242,0,0.0
1983,8244,0,0.0
1984,8245,0,0.0
1985,8252,0,0.0
1986,8253,0,0.0
1987,8254,0,0.0
1988,8255,0,0.0
1989,8263,0,0.0
1990,8266,0,0.0
1991,8270,0,0.0
1992,8276,0,0.0
1993,8286,0,0.0
1994,8287,0,0.0
1995,8291,0,0.0
1996,8303,0,0.0
1997,8305,0,0.0
1998,8310,0,0.0
1999,8311,0,0.0
2000,8312,0,0.0
2001,8317,0,0.0
2002,8319,0,0.0
2003,8321,0,0.0
2004,8324,0,0.0
2005,8326,0,0.0
2006,8330,0,0.0
2007,8349,0,0.0
2008,8350,0,0.0
2009,8364,0,0.0
2010,8372,0,0.0
2011,8375,0,0.0
2012,8379,0,0.0
2013,8383,0,0.0
2014,8386,0,0.0
2015,8387,0,0.0
2016,8389,0,0.0
2017,8390,0,0.0
2018,8391,0,0.0
2019,8392,0,0.0
2020,8399,0,0.0
2021,8402,0,0.0
2022,8405,0,0.0
2023,8411,0,0.0
2024,8420,0,0.0
2025,8421,0,0.0
2026,8426,0,0.0
2027,8429,0,0.0
2028,8431,0,0.0
2029,8433,0,0.0
2030,8436,0,0.0
2031,8441,0,0.0
2032,8445,0,0.0
2033,8450,0,0.0
2034,8451,0,0.0
2035,8455,0,0.0
2036,8466,0,0.0
2037,8470,0,0.0
2038,8471,0,0.0
2039,8472,0,0.0
2040,8475,0,0.0
2041,8479,0,0.0
2042,8486,0,0.0
2043,8493,0,0.0
2044,8494,0,0.0
2045,8495,0,0.0
2046,8503,0,0.0
2047,8505,0,0.0
2048,8507,0,0.0
2049,8510,0,0.0
2050,8512,0,0.0
2051,8514,0,0.0
2052,8515,0,0.0
2053,8520,0,0.0
2054,8522,0,0.0
2055,8523,0,0.0
2056,8524,0,0.0
2057,8525,0,0.0
2058,8526,0,0.0
2059,8530,0,0.0
2060,8533,0,0.0
2061,8534,0,0.0
2062,8544,0,0.0
2063,8545,0,0.0
2064,8546,0,0.0
2065,8555,0,0.0
2066,8556,0,0.0
2067,8557,0,0.0
2068,8565,0,0.0
2069,8567,0,0.0
2070,8570,0,0.0
2071,8572,0,0.0
2072,8573,0,0.0
2073,8576,0,0.0
2074,8577,0,0.0
2075,8581,0,0.0
2076,8585,0,0.0
2077,8596,0,0.0
2078,8610,0,0.0
2079,8613,0,0.0
2080,8615,0,0.0
2081,8620,0,0.0
2082,8621,0,0.0
2083,8622,0,0.0
2084,8625,0,0.0
2085,8627,0,0.0
2086,8632,0,0.0
2087,8634,0,0.0
2088,8641,0,0.0
2089,8643,0,0.0
2090,8646,0,0.0
2091,8653,0,0.0
2092,8655,0,0.0
2093,8661,0,0.0
2094,8663,0,0.0
2095,8666,0,0.0
2096,8667,0,0.0
2097,8676,0,0.0
2098,8683,0,0.0
2099,8693,0,0.0
2100,8697,0,0.0
2101,8705,0,0.0
2102,8707,0,0.0
2103,8709,0,0.0
2104,8710,0,0.0
2105,8711,0,0.0
2106,8712,0,0.0
2107,8716,0,0.0
2108,8721,0,0.0
2109,8722,0,0.0
2110,8723,0,0.0
2111,8734,0,0.0
2112,8743,0,0.0
2113,8745,0,0.0
2114,8746,0,0.0
2115,8747,0,0.0
2116,8749,0,0.0
2117,8751,0,0.0
2118,8752,1,0.0
2119,8754,0,0.0
2120,8755,0,0.0
2121,8759,0,0.0
2122,8762,0,0.0
2123,8766,0,0.0
2124,8772,0,0.0
2125,8773,0,0.0
2126,8784,0,0.0
2127,8786,0,0.0
2128,8789,0,0.0
2129,8794,0,0.0
2130,8800,0,0.0
2131,8801,0,0.0
2132,8802,0,0.0
2133,8814,0,0.0
2134,8819,0,0.0
2135,8821,0,0.0
2136,8823,0,0.0
2137,8827,0,0.0
2138,8830,0,0.0
2139,8831,0,0.0
2140,8835,0,0.0
2141,8837,0,0.0
2142,8841,0,0.0
2143,8842,0,0.0
2144,8844,0,0.0
2145,8845,0,0.0
2146,8847,0,1.0
2147,8849,0,0.0
2148,8859,0,0.0
2149,8870,0,0.0
2150,8873,0,0.0
2151,8875,0,0.0
2152,8877,0,0.0
2153,8886,0,0.0
2154,8887,0,0.0
2155,8894,0,0.0
2156,8896,0,0.0
2157,8907,0,0.0
2158,8917,0,0.0
2159,8920,0,0.0
2160,8932,0,0.0
2161,8933,0,0.0
2162,8934,0,1.0
2163,8942,0,0.0
2164,8945,0,0.0
2165,8950,0,0.0
2166,8951,0,0.0
2167,8953,0,0.0
2168,8955,0,0.0
2169,8956,0,0.0
2170,8961,0,0.0
2171,8963,0,0.0
2172,8965,0,0.0
2173,8970,0,0.0
2174,8972,0,0.0
2175,8975,0,0.0
2176,8986,0,0.0
2177,8991,0,0.0
2178,8993,0,0.0
2179,8994,0,0.0
2180,9000,0,0.0
2181,9001,0,0.0
2182,9002,0,0.0
2183,9003,0,0.0
2184,9007,0,0.0
2185,9009,0,0.0
2186,9011,0,0.0
2187,9012,0,0.0
2188,9013,0,0.0
2189,9015,0,0.0
2190,9017,0,0.0
2191,9022,0,0.0
2192,9023,0,0.0
2193,9031,0,0.0
2194,9033,0,0.0
2195,9035,0,0.0
2196,9044,0,0.0
2197,9050,0,0.0
2198,9054,0,0.0
2199,9055,0,0.0
2200,9059,0,0.0
2201,9063,0,0.0
2202,9067,0,0.0
2203,9069,0,0.0
2204,9070,0,0.0
2205,9072,0,0.0
2206,9076,0,0.0
2207,9079,0,0.0
2208,9081,0,0.0
2209,9082,0,0.0
2210,9085,0,0.0
2211,9091,0,0.0
2212,9092,0,0.0
2213,9094,0,0.0
2214,9103,0,0.0
2215,9105,0,0.0
2216,9106,0,0.0
2217,9110,0,0.0
2218,9112,0,0.0
2219,9113,0,0.0
2220,9119,0,0.0
2221,9121,0,0.0
2222,9123,0,0.0
2223,9131,0,0.0
2224,9132,0,0.0
2225,9133,0,0.0
2226,9144,0,0.0
2227,9146,0,0.0
2228,9152,0,0.0
2229,9160,0,0.0
2230,9164,0,0.0
2231,9170,0,0.0
2232,9173,0,0.0
2233,9180,0,0.0
2234,9191,0,0.0
2235,9194,0,0.0
2236,9199,0,0.0
2237,9210,0,0.0
2238,9211,0,0.0
2239,9214,0,0.0
2240,9225,0,0.0
2241,9226,0,0.0
2242,9227,0,0.0
2243,9242,0,0.0
2244,9243,0,0.0
2245,9244,0,0.0
2246,9246,0,0.0
2247,9247,0,0.0
2248,9253,0,0.0
2249,9257,0,0.0
2250,9269,0,0.0
2251,9271,0,0.0
2252,9273,0,0.0
2253,9274,0,0.0
2254,9280,0,0.0
2255,9281,0,0.0
2256,9282,0,0.0
2257,9286,0,0.0
2258,9287,0,0.0
2259,9289,0,0.0
2260,9290,0,0.0
2261,9294,0,0.0
2262,9295,0,0.0
2263,9304,0,0.0
2264,9305,0,0.0
2265,9310,0,0.0
2266,9313,0,0.0
2267,9314,0,0.0
2268,9319,1,0.0
2269,9322,0,0.0
2270,9333,0,0.0
2271,9339,0,0.0
2272,9341,0,0.0
2273,9346,0,0.0
2274,9356,0,0.0
2275,9361,0,0.0
2276,9362,0,0.0
2277,9366,0,0.0
2278,9367,0,0.0
2279,9371,0,0.0
2280,9375,0,0.0
2281,9376,0,0.0
2282,9377,0,0.0
2283,9386,0,0.0
2284,9399,0,0.0
2285,9406,0,0.0
2286,9410,0,0.0
2287,9413,0,0.0
2288,9415,0,0.0
2289,9416,0,0.0
2290,9417,0,0.0
2291,9419,0,0.0
2292,9423,0,0.0
2293,9426,0,0.0
2294,9430,0,0.0
2295,9432,0,0.0
2296,9434,0,0.0
2297,9440,0,0.0
2298,9443,0,0.0
2299,9446,0,0.0
2300,9447,0,0.0
2301,9454,0,0.0
2302,9459,0,0.0
2303,9463,0,0.0
2304,9464,0,0.0
2305,9466,0,0.0
2306,9467,0,0.0
2307,9469,0,0.0
2308,9473,0,0.0
2309,9474,0,0.0
2310,9475,0,0.0
2311,9477,0,0.0
2312,9480,0,0.0
2313,9482,0,0.0
2314,9483,0,0.0
2315,9484,0,0.0
2316,9485,0,0.0
2317,9493,0,0.0
2318,9497,0,0.0
2319,9499,0,0.0
2320,9510,0,0.0
2321,9511,0,0.0
2322,9513,0,0.0
2323,9516,0,0.0
2324,9520,0,0.0
2325,9525,0,0.0
2326,9531,0,0.0
2327,9533,0,0.0
2328,9534,0,0.0
2329,9536,0,0.0
2330,9543,0,0.0
2331,9546,0,0.0
2332,9547,0,0.0
2333,9550,0,0.0
2334,9554,0,0.0
2335,9556,0,0.0
2336,9557,1,0.0
2337,9562,0,0.0
2338,9564,0,0.0
2339,9565,0,0.0
2340,9569,0,0.0
2341,9571,0,0.0
2342,9573,0,0.0
2343,9574,0,0.0
2344,9580,0,0.0
2345,9581,0,0.0
2346,9586,0,0.0
2347,9589,0,0.0
2348,9594,0,0.0
2349,9601,0,0.0
2350,9602,0,0.0
2351,9603,0,0.0
2352,9610,0,0.0
2353,9612,0,0.0
2354,9616,0,0.0
2355,9620,0,0.0
2356,9623,0,0.0
2357,9625,0,0.0
2358,9627,0,0.0
2359,9630,0,0.0
2360,9633,0,0.0
2361,9635,0,0.0
2362,9646,0,0.0
2363,9653,0,0.0
2364,9654,0,0.0
2365,9664,0,0.0
2366,9667,0,0.0
2367,9670,0,0.0
2368,9671,0,0.0
2369,9673,0,0.0
2370,9681,0,0.0
2371,9683,0,0.0
2372,9684,0,0.0
2373,9685,0,0.0
2374,9686,0,0.0
2375,9692,0,0.0
2376,9697,0,0.0
2377,9705,0,0.0
2378,9713,0,0.0
2379,9715,0,0.0
2380,9724,0,0.0
2381,9730,0,0.0
2382,9731,0,0.0
2383,9732,0,0.0
2384,9737,0,0.0
2385,9749,0,0.0
2386,9750,0,0.0
2387,9752,0,0.0
2388,9754,0,0.0
2389,9757,0,0.0
2390,9759,0,0.0
2391,9760,0,0.0
2392,9763,0,0.0
2393,9765,0,0.0
2394,9770,0,0.0
2395,9777,0,1.0
2396,9784,0,0.0
2397,9785,0,0.0
2398,9789,0,0.0
2399,9791,0,0.0
2400,9793,0,0.0
2401,9797,0,0.0
2402,9806,0,0.0
2403,9807,0,0.0
2404,9811,0,0.0
2405,9825,0,0.0
2406,9829,0,0.0
2407,9833,0,0.0
2408,9836,0,0.0
2409,9843,0,0.0
2410,9847,0,0.0
2411,9851,0,0.0
2412,9852,0,0.0
2413,9865,0,0.0
2414,9870,0,0.0
2415,9881,0,0.0
2416,9887,0,0.0
2417,9890,0,0.0
2418,9895,0,0.0
2419,9899,0,0.0
2420,9900,0,0.0
2421,9931,0,0.0
2422,9941,0,0.0
2423,9954,0,0.0
2424,9964,0,0.0
2425,9966,0,0.0
2426,9967,0,1.0
2427,9972,0,0.0
2428,9976,0,0.0
2429,9980,0,0.0
