,id,shops,shops_prediction
1267,5287,0,0.0
1268,5289,0,0.0
1269,5291,0,0.0
1270,5294,0,0.0
1271,5301,0,0.0
1272,5304,0,0.0
1273,5305,0,0.0
1274,5321,0,0.0
1275,5324,0,0.0
1276,5329,0,0.0
1277,5337,0,0.0
1278,5339,0,0.0
1279,5342,0,0.0
1280,5344,0,0.0
1281,5350,0,0.0
1282,5352,0,0.0
1283,5357,0,0.0
1284,5363,0,0.0
1285,5364,0,0.0
1286,5365,0,0.0
1287,5366,0,0.0
1288,5369,0,0.0
1289,5370,0,0.0
1290,5371,0,0.0
1291,5375,0,0.0
1292,5379,1,0.0
1293,5380,0,0.0
1294,5382,0,0.0
1295,5383,0,0.0
1296,5384,0,0.0
1297,5392,0,0.0
1298,5393,0,0.0
1299,5394,0,0.0
1300,5396,0,0.0
1301,5401,0,0.0
1302,5405,0,0.0
1303,5411,0,0.0
1304,5416,0,0.0
1305,5419,0,0.0
1306,5420,0,0.0
1307,5421,0,0.0
1308,5422,0,0.0
1309,5425,0,0.0
1310,5434,0,0.0
1311,5439,0,0.0
1312,5440,0,0.0
1313,5446,0,0.0
1314,5463,0,0.0
1315,5465,0,0.0
1316,5466,0,0.0
1317,5473,0,0.0
1318,5475,0,0.0
1319,5476,0,0.0
1320,5479,0,0.0
1321,5486,0,0.0
1322,5494,0,0.0
1323,5499,0,0.0
1324,5500,0,0.0
1325,5503,0,0.0
1326,5506,0,0.0
1327,5509,0,0.0
1328,5522,0,0.0
1329,5529,0,0.0
1330,5536,0,0.0
1331,5539,0,0.0
1332,5546,0,0.0
1333,5552,1,0.0
1334,5555,0,0.0
1335,5559,0,0.0
1336,5563,0,0.0
1337,5572,0,0.0
1338,5576,0,0.0
1339,5589,0,0.0
1340,5590,0,0.0
1341,5607,0,0.0
1342,5609,0,0.0
1343,5610,0,0.0
1344,5613,0,0.0
1345,5614,0,0.0
1346,5616,0,0.0
1347,5619,0,0.0
1348,5620,0,0.0
1349,5623,0,0.0
1350,5636,0,0.0
1351,5639,0,0.0
1352,5642,0,0.0
1353,5644,0,0.0
1354,5647,0,0.0
1355,5661,0,0.0
1356,5666,0,0.0
1357,5667,0,0.0
1358,5676,0,0.0
1359,5691,0,0.0
1360,5694,0,0.0
1361,5696,0,0.0
1362,5701,0,0.0
1363,5707,0,0.0
1364,5709,0,0.0
1365,5712,0,0.0
1366,5714,0,0.0
1367,5715,0,0.0
1368,5717,0,0.0
1369,5722,0,0.0
1370,5731,0,0.0
1371,5732,0,0.0
1372,5737,0,0.0
1373,5739,0,0.0
1374,5741,0,0.0
1375,5746,0,0.0
1376,5757,0,0.0
1377,5773,0,0.0
1378,5779,0,0.0
1379,5782,0,0.0
1380,5789,0,0.0
1381,5790,0,0.0
1382,5794,0,0.0
1383,5795,0,0.0
1384,5799,0,0.0
1385,5800,0,0.0
1386,5806,0,0.0
1387,5811,0,0.0
1388,5816,0,0.0
1389,5819,0,0.0
1390,5821,0,0.0
1391,5830,0,0.0
1392,5835,0,0.0
1393,5836,0,0.0
1394,5837,0,0.0
1395,5840,0,0.0
1396,5842,0,0.0
1397,5843,0,0.0
1398,5852,0,0.0
1399,5855,0,0.0
1400,5857,0,0.0
1401,5862,0,0.0
1402,5865,0,0.0
1403,5869,0,0.0
1404,5870,0,0.0
1405,5871,0,0.0
1406,5874,0,0.0
1407,5875,0,0.0
1408,5879,0,0.0
1409,5882,0,0.0
1410,5889,0,0.0
1411,5895,0,0.0
1412,5896,0,0.0
1413,5902,0,0.0
1414,5906,0,0.0
1415,5909,0,0.0
1416,5911,0,0.0
1417,5913,0,0.0
1418,5916,0,0.0
1419,5920,0,0.0
1420,5923,0,0.0
1421,5929,0,0.0
1422,5932,0,0.0
1423,5934,0,0.0
1424,5935,0,0.0
1425,5942,0,0.0
1426,5943,0,0.0
1427,5949,0,0.0
1428,5951,0,0.0
1429,5957,0,0.0
1430,5963,0,0.0
1431,5975,0,0.0
1432,5984,0,0.0
1433,5986,0,0.0
1434,5987,0,0.0
1435,5997,0,0.0
1436,6000,0,0.0
1437,6021,0,0.0
1438,6027,0,0.0
1439,6031,0,0.0
1440,6043,0,0.0
1441,6045,0,0.0
1442,6063,0,0.0
1443,6064,0,0.0
1444,6069,0,0.0
1445,6073,0,0.0
1446,6077,0,0.0
1447,6079,0,0.0
1448,6081,0,0.0
1449,6085,0,0.0
1450,6094,0,0.0
1451,6096,0,0.0
1452,6105,0,0.0
1453,6107,0,0.0
1454,6113,0,0.0
1455,6122,0,0.0
1456,6123,0,0.0
1457,6125,0,0.0
1458,6130,0,0.0
1459,6135,0,0.0
1460,6139,0,0.0
1461,6142,0,0.0
1462,6147,0,0.0
1463,6152,0,0.0
1464,6154,0,0.0
1465,6155,0,0.0
1466,6157,0,0.0
1467,6163,0,0.0
1468,6165,0,0.0
1469,6167,0,0.0
1470,6169,0,0.0
1471,6171,0,0.0
1472,6174,0,0.0
1473,6177,1,0.0
1474,6180,0,0.0
1475,6184,0,0.0
1476,6187,0,0.0
1477,6190,0,0.0
1478,6191,0,0.0
1479,6194,0,0.0
1480,6200,0,0.0
1481,6205,0,0.0
1482,6211,0,0.0
1483,6219,0,0.0
1484,6223,0,0.0
1485,6230,0,0.0
1486,6231,0,0.0
1487,6233,0,0.0
1488,6240,0,0.0
1489,6246,0,0.0
1490,6250,0,0.0
1491,6252,0,0.0
1492,6257,0,0.0
1493,6261,0,0.0
1494,6277,0,0.0
1495,6279,0,0.0
1496,6283,0,0.0
1497,6284,0,0.0
1498,6295,0,0.0
1499,6296,0,0.0
1500,6297,0,0.0
1501,6301,0,0.0
1502,6302,0,0.0
1503,6305,0,0.0
1504,6306,0,0.0
1505,6310,0,0.0
1506,6316,0,0.0
1507,6320,0,0.0
1508,6321,0,0.0
1509,6324,0,0.0
1510,6325,0,0.0
1511,6326,0,0.0
1512,6336,0,0.0
1513,6337,0,0.0
1514,6339,0,0.0
1515,6340,0,0.0
1516,6342,0,0.0
1517,6343,0,0.0
1518,6359,0,0.0
1519,6364,0,0.0
1520,6369,0,0.0
1521,6374,0,0.0
1522,6386,0,0.0
1523,6393,0,0.0
1524,6393,0,0.0
1525,6399,0,0.0
1526,6400,0,0.0
1527,6402,0,0.0
1528,6404,0,0.0
1529,6407,0,0.0
1530,6410,0,0.0
1531,6415,0,0.0
1532,6416,0,0.0
1533,6417,0,0.0
1534,6421,0,0.0
1535,6425,0,0.0
1536,6426,0,0.0
1537,6443,0,0.0
1538,6444,0,0.0
1539,6445,0,0.0
1540,6446,0,0.0
1541,6457,0,0.0
1542,6459,0,0.0
1543,6465,0,0.0
1544,6472,0,0.0
1545,6473,0,0.0
1546,6475,0,0.0
1547,6481,0,0.0
1548,6494,0,0.0
1549,6497,0,0.0
1550,6501,0,0.0
1551,6505,0,0.0
1552,6511,0,0.0
1553,6512,0,0.0
1554,6513,0,0.0
1555,6515,0,0.0
1556,6516,0,0.0
1557,6522,0,0.0
1558,6527,0,0.0
1559,6530,0,0.0
1560,6534,0,0.0
1561,6543,0,0.0
1562,6545,0,0.0
1563,6546,0,0.0
1564,6547,0,0.0
1565,6553,0,0.0
1566,6556,0,0.0
1567,6563,0,0.0
1568,6564,0,0.0
1569,6572,0,0.0
1570,6574,0,0.0
1571,6577,0,0.0
1572,6581,0,0.0
1573,6582,0,0.0
1574,6595,0,0.0
1575,6596,0,0.0
1576,6597,0,0.0
1577,6599,0,0.0
1578,6600,0,0.0
1579,6601,0,0.0
1580,6612,0,0.0
1581,6613,0,0.0
1582,6617,0,0.0
1583,6624,0,0.0
1584,6627,0,0.0
1585,6629,0,0.0
1586,6633,0,0.0
1587,6649,0,0.0
1588,6650,0,0.0
1589,6655,0,0.0
1590,6656,0,0.0
1591,6660,0,0.0
1592,6665,0,0.0
1593,6667,0,0.0
1594,6676,0,0.0
1595,6684,0,0.0
1596,6687,0,0.0
1597,6692,0,0.0
1598,6696,0,0.0
1599,6702,0,0.0
1600,6704,0,0.0
1601,6709,0,0.0
1602,6710,0,0.0
1603,6715,0,0.0
1604,6719,0,0.0
1605,6725,0,0.0
1606,6727,0,0.0
1607,6736,0,0.0
1608,6739,0,0.0
1609,6740,0,0.0
1610,6742,0,0.0
1611,6744,0,0.0
1612,6750,0,0.0
1613,6752,0,0.0
1614,6754,0,0.0
1615,6755,0,0.0
1616,6760,0,0.0
1617,6762,0,0.0
1618,6766,0,0.0
1619,6772,0,0.0
1620,6774,0,0.0
1621,6779,0,0.0
1622,6781,0,0.0
1623,6792,0,0.0
1624,6793,0,0.0
1625,6800,0,0.0
1626,6802,0,0.0
1627,6807,0,0.0
1628,6815,0,0.0
1629,6817,0,0.0
1630,6822,0,0.0
1631,6832,0,0.0
1632,6833,0,0.0
1633,6835,0,0.0
1634,6839,0,0.0
1635,6845,0,0.0
1636,6850,0,0.0
1637,6851,0,0.0
1638,6852,0,0.0
1639,6854,0,0.0
1640,6862,0,0.0
1641,6865,0,0.0
1642,6867,0,0.0
1643,6872,0,0.0
1644,6876,0,0.0
1645,6885,0,0.0
1646,6886,0,0.0
1647,6889,0,0.0
1648,6893,0,0.0
1649,6896,0,0.0
1650,6904,0,0.0
1651,6909,0,0.0
1652,6921,0,0.0
1653,6929,0,0.0
1654,6932,0,0.0
1655,6935,0,0.0
1656,6942,0,0.0
1657,6943,0,0.0
1658,6950,0,0.0
1659,6953,0,0.0
1660,6962,0,0.0
1661,6964,0,0.0
1662,6967,0,0.0
1663,6974,0,0.0
1664,6976,0,0.0
1665,6977,0,0.0
1666,6981,0,0.0
1667,6982,0,0.0
1668,6986,0,0.0
1669,6989,0,0.0
1670,6993,0,0.0
1671,7001,0,0.0
1672,7006,0,0.0
1673,7013,0,0.0
1674,7021,0,0.0
1675,7026,0,0.0
1676,7030,0,0.0
1677,7032,0,0.0
1678,7035,0,0.0
1679,7036,0,0.0
1680,7040,0,0.0
1681,7050,0,0.0
1682,7055,0,0.0
1683,7059,0,0.0
1684,7069,0,0.0
1685,7072,0,0.0
1686,7093,0,0.0
1687,7109,0,0.0
1688,7110,0,0.0
1689,7115,0,0.0
1690,7117,0,0.0
1691,7120,0,0.0
1692,7121,0,0.0
1693,7124,0,0.0
1694,7129,0,0.0
1695,7131,0,0.0
1696,7136,0,0.0
1697,7137,0,0.0
1698,7141,0,0.0
1699,7144,0,0.0
1700,7146,0,0.0
1701,7150,0,0.0
1702,7151,0,0.0
1703,7153,0,0.0
1704,7163,0,0.0
1705,7180,0,0.0
1706,7186,0,0.0
1707,7187,0,0.0
1708,7191,0,0.0
1709,7192,0,0.0
1710,7193,0,0.0
1711,7196,0,0.0
1712,7202,0,0.0
1713,7211,0,0.0
1714,7212,0,0.0
1715,7213,0,0.0
1716,7215,0,0.0
1717,7216,0,0.0
1718,7219,0,0.0
1719,7222,0,0.0
1720,7224,0,0.0
1721,7225,0,0.0
1722,7232,0,0.0
1723,7236,0,0.0
1724,7237,0,0.0
1725,7241,0,0.0
1726,7242,0,0.0
1727,7246,0,0.0
1728,7253,0,0.0
1729,7273,0,0.0
1730,7275,0,0.0
1731,7277,0,0.0
1732,7296,0,0.0
1733,7297,0,0.0
1734,7309,0,0.0
1735,7310,0,0.0
1736,7314,0,0.0
1737,7317,0,0.0
1738,7320,0,0.0
1739,7325,0,0.0
1740,7329,0,0.0
1741,7339,0,0.0
1742,7344,0,0.0
1743,7345,0,0.0
1744,7352,0,0.0
1745,7354,0,0.0
1746,7360,0,0.0
1747,7363,0,0.0
1748,7365,0,0.0
1749,7366,0,0.0
1750,7374,0,0.0
1751,7381,0,0.0
1752,7382,0,0.0
1753,7387,0,0.0
1754,7390,0,0.0
1755,7391,0,0.0
1756,7392,0,0.0
1757,7393,0,0.0
1758,7394,0,0.0
1759,7400,0,0.0
1760,7402,0,0.0
1761,7403,0,0.0
1762,7406,0,0.0
1763,7409,0,0.0
1764,7415,0,0.0
1765,7416,0,0.0
1766,7417,0,0.0
1767,7429,0,0.0
1768,7430,0,0.0
1769,7431,0,0.0
1770,7432,0,0.0
1771,7433,0,0.0
1772,7434,0,0.0
1773,7443,0,0.0
1774,7465,0,0.0
1775,7469,0,0.0
1776,7475,0,0.0
1777,7476,0,0.0
1778,7479,0,0.0
1779,7485,0,0.0
1780,7486,0,0.0
1781,7489,0,0.0
1782,7492,0,0.0
1783,7509,0,0.0
1784,7512,0,0.0
1785,7515,0,0.0
1786,7516,0,0.0
1787,7520,0,0.0
1788,7526,0,0.0
1789,7537,0,0.0
1790,7539,0,0.0
1791,7540,0,0.0
1792,7543,0,0.0
1793,7544,0,0.0
1794,7545,0,0.0
1795,7546,0,0.0
1796,7547,0,0.0
1797,7552,0,0.0
1798,7554,0,0.0
1799,7562,0,0.0
1800,7570,0,0.0
1801,7575,0,0.0
1802,7591,0,0.0
1803,7593,0,0.0
1804,7597,0,0.0
1805,7603,0,0.0
1806,7611,0,0.0
1807,7613,0,0.0
1808,7614,0,0.0
1809,7616,0,0.0
1810,7619,0,0.0
1811,7622,0,0.0
1812,7623,0,0.0
1813,7624,0,0.0
1814,7627,0,0.0
1815,7629,0,0.0
1816,7636,0,0.0
1817,7639,0,0.0
1818,7646,0,0.0
1819,7651,0,0.0
1820,7656,0,0.0
1821,7659,0,0.0
1822,7662,0,0.0
1823,7663,0,0.0
1824,7664,0,0.0
1825,7672,0,0.0
1826,7674,0,0.0
1827,7675,0,0.0
1828,7682,0,0.0
1829,7684,0,0.0
1830,7686,0,0.0
1831,7691,0,0.0
1832,7692,0,0.0
1833,7693,0,0.0
1834,7700,0,0.0
1835,7701,0,0.0
1836,7702,0,0.0
1837,7703,0,0.0
1838,7704,0,0.0
1839,7710,0,0.0
1840,7711,0,0.0
1841,7712,0,0.0
1842,7716,0,0.0
1843,7719,0,0.0
1844,7723,0,0.0
1845,7724,0,0.0
1846,7725,0,0.0
1847,7727,0,0.0
1848,7730,0,0.0
1849,7731,0,0.0
1850,7734,0,0.0
1851,7747,0,0.0
1852,7751,0,0.0
1853,7755,0,0.0
1854,7759,0,0.0
1855,7769,0,0.0
1856,7771,0,0.0
1857,7772,0,0.0
1858,7776,0,0.0
1859,7780,0,0.0
1860,7784,0,0.0
1861,7790,0,0.0
1862,7794,0,0.0
1863,7796,0,0.0
1864,7804,0,0.0
1865,7812,0,0.0
1866,7813,0,0.0
1867,7814,0,0.0
1868,7817,0,0.0
1869,7821,0,0.0
1870,7823,0,0.0
1871,7824,0,0.0
1872,7831,0,0.0
1873,7839,0,0.0
1874,7845,0,0.0
1875,7847,0,0.0
1876,7856,0,0.0
1877,7859,0,0.0
1878,7862,0,0.0
1879,7864,0,0.0
1880,7870,0,0.0
1881,7873,0,0.0
1882,7879,0,0.0
1883,7887,0,0.0
1884,7892,0,0.0
1885,7892,0,0.0
1886,7900,0,0.0
1887,7903,0,0.0
1888,7912,0,0.0
1889,7916,0,0.0
1890,7920,0,0.0
1891,7931,0,0.0
1892,7934,0,0.0
1893,7935,0,0.0
1894,7940,0,0.0
1895,7943,0,0.0
1896,7945,0,0.0
1897,7950,0,0.0
1898,7953,0,0.0
1899,7954,0,0.0
1900,7955,0,0.0
1901,7959,0,0.0
1902,7961,0,0.0
1903,7962,0,0.0
1904,7964,0,0.0
1905,7971,0,0.0
1906,7975,0,0.0
1907,7977,0,0.0
1908,7983,0,0.0
1909,7985,0,0.0
1910,7986,0,0.0
1911,7994,0,0.0
1912,8000,0,0.0
1913,8006,0,0.0
1914,8010,0,0.0
1915,8017,0,0.0
1916,8019,0,0.0
1917,8021,0,0.0
1918,8025,0,0.0
1919,8031,0,0.0
1920,8032,0,0.0
1921,8034,0,0.0
1922,8036,0,0.0
1923,8040,0,0.0
1924,8042,0,0.0
1925,8044,0,0.0
1926,8046,0,0.0
1927,8050,0,0.0
1928,8051,0,0.0
1929,8057,0,0.0
1930,8069,0,0.0
1931,8077,0,0.0
1932,8084,0,0.0
1933,8089,0,0.0
1934,8091,0,0.0
1935,8092,0,0.0
1936,8095,0,0.0
1937,8103,0,0.0
1938,8105,0,0.0
1939,8107,0,0.0
1940,8109,0,1.0
1941,8119,0,0.0
1942,8125,0,0.0
1943,8127,0,0.0
1944,8130,0,0.0
1945,8131,0,0.0
1946,8143,0,0.0
1947,8145,0,0.0
1948,8146,0,0.0
1949,8155,0,0.0
1950,8161,0,0.0
1951,8162,0,0.0
1952,8165,0,0.0
1953,8170,0,0.0
1954,8184,0,0.0
1955,8186,0,0.0
1956,8190,0,0.0
1957,8195,0,0.0
1958,8196,0,0.0
1959,8197,0,0.0
1960,8199,0,0.0
1961,8202,0,0.0
1962,8203,0,0.0
1963,8205,0,0.0
1964,8211,0,0.0
1965,8215,0,0.0
1966,8220,0,0.0
1967,8223,0,0.0
1968,8227,0,0.0
1969,8233,0,0.0
1970,8240,0,0.0
1971,8243,0,0.0
1972,8244,0,0.0
1973,8245,0,0.0
1974,8249,0,0.0
1975,8253,0,0.0
1976,8255,0,0.0
1977,8257,0,0.0
1978,8260,0,0.0
1979,8270,0,0.0
1980,8271,0,0.0
1981,8272,0,0.0
1982,8276,0,0.0
1983,8281,0,0.0
1984,8282,0,0.0
1985,8287,0,0.0
1986,8291,0,0.0
1987,8294,0,0.0
1988,8295,0,0.0
1989,8297,0,0.0
1990,8301,0,0.0
1991,8305,0,0.0
1992,8309,0,0.0
1993,8310,0,0.0
1994,8326,0,0.0
1995,8330,0,0.0
1996,8331,0,0.0
1997,8340,0,0.0
1998,8341,0,0.0
1999,8345,0,0.0
2000,8347,0,0.0
2001,8352,0,0.0
2002,8359,0,0.0
2003,8360,0,0.0
2004,8361,0,0.0
2005,8369,0,0.0
2006,8371,0,0.0
2007,8374,0,0.0
2008,8379,0,0.0
2009,8381,0,0.0
2010,8383,0,0.0
2011,8394,0,0.0
2012,8397,0,0.0
2013,8399,0,0.0
2014,8405,0,0.0
2015,8410,0,0.0
2016,8411,0,0.0
2017,8419,0,0.0
2018,8421,0,0.0
2019,8423,0,0.0
2020,8427,0,0.0
2021,8430,0,0.0
2022,8441,0,0.0
2023,8442,0,0.0
2024,8443,0,0.0
2025,8449,0,0.0
2026,8452,0,0.0
2027,8457,0,0.0
2028,8460,0,0.0
2029,8476,0,0.0
2030,8477,0,0.0
2031,8479,0,0.0
2032,8499,0,0.0
2033,8501,0,0.0
2034,8502,0,0.0
2035,8503,0,0.0
2036,8504,0,0.0
2037,8509,0,0.0
2038,8517,0,0.0
2039,8530,0,0.0
2040,8531,0,0.0
2041,8540,0,0.0
2042,8541,0,0.0
2043,8542,0,0.0
2044,8551,0,0.0
2045,8554,0,0.0
2046,8564,0,0.0
2047,8565,0,0.0
2048,8570,0,0.0
2049,8572,0,0.0
2050,8576,0,0.0
2051,8586,0,0.0
2052,8587,0,0.0
2053,8592,0,0.0
2054,8594,0,0.0
2055,8596,0,0.0
2056,8599,0,0.0
2057,8609,0,0.0
2058,8616,0,0.0
2059,8622,0,0.0
2060,8634,0,0.0
2061,8635,0,0.0
2062,8639,0,0.0
2063,8642,0,0.0
2064,8643,0,0.0
2065,8645,0,0.0
2066,8649,0,0.0
2067,8653,0,0.0
2068,8654,0,0.0
2069,8655,0,0.0
2070,8659,0,0.0
2071,8665,0,0.0
2072,8669,0,0.0
2073,8681,0,0.0
2074,8687,0,0.0
2075,8696,0,0.0
2076,8703,0,0.0
2077,8704,0,0.0
2078,8710,0,0.0
2079,8716,0,0.0
2080,8720,0,0.0
2081,8723,0,0.0
2082,8726,0,0.0
2083,8730,0,0.0
2084,8732,0,0.0
2085,8733,0,0.0
2086,8736,0,0.0
2087,8742,0,0.0
2088,8746,0,0.0
2089,8751,0,0.0
2090,8752,0,0.0
2091,8753,0,0.0
2092,8755,0,0.0
2093,8760,0,0.0
2094,8761,0,0.0
2095,8762,0,0.0
2096,8764,0,0.0
2097,8765,0,0.0
2098,8785,0,0.0
2099,8786,0,0.0
2100,8793,0,0.0
2101,8795,0,0.0
2102,8797,0,0.0
2103,8799,0,0.0
2104,8804,0,0.0
2105,8806,0,0.0
2106,8815,0,0.0
2107,8836,0,0.0
2108,8842,0,0.0
2109,8847,0,1.0
2110,8849,0,0.0
2111,8851,0,0.0
2112,8854,0,0.0
2113,8855,0,0.0
2114,8857,0,0.0
2115,8859,0,0.0
2116,8863,0,0.0
2117,8870,0,0.0
2118,8873,0,0.0
2119,8876,0,0.0
2120,8879,0,0.0
2121,8880,0,0.0
2122,8890,0,0.0
2123,8902,0,0.0
2124,8922,0,0.0
2125,8930,0,0.0
2126,8934,0,1.0
2127,8935,0,0.0
2128,8939,0,0.0
2129,8945,0,0.0
2130,8950,0,0.0
2131,8951,0,0.0
2132,8954,0,0.0
2133,8955,0,0.0
2134,8964,0,0.0
2135,8974,0,0.0
2136,8985,0,0.0
2137,8994,0,0.0
2138,9004,0,0.0
2139,9005,0,0.0
2140,9010,0,0.0
2141,9012,0,0.0
2142,9019,0,0.0
2143,9020,0,0.0
2144,9021,0,0.0
2145,9034,0,0.0
2146,9036,0,0.0
2147,9043,0,0.0
2148,9046,0,0.0
2149,9052,0,0.0
2150,9053,0,0.0
2151,9054,0,0.0
2152,9059,0,0.0
2153,9060,0,0.0
2154,9063,0,0.0
2155,9064,0,0.0
2156,9065,0,0.0
2157,9069,0,0.0
2158,9070,0,0.0
2159,9076,0,0.0
2160,9079,0,0.0
2161,9082,0,0.0
2162,9086,0,0.0
2163,9087,0,0.0
2164,9089,0,0.0
2165,9092,0,0.0
2166,9099,0,0.0
2167,9103,0,0.0
2168,9109,0,0.0
2169,9113,0,0.0
2170,9116,0,0.0
2171,9126,0,0.0
2172,9132,0,0.0
2173,9134,0,0.0
2174,9140,0,0.0
2175,9142,0,0.0
2176,9145,0,0.0
2177,9151,0,0.0
2178,9153,0,0.0
2179,9154,0,0.0
2180,9162,0,0.0
2181,9163,0,0.0
2182,9165,0,0.0
2183,9167,0,0.0
2184,9170,0,0.0
2185,9171,0,0.0
2186,9172,0,0.0
2187,9174,0,0.0
2188,9180,0,0.0
2189,9199,0,0.0
2190,9207,0,0.0
2191,9210,0,0.0
2192,9211,0,0.0
2193,9216,0,0.0
2194,9229,0,0.0
2195,9230,0,0.0
2196,9239,0,0.0
2197,9241,0,0.0
2198,9243,0,0.0
2199,9244,0,0.0
2200,9245,0,0.0
2201,9252,0,0.0
2202,9255,0,0.0
2203,9260,0,0.0
2204,9269,0,0.0
2205,9274,0,0.0
2206,9275,0,0.0
2207,9281,0,0.0
2208,9285,0,0.0
2209,9286,0,0.0
2210,9293,0,0.0
2211,9294,0,0.0
2212,9300,0,0.0
2213,9302,0,0.0
2214,9311,0,0.0
2215,9312,0,0.0
2216,9313,0,0.0
2217,9321,0,0.0
2218,9324,0,0.0
2219,9333,0,0.0
2220,9337,0,0.0
2221,9341,0,0.0
2222,9342,0,0.0
2223,9352,0,0.0
2224,9362,0,0.0
2225,9369,0,0.0
2226,9371,0,0.0
2227,9372,0,0.0
2228,9373,0,0.0
2229,9376,0,0.0
2230,9379,0,0.0
2231,9389,0,0.0
2232,9392,0,0.0
2233,9400,0,0.0
2234,9405,0,0.0
2235,9409,0,0.0
2236,9413,0,0.0
2237,9414,0,0.0
2238,9425,0,0.0
2239,9431,0,0.0
2240,9432,0,0.0
2241,9433,0,0.0
2242,9442,0,0.0
2243,9446,0,0.0
2244,9455,0,0.0
2245,9456,0,0.0
2246,9457,0,0.0
2247,9470,0,0.0
2248,9473,0,0.0
2249,9481,0,0.0
2250,9483,0,0.0
2251,9489,0,0.0
2252,9494,0,0.0
2253,9496,0,0.0
2254,9497,0,0.0
2255,9499,0,0.0
2256,9502,0,0.0
2257,9504,0,0.0
2258,9505,0,0.0
2259,9513,0,0.0
2260,9515,0,0.0
2261,9519,0,0.0
2262,9520,0,0.0
2263,9526,0,0.0
2264,9529,0,0.0
2265,9533,0,0.0
2266,9550,0,0.0
2267,9553,0,0.0
2268,9554,0,0.0
2269,9556,0,0.0
2270,9564,0,0.0
2271,9570,0,0.0
2272,9571,0,0.0
2273,9572,0,0.0
2274,9581,0,0.0
2275,9583,0,0.0
2276,9586,0,0.0
2277,9589,0,0.0
2278,9590,0,0.0
2279,9597,0,0.0
2280,9607,0,0.0
2281,9619,0,0.0
2282,9621,0,0.0
2283,9622,0,0.0
2284,9626,0,0.0
2285,9627,0,0.0
2286,9629,0,0.0
2287,9630,0,0.0
2288,9636,0,0.0
2289,9642,0,0.0
2290,9644,0,0.0
2291,9646,0,0.0
2292,9650,0,0.0
2293,9652,0,0.0
2294,9653,0,0.0
2295,9655,0,0.0
2296,9657,0,0.0
2297,9659,0,0.0
2298,9664,0,0.0
2299,9673,0,0.0
2300,9675,0,0.0
2301,9680,0,0.0
2302,9681,0,0.0
2303,9684,0,0.0
2304,9685,0,0.0
2305,9686,0,0.0
2306,9694,0,0.0
2307,9695,0,0.0
2308,9701,0,0.0
2309,9702,0,0.0
2310,9703,0,0.0
2311,9722,0,0.0
2312,9723,0,0.0
2313,9724,0,0.0
2314,9727,0,0.0
2315,9733,0,0.0
2316,9734,0,0.0
2317,9742,0,0.0
2318,9756,0,0.0
2319,9759,0,0.0
2320,9760,0,0.0
2321,9761,0,0.0
2322,9764,0,0.0
2323,9769,0,0.0
2324,9772,0,0.0
2325,9779,0,0.0
2326,9784,0,0.0
2327,9785,0,0.0
2328,9792,0,0.0
2329,9805,0,0.0
2330,9807,0,0.0
2331,9823,0,0.0
2332,9824,0,0.0
2333,9825,0,0.0
2334,9836,0,0.0
2335,9839,0,0.0
2336,9860,0,0.0
2337,9863,0,0.0
2338,9869,0,0.0
2339,9875,0,0.0
2340,9876,0,0.0
2341,9879,0,0.0
2342,9887,0,0.0
2343,9895,0,0.0
2344,9903,0,0.0
2345,9914,0,0.0
2346,9917,0,1.0
2347,9933,0,0.0
2348,9943,0,0.0
2349,9947,0,0.0
2350,9953,0,0.0
2351,9954,0,0.0
2352,9956,0,0.0
2353,9965,0,0.0
2354,9970,0,0.0
2355,9979,0,0.0
2356,9986,0,0.0
2357,9987,0,0.0
2358,9989,0,0.0
2359,9994,0,0.0
2360,9997,0,0.0
2361,9999,0,0.0
2362,10003,0,0.0
2363,10005,0,0.0
2364,10014,0,0.0
2365,10017,0,0.0
2366,10022,0,0.0
2367,10036,0,0.0
2368,10037,0,0.0
2369,10040,0,0.0
2370,10041,0,0.0
2371,10046,0,0.0
2372,10049,0,0.0
2373,10053,0,0.0
2374,10062,0,0.0
2375,10069,0,0.0
2376,10074,0,0.0
2377,10091,0,0.0
2378,10092,0,0.0
2379,10107,0,0.0
2380,10109,0,0.0
2381,10110,0,0.0
2382,10115,0,0.0
2383,10119,0,0.0
2384,10125,0,0.0
2385,10129,0,0.0
2386,10133,0,0.0
2387,10135,0,0.0
2388,10136,0,0.0
2389,10146,0,0.0
2390,10149,0,0.0
2391,10151,0,0.0
2392,10155,0,0.0
2393,10161,0,0.0
2394,10162,0,0.0
2395,10166,0,0.0
2396,10167,0,0.0
2397,10173,0,0.0
2398,10175,0,0.0
2399,10179,0,0.0
2400,10185,0,0.0
2401,10194,0,0.0
2402,10196,0,0.0
2403,10197,0,0.0
2404,10199,0,0.0
2405,10200,0,0.0
2406,10201,0,0.0
2407,10206,0,0.0
2408,10213,0,0.0
2409,10219,0,0.0
2410,10224,0,0.0
2411,10241,0,0.0
2412,10243,0,0.0
2413,10246,0,0.0
2414,10247,0,0.0
2415,10249,0,0.0
2416,10255,0,0.0
2417,10260,0,0.0
2418,10270,0,0.0
2419,10277,0,0.0
2420,10283,0,0.0
2421,10291,0,0.0
2422,10293,0,0.0
2423,10296,0,0.0
2424,10302,0,0.0
2425,10323,0,0.0
2426,10324,0,0.0
2427,10327,0,0.0
2428,10333,0,0.0
2429,10334,0,0.0
2430,10340,0,0.0
2431,10344,0,0.0
