,id,offer,offer_prediction
1266,5227,0,0.0
1267,5229,0,0.0
1268,5230,0,0.0
1269,5249,0,0.0
1270,5254,0,0.0
1271,5260,0,0.0
1272,5261,0,0.0
1273,5263,0,0.0
1274,5264,0,0.0
1275,5265,0,0.0
1276,5266,0,0.0
1277,5273,0,0.0
1278,5276,0,0.0
1279,5279,0,0.0
1280,5281,0,0.0
1281,5283,0,0.0
1282,5292,0,0.0
1283,5297,0,0.0
1284,5306,0,0.0
1285,5310,0,0.0
1286,5320,0,0.0
1287,5325,0,0.0
1288,5327,0,0.0
1289,5329,0,0.0
1290,5332,0,0.0
1291,5333,0,0.0
1292,5346,0,0.0
1293,5347,0,0.0
1294,5354,0,0.0
1295,5355,0,0.0
1296,5357,0,0.0
1297,5360,0,0.0
1298,5361,0,0.0
1299,5367,0,0.0
1300,5372,0,0.0
1301,5374,0,0.0
1302,5380,0,0.0
1303,5381,0,0.0
1304,5382,0,0.0
1305,5385,0,0.0
1306,5390,0,0.0
1307,5394,0,0.0
1308,5397,0,0.0
1309,5400,0,0.0
1310,5401,0,0.0
1311,5403,0,0.0
1312,5406,0,0.0
1313,5412,0,0.0
1314,5417,0,0.0
1315,5419,0,0.0
1316,5422,0,0.0
1317,5424,0,0.0
1318,5426,0,0.0
1319,5430,0,0.0
1320,5436,0,0.0
1321,5437,0,0.0
1322,5442,0,0.0
1323,5443,0,0.0
1324,5447,0,0.0
1325,5453,0,0.0
1326,5454,0,0.0
1327,5461,0,0.0
1328,5463,0,0.0
1329,5464,0,0.0
1330,5471,0,0.0
1331,5472,0,0.0
1332,5483,0,0.0
1333,5484,0,0.0
1334,5486,0,0.0
1335,5499,0,0.0
1336,5502,0,0.0
1337,5506,0,0.0
1338,5507,0,0.0
1339,5509,0,0.0
1340,5512,0,0.0
1341,5514,0,0.0
1342,5520,0,0.0
1343,5522,0,0.0
1344,5534,0,0.0
1345,5543,0,0.0
1346,5545,0,0.0
1347,5554,0,0.0
1348,5560,0,0.0
1349,5562,0,0.0
1350,5563,0,0.0
1351,5580,0,0.0
1352,5591,0,0.0
1353,5593,0,0.0
1354,5599,0,0.0
1355,5602,0,0.0
1356,5610,0,0.0
1357,5619,0,0.0
1358,5621,0,0.0
1359,5627,0,0.0
1360,5631,0,0.0
1361,5637,0,0.0
1362,5641,0,0.0
1363,5643,0,0.0
1364,5644,0,0.0
1365,5646,0,0.0
1366,5647,0,0.0
1367,5649,0,0.0
1368,5666,0,0.0
1369,5673,0,0.0
1370,5676,0,0.0
1371,5677,0,0.0
1372,5679,0,0.0
1373,5680,0,0.0
1374,5683,0,0.0
1375,5684,0,0.0
1376,5692,0,0.0
1377,5693,0,0.0
1378,5696,0,0.0
1379,5705,0,0.0
1380,5709,0,0.0
1381,5713,0,0.0
1382,5715,0,0.0
1383,5730,0,0.0
1384,5735,0,0.0
1385,5736,0,0.0
1386,5737,0,0.0
1387,5743,0,0.0
1388,5753,0,0.0
1389,5756,0,0.0
1390,5757,0,0.0
1391,5762,0,0.0
1392,5763,0,0.0
1393,5767,0,0.0
1394,5774,0,0.0
1395,5775,0,0.0
1396,5779,0,0.0
1397,5783,0,0.0
1398,5792,0,0.0
1399,5794,0,0.0
1400,5802,0,0.0
1401,5803,0,0.0
1402,5813,0,0.0
1403,5816,0,0.0
1404,5819,0,0.0
1405,5822,0,0.0
1406,5825,0,0.0
1407,5829,0,0.0
1408,5833,0,0.0
1409,5841,0,0.0
1410,5844,0,0.0
1411,5845,0,0.0
1412,5847,0,0.0
1413,5853,0,0.0
1414,5866,0,0.0
1415,5869,0,0.0
1416,5875,0,0.0
1417,5879,0,0.0
1418,5881,0,0.0
1419,5882,0,0.0
1420,5883,0,0.0
1421,5890,0,0.0
1422,5894,0,0.0
1423,5900,0,0.0
1424,5904,0,0.0
1425,5911,0,0.0
1426,5912,0,0.0
1427,5915,0,0.0
1428,5916,0,0.0
1429,5917,0,0.0
1430,5929,0,0.0
1431,5932,0,0.0
1432,5935,0,0.0
1433,5936,0,0.0
1434,5939,0,0.0
1435,5940,0,0.0
1436,5946,0,0.0
1437,5957,0,0.0
1438,5959,0,0.0
1439,5966,0,0.0
1440,5973,0,0.0
1441,5974,0,0.0
1442,5975,0,0.0
1443,5979,0,0.0
1444,5984,0,0.0
1445,5989,0,0.0
1446,5991,0,0.0
1447,5993,0,0.0
1448,6005,0,0.0
1449,6006,0,0.0
1450,6009,0,0.0
1451,6014,0,0.0
1452,6024,0,0.0
1453,6029,0,0.0
1454,6031,0,0.0
1455,6032,0,0.0
1456,6034,0,0.0
1457,6043,0,0.0
1458,6049,0,0.0
1459,6055,0,0.0
1460,6056,0,0.0
1461,6060,0,0.0
1462,6061,0,0.0
1463,6072,0,0.0
1464,6073,0,0.0
1465,6077,0,0.0
1466,6082,0,0.0
1467,6089,0,0.0
1468,6090,0,0.0
1469,6094,0,0.0
1470,6100,0,0.0
1471,6102,0,0.0
1472,6105,0,0.0
1473,6106,0,0.0
1474,6107,0,0.0
1475,6111,0,0.0
1476,6114,0,0.0
1477,6117,0,0.0
1478,6125,0,0.0
1479,6136,0,0.0
1480,6137,0,0.0
1481,6139,0,0.0
1482,6147,0,0.0
1483,6154,0,0.0
1484,6161,0,0.0
1485,6163,0,0.0
1486,6170,0,0.0
1487,6192,0,0.0
1488,6194,0,0.0
1489,6200,0,0.0
1490,6207,0,0.0
1491,6221,0,0.0
1492,6224,0,0.0
1493,6225,0,0.0
1494,6233,0,0.0
1495,6245,0,0.0
1496,6246,0,0.0
1497,6252,0,0.0
1498,6257,0,0.0
1499,6266,0,0.0
1500,6267,0,0.0
1501,6269,0,0.0
1502,6271,0,0.0
1503,6277,0,0.0
1504,6279,0,0.0
1505,6293,0,0.0
1506,6294,0,0.0
1507,6303,0,0.0
1508,6305,0,0.0
1509,6315,0,0.0
1510,6316,0,0.0
1511,6323,0,0.0
1512,6324,0,0.0
1513,6325,0,0.0
1514,6326,0,0.0
1515,6329,0,0.0
1516,6332,0,0.0
1517,6333,0,0.0
1518,6339,0,0.0
1519,6340,0,0.0
1520,6345,0,0.0
1521,6346,0,0.0
1522,6347,0,0.0
1523,6357,0,0.0
1524,6380,0,0.0
1525,6381,0,0.0
1526,6391,0,0.0
1527,6393,0,0.0
1528,6393,0,0.0
1529,6396,0,0.0
1530,6404,0,0.0
1531,6406,0,0.0
1532,6411,0,0.0
1533,6416,0,0.0
1534,6422,0,0.0
1535,6426,0,0.0
1536,6427,0,0.0
1537,6430,0,0.0
1538,6431,0,0.0
1539,6433,0,0.0
1540,6439,0,0.0
1541,6440,0,0.0
1542,6456,0,0.0
1543,6465,0,0.0
1544,6467,0,0.0
1545,6470,0,0.0
1546,6471,0,0.0
1547,6475,0,0.0
1548,6480,0,0.0
1549,6491,0,0.0
1550,6492,0,0.0
1551,6501,0,0.0
1552,6504,0,0.0
1553,6507,0,0.0
1554,6509,0,0.0
1555,6514,0,0.0
1556,6515,0,0.0
1557,6515,0,0.0
1558,6522,0,0.0
1559,6527,0,0.0
1560,6530,0,0.0
1561,6531,0,0.0
1562,6533,0,0.0
1563,6540,0,0.0
1564,6544,0,0.0
1565,6545,0,0.0
1566,6550,0,0.0
1567,6551,0,0.0
1568,6553,0,0.0
1569,6554,0,0.0
1570,6560,0,0.0
1571,6573,0,0.0
1572,6576,0,0.0
1573,6579,0,0.0
1574,6581,0,0.0
1575,6584,0,0.0
1576,6591,0,0.0
1577,6592,0,0.0
1578,6595,0,0.0
1579,6597,0,0.0
1580,6600,0,0.0
1581,6601,0,0.0
1582,6605,0,0.0
1583,6607,0,0.0
1584,6614,0,0.0
1585,6615,0,0.0
1586,6617,0,0.0
1587,6622,0,0.0
1588,6633,0,0.0
1589,6635,0,0.0
1590,6637,0,0.0
1591,6644,0,0.0
1592,6645,0,0.0
1593,6651,0,0.0
1594,6653,0,0.0
1595,6654,0,0.0
1596,6656,0,0.0
1597,6663,0,0.0
1598,6667,0,0.0
1599,6671,0,0.0
1600,6674,0,0.0
1601,6676,0,0.0
1602,6683,0,0.0
1603,6686,0,0.0
1604,6691,0,0.0
1605,6694,0,0.0
1606,6695,0,0.0
1607,6696,0,0.0
1608,6697,0,0.0
1609,6706,0,0.0
1610,6709,0,0.0
1611,6714,0,0.0
1612,6715,0,0.0
1613,6720,0,0.0
1614,6723,0,0.0
1615,6731,0,0.0
1616,6734,0,0.0
1617,6740,0,0.0
1618,6741,0,0.0
1619,6744,0,0.0
1620,6745,0,0.0
1621,6747,0,0.0
1622,6753,0,0.0
1623,6759,0,0.0
1624,6760,0,0.0
1625,6761,0,0.0
1626,6764,0,0.0
1627,6770,0,0.0
1628,6775,0,0.0
1629,6785,0,0.0
1630,6790,0,0.0
1631,6793,0,0.0
1632,6795,0,0.0
1633,6801,0,0.0
1634,6804,0,0.0
1635,6806,0,0.0
1636,6811,0,0.0
1637,6813,0,0.0
1638,6815,0,0.0
1639,6817,0,0.0
1640,6822,0,0.0
1641,6830,0,0.0
1642,6832,0,0.0
1643,6842,0,0.0
1644,6844,0,0.0
1645,6845,0,0.0
1646,6846,0,0.0
1647,6850,0,0.0
1648,6852,0,0.0
1649,6853,0,0.0
1650,6856,0,0.0
1651,6863,0,0.0
1652,6864,0,0.0
1653,6869,0,0.0
1654,6872,0,0.0
1655,6879,0,0.0
1656,6893,0,0.0
1657,6900,0,0.0
1658,6902,0,0.0
1659,6904,0,0.0
1660,6907,0,0.0
1661,6916,0,0.0
1662,6917,0,0.0
1663,6919,0,0.0
1664,6921,0,0.0
1665,6925,0,0.0
1666,6926,0,0.0
1667,6932,0,0.0
1668,6942,0,0.0
1669,6946,0,0.0
1670,6947,0,0.0
1671,6950,0,0.0
1672,6951,0,0.0
1673,6952,0,0.0
1674,6953,0,0.0
1675,6954,0,0.0
1676,6956,0,0.0
1677,6972,0,0.0
1678,6974,0,0.0
1679,6975,0,0.0
1680,6976,0,0.0
1681,6979,0,0.0
1682,6985,0,0.0
1683,6991,0,0.0
1684,6994,0,0.0
1685,6997,0,0.0
1686,6999,0,0.0
1687,7004,0,0.0
1688,7011,0,0.0
1689,7014,0,0.0
1690,7020,0,0.0
1691,7025,0,0.0
1692,7027,0,0.0
1693,7034,0,0.0
1694,7039,0,0.0
1695,7041,0,0.0
1696,7043,0,0.0
1697,7047,0,0.0
1698,7049,0,0.0
1699,7052,0,0.0
1700,7054,0,0.0
1701,7056,0,0.0
1702,7059,0,0.0
1703,7083,0,0.0
1704,7084,0,0.0
1705,7085,0,0.0
1706,7086,0,0.0
1707,7096,0,0.0
1708,7110,0,0.0
1709,7113,0,0.0
1710,7121,0,0.0
1711,7129,0,0.0
1712,7132,0,0.0
1713,7146,0,0.0
1714,7147,0,0.0
1715,7151,0,0.0
1716,7155,0,0.0
1717,7161,0,0.0
1718,7163,0,0.0
1719,7165,0,0.0
1720,7169,0,0.0
1721,7171,0,0.0
1722,7173,0,0.0
1723,7190,0,0.0
1724,7193,0,0.0
1725,7195,0,0.0
1726,7196,0,0.0
1727,7197,0,0.0
1728,7200,0,0.0
1729,7201,0,0.0
1730,7205,0,0.0
1731,7212,0,0.0
1732,7214,0,0.0
1733,7219,0,0.0
1734,7222,0,0.0
1735,7234,0,0.0
1736,7235,0,0.0
1737,7237,0,0.0
1738,7239,0,0.0
1739,7241,0,0.0
1740,7246,0,0.0
1741,7252,0,0.0
1742,7255,0,0.0
1743,7256,0,0.0
1744,7260,0,0.0
1745,7262,0,0.0
1746,7264,0,0.0
1747,7277,0,0.0
1748,7280,0,0.0
1749,7282,0,0.0
1750,7285,0,0.0
1751,7286,0,0.0
1752,7290,0,0.0
1753,7293,0,0.0
1754,7296,0,0.0
1755,7307,0,0.0
1756,7310,0,0.0
1757,7317,0,0.0
1758,7320,0,0.0
1759,7321,0,0.0
1760,7322,0,0.0
1761,7323,0,0.0
1762,7325,0,0.0
1763,7330,0,0.0
1764,7337,0,0.0
1765,7342,0,0.0
1766,7344,0,0.0
1767,7345,0,0.0
1768,7346,0,0.0
1769,7350,0,0.0
1770,7351,0,0.0
1771,7361,0,0.0
1772,7372,0,0.0
1773,7377,0,0.0
1774,7380,0,0.0
1775,7382,0,0.0
1776,7383,0,0.0
1777,7384,0,0.0
1778,7385,0,0.0
1779,7386,0,0.0
1780,7392,0,0.0
1781,7396,0,0.0
1782,7400,0,0.0
1783,7407,0,0.0
1784,7410,0,0.0
1785,7414,0,0.0
1786,7417,0,0.0
1787,7425,0,0.0
1788,7441,0,0.0
1789,7444,0,0.0
1790,7450,0,0.0
1791,7452,0,0.0
1792,7453,0,0.0
1793,7457,0,0.0
1794,7459,0,0.0
1795,7460,0,0.0
1796,7463,0,0.0
1797,7464,0,0.0
1798,7469,0,0.0
1799,7470,0,0.0
1800,7471,0,0.0
1801,7475,0,0.0
1802,7476,0,0.0
1803,7477,0,0.0
1804,7479,0,0.0
1805,7483,0,0.0
1806,7492,0,0.0
1807,7493,0,0.0
1808,7495,0,0.0
1809,7504,0,0.0
1810,7507,0,0.0
1811,7514,0,0.0
1812,7516,0,0.0
1813,7530,0,0.0
1814,7533,0,0.0
1815,7536,0,0.0
1816,7540,0,0.0
1817,7544,0,0.0
1818,7546,0,0.0
1819,7549,0,0.0
1820,7550,0,0.0
1821,7554,0,0.0
1822,7555,0,0.0
1823,7556,0,0.0
1824,7560,0,0.0
1825,7562,0,0.0
1826,7569,0,0.0
1827,7571,0,0.0
1828,7582,0,0.0
1829,7584,0,0.0
1830,7587,0,0.0
1831,7591,0,0.0
1832,7593,0,0.0
1833,7599,0,0.0
1834,7600,0,0.0
1835,7604,0,0.0
1836,7607,0,0.0
1837,7610,0,0.0
1838,7615,0,0.0
1839,7617,0,0.0
1840,7622,0,0.0
1841,7625,0,0.0
1842,7626,0,0.0
1843,7633,0,0.0
1844,7640,0,0.0
1845,7643,0,0.0
1846,7644,0,0.0
1847,7645,0,0.0
1848,7646,0,0.0
1849,7650,0,0.0
1850,7651,0,0.0
1851,7652,0,0.0
1852,7653,0,0.0
1853,7656,0,0.0
1854,7667,0,0.0
1855,7669,0,0.0
1856,7670,0,0.0
1857,7671,0,0.0
1858,7672,0,0.0
1859,7675,0,0.0
1860,7676,0,0.0
1861,7685,0,0.0
1862,7689,0,0.0
1863,7690,0,0.0
1864,7691,0,0.0
1865,7692,0,0.0
1866,7694,0,0.0
1867,7695,0,0.0
1868,7697,0,0.0
1869,7731,0,0.0
1870,7741,0,0.0
1871,7742,0,0.0
1872,7747,0,0.0
1873,7749,0,0.0
1874,7750,0,0.0
1875,7765,0,0.0
1876,7776,0,0.0
1877,7779,0,0.0
1878,7780,0,0.0
1879,7782,0,0.0
1880,7786,0,0.0
1881,7790,0,0.0
1882,7791,0,0.0
1883,7801,0,0.0
1884,7804,0,0.0
1885,7806,0,0.0
1886,7811,0,0.0
1887,7815,0,0.0
1888,7817,0,0.0
1889,7822,0,0.0
1890,7823,0,0.0
1891,7826,0,0.0
1892,7834,0,0.0
1893,7835,0,0.0
1894,7844,0,0.0
1895,7846,0,0.0
1896,7847,0,0.0
1897,7849,0,0.0
1898,7851,0,0.0
1899,7855,0,0.0
1900,7857,0,0.0
1901,7860,0,0.0
1902,7863,0,0.0
1903,7865,0,0.0
1904,7870,0,0.0
1905,7879,0,0.0
1906,7880,0,0.0
1907,7882,0,0.0
1908,7886,0,0.0
1909,7890,0,0.0
1910,7891,0,0.0
1911,7892,0,0.0
1912,7897,0,0.0
1913,7903,0,0.0
1914,7906,0,0.0
1915,7911,0,0.0
1916,7914,0,0.0
1917,7920,0,0.0
1918,7921,0,0.0
1919,7922,0,0.0
1920,7924,0,0.0
1921,7927,0,0.0
1922,7929,0,0.0
1923,7931,0,0.0
1924,7932,0,0.0
1925,7936,0,0.0
1926,7944,0,0.0
1927,7945,0,0.0
1928,7951,0,0.0
1929,7955,0,0.0
1930,7967,0,0.0
1931,7969,0,0.0
1932,7971,0,0.0
1933,7975,0,0.0
1934,7981,0,0.0
1935,7982,0,0.0
1936,7983,0,0.0
1937,7989,0,0.0
1938,7990,0,0.0
1939,7992,0,0.0
1940,7993,0,0.0
1941,8003,0,0.0
1942,8011,0,0.0
1943,8014,0,0.0
1944,8016,0,0.0
1945,8020,0,0.0
1946,8031,0,0.0
1947,8041,0,0.0
1948,8043,0,0.0
1949,8053,0,0.0
1950,8060,0,0.0
1951,8065,0,0.0
1952,8074,0,0.0
1953,8081,0,0.0
1954,8082,0,0.0
1955,8083,0,0.0
1956,8085,0,0.0
1957,8086,0,0.0
1958,8087,0,0.0
1959,8089,0,0.0
1960,8100,0,0.0
1961,8101,0,0.0
1962,8105,0,0.0
1963,8109,0,0.0
1964,8113,0,0.0
1965,8117,0,0.0
1966,8123,0,0.0
1967,8127,0,0.0
1968,8129,0,0.0
1969,8143,0,0.0
1970,8144,0,0.0
1971,8145,0,0.0
1972,8149,0,0.0
1973,8153,0,0.0
1974,8156,0,0.0
1975,8165,0,0.0
1976,8166,0,0.0
1977,8180,0,0.0
1978,8181,0,0.0
1979,8183,0,0.0
1980,8189,0,0.0
1981,8193,0,0.0
1982,8196,0,0.0
1983,8206,0,0.0
1984,8211,0,0.0
1985,8215,0,0.0
1986,8216,0,0.0
1987,8220,0,0.0
1988,8226,0,0.0
1989,8233,0,0.0
1990,8235,0,0.0
1991,8237,0,0.0
1992,8239,0,0.0
1993,8243,0,0.0
1994,8244,0,0.0
1995,8251,0,0.0
1996,8253,0,0.0
1997,8255,0,0.0
1998,8262,0,0.0
1999,8263,0,0.0
2000,8270,0,0.0
2001,8274,0,0.0
2002,8275,0,0.0
2003,8276,0,0.0
2004,8281,0,0.0
2005,8285,0,0.0
2006,8289,0,0.0
2007,8291,0,0.0
2008,8294,0,0.0
2009,8306,0,0.0
2010,8309,0,0.0
2011,8316,0,0.0
2012,8332,0,0.0
2013,8341,0,0.0
2014,8352,0,0.0
2015,8361,0,0.0
2016,8366,0,0.0
2017,8369,0,0.0
2018,8383,0,0.0
2019,8384,0,0.0
2020,8390,0,0.0
2021,8394,0,0.0
2022,8395,0,0.0
2023,8404,0,0.0
2024,8406,0,0.0
2025,8407,0,0.0
2026,8411,0,0.0
2027,8420,0,0.0
2028,8421,0,0.0
2029,8427,0,0.0
2030,8435,0,0.0
2031,8436,0,0.0
2032,8439,0,0.0
2033,8440,0,0.0
2034,8449,0,0.0
2035,8454,0,0.0
2036,8460,0,0.0
2037,8463,0,0.0
2038,8474,0,0.0
2039,8476,0,0.0
2040,8479,0,0.0
2041,8487,0,0.0
2042,8490,0,0.0
2043,8492,0,0.0
2044,8501,0,0.0
2045,8502,0,0.0
2046,8511,0,0.0
2047,8521,0,0.0
2048,8524,0,0.0
2049,8525,0,0.0
2050,8526,0,0.0
2051,8531,0,0.0
2052,8533,0,0.0
2053,8544,0,0.0
2054,8545,0,0.0
2055,8554,0,0.0
2056,8561,0,0.0
2057,8562,0,0.0
2058,8565,0,0.0
2059,8570,0,0.0
2060,8572,0,0.0
2061,8574,0,0.0
2062,8576,0,0.0
2063,8577,0,0.0
2064,8581,0,0.0
2065,8582,0,0.0
2066,8583,0,0.0
2067,8584,0,0.0
2068,8586,0,0.0
2069,8594,0,0.0
2070,8595,0,0.0
2071,8601,0,0.0
2072,8610,0,0.0
2073,8611,0,0.0
2074,8612,0,0.0
2075,8625,0,0.0
2076,8631,0,0.0
2077,8632,0,0.0
2078,8635,0,0.0
2079,8637,0,0.0
2080,8641,0,0.0
2081,8645,0,0.0
2082,8647,0,0.0
2083,8653,0,0.0
2084,8654,0,0.0
2085,8660,0,0.0
2086,8661,0,0.0
2087,8671,0,0.0
2088,8682,0,0.0
2089,8683,0,0.0
2090,8699,0,0.0
2091,8702,0,0.0
2092,8709,0,0.0
2093,8719,0,0.0
2094,8721,0,0.0
2095,8723,0,0.0
2096,8724,0,0.0
2097,8725,0,0.0
2098,8732,0,0.0
2099,8733,0,0.0
2100,8740,0,0.0
2101,8744,0,0.0
2102,8747,0,0.0
2103,8749,0,0.0
2104,8753,0,0.0
2105,8754,0,0.0
2106,8756,0,0.0
2107,8759,0,0.0
2108,8760,0,0.0
2109,8764,0,0.0
2110,8770,0,0.0
2111,8771,0,0.0
2112,8773,0,0.0
2113,8775,0,0.0
2114,8777,0,0.0
2115,8781,0,0.0
2116,8785,0,0.0
2117,8786,0,0.0
2118,8795,0,0.0
2119,8800,0,0.0
2120,8807,0,0.0
2121,8810,0,0.0
2122,8814,0,0.0
2123,8822,0,0.0
2124,8833,0,0.0
2125,8837,0,0.0
2126,8843,0,0.0
2127,8845,0,0.0
2128,8855,0,0.0
2129,8857,0,0.0
2130,8859,0,0.0
2131,8863,0,0.0
2132,8865,0,0.0
2133,8885,0,0.0
2134,8893,0,0.0
2135,8904,0,0.0
2136,8910,0,0.0
2137,8911,0,0.0
2138,8914,0,0.0
2139,8915,0,0.0
2140,8917,0,0.0
2141,8922,0,0.0
2142,8932,0,0.0
2143,8936,0,0.0
2144,8939,0,0.0
2145,8947,0,0.0
2146,8952,0,0.0
2147,8954,0,0.0
2148,8967,0,0.0
2149,8969,0,0.0
2150,8971,0,0.0
2151,8972,0,0.0
2152,8973,0,0.0
2153,8974,0,0.0
2154,8980,0,0.0
2155,8981,0,0.0
2156,8983,0,0.0
2157,8984,0,0.0
2158,8987,0,0.0
2159,8989,0,0.0
2160,8994,0,0.0
2161,9000,0,0.0
2162,9004,0,0.0
2163,9010,0,0.0
2164,9011,0,0.0
2165,9016,0,0.0
2166,9017,0,0.0
2167,9019,0,0.0
2168,9022,0,0.0
2169,9027,0,0.0
2170,9029,0,0.0
2171,9030,0,0.0
2172,9032,0,0.0
2173,9033,0,0.0
2174,9034,0,0.0
2175,9035,0,0.0
2176,9036,0,0.0
2177,9037,0,0.0
2178,9044,0,0.0
2179,9053,0,0.0
2180,9065,0,0.0
2181,9071,0,0.0
2182,9072,0,0.0
2183,9076,0,0.0
2184,9086,0,0.0
2185,9096,0,0.0
2186,9097,0,0.0
2187,9100,0,0.0
2188,9102,0,0.0
2189,9106,0,0.0
2190,9110,0,0.0
2191,9119,0,0.0
2192,9120,0,0.0
2193,9125,0,0.0
2194,9126,0,0.0
2195,9130,0,0.0
2196,9131,0,0.0
2197,9131,0,0.0
2198,9133,0,0.0
2199,9139,0,0.0
2200,9140,0,0.0
2201,9141,0,0.0
2202,9142,0,0.0
2203,9143,0,0.0
2204,9145,0,0.0
2205,9147,0,0.0
2206,9153,0,0.0
2207,9154,0,0.0
2208,9157,0,0.0
2209,9159,0,0.0
2210,9161,0,0.0
2211,9166,0,0.0
2212,9169,0,0.0
2213,9186,0,0.0
2214,9187,0,0.0
2215,9193,0,0.0
2216,9194,0,0.0
2217,9199,0,0.0
2218,9201,0,0.0
2219,9214,0,0.0
2220,9216,0,0.0
2221,9217,0,0.0
2222,9222,0,0.0
2223,9233,0,0.0
2224,9239,0,0.0
2225,9243,0,0.0
2226,9246,0,0.0
2227,9247,0,0.0
2228,9250,0,0.0
2229,9260,0,0.0
2230,9267,0,0.0
2231,9270,0,0.0
2232,9271,0,0.0
2233,9272,0,0.0
2234,9276,0,0.0
2235,9277,0,0.0
2236,9283,0,0.0
2237,9286,0,0.0
2238,9295,0,0.0
2239,9300,0,0.0
2240,9304,0,0.0
2241,9307,0,0.0
2242,9322,0,0.0
2243,9327,0,0.0
2244,9330,0,0.0
2245,9332,0,0.0
2246,9335,0,0.0
2247,9341,0,0.0
2248,9346,0,0.0
2249,9347,0,0.0
2250,9349,0,0.0
2251,9351,0,0.0
2252,9355,0,0.0
2253,9356,0,0.0
2254,9357,0,0.0
2255,9359,0,0.0
2256,9364,0,0.0
2257,9365,0,0.0
2258,9374,0,0.0
2259,9375,0,0.0
2260,9376,0,0.0
2261,9382,0,0.0
2262,9394,0,0.0
2263,9400,0,0.0
2264,9401,0,0.0
2265,9406,0,0.0
2266,9409,0,0.0
2267,9411,0,0.0
2268,9413,0,0.0
2269,9414,0,0.0
2270,9417,0,0.0
2271,9426,0,0.0
2272,9427,0,0.0
2273,9430,0,0.0
2274,9433,0,0.0
2275,9434,0,0.0
2276,9440,0,0.0
2277,9442,0,0.0
2278,9445,0,0.0
2279,9447,0,0.0
2280,9449,0,0.0
2281,9456,0,0.0
2282,9457,0,0.0
2283,9459,0,0.0
2284,9460,0,0.0
2285,9465,0,0.0
2286,9469,0,0.0
2287,9472,0,0.0
2288,9479,0,0.0
2289,9480,0,0.0
2290,9481,0,0.0
2291,9482,0,0.0
2292,9483,0,0.0
2293,9486,0,0.0
2294,9489,0,0.0
2295,9493,0,0.0
2296,9496,0,0.0
2297,9501,0,0.0
2298,9506,0,0.0
2299,9507,0,0.0
2300,9512,0,0.0
2301,9514,0,0.0
2302,9517,0,0.0
2303,9525,0,0.0
2304,9530,0,0.0
2305,9531,0,0.0
2306,9534,0,0.0
2307,9535,0,0.0
2308,9536,0,0.0
2309,9540,0,0.0
2310,9542,0,0.0
2311,9544,0,0.0
2312,9550,0,0.0
2313,9553,0,0.0
2314,9556,0,0.0
2315,9563,0,0.0
2316,9565,0,0.0
2317,9570,0,0.0
2318,9572,0,0.0
2319,9573,0,0.0
2320,9580,0,0.0
2321,9581,0,0.0
2322,9586,0,0.0
2323,9589,0,0.0
2324,9591,0,0.0
2325,9593,0,0.0
2326,9596,0,0.0
2327,9599,0,0.0
2328,9609,0,0.0
2329,9611,0,0.0
2330,9613,0,0.0
2331,9616,0,0.0
2332,9617,0,0.0
2333,9621,0,0.0
2334,9622,0,0.0
2335,9623,0,0.0
2336,9625,0,0.0
2337,9630,0,0.0
2338,9637,0,0.0
2339,9644,0,0.0
2340,9654,0,0.0
2341,9662,0,0.0
2342,9667,0,0.0
2343,9674,0,0.0
2344,9675,0,0.0
2345,9682,0,0.0
2346,9685,0,0.0
2347,9686,0,0.0
2348,9690,0,0.0
2349,9691,0,0.0
2350,9695,0,0.0
2351,9700,0,0.0
2352,9701,0,0.0
2353,9704,0,0.0
2354,9709,0,0.0
2355,9715,0,0.0
2356,9717,0,0.0
2357,9732,0,0.0
2358,9742,0,0.0
2359,9743,0,0.0
2360,9745,0,0.0
2361,9752,0,0.0
2362,9753,0,0.0
2363,9759,0,0.0
2364,9760,0,0.0
2365,9763,0,0.0
2366,9766,0,0.0
2367,9767,0,0.0
2368,9770,0,0.0
2369,9772,0,0.0
2370,9774,0,0.0
2371,9792,0,0.0
2372,9795,0,0.0
2373,9799,0,0.0
2374,9804,0,0.0
2375,9807,0,0.0
2376,9810,0,0.0
2377,9820,0,0.0
2378,9823,0,0.0
2379,9830,0,0.0
2380,9840,0,0.0
2381,9841,0,0.0
2382,9843,0,0.0
2383,9847,0,0.0
2384,9852,0,0.0
2385,9853,0,0.0
2386,9864,0,0.0
2387,9870,0,0.0
2388,9874,0,1.0
2389,9875,0,0.0
2390,9879,0,0.0
2391,9891,0,0.0
2392,9895,0,0.0
2393,9904,0,0.0
2394,9906,0,0.0
2395,9912,0,0.0
2396,9916,0,0.0
2397,9924,0,0.0
2398,9933,0,0.0
2399,9939,0,0.0
2400,9947,0,0.0
2401,9950,0,0.0
2402,9953,0,0.0
2403,9970,0,0.0
2404,9971,0,0.0
2405,9977,0,0.0
2406,9980,0,0.0
2407,9981,0,0.0
2408,9985,0,0.0
2409,9989,0,0.0
2410,9991,0,0.0
2411,10002,0,0.0
2412,10006,0,0.0
2413,10019,0,0.0
2414,10021,0,0.0
2415,10023,0,0.0
2416,10024,0,0.0
2417,10027,0,0.0
2418,10029,0,0.0
2419,10035,0,0.0
2420,10040,0,0.0
2421,10041,0,0.0
2422,10055,0,0.0
2423,10056,0,0.0
2424,10065,0,0.0
2425,10069,0,0.0
2426,10074,0,0.0
2427,10079,0,0.0
2428,10080,0,0.0
2429,10086,0,0.0
2430,10090,0,0.0
