,id,tools,tools_prediction
1267,5172,0,0.0
1268,5179,0,0.0
1269,5180,0,0.0
1270,5181,0,0.0
1271,5185,0,0.0
1272,5186,0,0.0
1273,5187,0,0.0
1274,5189,0,0.0
1275,5194,0,0.0
1276,5199,0,0.0
1277,5203,0,0.0
1278,5207,0,0.0
1279,5209,0,0.0
1280,5211,0,0.0
1281,5214,0,0.0
1282,5221,0,0.0
1283,5222,0,0.0
1284,5224,0,0.0
1285,5229,0,0.0
1286,5234,0,0.0
1287,5235,0,0.0
1288,5241,0,0.0
1289,5247,0,0.0
1290,5252,0,0.0
1291,5260,0,0.0
1292,5261,0,0.0
1293,5262,0,0.0
1294,5264,0,0.0
1295,5265,0,0.0
1296,5270,0,0.0
1297,5276,0,0.0
1298,5277,0,0.0
1299,5279,0,0.0
1300,5281,0,0.0
1301,5284,0,0.0
1302,5285,0,0.0
1303,5286,0,0.0
1304,5287,0,0.0
1305,5290,0,0.0
1306,5296,0,0.0
1307,5300,0,0.0
1308,5301,0,0.0
1309,5303,0,0.0
1310,5305,0,0.0
1311,5307,0,0.0
1312,5312,0,0.0
1313,5322,0,0.0
1314,5324,0,0.0
1315,5332,0,0.0
1316,5333,0,0.0
1317,5339,0,0.0
1318,5341,0,0.0
1319,5342,0,0.0
1320,5346,0,0.0
1321,5355,0,0.0
1322,5362,0,0.0
1323,5364,0,0.0
1324,5365,0,0.0
1325,5374,0,0.0
1326,5379,0,0.0
1327,5385,0,0.0
1328,5390,0,0.0
1329,5392,0,0.0
1330,5396,0,0.0
1331,5403,0,0.0
1332,5407,0,0.0
1333,5413,0,0.0
1334,5420,0,0.0
1335,5422,0,0.0
1336,5429,0,0.0
1337,5433,0,0.0
1338,5437,0,0.0
1339,5439,0,0.0
1340,5447,0,0.0
1341,5449,0,0.0
1342,5453,0,0.0
1343,5459,0,0.0
1344,5479,0,0.0
1345,5487,0,0.0
1346,5490,0,0.0
1347,5496,0,0.0
1348,5499,0,0.0
1349,5502,0,0.0
1350,5503,0,0.0
1351,5506,0,0.0
1352,5511,0,0.0
1353,5530,0,0.0
1354,5536,0,0.0
1355,5539,0,0.0
1356,5541,1,0.0
1357,5543,0,0.0
1358,5545,0,0.0
1359,5553,0,0.0
1360,5563,0,0.0
1361,5565,0,0.0
1362,5580,0,0.0
1363,5589,0,0.0
1364,5596,0,0.0
1365,5600,0,0.0
1366,5601,0,0.0
1367,5602,0,0.0
1368,5639,0,0.0
1369,5641,0,0.0
1370,5646,0,0.0
1371,5656,0,0.0
1372,5661,0,0.0
1373,5663,0,0.0
1374,5672,0,0.0
1375,5673,0,0.0
1376,5675,0,0.0
1377,5676,0,0.0
1378,5677,0,0.0
1379,5680,0,0.0
1380,5681,0,0.0
1381,5683,0,0.0
1382,5685,0,0.0
1383,5692,0,0.0
1384,5694,0,0.0
1385,5696,0,0.0
1386,5700,0,0.0
1387,5701,0,0.0
1388,5711,0,0.0
1389,5714,0,0.0
1390,5725,0,0.0
1391,5733,0,0.0
1392,5736,0,0.0
1393,5742,0,0.0
1394,5744,0,0.0
1395,5745,0,0.0
1396,5750,0,0.0
1397,5752,0,0.0
1398,5753,0,0.0
1399,5761,0,0.0
1400,5762,0,0.0
1401,5767,0,0.0
1402,5781,0,0.0
1403,5782,0,0.0
1404,5786,0,0.0
1405,5789,0,0.0
1406,5790,0,0.0
1407,5797,0,0.0
1408,5807,0,0.0
1409,5810,0,0.0
1410,5813,0,0.0
1411,5814,0,0.0
1412,5815,0,0.0
1413,5821,0,0.0
1414,5823,0,0.0
1415,5824,0,0.0
1416,5825,0,0.0
1417,5826,0,0.0
1418,5830,0,0.0
1419,5831,0,0.0
1420,5832,0,0.0
1421,5833,0,0.0
1422,5834,0,0.0
1423,5836,0,0.0
1424,5842,0,0.0
1425,5849,0,0.0
1426,5862,0,0.0
1427,5863,0,0.0
1428,5867,0,0.0
1429,5869,0,0.0
1430,5871,0,0.0
1431,5885,0,0.0
1432,5887,0,0.0
1433,5897,0,0.0
1434,5912,0,0.0
1435,5919,0,0.0
1436,5920,0,0.0
1437,5923,0,0.0
1438,5925,0,0.0
1439,5926,0,0.0
1440,5935,0,0.0
1441,5942,0,0.0
1442,5947,0,0.0
1443,5949,0,0.0
1444,5953,0,0.0
1445,5961,0,0.0
1446,5963,0,0.0
1447,5965,0,0.0
1448,5980,0,0.0
1449,5984,0,0.0
1450,5985,0,0.0
1451,5986,0,0.0
1452,5987,0,0.0
1453,5989,0,0.0
1454,6000,0,0.0
1455,6005,0,0.0
1456,6012,0,0.0
1457,6013,0,0.0
1458,6016,0,0.0
1459,6019,0,0.0
1460,6020,0,0.0
1461,6021,0,0.0
1462,6022,0,0.0
1463,6024,0,0.0
1464,6029,0,0.0
1465,6031,0,0.0
1466,6032,0,0.0
1467,6036,0,0.0
1468,6044,0,0.0
1469,6046,0,0.0
1470,6050,0,0.0
1471,6052,0,0.0
1472,6059,0,0.0
1473,6064,0,0.0
1474,6067,0,0.0
1475,6072,0,0.0
1476,6073,0,0.0
1477,6075,0,0.0
1478,6084,0,0.0
1479,6086,0,0.0
1480,6089,0,0.0
1481,6090,0,0.0
1482,6092,0,0.0
1483,6096,0,0.0
1484,6097,0,0.0
1485,6103,0,0.0
1486,6104,0,0.0
1487,6105,0,0.0
1488,6113,0,0.0
1489,6115,0,0.0
1490,6130,0,0.0
1491,6131,0,0.0
1492,6132,0,0.0
1493,6133,0,0.0
1494,6136,0,0.0
1495,6139,0,0.0
1496,6142,0,0.0
1497,6146,0,0.0
1498,6147,0,0.0
1499,6151,0,0.0
1500,6159,0,0.0
1501,6160,0,0.0
1502,6164,0,0.0
1503,6175,0,0.0
1504,6176,0,0.0
1505,6184,0,0.0
1506,6185,0,0.0
1507,6190,0,0.0
1508,6191,0,0.0
1509,6197,0,0.0
1510,6201,0,0.0
1511,6203,0,0.0
1512,6206,0,0.0
1513,6211,0,0.0
1514,6213,0,0.0
1515,6215,0,0.0
1516,6221,0,0.0
1517,6223,0,0.0
1518,6224,0,0.0
1519,6225,0,0.0
1520,6226,0,0.0
1521,6229,0,0.0
1522,6232,0,0.0
1523,6233,0,0.0
1524,6237,0,0.0
1525,6251,0,0.0
1526,6252,0,0.0
1527,6253,0,0.0
1528,6272,0,0.0
1529,6277,0,0.0
1530,6280,0,0.0
1531,6289,0,0.0
1532,6293,0,0.0
1533,6303,0,0.0
1534,6306,0,0.0
1535,6310,0,0.0
1536,6314,0,0.0
1537,6315,0,0.0
1538,6316,0,0.0
1539,6322,0,0.0
1540,6324,0,0.0
1541,6326,0,0.0
1542,6334,0,0.0
1543,6337,0,0.0
1544,6347,0,0.0
1545,6353,0,0.0
1546,6364,0,0.0
1547,6372,0,0.0
1548,6374,0,0.0
1549,6376,0,0.0
1550,6383,0,0.0
1551,6387,0,0.0
1552,6404,0,0.0
1553,6405,0,0.0
1554,6406,0,0.0
1555,6407,0,0.0
1556,6417,0,0.0
1557,6421,0,0.0
1558,6422,0,0.0
1559,6423,0,0.0
1560,6426,0,0.0
1561,6427,0,0.0
1562,6431,0,0.0
1563,6435,0,0.0
1564,6439,0,0.0
1565,6440,0,0.0
1566,6441,0,0.0
1567,6444,0,0.0
1568,6445,0,0.0
1569,6446,0,0.0
1570,6447,0,0.0
1571,6459,0,0.0
1572,6460,0,0.0
1573,6464,0,0.0
1574,6469,0,0.0
1575,6473,0,0.0
1576,6474,0,0.0
1577,6475,0,0.0
1578,6480,0,0.0
1579,6481,0,0.0
1580,6485,0,0.0
1581,6486,0,0.0
1582,6492,0,0.0
1583,6492,0,0.0
1584,6494,0,0.0
1585,6504,0,0.0
1586,6506,0,0.0
1587,6507,0,0.0
1588,6509,0,0.0
1589,6512,0,0.0
1590,6515,0,0.0
1591,6520,0,0.0
1592,6531,0,0.0
1593,6543,0,0.0
1594,6545,0,0.0
1595,6546,0,0.0
1596,6552,0,0.0
1597,6563,0,0.0
1598,6564,0,0.0
1599,6566,0,0.0
1600,6571,0,0.0
1601,6573,0,0.0
1602,6574,0,0.0
1603,6577,0,0.0
1604,6580,0,0.0
1605,6585,0,0.0
1606,6586,0,0.0
1607,6591,0,0.0
1608,6594,0,0.0
1609,6595,0,0.0
1610,6596,0,0.0
1611,6606,0,0.0
1612,6607,0,0.0
1613,6609,0,0.0
1614,6612,0,0.0
1615,6614,0,0.0
1616,6616,0,0.0
1617,6620,0,0.0
1618,6622,0,0.0
1619,6630,0,0.0
1620,6634,0,0.0
1621,6636,0,0.0
1622,6637,0,0.0
1623,6642,0,0.0
1624,6645,0,0.0
1625,6647,0,0.0
1626,6654,0,0.0
1627,6657,0,0.0
1628,6662,0,0.0
1629,6670,0,0.0
1630,6671,0,0.0
1631,6674,0,0.0
1632,6675,0,0.0
1633,6681,0,0.0
1634,6684,0,0.0
1635,6685,0,0.0
1636,6686,0,0.0
1637,6693,0,0.0
1638,6695,0,0.0
1639,6696,0,0.0
1640,6697,0,0.0
1641,6704,0,0.0
1642,6706,0,0.0
1643,6712,0,0.0
1644,6716,0,0.0
1645,6719,0,0.0
1646,6725,0,0.0
1647,6734,0,0.0
1648,6737,0,0.0
1649,6741,0,0.0
1650,6742,0,0.0
1651,6745,0,0.0
1652,6747,0,0.0
1653,6753,0,0.0
1654,6754,0,0.0
1655,6755,0,0.0
1656,6756,0,0.0
1657,6763,0,0.0
1658,6772,0,0.0
1659,6773,0,0.0
1660,6785,0,0.0
1661,6791,0,0.0
1662,6801,0,0.0
1663,6811,0,0.0
1664,6812,0,0.0
1665,6813,0,0.0
1666,6831,0,0.0
1667,6832,0,0.0
1668,6837,0,0.0
1669,6846,0,0.0
1670,6854,0,0.0
1671,6862,0,0.0
1672,6863,0,0.0
1673,6865,0,0.0
1674,6869,0,0.0
1675,6872,0,0.0
1676,6873,0,0.0
1677,6875,0,0.0
1678,6881,0,0.0
1679,6882,0,0.0
1680,6885,0,0.0
1681,6886,0,0.0
1682,6891,0,0.0
1683,6897,0,0.0
1684,6901,0,0.0
1685,6907,0,0.0
1686,6909,0,0.0
1687,6922,0,0.0
1688,6926,0,0.0
1689,6932,0,0.0
1690,6935,0,0.0
1691,6942,0,0.0
1692,6943,0,0.0
1693,6950,0,0.0
1694,6954,0,0.0
1695,6957,0,0.0
1696,6959,0,0.0
1697,6964,0,0.0
1698,6965,0,0.0
1699,6974,0,0.0
1700,6981,0,0.0
1701,6982,0,0.0
1702,6985,0,0.0
1703,6992,0,0.0
1704,6996,0,0.0
1705,7001,0,0.0
1706,7005,0,0.0
1707,7021,0,0.0
1708,7023,0,0.0
1709,7029,0,0.0
1710,7032,0,0.0
1711,7041,0,0.0
1712,7046,0,0.0
1713,7049,0,0.0
1714,7053,0,0.0
1715,7054,0,0.0
1716,7055,0,0.0
1717,7056,0,0.0
1718,7059,0,0.0
1719,7063,0,0.0
1720,7067,0,0.0
1721,7075,0,0.0
1722,7093,0,0.0
1723,7094,0,0.0
1724,7096,0,0.0
1725,7097,0,0.0
1726,7103,0,0.0
1727,7117,0,0.0
1728,7121,0,0.0
1729,7125,0,0.0
1730,7126,0,0.0
1731,7135,0,0.0
1732,7136,0,0.0
1733,7137,0,0.0
1734,7142,0,0.0
1735,7155,0,0.0
1736,7156,0,0.0
1737,7166,0,0.0
1738,7171,0,0.0
1739,7181,0,0.0
1740,7186,0,0.0
1741,7187,0,0.0
1742,7190,0,0.0
1743,7194,0,0.0
1744,7203,0,0.0
1745,7211,0,0.0
1746,7219,0,0.0
1747,7221,0,0.0
1748,7231,0,0.0
1749,7234,0,0.0
1750,7237,0,0.0
1751,7240,0,0.0
1752,7242,0,0.0
1753,7250,0,0.0
1754,7251,0,0.0
1755,7254,0,0.0
1756,7257,0,0.0
1757,7265,0,0.0
1758,7277,0,0.0
1759,7280,1,0.0
1760,7281,0,0.0
1761,7291,0,0.0
1762,7299,0,0.0
1763,7301,0,0.0
1764,7303,0,0.0
1765,7313,0,0.0
1766,7314,0,0.0
1767,7316,0,0.0
1768,7317,0,0.0
1769,7325,0,0.0
1770,7329,0,0.0
1771,7333,0,0.0
1772,7334,0,0.0
1773,7342,0,0.0
1774,7344,0,0.0
1775,7347,0,0.0
1776,7350,0,0.0
1777,7351,0,0.0
1778,7352,0,0.0
1779,7355,0,0.0
1780,7356,0,0.0
1781,7357,0,0.0
1782,7359,0,0.0
1783,7361,0,0.0
1784,7366,0,0.0
1785,7373,0,0.0
1786,7374,0,0.0
1787,7375,0,0.0
1788,7377,0,0.0
1789,7380,0,0.0
1790,7383,0,0.0
1791,7390,0,0.0
1792,7395,0,0.0
1793,7400,0,0.0
1794,7402,0,0.0
1795,7410,0,0.0
1796,7411,0,0.0
1797,7416,0,0.0
1798,7427,0,0.0
1799,7436,0,0.0
1800,7441,0,0.0
1801,7444,0,0.0
1802,7445,0,0.0
1803,7446,0,0.0
1804,7451,0,0.0
1805,7452,0,0.0
1806,7453,0,0.0
1807,7459,0,0.0
1808,7460,0,0.0
1809,7473,0,0.0
1810,7475,0,0.0
1811,7483,0,0.0
1812,7489,0,0.0
1813,7490,0,0.0
1814,7491,0,0.0
1815,7494,0,0.0
1816,7503,0,0.0
1817,7506,0,0.0
1818,7507,0,0.0
1819,7515,0,0.0
1820,7520,0,0.0
1821,7526,0,0.0
1822,7529,0,0.0
1823,7532,0,0.0
1824,7533,0,0.0
1825,7539,0,0.0
1826,7540,0,0.0
1827,7541,0,0.0
1828,7544,0,0.0
1829,7547,0,0.0
1830,7549,0,0.0
1831,7560,0,0.0
1832,7571,0,0.0
1833,7573,0,0.0
1834,7577,0,0.0
1835,7585,0,0.0
1836,7599,0,0.0
1837,7601,0,0.0
1838,7604,0,0.0
1839,7605,0,0.0
1840,7611,0,0.0
1841,7613,0,0.0
1842,7616,0,0.0
1843,7621,0,0.0
1844,7622,0,0.0
1845,7624,0,0.0
1846,7625,0,0.0
1847,7626,0,0.0
1848,7632,0,0.0
1849,7639,0,0.0
1850,7652,0,0.0
1851,7654,0,0.0
1852,7655,0,0.0
1853,7656,0,0.0
1854,7665,0,0.0
1855,7673,0,0.0
1856,7677,0,0.0
1857,7679,0,0.0
1858,7684,0,0.0
1859,7687,0,0.0
1860,7689,0,0.0
1861,7690,0,0.0
1862,7691,0,0.0
1863,7697,0,0.0
1864,7717,0,0.0
1865,7721,0,0.0
1866,7725,0,0.0
1867,7729,0,0.0
1868,7733,0,0.0
1869,7734,0,0.0
1870,7736,0,0.0
1871,7737,0,0.0
1872,7739,0,0.0
1873,7742,0,0.0
1874,7747,0,0.0
1875,7747,0,0.0
1876,7753,0,0.0
1877,7757,0,0.0
1878,7760,0,0.0
1879,7767,0,0.0
1880,7772,0,0.0
1881,7774,0,0.0
1882,7783,0,0.0
1883,7794,0,0.0
1884,7800,0,0.0
1885,7802,0,0.0
1886,7831,0,0.0
1887,7835,0,0.0
1888,7839,0,0.0
1889,7842,0,0.0
1890,7846,0,0.0
1891,7852,0,0.0
1892,7856,0,0.0
1893,7863,0,0.0
1894,7866,0,0.0
1895,7872,0,0.0
1896,7881,0,0.0
1897,7884,0,0.0
1898,7885,0,0.0
1899,7887,0,0.0
1900,7891,0,0.0
1901,7892,0,0.0
1902,7897,0,0.0
1903,7902,0,0.0
1904,7907,0,0.0
1905,7909,0,0.0
1906,7924,0,0.0
1907,7925,0,0.0
1908,7926,0,0.0
1909,7932,0,0.0
1910,7935,0,0.0
1911,7937,0,0.0
1912,7939,0,0.0
1913,7943,0,0.0
1914,7945,0,0.0
1915,7945,0,0.0
1916,7954,0,0.0
1917,7955,0,0.0
1918,7959,0,0.0
1919,7961,0,0.0
1920,7964,0,0.0
1921,7967,0,0.0
1922,7976,0,0.0
1923,7981,0,0.0
1924,7983,0,0.0
1925,7989,0,0.0
1926,7990,0,0.0
1927,7992,0,0.0
1928,7993,0,0.0
1929,7995,0,0.0
1930,8005,0,0.0
1931,8006,0,0.0
1932,8010,0,0.0
1933,8017,0,0.0
1934,8022,0,0.0
1935,8025,0,0.0
1936,8036,0,0.0
1937,8039,0,0.0
1938,8040,0,0.0
1939,8043,0,0.0
1940,8044,0,0.0
1941,8045,0,0.0
1942,8046,0,0.0
1943,8047,0,0.0
1944,8051,0,0.0
1945,8054,0,0.0
1946,8059,0,0.0
1947,8061,0,0.0
1948,8069,0,0.0
1949,8070,0,0.0
1950,8074,0,0.0
1951,8075,0,0.0
1952,8080,0,0.0
1953,8082,0,0.0
1954,8085,0,0.0
1955,8086,0,0.0
1956,8092,0,0.0
1957,8094,0,0.0
1958,8100,0,0.0
1959,8101,0,0.0
1960,8104,0,0.0
1961,8111,0,0.0
1962,8115,0,0.0
1963,8117,0,0.0
1964,8120,0,0.0
1965,8123,0,0.0
1966,8129,0,0.0
1967,8136,0,0.0
1968,8139,0,0.0
1969,8143,0,0.0
1970,8149,0,0.0
1971,8155,0,0.0
1972,8159,0,0.0
1973,8162,0,0.0
1974,8164,0,0.0
1975,8170,0,0.0
1976,8173,0,0.0
1977,8175,0,0.0
1978,8176,0,0.0
1979,8181,0,0.0
1980,8182,0,0.0
1981,8187,0,0.0
1982,8190,0,0.0
1983,8193,0,0.0
1984,8196,0,0.0
1985,8197,0,0.0
1986,8201,0,0.0
1987,8202,0,0.0
1988,8207,0,0.0
1989,8209,0,0.0
1990,8216,0,0.0
1991,8226,0,0.0
1992,8229,0,0.0
1993,8233,0,0.0
1994,8234,0,0.0
1995,8236,0,0.0
1996,8240,0,0.0
1997,8241,0,0.0
1998,8247,0,0.0
1999,8249,0,0.0
2000,8250,0,0.0
2001,8252,0,0.0
2002,8255,0,0.0
2003,8259,0,0.0
2004,8263,0,0.0
2005,8272,0,0.0
2006,8273,0,0.0
2007,8274,0,0.0
2008,8276,0,0.0
2009,8277,0,0.0
2010,8280,0,0.0
2011,8281,0,0.0
2012,8283,0,0.0
2013,8284,0,0.0
2014,8285,0,0.0
2015,8287,0,0.0
2016,8294,0,0.0
2017,8295,0,0.0
2018,8300,0,0.0
2019,8301,0,0.0
2020,8302,0,0.0
2021,8306,0,0.0
2022,8307,0,0.0
2023,8311,0,0.0
2024,8323,0,0.0
2025,8324,0,0.0
2026,8329,0,0.0
2027,8331,0,0.0
2028,8333,0,0.0
2029,8341,0,0.0
2030,8356,0,0.0
2031,8360,0,0.0
2032,8362,0,0.0
2033,8366,0,0.0
2034,8372,0,0.0
2035,8376,0,0.0
2036,8379,0,0.0
2037,8381,0,0.0
2038,8383,0,0.0
2039,8385,0,0.0
2040,8389,0,0.0
2041,8390,0,0.0
2042,8395,0,0.0
2043,8396,0,0.0
2044,8404,0,0.0
2045,8406,0,0.0
2046,8409,0,0.0
2047,8415,0,0.0
2048,8417,0,0.0
2049,8420,0,0.0
2050,8430,0,0.0
2051,8432,0,0.0
2052,8435,0,0.0
2053,8442,0,0.0
2054,8449,0,0.0
2055,8452,0,0.0
2056,8456,0,0.0
2057,8466,0,0.0
2058,8467,0,0.0
2059,8471,0,0.0
2060,8472,0,0.0
2061,8474,0,0.0
2062,8481,0,0.0
2063,8483,0,0.0
2064,8491,0,0.0
2065,8500,0,0.0
2066,8502,0,0.0
2067,8507,0,0.0
2068,8510,0,0.0
2069,8515,0,0.0
2070,8517,0,0.0
2071,8529,0,0.0
2072,8530,0,0.0
2073,8535,0,0.0
2074,8544,0,0.0
2075,8553,0,0.0
2076,8556,0,0.0
2077,8557,0,0.0
2078,8560,0,0.0
2079,8571,0,0.0
2080,8572,0,0.0
2081,8577,0,0.0
2082,8581,0,0.0
2083,8582,0,0.0
2084,8584,0,0.0
2085,8587,0,0.0
2086,8611,0,0.0
2087,8614,0,0.0
2088,8619,0,0.0
2089,8620,0,0.0
2090,8629,0,0.0
2091,8630,0,0.0
2092,8640,0,0.0
2093,8642,0,0.0
2094,8646,0,0.0
2095,8647,0,0.0
2096,8652,0,0.0
2097,8653,0,0.0
2098,8655,0,0.0
2099,8663,0,0.0
2100,8664,0,0.0
2101,8665,0,0.0
2102,8666,0,0.0
2103,8672,0,0.0
2104,8681,0,0.0
2105,8683,0,0.0
2106,8702,0,0.0
2107,8703,0,0.0
2108,8707,0,0.0
2109,8714,0,0.0
2110,8716,0,0.0
2111,8721,0,0.0
2112,8723,0,0.0
2113,8746,0,0.0
2114,8751,0,0.0
2115,8753,0,0.0
2116,8760,0,0.0
2117,8763,0,0.0
2118,8769,0,0.0
2119,8772,0,0.0
2120,8773,0,0.0
2121,8776,0,0.0
2122,8781,0,0.0
2123,8790,0,0.0
2124,8793,0,0.0
2125,8797,0,0.0
2126,8804,0,0.0
2127,8806,0,0.0
2128,8814,0,0.0
2129,8816,0,0.0
2130,8821,0,0.0
2131,8825,0,0.0
2132,8827,0,0.0
2133,8829,0,0.0
2134,8830,0,0.0
2135,8831,0,0.0
2136,8834,0,0.0
2137,8839,0,0.0
2138,8843,0,0.0
2139,8847,0,0.0
2140,8850,0,0.0
2141,8851,0,0.0
2142,8854,0,0.0
2143,8855,0,0.0
2144,8857,0,0.0
2145,8864,0,0.0
2146,8865,0,0.0
2147,8867,0,0.0
2148,8870,0,0.0
2149,8872,0,0.0
2150,8875,0,0.0
2151,8876,0,0.0
2152,8880,0,0.0
2153,8886,0,0.0
2154,8889,0,0.0
2155,8894,0,0.0
2156,8895,0,0.0
2157,8904,0,0.0
2158,8914,0,0.0
2159,8915,0,0.0
2160,8937,0,0.0
2161,8942,0,0.0
2162,8944,0,0.0
2163,8947,0,0.0
2164,8954,0,0.0
2165,8957,0,0.0
2166,8960,0,0.0
2167,8961,0,0.0
2168,8964,0,0.0
2169,8965,0,0.0
2170,8967,0,0.0
2171,8972,0,0.0
2172,8973,0,0.0
2173,8974,0,0.0
2174,8976,0,0.0
2175,8979,0,0.0
2176,8981,0,0.0
2177,8982,0,0.0
2178,8983,0,0.0
2179,8990,0,0.0
2180,8992,0,0.0
2181,8993,0,0.0
2182,9004,0,0.0
2183,9005,0,0.0
2184,9009,0,0.0
2185,9011,0,0.0
2186,9014,0,0.0
2187,9020,0,0.0
2188,9022,0,0.0
2189,9034,0,0.0
2190,9037,0,0.0
2191,9045,0,0.0
2192,9046,0,0.0
2193,9051,0,0.0
2194,9056,0,0.0
2195,9062,0,0.0
2196,9063,0,0.0
2197,9069,0,0.0
2198,9071,0,0.0
2199,9072,0,0.0
2200,9074,0,0.0
2201,9079,0,0.0
2202,9081,0,0.0
2203,9083,0,0.0
2204,9092,0,0.0
2205,9095,0,0.0
2206,9106,0,0.0
2207,9111,0,0.0
2208,9115,0,0.0
2209,9119,0,0.0
2210,9121,0,0.0
2211,9123,0,0.0
2212,9125,0,0.0
2213,9131,0,0.0
2214,9135,0,0.0
2215,9139,0,0.0
2216,9144,0,0.0
2217,9147,0,0.0
2218,9149,0,0.0
2219,9153,0,0.0
2220,9165,0,0.0
2221,9169,0,0.0
2222,9179,0,0.0
2223,9181,0,0.0
2224,9190,0,0.0
2225,9191,0,0.0
2226,9192,0,0.0
2227,9193,0,0.0
2228,9195,0,0.0
2229,9199,0,0.0
2230,9200,0,0.0
2231,9201,0,0.0
2232,9205,0,0.0
2233,9206,0,0.0
2234,9207,0,0.0
2235,9216,0,0.0
2236,9219,0,0.0
2237,9224,0,0.0
2238,9233,0,0.0
2239,9243,0,0.0
2240,9247,0,0.0
2241,9252,0,0.0
2242,9253,0,0.0
2243,9257,0,0.0
2244,9261,0,0.0
2245,9262,0,0.0
2246,9269,0,0.0
2247,9270,0,0.0
2248,9271,0,0.0
2249,9274,0,0.0
2250,9277,0,0.0
2251,9281,0,0.0
2252,9284,0,0.0
2253,9291,0,0.0
2254,9293,0,0.0
2255,9300,0,0.0
2256,9303,0,0.0
2257,9305,0,0.0
2258,9309,0,0.0
2259,9312,0,0.0
2260,9313,0,0.0
2261,9315,0,0.0
2262,9322,0,0.0
2263,9329,0,0.0
2264,9336,0,0.0
2265,9342,0,0.0
2266,9350,0,0.0
2267,9356,0,0.0
2268,9357,0,0.0
2269,9364,0,0.0
2270,9367,0,0.0
2271,9375,0,0.0
2272,9376,0,0.0
2273,9379,0,0.0
2274,9384,0,0.0
2275,9390,0,0.0
2276,9393,0,0.0
2277,9395,0,0.0
2278,9400,0,0.0
2279,9403,0,0.0
2280,9409,0,0.0
2281,9410,0,0.0
2282,9411,0,0.0
2283,9412,0,0.0
2284,9416,0,0.0
2285,9417,0,0.0
2286,9421,0,0.0
2287,9430,0,0.0
2288,9432,0,0.0
2289,9434,0,0.0
2290,9442,0,0.0
2291,9449,0,0.0
2292,9456,0,0.0
2293,9461,0,0.0
2294,9463,0,0.0
2295,9473,0,0.0
2296,9475,0,0.0
2297,9477,0,0.0
2298,9484,0,0.0
2299,9485,0,0.0
2300,9487,0,0.0
2301,9489,0,0.0
2302,9490,0,0.0
2303,9492,0,0.0
2304,9493,0,0.0
2305,9495,0,0.0
2306,9500,0,0.0
2307,9501,0,0.0
2308,9505,0,0.0
2309,9511,0,0.0
2310,9519,0,0.0
2311,9522,0,0.0
2312,9525,0,0.0
2313,9533,0,0.0
2314,9535,0,0.0
2315,9537,0,0.0
2316,9539,0,0.0
2317,9543,0,0.0
2318,9554,0,0.0
2319,9559,0,0.0
2320,9561,0,0.0
2321,9562,0,0.0
2322,9566,0,0.0
2323,9567,0,0.0
2324,9570,0,0.0
2325,9571,0,0.0
2326,9575,0,0.0
2327,9579,0,0.0
2328,9581,0,0.0
2329,9582,0,0.0
2330,9589,0,0.0
2331,9590,0,0.0
2332,9593,0,0.0
2333,9609,0,0.0
2334,9613,0,0.0
2335,9614,0,0.0
2336,9621,0,0.0
2337,9622,0,0.0
2338,9625,0,0.0
2339,9627,0,0.0
2340,9632,0,0.0
2341,9641,0,0.0
2342,9657,0,0.0
2343,9662,0,0.0
2344,9665,0,0.0
2345,9666,0,0.0
2346,9686,0,0.0
2347,9693,0,0.0
2348,9694,0,0.0
2349,9695,0,0.0
2350,9713,0,0.0
2351,9722,0,0.0
2352,9725,0,0.0
2353,9739,0,0.0
2354,9742,0,0.0
2355,9743,0,0.0
2356,9761,0,0.0
2357,9767,0,0.0
2358,9770,0,0.0
2359,9774,0,0.0
2360,9784,0,0.0
2361,9791,0,0.0
2362,9797,0,0.0
2363,9806,0,0.0
2364,9816,0,0.0
2365,9822,0,0.0
2366,9824,0,0.0
2367,9834,0,0.0
2368,9840,0,0.0
2369,9844,0,0.0
2370,9852,0,0.0
2371,9855,0,0.0
2372,9856,0,0.0
2373,9860,0,0.0
2374,9869,0,0.0
2375,9870,0,0.0
2376,9876,0,0.0
2377,9881,0,0.0
2378,9884,0,0.0
2379,9893,0,0.0
2380,9900,0,0.0
2381,9906,0,0.0
2382,9912,0,0.0
2383,9914,0,0.0
2384,9917,0,1.0
2385,9925,0,0.0
2386,9926,0,0.0
2387,9929,0,0.0
2388,9931,0,0.0
2389,9934,0,0.0
2390,9950,0,0.0
2391,9951,0,0.0
2392,9956,0,0.0
2393,9961,0,0.0
2394,9967,0,1.0
2395,9970,0,0.0
2396,9972,0,0.0
2397,9975,0,0.0
2398,9979,0,0.0
2399,9980,0,0.0
2400,9984,0,0.0
2401,9994,0,0.0
2402,9999,0,0.0
2403,10003,0,0.0
2404,10009,0,0.0
2405,10014,0,0.0
2406,10016,0,0.0
2407,10019,0,0.0
2408,10021,0,0.0
2409,10022,0,0.0
2410,10023,0,0.0
2411,10037,0,0.0
2412,10041,0,0.0
2413,10044,0,0.0
2414,10046,0,0.0
2415,10053,0,0.0
2416,10065,0,0.0
2417,10069,0,0.0
2418,10075,0,0.0
2419,10076,0,0.0
2420,10086,0,0.0
2421,10094,0,0.0
2422,10096,0,0.0
2423,10100,0,0.0
2424,10109,0,0.0
2425,10110,0,0.0
2426,10112,0,0.0
2427,10115,0,0.0
2428,10124,0,0.0
2429,10125,0,0.0
2430,10129,0,0.0
2431,10133,0,0.0
