,id,buildings,buildings_prediction
1265,5673,0,0.0
1266,5674,0,0.0
1267,5680,0,0.0
1268,5690,0,1.0
1269,5697,0,0.0
1270,5699,0,0.0
1271,5712,0,0.0
1272,5717,0,0.0
1273,5719,0,0.0
1274,5725,0,0.0
1275,5727,0,0.0
1276,5731,0,0.0
1277,5740,0,0.0
1278,5742,0,0.0
1279,5745,0,0.0
1280,5746,0,0.0
1281,5752,0,0.0
1282,5769,0,0.0
1283,5775,0,0.0
1284,5776,0,0.0
1285,5779,0,0.0
1286,5782,0,0.0
1287,5783,0,0.0
1288,5787,0,0.0
1289,5789,0,0.0
1290,5790,0,0.0
1291,5794,0,0.0
1292,5799,0,0.0
1293,5800,0,0.0
1294,5801,0,0.0
1295,5802,0,0.0
1296,5804,0,1.0
1297,5807,0,0.0
1298,5811,0,0.0
1299,5814,0,0.0
1300,5816,0,0.0
1301,5817,0,0.0
1302,5819,0,0.0
1303,5821,0,0.0
1304,5822,0,0.0
1305,5827,0,0.0
1306,5831,0,0.0
1307,5832,0,0.0
1308,5833,0,0.0
1309,5835,0,0.0
1310,5836,0,0.0
1311,5839,0,0.0
1312,5840,0,0.0
1313,5847,0,0.0
1314,5850,0,0.0
1315,5851,0,0.0
1316,5859,0,0.0
1317,5870,0,0.0
1318,5875,0,0.0
1319,5876,0,0.0
1320,5879,0,0.0
1321,5881,0,0.0
1322,5886,0,0.0
1323,5889,0,0.0
1324,5896,0,0.0
1325,5899,0,0.0
1326,5904,0,0.0
1327,5907,0,0.0
1328,5910,0,0.0
1329,5911,0,0.0
1330,5914,0,0.0
1331,5930,0,0.0
1332,5931,0,0.0
1333,5943,0,0.0
1334,5949,0,0.0
1335,5950,0,0.0
1336,5953,0,0.0
1337,5955,0,0.0
1338,5961,0,0.0
1339,5962,0,0.0
1340,5963,0,0.0
1341,5965,0,0.0
1342,5967,0,0.0
1343,5969,0,0.0
1344,5972,0,0.0
1345,5973,0,0.0
1346,5990,0,0.0
1347,5996,0,0.0
1348,5997,0,0.0
1349,6002,0,0.0
1350,6003,0,0.0
1351,6004,0,0.0
1352,6005,0,0.0
1353,6011,0,0.0
1354,6020,0,0.0
1355,6021,0,0.0
1356,6025,0,0.0
1357,6029,0,0.0
1358,6035,0,0.0
1359,6036,0,0.0
1360,6042,0,0.0
1361,6043,0,0.0
1362,6047,0,0.0
1363,6049,0,0.0
1364,6054,0,0.0
1365,6061,0,0.0
1366,6063,0,0.0
1367,6064,0,0.0
1368,6075,0,0.0
1369,6079,0,0.0
1370,6081,0,0.0
1371,6102,0,0.0
1372,6104,0,0.0
1373,6106,0,0.0
1374,6107,0,0.0
1375,6110,0,0.0
1376,6111,0,0.0
1377,6112,0,0.0
1378,6126,0,0.0
1379,6127,0,0.0
1380,6129,0,0.0
1381,6135,0,0.0
1382,6137,0,0.0
1383,6142,0,0.0
1384,6153,0,0.0
1385,6155,0,0.0
1386,6157,0,0.0
1387,6160,0,0.0
1388,6162,0,0.0
1389,6171,0,0.0
1390,6175,0,0.0
1391,6176,0,0.0
1392,6179,0,0.0
1393,6184,0,0.0
1394,6186,0,0.0
1395,6202,0,0.0
1396,6203,0,0.0
1397,6207,0,0.0
1398,6210,0,0.0
1399,6216,0,0.0
1400,6219,0,0.0
1401,6222,0,0.0
1402,6225,0,0.0
1403,6235,0,0.0
1404,6236,0,0.0
1405,6237,1,0.0
1406,6244,0,0.0
1407,6245,0,0.0
1408,6250,0,0.0
1409,6255,0,0.0
1410,6256,0,0.0
1411,6257,0,0.0
1412,6261,0,0.0
1413,6266,0,0.0
1414,6267,0,0.0
1415,6275,0,0.0
1416,6279,0,0.0
1417,6280,0,0.0
1418,6283,0,0.0
1419,6284,0,0.0
1420,6287,0,0.0
1421,6289,0,0.0
1422,6290,0,0.0
1423,6293,0,0.0
1424,6294,0,0.0
1425,6296,0,0.0
1426,6305,0,0.0
1427,6310,0,0.0
1428,6312,0,0.0
1429,6313,0,0.0
1430,6321,0,0.0
1431,6322,0,1.0
1432,6324,0,0.0
1433,6325,0,0.0
1434,6327,0,0.0
1435,6333,0,0.0
1436,6334,0,0.0
1437,6340,0,0.0
1438,6345,0,0.0
1439,6349,0,0.0
1440,6352,0,0.0
1441,6357,0,0.0
1442,6367,0,0.0
1443,6369,0,0.0
1444,6375,0,0.0
1445,6377,0,0.0
1446,6379,0,0.0
1447,6380,0,0.0
1448,6382,0,0.0
1449,6386,0,0.0
1450,6387,0,0.0
1451,6394,0,0.0
1452,6399,0,0.0
1453,6407,0,0.0
1454,6411,0,0.0
1455,6412,0,0.0
1456,6414,0,0.0
1457,6416,0,0.0
1458,6425,0,0.0
1459,6433,0,0.0
1460,6443,0,0.0
1461,6445,0,0.0
1462,6446,0,0.0
1463,6453,0,0.0
1464,6454,0,0.0
1465,6460,0,0.0
1466,6461,0,0.0
1467,6464,0,0.0
1468,6465,0,0.0
1469,6466,0,0.0
1470,6467,0,0.0
1471,6480,0,0.0
1472,6481,0,0.0
1473,6483,0,0.0
1474,6485,0,0.0
1475,6487,0,0.0
1476,6494,0,0.0
1477,6505,0,0.0
1478,6506,0,0.0
1479,6511,0,0.0
1480,6512,0,0.0
1481,6515,0,0.0
1482,6522,0,0.0
1483,6527,0,0.0
1484,6531,0,0.0
1485,6535,0,0.0
1486,6540,0,0.0
1487,6542,0,0.0
1488,6546,0,0.0
1489,6549,0,0.0
1490,6551,0,0.0
1491,6552,0,0.0
1492,6553,0,0.0
1493,6556,0,0.0
1494,6562,1,0.0
1495,6564,0,0.0
1496,6571,0,0.0
1497,6573,0,0.0
1498,6580,0,0.0
1499,6581,0,0.0
1500,6584,1,0.0
1501,6585,0,0.0
1502,6587,0,0.0
1503,6599,0,0.0
1504,6600,0,0.0
1505,6606,0,0.0
1506,6607,0,0.0
1507,6609,0,0.0
1508,6612,0,0.0
1509,6614,0,0.0
1510,6617,0,0.0
1511,6621,0,0.0
1512,6622,0,1.0
1513,6623,0,0.0
1514,6624,0,0.0
1515,6629,0,0.0
1516,6635,0,0.0
1517,6643,0,0.0
1518,6645,0,0.0
1519,6654,0,0.0
1520,6655,0,0.0
1521,6656,0,0.0
1522,6657,0,0.0
1523,6659,0,0.0
1524,6666,0,0.0
1525,6670,0,0.0
1526,6672,0,0.0
1527,6675,0,0.0
1528,6679,0,0.0
1529,6680,0,0.0
1530,6684,0,0.0
1531,6685,0,0.0
1532,6691,0,0.0
1533,6692,0,0.0
1534,6694,0,0.0
1535,6696,0,0.0
1536,6702,0,0.0
1537,6711,0,0.0
1538,6716,0,0.0
1539,6719,0,0.0
1540,6721,0,0.0
1541,6742,0,0.0
1542,6743,0,0.0
1543,6744,0,0.0
1544,6749,0,0.0
1545,6753,0,0.0
1546,6755,0,0.0
1547,6756,0,0.0
1548,6760,0,0.0
1549,6765,0,0.0
1550,6779,0,0.0
1551,6781,0,0.0
1552,6800,0,0.0
1553,6816,0,0.0
1554,6819,0,0.0
1555,6830,0,0.0
1556,6844,0,0.0
1557,6849,0,0.0
1558,6851,0,0.0
1559,6852,0,0.0
1560,6853,0,0.0
1561,6855,0,0.0
1562,6863,0,0.0
1563,6864,0,0.0
1564,6867,0,0.0
1565,6869,0,0.0
1566,6874,0,0.0
1567,6875,0,0.0
1568,6880,0,0.0
1569,6885,0,0.0
1570,6886,0,0.0
1571,6891,0,0.0
1572,6902,0,0.0
1573,6910,0,0.0
1574,6922,0,0.0
1575,6924,0,0.0
1576,6926,0,0.0
1577,6929,0,0.0
1578,6931,0,0.0
1579,6932,0,0.0
1580,6933,0,0.0
1581,6936,0,0.0
1582,6939,0,0.0
1583,6957,0,0.0
1584,6960,0,0.0
1585,6964,0,0.0
1586,6967,0,0.0
1587,6970,0,0.0
1588,6974,0,0.0
1589,6977,0,0.0
1590,6981,0,0.0
1591,6990,0,0.0
1592,6995,0,1.0
1593,6996,0,0.0
1594,7000,0,0.0
1595,7002,0,0.0
1596,7003,0,0.0
1597,7007,1,0.0
1598,7017,0,0.0
1599,7024,0,0.0
1600,7027,0,0.0
1601,7030,0,0.0
1602,7037,0,0.0
1603,7039,0,0.0
1604,7040,0,0.0
1605,7042,0,0.0
1606,7049,0,0.0
1607,7050,0,0.0
1608,7052,0,0.0
1609,7066,0,0.0
1610,7071,0,0.0
1611,7072,0,0.0
1612,7074,0,0.0
1613,7075,0,0.0
1614,7079,0,0.0
1615,7081,0,0.0
1616,7083,0,0.0
1617,7086,0,0.0
1618,7087,0,0.0
1619,7093,0,0.0
1620,7103,0,0.0
1621,7104,0,0.0
1622,7111,0,0.0
1623,7112,0,0.0
1624,7116,0,0.0
1625,7121,0,0.0
1626,7132,1,0.0
1627,7133,0,0.0
1628,7135,0,0.0
1629,7140,0,0.0
1630,7147,0,0.0
1631,7150,0,0.0
1632,7153,0,0.0
1633,7154,0,0.0
1634,7163,0,0.0
1635,7165,0,0.0
1636,7169,0,0.0
1637,7171,0,0.0
1638,7172,0,0.0
1639,7181,0,0.0
1640,7184,0,0.0
1641,7193,0,0.0
1642,7195,0,0.0
1643,7201,0,0.0
1644,7211,0,0.0
1645,7212,0,0.0
1646,7215,0,0.0
1647,7219,0,0.0
1648,7223,0,0.0
1649,7231,0,0.0
1650,7232,0,0.0
1651,7236,0,0.0
1652,7247,0,0.0
1653,7249,0,0.0
1654,7250,0,0.0
1655,7253,0,0.0
1656,7256,0,0.0
1657,7259,0,0.0
1658,7260,0,0.0
1659,7265,0,0.0
1660,7269,0,0.0
1661,7276,0,0.0
1662,7277,0,0.0
1663,7279,0,0.0
1664,7285,0,0.0
1665,7291,0,0.0
1666,7292,0,0.0
1667,7293,0,0.0
1668,7302,0,0.0
1669,7304,0,0.0
1670,7314,0,0.0
1671,7319,0,0.0
1672,7330,0,0.0
1673,7335,0,0.0
1674,7336,0,0.0
1675,7337,0,0.0
1676,7340,0,0.0
1677,7350,0,0.0
1678,7361,0,0.0
1679,7365,0,0.0
1680,7369,0,1.0
1681,7370,0,0.0
1682,7372,0,0.0
1683,7379,0,0.0
1684,7382,0,0.0
1685,7383,0,0.0
1686,7385,0,0.0
1687,7390,0,0.0
1688,7392,0,0.0
1689,7394,0,0.0
1690,7404,0,0.0
1691,7406,0,0.0
1692,7411,0,0.0
1693,7412,0,0.0
1694,7416,0,0.0
1695,7417,0,0.0
1696,7420,0,0.0
1697,7424,0,0.0
1698,7431,0,0.0
1699,7434,1,0.0
1700,7436,0,0.0
1701,7439,0,0.0
1702,7441,0,0.0
1703,7444,0,0.0
1704,7445,0,0.0
1705,7449,0,0.0
1706,7453,0,0.0
1707,7460,0,0.0
1708,7463,0,0.0
1709,7465,0,0.0
1710,7471,0,0.0
1711,7482,0,0.0
1712,7487,0,0.0
1713,7490,0,0.0
1714,7492,0,0.0
1715,7493,0,0.0
1716,7496,0,0.0
1717,7499,0,0.0
1718,7501,0,0.0
1719,7504,0,0.0
1720,7505,0,0.0
1721,7514,0,0.0
1722,7515,0,0.0
1723,7521,0,0.0
1724,7524,0,0.0
1725,7525,0,0.0
1726,7527,0,0.0
1727,7530,0,0.0
1728,7540,0,0.0
1729,7544,0,0.0
1730,7546,0,0.0
1731,7551,0,0.0
1732,7552,0,0.0
1733,7553,0,0.0
1734,7554,0,0.0
1735,7555,0,0.0
1736,7560,0,0.0
1737,7562,0,0.0
1738,7563,0,0.0
1739,7567,0,0.0
1740,7569,0,0.0
1741,7575,0,0.0
1742,7577,0,0.0
1743,7581,0,0.0
1744,7582,0,0.0
1745,7583,0,0.0
1746,7584,0,0.0
1747,7600,0,0.0
1748,7603,0,0.0
1749,7604,0,0.0
1750,7609,0,0.0
1751,7612,0,0.0
1752,7615,0,0.0
1753,7619,0,1.0
1754,7620,0,0.0
1755,7626,0,0.0
1756,7627,0,0.0
1757,7629,0,0.0
1758,7640,0,0.0
1759,7641,0,0.0
1760,7649,0,0.0
1761,7654,0,0.0
1762,7657,0,0.0
1763,7669,0,0.0
1764,7676,0,0.0
1765,7677,0,0.0
1766,7679,0,0.0
1767,7680,0,0.0
1768,7687,0,0.0
1769,7691,0,0.0
1770,7700,0,1.0
1771,7707,0,0.0
1772,7711,0,0.0
1773,7714,0,0.0
1774,7720,0,0.0
1775,7723,0,0.0
1776,7726,0,0.0
1777,7737,0,0.0
1778,7739,0,0.0
1779,7742,0,0.0
1780,7743,0,0.0
1781,7744,0,0.0
1782,7745,0,0.0
1783,7746,0,0.0
1784,7747,0,0.0
1785,7749,1,0.0
1786,7751,0,0.0
1787,7752,0,0.0
1788,7755,0,0.0
1789,7765,0,0.0
1790,7772,0,0.0
1791,7781,0,0.0
1792,7786,0,0.0
1793,7787,0,0.0
1794,7790,0,0.0
1795,7793,0,0.0
1796,7795,0,0.0
1797,7801,0,0.0
1798,7809,0,0.0
1799,7819,0,0.0
1800,7821,0,0.0
1801,7835,0,0.0
1802,7837,0,0.0
1803,7841,0,0.0
1804,7843,0,0.0
1805,7852,0,0.0
1806,7853,0,0.0
1807,7855,0,0.0
1808,7857,0,0.0
1809,7862,0,0.0
1810,7863,0,0.0
1811,7864,0,0.0
1812,7871,0,0.0
1813,7874,0,0.0
1814,7875,0,0.0
1815,7881,0,0.0
1816,7882,0,0.0
1817,7885,0,0.0
1818,7891,0,0.0
1819,7900,0,0.0
1820,7901,0,0.0
1821,7903,0,0.0
1822,7912,0,0.0
1823,7917,0,0.0
1824,7925,0,0.0
1825,7927,0,0.0
1826,7929,0,0.0
1827,7936,0,0.0
1828,7937,0,0.0
1829,7942,0,0.0
1830,7946,0,0.0
1831,7953,0,0.0
1832,7959,0,0.0
1833,7965,0,0.0
1834,7980,0,0.0
1835,7983,0,0.0
1836,7986,0,0.0
1837,7992,0,0.0
1838,7993,0,0.0
1839,7999,0,0.0
1840,8000,0,0.0
1841,8001,0,0.0
1842,8010,0,0.0
1843,8011,0,0.0
1844,8012,0,0.0
1845,8019,0,0.0
1846,8026,0,0.0
1847,8031,0,0.0
1848,8034,0,0.0
1849,8035,0,0.0
1850,8036,0,0.0
1851,8039,0,0.0
1852,8042,0,1.0
1853,8046,0,0.0
1854,8050,0,0.0
1855,8051,0,0.0
1856,8054,0,0.0
1857,8061,0,0.0
1858,8065,0,0.0
1859,8066,0,0.0
1860,8067,0,0.0
1861,8075,0,0.0
1862,8082,0,1.0
1863,8083,0,0.0
1864,8085,0,0.0
1865,8090,0,0.0
1866,8094,0,0.0
1867,8095,0,0.0
1868,8100,0,0.0
1869,8109,0,1.0
1870,8111,0,0.0
1871,8112,0,0.0
1872,8119,0,0.0
1873,8122,0,0.0
1874,8125,0,0.0
1875,8127,0,0.0
1876,8130,0,0.0
1877,8139,0,0.0
1878,8144,0,0.0
1879,8145,0,0.0
1880,8146,0,0.0
1881,8152,0,0.0
1882,8154,0,0.0
1883,8155,0,0.0
1884,8157,0,0.0
1885,8159,0,0.0
1886,8162,0,0.0
1887,8171,0,0.0
1888,8181,0,0.0
1889,8182,0,0.0
1890,8186,0,0.0
1891,8193,0,0.0
1892,8194,0,0.0
1893,8199,0,0.0
1894,8203,0,0.0
1895,8204,0,0.0
1896,8209,0,0.0
1897,8211,0,0.0
1898,8213,0,0.0
1899,8214,0,0.0
1900,8215,0,0.0
1901,8217,0,0.0
1902,8222,0,0.0
1903,8223,0,0.0
1904,8233,0,0.0
1905,8239,0,0.0
1906,8241,0,0.0
1907,8245,0,0.0
1908,8246,0,0.0
1909,8247,1,0.0
1910,8249,0,0.0
1911,8251,0,0.0
1912,8252,0,0.0
1913,8255,0,0.0
1914,8256,0,0.0
1915,8259,0,0.0
1916,8261,0,0.0
1917,8266,0,0.0
1918,8269,0,0.0
1919,8270,0,0.0
1920,8274,0,0.0
1921,8277,0,0.0
1922,8280,0,0.0
1923,8283,0,0.0
1924,8286,0,0.0
1925,8294,0,0.0
1926,8296,0,0.0
1927,8302,0,0.0
1928,8309,0,0.0
1929,8312,0,0.0
1930,8313,0,0.0
1931,8315,0,0.0
1932,8329,0,0.0
1933,8332,0,0.0
1934,8333,0,0.0
1935,8334,0,0.0
1936,8336,0,0.0
1937,8340,0,0.0
1938,8342,0,0.0
1939,8344,0,0.0
1940,8345,1,0.0
1941,8350,0,0.0
1942,8355,0,0.0
1943,8359,0,0.0
1944,8374,0,0.0
1945,8375,0,0.0
1946,8376,0,0.0
1947,8377,0,0.0
1948,8379,0,0.0
1949,8385,0,0.0
1950,8386,0,0.0
1951,8394,0,0.0
1952,8397,0,0.0
1953,8400,0,0.0
1954,8402,0,0.0
1955,8405,0,0.0
1956,8407,0,0.0
1957,8423,0,0.0
1958,8427,0,0.0
1959,8430,0,0.0
1960,8432,0,0.0
1961,8433,0,0.0
1962,8436,0,0.0
1963,8437,0,0.0
1964,8439,0,0.0
1965,8442,1,0.0
1966,8444,0,0.0
1967,8446,0,0.0
1968,8450,0,0.0
1969,8454,0,0.0
1970,8456,0,0.0
1971,8459,0,0.0
1972,8462,0,0.0
1973,8464,0,0.0
1974,8467,0,0.0
1975,8470,0,0.0
1976,8471,0,0.0
1977,8474,0,0.0
1978,8476,0,0.0
1979,8477,0,0.0
1980,8479,0,0.0
1981,8483,0,0.0
1982,8487,0,0.0
1983,8492,0,0.0
1984,8494,0,0.0
1985,8496,0,0.0
1986,8504,0,0.0
1987,8506,1,0.0
1988,8507,0,0.0
1989,8512,0,0.0
1990,8517,0,0.0
1991,8519,0,0.0
1992,8520,0,0.0
1993,8521,0,0.0
1994,8524,0,0.0
1995,8525,0,0.0
1996,8527,0,0.0
1997,8532,0,0.0
1998,8533,0,0.0
1999,8534,0,0.0
2000,8535,0,0.0
2001,8537,0,0.0
2002,8542,0,0.0
2003,8544,0,0.0
2004,8550,0,0.0
2005,8554,0,0.0
2006,8555,0,0.0
2007,8561,0,0.0
2008,8563,0,0.0
2009,8565,0,0.0
2010,8569,0,0.0
2011,8571,0,0.0
2012,8572,0,0.0
2013,8576,0,0.0
2014,8580,0,0.0
2015,8583,0,0.0
2016,8592,0,0.0
2017,8600,0,0.0
2018,8604,0,0.0
2019,8609,0,0.0
2020,8611,0,0.0
2021,8631,0,0.0
2022,8632,0,0.0
2023,8636,0,0.0
2024,8640,0,0.0
2025,8642,0,0.0
2026,8646,0,0.0
2027,8649,0,0.0
2028,8663,0,0.0
2029,8664,0,0.0
2030,8670,0,0.0
2031,8672,0,0.0
2032,8679,0,0.0
2033,8686,0,0.0
2034,8694,0,0.0
2035,8695,0,0.0
2036,8696,0,1.0
2037,8699,0,1.0
2038,8703,0,0.0
2039,8704,0,0.0
2040,8711,0,0.0
2041,8712,0,0.0
2042,8719,0,0.0
2043,8722,0,0.0
2044,8723,0,0.0
2045,8725,0,0.0
2046,8726,0,0.0
2047,8733,0,0.0
2048,8742,0,0.0
2049,8743,0,0.0
2050,8746,0,0.0
2051,8747,0,0.0
2052,8755,0,0.0
2053,8757,0,0.0
2054,8764,0,0.0
2055,8765,0,0.0
2056,8767,0,0.0
2057,8771,0,0.0
2058,8773,0,1.0
2059,8775,0,0.0
2060,8777,0,0.0
2061,8779,1,0.0
2062,8781,0,0.0
2063,8783,0,0.0
2064,8784,0,0.0
2065,8786,0,0.0
2066,8801,0,0.0
2067,8810,0,0.0
2068,8812,0,0.0
2069,8819,0,0.0
2070,8820,0,0.0
2071,8830,0,0.0
2072,8836,0,0.0
2073,8849,0,0.0
2074,8856,0,0.0
2075,8860,0,0.0
2076,8863,0,0.0
2077,8869,0,0.0
2078,8870,0,0.0
2079,8873,0,0.0
2080,8885,0,0.0
2081,8887,0,0.0
2082,8890,0,0.0
2083,8895,0,0.0
2084,8896,0,0.0
2085,8901,0,0.0
2086,8913,0,0.0
2087,8924,0,0.0
2088,8926,0,0.0
2089,8935,0,0.0
2090,8937,0,0.0
2091,8943,0,0.0
2092,8944,0,0.0
2093,8946,0,0.0
2094,8950,0,0.0
2095,8951,0,0.0
2096,8953,0,0.0
2097,8957,0,0.0
2098,8961,0,0.0
2099,8964,0,0.0
2100,8966,0,0.0
2101,8969,0,0.0
2102,8971,0,0.0
2103,8972,0,0.0
2104,8974,0,0.0
2105,8976,0,0.0
2106,8983,0,0.0
2107,8985,0,0.0
2108,8991,0,0.0
2109,8993,0,1.0
2110,8996,0,0.0
2111,8997,0,0.0
2112,9010,0,0.0
2113,9011,0,0.0
2114,9015,0,0.0
2115,9017,0,0.0
2116,9025,0,0.0
2117,9027,0,0.0
2118,9035,0,0.0
2119,9036,0,0.0
2120,9039,0,0.0
2121,9044,0,0.0
2122,9045,0,0.0
2123,9052,0,0.0
2124,9054,0,0.0
2125,9055,0,0.0
2126,9062,0,0.0
2127,9066,0,0.0
2128,9073,0,0.0
2129,9074,0,0.0
2130,9080,0,0.0
2131,9081,0,0.0
2132,9087,0,0.0
2133,9089,0,0.0
2134,9094,0,0.0
2135,9097,0,0.0
2136,9099,0,0.0
2137,9100,0,0.0
2138,9105,0,0.0
2139,9115,0,0.0
2140,9117,0,0.0
2141,9121,0,0.0
2142,9126,0,0.0
2143,9131,0,0.0
2144,9134,0,0.0
2145,9142,0,0.0
2146,9144,0,0.0
2147,9145,0,0.0
2148,9152,0,0.0
2149,9160,0,0.0
2150,9163,0,0.0
2151,9165,0,0.0
2152,9167,0,0.0
2153,9170,0,0.0
2154,9174,0,0.0
2155,9176,0,0.0
2156,9179,0,0.0
2157,9186,0,0.0
2158,9187,0,0.0
2159,9200,1,0.0
2160,9204,0,0.0
2161,9205,0,0.0
2162,9207,0,0.0
2163,9211,0,0.0
2164,9219,0,0.0
2165,9221,0,0.0
2166,9223,0,0.0
2167,9224,0,0.0
2168,9225,0,0.0
2169,9227,0,0.0
2170,9233,0,0.0
2171,9235,0,0.0
2172,9236,0,0.0
2173,9237,0,0.0
2174,9241,0,0.0
2175,9247,0,0.0
2176,9250,0,0.0
2177,9251,0,0.0
2178,9255,0,0.0
2179,9260,0,0.0
2180,9271,0,0.0
2181,9274,0,0.0
2182,9275,0,1.0
2183,9279,1,0.0
2184,9285,0,0.0
2185,9294,0,0.0
2186,9300,0,0.0
2187,9304,0,0.0
2188,9305,0,0.0
2189,9310,0,0.0
2190,9313,0,0.0
2191,9315,0,1.0
2192,9323,0,0.0
2193,9330,0,0.0
2194,9332,0,0.0
2195,9335,0,0.0
2196,9341,0,0.0
2197,9345,0,0.0
2198,9346,0,0.0
2199,9354,0,0.0
2200,9355,0,0.0
2201,9356,0,0.0
2202,9357,0,0.0
2203,9362,0,0.0
2204,9371,0,0.0
2205,9373,0,0.0
2206,9374,0,0.0
2207,9379,0,0.0
2208,9382,0,0.0
2209,9383,0,0.0
2210,9385,0,0.0
2211,9399,0,0.0
2212,9400,0,0.0
2213,9407,0,0.0
2214,9409,0,0.0
2215,9413,0,0.0
2216,9414,0,0.0
2217,9424,0,0.0
2218,9427,0,0.0
2219,9430,0,0.0
2220,9434,0,0.0
2221,9435,0,0.0
2222,9440,0,0.0
2223,9441,0,0.0
2224,9443,0,0.0
2225,9446,0,0.0
2226,9447,0,0.0
2227,9464,0,1.0
2228,9467,0,0.0
2229,9470,0,0.0
2230,9471,0,0.0
2231,9481,0,0.0
2232,9483,0,0.0
2233,9490,0,0.0
2234,9492,0,0.0
2235,9493,0,0.0
2236,9495,0,0.0
2237,9502,0,0.0
2238,9503,0,0.0
2239,9504,0,0.0
2240,9505,0,0.0
2241,9509,0,0.0
2242,9512,0,1.0
2243,9515,0,0.0
2244,9529,0,0.0
2245,9530,0,0.0
2246,9531,0,1.0
2247,9543,0,0.0
2248,9553,0,0.0
2249,9560,0,0.0
2250,9565,0,0.0
2251,9566,0,0.0
2252,9567,0,0.0
2253,9570,0,0.0
2254,9571,0,0.0
2255,9573,0,0.0
2256,9580,0,0.0
2257,9581,0,0.0
2258,9583,0,0.0
2259,9595,0,0.0
2260,9596,0,0.0
2261,9602,0,0.0
2262,9603,0,0.0
2263,9604,0,0.0
2264,9606,0,0.0
2265,9617,0,0.0
2266,9629,0,0.0
2267,9634,0,0.0
2268,9660,0,0.0
2269,9671,0,0.0
2270,9674,0,0.0
2271,9680,0,0.0
2272,9684,0,0.0
2273,9695,0,0.0
2274,9696,0,0.0
2275,9697,0,0.0
2276,9704,0,0.0
2277,9707,0,0.0
2278,9712,0,0.0
2279,9713,0,0.0
2280,9714,0,0.0
2281,9715,0,0.0
2282,9717,0,0.0
2283,9724,0,0.0
2284,9727,0,0.0
2285,9732,0,0.0
2286,9754,0,0.0
2287,9755,0,0.0
2288,9756,0,0.0
2289,9757,0,1.0
2290,9761,0,0.0
2291,9762,0,0.0
2292,9765,0,0.0
2293,9766,0,0.0
2294,9767,0,0.0
2295,9769,0,0.0
2296,9775,0,0.0
2297,9781,0,0.0
2298,9785,0,0.0
2299,9797,0,0.0
2300,9799,0,0.0
2301,9800,0,0.0
2302,9806,0,0.0
2303,9807,0,0.0
2304,9810,0,0.0
2305,9829,0,0.0
2306,9833,0,0.0
2307,9839,0,0.0
2308,9840,0,0.0
2309,9852,0,0.0
2310,9853,0,0.0
2311,9856,0,0.0
2312,9865,0,0.0
2313,9870,0,0.0
2314,9874,0,1.0
2315,9876,0,0.0
2316,9881,0,1.0
2317,9884,0,0.0
2318,9890,0,0.0
2319,9891,0,0.0
2320,9892,0,0.0
2321,9893,0,0.0
2322,9895,0,0.0
2323,9900,0,0.0
2324,9926,0,0.0
2325,9933,0,0.0
2326,9934,0,0.0
2327,9940,0,0.0
2328,9950,0,1.0
2329,9951,0,0.0
2330,9957,0,0.0
2331,9962,0,0.0
2332,9965,0,0.0
2333,9970,0,0.0
2334,9975,0,0.0
2335,9976,0,1.0
2336,9980,0,0.0
2337,9985,0,0.0
2338,9986,0,0.0
2339,9990,0,0.0
2340,9991,0,0.0
2341,9994,0,0.0
2342,10002,0,0.0
2343,10007,0,0.0
2344,10009,0,0.0
2345,10017,0,0.0
2346,10019,0,0.0
2347,10023,0,0.0
2348,10029,0,0.0
2349,10035,0,0.0
2350,10036,0,0.0
2351,10040,0,0.0
2352,10046,0,0.0
2353,10053,0,1.0
2354,10055,0,0.0
2355,10056,0,0.0
2356,10061,0,0.0
2357,10062,0,0.0
2358,10063,0,0.0
2359,10066,0,0.0
2360,10075,0,0.0
2361,10080,0,0.0
2362,10081,0,0.0
2363,10092,0,0.0
2364,10094,0,0.0
2365,10095,0,0.0
2366,10096,0,0.0
2367,10097,0,0.0
2368,10100,0,0.0
2369,10103,0,0.0
2370,10112,0,0.0
2371,10122,0,0.0
2372,10125,0,0.0
2373,10127,0,0.0
2374,10129,0,0.0
2375,10130,0,0.0
2376,10132,0,0.0
2377,10135,0,0.0
2378,10142,1,0.0
2379,10145,0,0.0
2380,10154,0,0.0
2381,10159,0,0.0
2382,10162,1,0.0
2383,10163,0,0.0
2384,10165,0,0.0
2385,10171,0,1.0
2386,10175,0,0.0
2387,10179,0,0.0
2388,10185,0,0.0
2389,10186,0,0.0
2390,10192,0,0.0
2391,10195,0,0.0
2392,10197,0,0.0
2393,10201,0,0.0
2394,10206,0,1.0
2395,10211,0,0.0
2396,10216,0,0.0
2397,10221,0,0.0
2398,10224,0,0.0
2399,10230,0,0.0
2400,10233,0,0.0
2401,10241,0,0.0
2402,10253,0,0.0
2403,10254,0,0.0
2404,10255,0,0.0
2405,10261,0,0.0
2406,10265,0,0.0
2407,10266,0,0.0
2408,10270,0,0.0
2409,10271,0,0.0
2410,10277,0,0.0
2411,10284,0,0.0
2412,10287,0,0.0
2413,10289,0,0.0
2414,10291,0,0.0
2415,10295,0,0.0
2416,10297,0,0.0
2417,10304,0,0.0
2418,10309,0,0.0
2419,10311,0,0.0
2420,10315,0,0.0
2421,10319,0,0.0
2422,10324,0,0.0
2423,10325,0,0.0
2424,10326,0,0.0
2425,10329,0,0.0
2426,10339,0,0.0
2427,10344,0,0.0
2428,10350,0,0.0
2429,10359,0,0.0
