,id,aid_centers,aid_centers_prediction
1264,5300,0,0.0
1265,5301,0,0.0
1266,5321,0,0.0
1267,5324,0,0.0
1268,5329,0,0.0
1269,5330,0,0.0
1270,5333,0,0.0
1271,5336,0,0.0
1272,5342,0,0.0
1273,5343,0,0.0
1274,5349,0,0.0
1275,5352,0,0.0
1276,5360,0,0.0
1277,5364,0,0.0
1278,5366,0,0.0
1279,5370,0,0.0
1280,5371,0,0.0
1281,5372,0,0.0
1282,5375,0,0.0
1283,5383,0,0.0
1284,5393,0,0.0
1285,5394,0,0.0
1286,5397,0,0.0
1287,5401,0,0.0
1288,5405,0,0.0
1289,5412,0,0.0
1290,5416,0,0.0
1291,5417,0,0.0
1292,5419,0,0.0
1293,5420,0,0.0
1294,5423,0,0.0
1295,5426,0,0.0
1296,5429,0,0.0
1297,5430,0,0.0
1298,5440,0,0.0
1299,5446,0,0.0
1300,5453,0,0.0
1301,5455,0,0.0
1302,5456,0,0.0
1303,5459,0,0.0
1304,5476,0,0.0
1305,5477,0,0.0
1306,5481,0,0.0
1307,5483,0,0.0
1308,5487,0,0.0
1309,5491,0,0.0
1310,5499,0,0.0
1311,5500,0,0.0
1312,5512,0,0.0
1313,5513,0,0.0
1314,5514,0,0.0
1315,5520,0,0.0
1316,5521,0,0.0
1317,5523,0,0.0
1318,5525,0,0.0
1319,5527,0,0.0
1320,5539,0,0.0
1321,5551,0,0.0
1322,5557,0,0.0
1323,5559,0,0.0
1324,5560,0,0.0
1325,5563,0,0.0
1326,5566,0,0.0
1327,5582,0,0.0
1328,5583,0,0.0
1329,5586,0,0.0
1330,5587,0,0.0
1331,5589,0,0.0
1332,5592,0,0.0
1333,5593,0,0.0
1334,5596,0,0.0
1335,5601,0,0.0
1336,5602,0,0.0
1337,5603,0,0.0
1338,5607,0,0.0
1339,5610,0,0.0
1340,5613,0,0.0
1341,5619,0,0.0
1342,5623,0,0.0
1343,5627,0,0.0
1344,5630,0,0.0
1345,5631,0,0.0
1346,5633,0,0.0
1347,5637,0,0.0
1348,5641,0,0.0
1349,5644,1,0.0
1350,5645,0,0.0
1351,5646,0,0.0
1352,5647,0,0.0
1353,5649,0,0.0
1354,5657,0,0.0
1355,5659,0,0.0
1356,5669,0,0.0
1357,5673,0,0.0
1358,5679,0,0.0
1359,5680,0,0.0
1360,5684,0,0.0
1361,5690,0,0.0
1362,5692,0,0.0
1363,5693,0,0.0
1364,5697,0,0.0
1365,5699,0,0.0
1366,5701,0,0.0
1367,5703,0,0.0
1368,5707,0,0.0
1369,5709,0,0.0
1370,5711,0,0.0
1371,5714,0,0.0
1372,5719,0,0.0
1373,5725,0,0.0
1374,5733,0,0.0
1375,5734,0,0.0
1376,5735,0,0.0
1377,5736,0,0.0
1378,5737,0,0.0
1379,5744,0,0.0
1380,5752,0,0.0
1381,5754,0,0.0
1382,5763,0,0.0
1383,5766,0,0.0
1384,5771,0,0.0
1385,5776,0,0.0
1386,5783,0,0.0
1387,5792,0,0.0
1388,5793,0,0.0
1389,5794,0,0.0
1390,5796,0,0.0
1391,5800,0,0.0
1392,5805,0,0.0
1393,5807,0,0.0
1394,5816,0,0.0
1395,5821,0,0.0
1396,5822,0,0.0
1397,5827,0,0.0
1398,5833,0,0.0
1399,5835,0,0.0
1400,5839,0,0.0
1401,5843,0,0.0
1402,5844,0,0.0
1403,5845,0,0.0
1404,5862,0,0.0
1405,5869,0,0.0
1406,5870,0,0.0
1407,5873,1,0.0
1408,5879,0,0.0
1409,5880,0,0.0
1410,5881,0,0.0
1411,5883,0,0.0
1412,5889,0,0.0
1413,5890,0,0.0
1414,5892,0,0.0
1415,5895,0,0.0
1416,5904,0,0.0
1417,5906,0,0.0
1418,5907,0,0.0
1419,5909,0,0.0
1420,5910,0,0.0
1421,5914,0,0.0
1422,5915,0,0.0
1423,5916,0,0.0
1424,5925,0,0.0
1425,5929,0,0.0
1426,5931,0,0.0
1427,5933,0,0.0
1428,5936,0,0.0
1429,5939,0,0.0
1430,5947,0,0.0
1431,5949,0,0.0
1432,5952,0,0.0
1433,5955,0,0.0
1434,5966,0,0.0
1435,5975,0,0.0
1436,5976,0,0.0
1437,5984,0,0.0
1438,5985,0,0.0
1439,5989,0,0.0
1440,5992,0,0.0
1441,5993,0,0.0
1442,5994,0,0.0
1443,5996,0,0.0
1444,5999,0,0.0
1445,6000,0,0.0
1446,6004,0,0.0
1447,6005,0,0.0
1448,6006,0,0.0
1449,6007,0,0.0
1450,6014,0,0.0
1451,6016,0,0.0
1452,6020,0,0.0
1453,6027,0,0.0
1454,6031,0,0.0
1455,6040,0,0.0
1456,6044,0,0.0
1457,6046,0,0.0
1458,6053,0,0.0
1459,6054,0,0.0
1460,6059,0,0.0
1461,6060,0,0.0
1462,6064,0,0.0
1463,6071,0,0.0
1464,6080,0,0.0
1465,6084,0,0.0
1466,6092,0,0.0
1467,6097,0,0.0
1468,6101,0,0.0
1469,6102,0,0.0
1470,6106,0,0.0
1471,6110,0,0.0
1472,6112,0,0.0
1473,6113,0,0.0
1474,6115,0,0.0
1475,6119,0,0.0
1476,6123,0,0.0
1477,6125,0,0.0
1478,6137,0,0.0
1479,6139,0,0.0
1480,6159,0,0.0
1481,6160,0,0.0
1482,6161,0,0.0
1483,6163,0,0.0
1484,6165,0,0.0
1485,6169,0,0.0
1486,6172,0,0.0
1487,6177,0,0.0
1488,6185,1,0.0
1489,6195,0,0.0
1490,6196,0,0.0
1491,6200,0,0.0
1492,6215,0,0.0
1493,6216,0,0.0
1494,6221,0,0.0
1495,6222,0,0.0
1496,6223,0,0.0
1497,6225,0,0.0
1498,6226,0,0.0
1499,6227,0,0.0
1500,6229,0,0.0
1501,6232,0,0.0
1502,6240,0,0.0
1503,6247,0,0.0
1504,6254,0,0.0
1505,6255,0,0.0
1506,6260,0,0.0
1507,6262,0,0.0
1508,6263,0,0.0
1509,6271,0,0.0
1510,6273,0,0.0
1511,6277,0,0.0
1512,6286,0,0.0
1513,6287,0,0.0
1514,6291,0,0.0
1515,6294,0,0.0
1516,6300,0,0.0
1517,6305,0,0.0
1518,6313,0,0.0
1519,6316,0,0.0
1520,6324,0,0.0
1521,6327,0,0.0
1522,6332,0,0.0
1523,6337,0,0.0
1524,6345,0,0.0
1525,6346,0,0.0
1526,6352,0,0.0
1527,6357,0,0.0
1528,6364,0,0.0
1529,6374,0,0.0
1530,6379,0,0.0
1531,6381,0,0.0
1532,6382,0,0.0
1533,6390,0,0.0
1534,6392,0,0.0
1535,6393,0,0.0
1536,6393,0,0.0
1537,6395,0,0.0
1538,6396,0,0.0
1539,6407,0,0.0
1540,6412,0,0.0
1541,6413,0,0.0
1542,6415,0,0.0
1543,6417,0,0.0
1544,6425,0,0.0
1545,6436,0,0.0
1546,6441,0,0.0
1547,6442,0,0.0
1548,6443,0,0.0
1549,6445,0,0.0
1550,6449,0,0.0
1551,6452,0,0.0
1552,6454,1,0.0
1553,6456,0,0.0
1554,6459,0,0.0
1555,6461,0,0.0
1556,6464,0,0.0
1557,6465,0,0.0
1558,6466,0,0.0
1559,6469,0,0.0
1560,6473,0,0.0
1561,6479,0,0.0
1562,6483,0,0.0
1563,6486,0,0.0
1564,6501,0,0.0
1565,6505,0,0.0
1566,6513,0,0.0
1567,6515,0,0.0
1568,6515,0,0.0
1569,6517,0,0.0
1570,6520,0,0.0
1571,6529,0,0.0
1572,6532,0,0.0
1573,6535,0,0.0
1574,6537,0,0.0
1575,6543,0,0.0
1576,6546,0,0.0
1577,6550,0,0.0
1578,6552,0,0.0
1579,6555,0,0.0
1580,6556,0,0.0
1581,6557,0,0.0
1582,6561,0,0.0
1583,6563,0,0.0
1584,6566,0,0.0
1585,6567,0,0.0
1586,6569,0,0.0
1587,6570,0,0.0
1588,6576,0,0.0
1589,6581,0,0.0
1590,6586,0,0.0
1591,6596,0,0.0
1592,6597,0,0.0
1593,6600,0,0.0
1594,6601,0,0.0
1595,6609,0,0.0
1596,6613,0,0.0
1597,6622,0,0.0
1598,6625,0,0.0
1599,6633,0,0.0
1600,6636,0,0.0
1601,6639,0,0.0
1602,6653,0,0.0
1603,6656,0,0.0
1604,6662,0,0.0
1605,6677,0,0.0
1606,6681,0,0.0
1607,6683,0,0.0
1608,6686,0,0.0
1609,6687,0,0.0
1610,6692,0,0.0
1611,6695,0,0.0
1612,6701,0,0.0
1613,6702,0,0.0
1614,6703,0,0.0
1615,6705,0,0.0
1616,6719,0,0.0
1617,6720,0,0.0
1618,6721,0,0.0
1619,6737,0,0.0
1620,6744,0,0.0
1621,6746,0,0.0
1622,6750,0,0.0
1623,6751,0,0.0
1624,6756,0,0.0
1625,6757,0,0.0
1626,6761,0,0.0
1627,6770,0,0.0
1628,6774,0,0.0
1629,6777,0,0.0
1630,6780,0,0.0
1631,6785,0,0.0
1632,6790,0,0.0
1633,6792,0,0.0
1634,6802,0,0.0
1635,6804,0,0.0
1636,6805,0,0.0
1637,6810,0,0.0
1638,6822,0,0.0
1639,6823,0,0.0
1640,6830,0,0.0
1641,6835,0,0.0
1642,6843,0,0.0
1643,6846,0,0.0
1644,6850,0,0.0
1645,6851,0,0.0
1646,6855,0,0.0
1647,6859,0,0.0
1648,6863,0,0.0
1649,6865,0,0.0
1650,6867,0,0.0
1651,6869,0,0.0
1652,6870,0,0.0
1653,6871,0,0.0
1654,6873,0,0.0
1655,6879,0,0.0
1656,6885,0,0.0
1657,6887,0,0.0
1658,6891,0,0.0
1659,6895,0,0.0
1660,6900,0,0.0
1661,6909,0,0.0
1662,6919,0,0.0
1663,6924,0,0.0
1664,6929,0,0.0
1665,6939,0,0.0
1666,6943,0,0.0
1667,6946,0,0.0
1668,6947,0,0.0
1669,6960,0,0.0
1670,6963,0,0.0
1671,6964,0,0.0
1672,6965,0,0.0
1673,6970,0,0.0
1674,6976,0,0.0
1675,6977,0,0.0
1676,6985,0,0.0
1677,6999,0,0.0
1678,7003,0,0.0
1679,7007,0,0.0
1680,7013,0,0.0
1681,7020,0,0.0
1682,7021,0,0.0
1683,7045,1,0.0
1684,7053,0,0.0
1685,7055,0,0.0
1686,7062,0,0.0
1687,7063,0,0.0
1688,7067,0,0.0
1689,7072,0,0.0
1690,7075,0,0.0
1691,7079,0,0.0
1692,7080,0,0.0
1693,7083,0,0.0
1694,7087,0,0.0
1695,7090,0,0.0
1696,7095,0,0.0
1697,7125,0,0.0
1698,7129,0,0.0
1699,7137,0,0.0
1700,7141,0,0.0
1701,7142,0,0.0
1702,7153,0,0.0
1703,7161,0,0.0
1704,7164,0,0.0
1705,7173,0,0.0
1706,7180,0,0.0
1707,7182,0,0.0
1708,7184,0,0.0
1709,7190,0,0.0
1710,7197,0,0.0
1711,7202,0,0.0
1712,7207,0,0.0
1713,7225,0,0.0
1714,7229,0,0.0
1715,7233,0,0.0
1716,7236,0,0.0
1717,7242,0,0.0
1718,7246,0,0.0
1719,7249,0,0.0
1720,7250,0,0.0
1721,7252,0,0.0
1722,7255,0,0.0
1723,7265,0,0.0
1724,7266,0,0.0
1725,7267,0,0.0
1726,7269,0,0.0
1727,7270,0,0.0
1728,7273,0,0.0
1729,7277,0,0.0
1730,7280,0,0.0
1731,7281,0,0.0
1732,7282,0,0.0
1733,7284,0,0.0
1734,7285,0,0.0
1735,7291,0,0.0
1736,7294,0,0.0
1737,7296,0,0.0
1738,7306,0,0.0
1739,7310,0,0.0
1740,7312,0,0.0
1741,7320,0,0.0
1742,7324,0,0.0
1743,7325,0,0.0
1744,7326,0,0.0
1745,7329,0,0.0
1746,7330,0,0.0
1747,7334,0,0.0
1748,7336,0,0.0
1749,7339,0,0.0
1750,7340,0,0.0
1751,7344,0,0.0
1752,7346,0,0.0
1753,7350,0,0.0
1754,7351,0,0.0
1755,7356,0,0.0
1756,7372,0,0.0
1757,7374,0,0.0
1758,7375,0,0.0
1759,7386,0,0.0
1760,7389,0,0.0
1761,7390,0,0.0
1762,7394,0,0.0
1763,7397,0,0.0
1764,7399,0,0.0
1765,7402,0,0.0
1766,7403,0,0.0
1767,7407,0,0.0
1768,7410,0,0.0
1769,7416,0,0.0
1770,7423,0,0.0
1771,7426,0,0.0
1772,7430,0,0.0
1773,7431,0,0.0
1774,7432,0,0.0
1775,7433,0,0.0
1776,7435,0,0.0
1777,7440,0,0.0
1778,7444,0,0.0
1779,7445,0,0.0
1780,7459,0,1.0
1781,7464,0,0.0
1782,7467,0,0.0
1783,7470,0,0.0
1784,7475,0,0.0
1785,7489,0,0.0
1786,7492,0,0.0
1787,7494,0,0.0
1788,7502,0,0.0
1789,7504,0,0.0
1790,7509,0,0.0
1791,7512,0,0.0
1792,7517,0,0.0
1793,7523,0,0.0
1794,7525,0,0.0
1795,7527,0,0.0
1796,7532,0,0.0
1797,7533,0,0.0
1798,7537,0,0.0
1799,7541,0,0.0
1800,7542,0,0.0
1801,7554,0,0.0
1802,7556,0,0.0
1803,7569,0,0.0
1804,7573,0,0.0
1805,7574,0,0.0
1806,7577,0,0.0
1807,7579,0,0.0
1808,7582,0,0.0
1809,7583,0,0.0
1810,7584,0,0.0
1811,7586,0,0.0
1812,7595,0,0.0
1813,7599,0,0.0
1814,7603,0,0.0
1815,7614,0,0.0
1816,7616,0,0.0
1817,7623,0,0.0
1818,7625,0,0.0
1819,7627,0,0.0
1820,7629,0,0.0
1821,7634,0,0.0
1822,7639,0,0.0
1823,7641,0,0.0
1824,7643,0,0.0
1825,7644,0,0.0
1826,7653,0,0.0
1827,7655,0,0.0
1828,7656,0,0.0
1829,7657,0,0.0
1830,7661,0,0.0
1831,7670,0,0.0
1832,7676,0,0.0
1833,7677,0,0.0
1834,7681,0,0.0
1835,7687,0,0.0
1836,7693,0,0.0
1837,7694,0,0.0
1838,7697,0,0.0
1839,7700,0,0.0
1840,7702,0,0.0
1841,7703,0,0.0
1842,7706,0,0.0
1843,7711,0,0.0
1844,7720,0,0.0
1845,7723,0,0.0
1846,7725,0,0.0
1847,7732,0,0.0
1848,7735,0,0.0
1849,7739,0,0.0
1850,7741,0,0.0
1851,7745,0,0.0
1852,7759,0,0.0
1853,7760,0,0.0
1854,7762,0,0.0
1855,7763,0,0.0
1856,7765,0,0.0
1857,7767,0,0.0
1858,7771,0,0.0
1859,7775,0,0.0
1860,7795,0,0.0
1861,7797,0,0.0
1862,7809,0,0.0
1863,7811,0,0.0
1864,7812,0,0.0
1865,7813,0,0.0
1866,7814,0,0.0
1867,7817,0,0.0
1868,7819,0,0.0
1869,7823,0,0.0
1870,7830,0,0.0
1871,7833,0,0.0
1872,7837,0,0.0
1873,7839,0,0.0
1874,7841,0,0.0
1875,7845,0,0.0
1876,7859,0,0.0
1877,7860,0,0.0
1878,7861,0,0.0
1879,7864,0,0.0
1880,7873,0,0.0
1881,7875,0,0.0
1882,7881,0,0.0
1883,7887,0,0.0
1884,7892,0,0.0
1885,7894,0,0.0
1886,7895,0,0.0
1887,7897,0,0.0
1888,7899,0,0.0
1889,7903,0,0.0
1890,7910,0,0.0
1891,7911,0,0.0
1892,7912,0,0.0
1893,7915,0,0.0
1894,7919,0,0.0
1895,7921,0,0.0
1896,7923,0,0.0
1897,7925,0,0.0
1898,7930,0,0.0
1899,7931,0,0.0
1900,7936,0,0.0
1901,7939,0,0.0
1902,7941,0,0.0
1903,7942,0,0.0
1904,7943,0,0.0
1905,7944,0,0.0
1906,7947,0,0.0
1907,7950,0,0.0
1908,7951,0,0.0
1909,7955,0,0.0
1910,7959,0,0.0
1911,7963,0,0.0
1912,7964,0,0.0
1913,7967,0,0.0
1914,7971,0,0.0
1915,7975,0,0.0
1916,7976,0,0.0
1917,7980,0,0.0
1918,7981,0,0.0
1919,7983,0,0.0
1920,7984,0,0.0
1921,7990,0,0.0
1922,7995,0,0.0
1923,8002,0,0.0
1924,8003,0,0.0
1925,8004,0,0.0
1926,8007,0,0.0
1927,8009,0,0.0
1928,8012,0,0.0
1929,8017,0,0.0
1930,8021,0,0.0
1931,8024,0,0.0
1932,8029,0,0.0
1933,8034,0,0.0
1934,8039,0,0.0
1935,8041,0,0.0
1936,8044,0,0.0
1937,8046,0,0.0
1938,8047,0,0.0
1939,8053,0,0.0
1940,8062,0,0.0
1941,8065,0,0.0
1942,8067,0,0.0
1943,8075,0,0.0
1944,8083,0,0.0
1945,8084,0,0.0
1946,8086,0,0.0
1947,8090,0,0.0
1948,8091,0,0.0
1949,8092,0,0.0
1950,8105,0,0.0
1951,8107,0,0.0
1952,8109,0,1.0
1953,8115,0,0.0
1954,8119,0,0.0
1955,8122,0,0.0
1956,8124,0,0.0
1957,8130,0,0.0
1958,8132,0,0.0
1959,8133,0,0.0
1960,8142,0,0.0
1961,8145,0,0.0
1962,8153,0,0.0
1963,8156,0,0.0
1964,8160,0,0.0
1965,8162,0,0.0
1966,8163,0,0.0
1967,8173,0,0.0
1968,8176,0,0.0
1969,8185,0,0.0
1970,8187,0,0.0
1971,8189,0,0.0
1972,8194,0,0.0
1973,8195,0,0.0
1974,8199,0,0.0
1975,8200,0,0.0
1976,8204,0,0.0
1977,8205,0,0.0
1978,8211,0,0.0
1979,8213,0,0.0
1980,8214,0,0.0
1981,8216,0,0.0
1982,8221,0,0.0
1983,8224,0,0.0
1984,8225,0,0.0
1985,8231,0,0.0
1986,8236,0,0.0
1987,8241,0,0.0
1988,8242,0,0.0
1989,8244,0,0.0
1990,8246,0,0.0
1991,8249,0,0.0
1992,8250,0,0.0
1993,8253,0,0.0
1994,8257,0,0.0
1995,8260,0,0.0
1996,8270,1,0.0
1997,8272,0,0.0
1998,8274,0,0.0
1999,8277,0,0.0
2000,8283,0,0.0
2001,8289,0,0.0
2002,8291,0,0.0
2003,8293,0,0.0
2004,8294,0,0.0
2005,8295,0,0.0
2006,8297,0,0.0
2007,8299,0,0.0
2008,8301,0,0.0
2009,8307,0,0.0
2010,8309,0,0.0
2011,8310,0,0.0
2012,8316,0,0.0
2013,8321,0,0.0
2014,8325,0,0.0
2015,8331,0,0.0
2016,8332,0,0.0
2017,8336,0,0.0
2018,8344,0,0.0
2019,8349,0,0.0
2020,8351,0,0.0
2021,8357,0,0.0
2022,8361,0,0.0
2023,8365,0,0.0
2024,8367,0,0.0
2025,8371,0,0.0
2026,8374,0,0.0
2027,8379,0,0.0
2028,8380,0,0.0
2029,8381,0,0.0
2030,8382,0,0.0
2031,8386,0,0.0
2032,8387,0,0.0
2033,8389,0,0.0
2034,8391,0,0.0
2035,8395,0,0.0
2036,8400,0,0.0
2037,8401,0,0.0
2038,8411,0,0.0
2039,8414,0,0.0
2040,8415,0,0.0
2041,8416,0,0.0
2042,8420,0,0.0
2043,8423,0,0.0
2044,8426,0,0.0
2045,8429,0,0.0
2046,8434,0,0.0
2047,8436,0,0.0
2048,8440,0,0.0
2049,8441,0,0.0
2050,8442,0,0.0
2051,8443,0,0.0
2052,8445,0,0.0
2053,8451,0,0.0
2054,8454,0,0.0
2055,8459,0,0.0
2056,8465,0,0.0
2057,8466,0,0.0
2058,8473,0,0.0
2059,8475,0,0.0
2060,8490,0,0.0
2061,8491,0,0.0
2062,8492,0,0.0
2063,8499,0,0.0
2064,8500,0,0.0
2065,8505,0,0.0
2066,8510,0,0.0
2067,8513,0,0.0
2068,8523,0,0.0
2069,8524,0,0.0
2070,8527,0,0.0
2071,8529,0,0.0
2072,8530,0,0.0
2073,8532,0,0.0
2074,8533,0,0.0
2075,8534,0,0.0
2076,8537,0,0.0
2077,8546,0,0.0
2078,8553,0,0.0
2079,8564,0,0.0
2080,8566,0,0.0
2081,8570,0,0.0
2082,8572,0,0.0
2083,8577,0,0.0
2084,8581,0,0.0
2085,8582,0,0.0
2086,8584,0,0.0
2087,8593,0,0.0
2088,8594,0,0.0
2089,8596,0,0.0
2090,8606,0,0.0
2091,8607,0,0.0
2092,8610,0,0.0
2093,8615,0,0.0
2094,8622,0,0.0
2095,8632,0,0.0
2096,8634,0,0.0
2097,8639,0,0.0
2098,8640,0,0.0
2099,8655,0,0.0
2100,8660,0,0.0
2101,8672,0,0.0
2102,8673,0,0.0
2103,8680,0,0.0
2104,8681,0,0.0
2105,8682,0,0.0
2106,8690,0,0.0
2107,8696,0,1.0
2108,8701,0,0.0
2109,8715,0,0.0
2110,8722,0,0.0
2111,8725,0,0.0
2112,8730,0,0.0
2113,8732,0,0.0
2114,8733,0,0.0
2115,8734,0,0.0
2116,8742,0,0.0
2117,8749,0,0.0
2118,8750,0,0.0
2119,8751,0,0.0
2120,8753,0,0.0
2121,8756,0,0.0
2122,8759,0,0.0
2123,8761,0,0.0
2124,8764,0,0.0
2125,8772,0,0.0
2126,8774,0,0.0
2127,8776,0,0.0
2128,8777,0,0.0
2129,8779,0,0.0
2130,8783,0,0.0
2131,8786,0,0.0
2132,8797,0,0.0
2133,8801,0,0.0
2134,8802,1,0.0
2135,8810,0,0.0
2136,8812,0,0.0
2137,8815,0,0.0
2138,8821,0,0.0
2139,8822,0,0.0
2140,8823,0,0.0
2141,8824,0,0.0
2142,8826,0,0.0
2143,8832,0,0.0
2144,8839,0,0.0
2145,8842,0,0.0
2146,8847,0,1.0
2147,8849,0,0.0
2148,8851,0,0.0
2149,8852,0,0.0
2150,8853,0,0.0
2151,8854,0,0.0
2152,8857,0,0.0
2153,8870,0,0.0
2154,8871,0,0.0
2155,8873,0,0.0
2156,8877,0,0.0
2157,8891,1,0.0
2158,8893,0,0.0
2159,8896,0,0.0
2160,8900,0,0.0
2161,8905,0,0.0
2162,8920,0,0.0
2163,8922,0,0.0
2164,8929,0,0.0
2165,8932,0,0.0
2166,8940,0,0.0
2167,8943,0,0.0
2168,8944,0,0.0
2169,8951,0,0.0
2170,8955,0,0.0
2171,8964,0,0.0
2172,8966,0,0.0
2173,8967,0,0.0
2174,8981,0,0.0
2175,8989,0,0.0
2176,8990,0,0.0
2177,8992,0,0.0
2178,9003,0,0.0
2179,9011,0,0.0
2180,9012,0,0.0
2181,9013,0,0.0
2182,9021,0,0.0
2183,9023,0,0.0
2184,9025,1,0.0
2185,9026,0,0.0
2186,9027,0,0.0
2187,9031,0,0.0
2188,9033,0,0.0
2189,9034,0,0.0
2190,9042,0,0.0
2191,9046,0,0.0
2192,9049,0,0.0
2193,9050,1,0.0
2194,9051,0,0.0
2195,9056,0,0.0
2196,9059,0,0.0
2197,9062,0,0.0
2198,9066,0,0.0
2199,9067,0,0.0
2200,9071,0,0.0
2201,9072,0,0.0
2202,9081,0,0.0
2203,9082,0,0.0
2204,9087,0,0.0
2205,9089,0,0.0
2206,9091,0,0.0
2207,9096,0,0.0
2208,9100,0,0.0
2209,9102,0,0.0
2210,9105,0,0.0
2211,9106,0,0.0
2212,9110,0,0.0
2213,9117,0,0.0
2214,9119,0,0.0
2215,9120,0,0.0
2216,9122,0,0.0
2217,9126,0,0.0
2218,9131,0,0.0
2219,9133,0,0.0
2220,9134,0,0.0
2221,9135,0,0.0
2222,9140,0,0.0
2223,9142,0,0.0
2224,9143,0,0.0
2225,9145,0,0.0
2226,9146,0,0.0
2227,9147,0,0.0
2228,9151,0,0.0
2229,9154,0,0.0
2230,9155,0,0.0
2231,9156,0,0.0
2232,9159,0,0.0
2233,9162,0,0.0
2234,9164,0,0.0
2235,9176,0,0.0
2236,9177,0,0.0
2237,9182,0,0.0
2238,9185,0,0.0
2239,9201,0,0.0
2240,9205,0,0.0
2241,9206,0,0.0
2242,9207,0,0.0
2243,9211,0,0.0
2244,9212,0,0.0
2245,9219,0,0.0
2246,9222,0,0.0
2247,9234,0,0.0
2248,9236,0,0.0
2249,9243,0,0.0
2250,9247,0,0.0
2251,9249,0,0.0
2252,9253,0,0.0
2253,9257,0,0.0
2254,9266,0,0.0
2255,9267,0,0.0
2256,9271,0,0.0
2257,9272,0,0.0
2258,9274,0,0.0
2259,9277,0,0.0
2260,9279,0,0.0
2261,9280,0,0.0
2262,9285,0,0.0
2263,9286,0,0.0
2264,9289,0,0.0
2265,9292,0,0.0
2266,9295,0,0.0
2267,9297,0,0.0
2268,9306,0,0.0
2269,9309,0,0.0
2270,9313,0,0.0
2271,9314,0,0.0
2272,9315,0,0.0
2273,9319,0,0.0
2274,9321,0,0.0
2275,9322,0,0.0
2276,9324,0,0.0
2277,9325,0,0.0
2278,9330,0,0.0
2279,9345,0,0.0
2280,9346,0,0.0
2281,9347,0,0.0
2282,9356,0,0.0
2283,9362,0,0.0
2284,9366,0,0.0
2285,9369,0,0.0
2286,9372,0,0.0
2287,9377,0,0.0
2288,9379,0,0.0
2289,9381,0,0.0
2290,9383,0,0.0
2291,9386,0,0.0
2292,9389,0,0.0
2293,9390,0,0.0
2294,9391,0,0.0
2295,9393,0,0.0
2296,9394,0,0.0
2297,9399,0,0.0
2298,9401,0,0.0
2299,9406,0,0.0
2300,9413,0,0.0
2301,9421,0,0.0
2302,9425,0,0.0
2303,9426,0,0.0
2304,9427,0,0.0
2305,9432,0,0.0
2306,9434,0,0.0
2307,9437,0,0.0
2308,9445,0,0.0
2309,9457,0,0.0
2310,9459,0,0.0
2311,9464,0,0.0
2312,9470,0,0.0
2313,9475,0,0.0
2314,9483,0,0.0
2315,9489,0,0.0
2316,9494,0,0.0
2317,9496,0,0.0
2318,9501,0,0.0
2319,9504,0,0.0
2320,9507,0,0.0
2321,9512,0,1.0
2322,9513,0,0.0
2323,9515,0,0.0
2324,9516,0,0.0
2325,9517,0,0.0
2326,9521,0,0.0
2327,9522,0,0.0
2328,9523,0,0.0
2329,9526,0,0.0
2330,9530,0,0.0
2331,9533,0,0.0
2332,9537,0,0.0
2333,9539,0,0.0
2334,9547,0,0.0
2335,9559,0,0.0
2336,9562,0,0.0
2337,9565,0,0.0
2338,9567,0,0.0
2339,9571,0,0.0
2340,9574,0,0.0
2341,9576,0,0.0
2342,9581,0,0.0
2343,9586,0,0.0
2344,9594,0,0.0
2345,9597,0,0.0
2346,9604,0,0.0
2347,9606,0,0.0
2348,9607,0,0.0
2349,9625,0,0.0
2350,9626,0,0.0
2351,9630,0,0.0
2352,9631,0,0.0
2353,9633,0,0.0
2354,9635,0,0.0
2355,9640,0,0.0
2356,9642,0,0.0
2357,9645,0,0.0
2358,9646,0,0.0
2359,9647,0,0.0
2360,9650,0,0.0
2361,9651,0,0.0
2362,9657,0,0.0
2363,9662,0,0.0
2364,9667,0,0.0
2365,9670,0,0.0
2366,9671,0,0.0
2367,9675,0,0.0
2368,9676,0,0.0
2369,9680,0,0.0
2370,9683,0,0.0
2371,9690,0,0.0
2372,9696,0,0.0
2373,9702,0,0.0
2374,9705,0,0.0
2375,9713,0,0.0
2376,9719,0,0.0
2377,9720,0,0.0
2378,9729,0,0.0
2379,9730,0,0.0
2380,9734,0,0.0
2381,9735,0,0.0
2382,9742,0,0.0
2383,9745,0,0.0
2384,9746,0,1.0
2385,9751,0,0.0
2386,9754,0,0.0
2387,9755,0,0.0
2388,9756,0,0.0
2389,9757,0,0.0
2390,9759,0,0.0
2391,9764,0,0.0
2392,9765,0,0.0
2393,9766,0,0.0
2394,9779,0,0.0
2395,9789,0,0.0
2396,9792,0,0.0
2397,9793,0,0.0
2398,9795,0,0.0
2399,9804,0,0.0
2400,9805,0,0.0
2401,9807,0,0.0
2402,9816,0,0.0
2403,9821,0,0.0
2404,9835,0,0.0
2405,9839,0,0.0
2406,9840,0,0.0
2407,9842,0,0.0
2408,9843,0,0.0
2409,9847,0,0.0
2410,9851,0,0.0
2411,9854,0,0.0
2412,9859,0,0.0
2413,9860,0,0.0
2414,9863,0,0.0
2415,9864,0,0.0
2416,9865,0,0.0
2417,9867,0,0.0
2418,9869,0,0.0
2419,9871,0,0.0
2420,9876,0,0.0
2421,9880,0,0.0
2422,9890,0,0.0
2423,9892,0,0.0
2424,9893,0,0.0
2425,9900,0,0.0
2426,9904,0,0.0
2427,9909,0,0.0
2428,9911,0,0.0
