,id,refugees,refugees_prediction
1267,5255,0,0.0
1268,5265,0,0.0
1269,5266,0,0.0
1270,5270,0,0.0
1271,5271,0,0.0
1272,5277,0,0.0
1273,5286,0,0.0
1274,5291,0,0.0
1275,5297,0,0.0
1276,5302,0,0.0
1277,5306,0,0.0
1278,5310,0,0.0
1279,5313,0,0.0
1280,5319,0,0.0
1281,5320,0,0.0
1282,5331,0,0.0
1283,5333,0,0.0
1284,5339,0,0.0
1285,5343,0,0.0
1286,5363,0,0.0
1287,5365,0,0.0
1288,5374,0,0.0
1289,5379,0,0.0
1290,5384,0,0.0
1291,5386,0,0.0
1292,5400,0,0.0
1293,5401,0,0.0
1294,5403,0,0.0
1295,5404,0,0.0
1296,5405,0,0.0
1297,5411,0,0.0
1298,5412,0,0.0
1299,5415,0,0.0
1300,5419,0,0.0
1301,5425,0,0.0
1302,5437,0,0.0
1303,5444,0,0.0
1304,5446,0,0.0
1305,5449,0,0.0
1306,5451,0,0.0
1307,5453,0,0.0
1308,5461,0,0.0
1309,5471,0,0.0
1310,5475,0,0.0
1311,5476,0,0.0
1312,5477,0,0.0
1313,5482,0,0.0
1314,5483,0,0.0
1315,5484,0,0.0
1316,5487,0,0.0
1317,5491,0,0.0
1318,5494,0,0.0
1319,5509,0,0.0
1320,5511,0,0.0
1321,5524,0,0.0
1322,5536,0,0.0
1323,5537,0,0.0
1324,5565,0,0.0
1325,5566,0,0.0
1326,5571,0,0.0
1327,5573,0,0.0
1328,5580,0,0.0
1329,5582,0,0.0
1330,5585,0,0.0
1331,5599,0,0.0
1332,5603,0,0.0
1333,5607,0,0.0
1334,5609,0,0.0
1335,5613,0,0.0
1336,5614,0,0.0
1337,5619,0,0.0
1338,5620,0,0.0
1339,5621,0,0.0
1340,5624,0,0.0
1341,5625,0,0.0
1342,5627,0,0.0
1343,5632,0,0.0
1344,5634,0,0.0
1345,5637,0,0.0
1346,5639,0,0.0
1347,5646,0,0.0
1348,5649,0,0.0
1349,5655,0,0.0
1350,5656,0,0.0
1351,5657,0,0.0
1352,5684,0,0.0
1353,5691,0,0.0
1354,5692,0,0.0
1355,5693,0,0.0
1356,5699,0,0.0
1357,5700,0,0.0
1358,5701,0,0.0
1359,5704,0,0.0
1360,5705,0,0.0
1361,5707,0,0.0
1362,5709,0,0.0
1363,5714,0,0.0
1364,5716,0,0.0
1365,5725,0,0.0
1366,5735,0,0.0
1367,5742,0,0.0
1368,5753,0,0.0
1369,5756,0,0.0
1370,5761,0,0.0
1371,5765,0,0.0
1372,5767,1,0.0
1373,5769,0,0.0
1374,5772,0,0.0
1375,5774,0,0.0
1376,5776,0,0.0
1377,5781,0,0.0
1378,5786,0,0.0
1379,5793,0,0.0
1380,5807,0,0.0
1381,5809,0,0.0
1382,5810,0,0.0
1383,5811,0,0.0
1384,5813,0,0.0
1385,5816,0,0.0
1386,5817,0,0.0
1387,5819,0,0.0
1388,5821,0,0.0
1389,5824,0,0.0
1390,5825,0,0.0
1391,5830,0,0.0
1392,5832,0,0.0
1393,5835,0,0.0
1394,5840,0,0.0
1395,5841,0,0.0
1396,5842,0,0.0
1397,5845,0,0.0
1398,5846,0,0.0
1399,5849,0,0.0
1400,5852,0,0.0
1401,5854,0,0.0
1402,5859,0,0.0
1403,5869,0,0.0
1404,5875,0,0.0
1405,5879,1,0.0
1406,5881,0,0.0
1407,5883,0,0.0
1408,5889,0,0.0
1409,5890,0,0.0
1410,5894,0,0.0
1411,5896,0,0.0
1412,5900,1,0.0
1413,5904,0,0.0
1414,5905,0,0.0
1415,5907,0,0.0
1416,5913,0,0.0
1417,5914,0,0.0
1418,5915,0,0.0
1419,5919,0,0.0
1420,5921,0,0.0
1421,5925,0,0.0
1422,5926,0,0.0
1423,5929,0,0.0
1424,5932,0,0.0
1425,5933,0,0.0
1426,5939,0,0.0
1427,5942,0,0.0
1428,5943,0,0.0
1429,5946,0,0.0
1430,5947,0,0.0
1431,5949,0,0.0
1432,5950,1,0.0
1433,5951,0,0.0
1434,5952,0,0.0
1435,5954,0,0.0
1436,5962,0,0.0
1437,5972,0,0.0
1438,5974,0,0.0
1439,5977,0,0.0
1440,5982,0,0.0
1441,5984,0,0.0
1442,5986,0,0.0
1443,5990,0,0.0
1444,5992,0,0.0
1445,5995,0,0.0
1446,6002,0,0.0
1447,6003,0,0.0
1448,6005,0,0.0
1449,6006,0,0.0
1450,6007,0,0.0
1451,6011,0,0.0
1452,6013,0,0.0
1453,6016,0,0.0
1454,6022,0,0.0
1455,6029,0,0.0
1456,6035,0,0.0
1457,6036,0,0.0
1458,6042,0,0.0
1459,6051,0,0.0
1460,6053,0,0.0
1461,6060,0,0.0
1462,6065,0,0.0
1463,6066,0,0.0
1464,6067,0,0.0
1465,6069,0,0.0
1466,6073,0,0.0
1467,6075,0,0.0
1468,6080,0,0.0
1469,6091,0,0.0
1470,6102,0,0.0
1471,6112,0,0.0
1472,6120,0,0.0
1473,6132,0,0.0
1474,6136,0,0.0
1475,6146,0,0.0
1476,6150,0,0.0
1477,6151,0,0.0
1478,6154,0,0.0
1479,6155,0,0.0
1480,6157,0,0.0
1481,6167,0,0.0
1482,6171,0,0.0
1483,6174,0,0.0
1484,6177,0,0.0
1485,6181,0,0.0
1486,6191,0,0.0
1487,6193,0,0.0
1488,6197,0,0.0
1489,6201,0,0.0
1490,6206,0,0.0
1491,6207,0,0.0
1492,6210,0,0.0
1493,6215,0,0.0
1494,6223,0,0.0
1495,6229,0,0.0
1496,6230,0,0.0
1497,6232,0,0.0
1498,6236,0,0.0
1499,6250,0,0.0
1500,6251,0,0.0
1501,6252,0,0.0
1502,6255,0,0.0
1503,6261,0,0.0
1504,6263,0,0.0
1505,6266,0,0.0
1506,6271,0,0.0
1507,6273,0,0.0
1508,6275,0,0.0
1509,6279,0,0.0
1510,6280,0,0.0
1511,6283,0,0.0
1512,6287,0,0.0
1513,6300,0,0.0
1514,6302,0,0.0
1515,6315,0,0.0
1516,6320,0,0.0
1517,6325,0,0.0
1518,6337,0,0.0
1519,6342,0,0.0
1520,6359,0,0.0
1521,6364,0,0.0
1522,6375,0,0.0
1523,6380,0,0.0
1524,6382,0,0.0
1525,6385,0,0.0
1526,6389,0,0.0
1527,6390,0,0.0
1528,6392,0,0.0
1529,6393,0,0.0
1530,6393,0,0.0
1531,6404,0,0.0
1532,6406,0,0.0
1533,6409,0,0.0
1534,6414,0,0.0
1535,6417,0,0.0
1536,6430,0,0.0
1537,6436,0,0.0
1538,6441,0,0.0
1539,6443,0,0.0
1540,6444,0,0.0
1541,6449,0,0.0
1542,6450,0,0.0
1543,6452,0,0.0
1544,6453,0,0.0
1545,6454,0,0.0
1546,6456,0,0.0
1547,6461,0,0.0
1548,6465,0,0.0
1549,6466,0,0.0
1550,6474,0,0.0
1551,6475,0,0.0
1552,6477,0,0.0
1553,6479,0,0.0
1554,6484,0,0.0
1555,6487,0,0.0
1556,6489,0,0.0
1557,6497,0,0.0
1558,6501,0,0.0
1559,6502,0,0.0
1560,6504,0,0.0
1561,6506,0,0.0
1562,6509,0,0.0
1563,6510,0,0.0
1564,6519,0,0.0
1565,6524,0,0.0
1566,6533,0,0.0
1567,6534,0,0.0
1568,6537,0,0.0
1569,6542,0,0.0
1570,6552,0,0.0
1571,6556,0,0.0
1572,6557,0,0.0
1573,6561,0,0.0
1574,6563,0,0.0
1575,6565,0,0.0
1576,6573,0,0.0
1577,6576,0,0.0
1578,6577,0,0.0
1579,6581,0,0.0
1580,6587,0,0.0
1581,6591,0,0.0
1582,6593,0,0.0
1583,6599,0,0.0
1584,6600,0,0.0
1585,6620,0,0.0
1586,6621,0,0.0
1587,6623,0,0.0
1588,6629,0,0.0
1589,6630,0,0.0
1590,6633,0,0.0
1591,6639,0,0.0
1592,6643,0,0.0
1593,6644,0,0.0
1594,6646,0,0.0
1595,6650,0,0.0
1596,6651,0,0.0
1597,6654,1,0.0
1598,6657,0,0.0
1599,6660,0,0.0
1600,6661,0,0.0
1601,6674,0,0.0
1602,6676,0,0.0
1603,6679,0,0.0
1604,6687,0,0.0
1605,6687,0,0.0
1606,6689,0,0.0
1607,6690,0,0.0
1608,6697,0,0.0
1609,6699,0,0.0
1610,6700,0,0.0
1611,6705,0,0.0
1612,6709,0,0.0
1613,6710,0,0.0
1614,6714,0,0.0
1615,6717,0,0.0
1616,6721,0,0.0
1617,6722,0,0.0
1618,6727,0,0.0
1619,6729,0,0.0
1620,6735,0,0.0
1621,6737,0,0.0
1622,6744,0,0.0
1623,6745,0,0.0
1624,6746,0,0.0
1625,6749,0,0.0
1626,6751,0,0.0
1627,6752,0,0.0
1628,6756,0,0.0
1629,6771,0,0.0
1630,6773,0,0.0
1631,6774,0,0.0
1632,6779,0,0.0
1633,6780,0,0.0
1634,6785,0,0.0
1635,6790,0,0.0
1636,6791,0,0.0
1637,6793,0,0.0
1638,6795,0,0.0
1639,6805,0,0.0
1640,6811,0,0.0
1641,6812,0,0.0
1642,6816,0,0.0
1643,6817,0,0.0
1644,6819,0,0.0
1645,6822,0,0.0
1646,6831,0,0.0
1647,6835,0,0.0
1648,6839,0,0.0
1649,6844,0,0.0
1650,6847,0,0.0
1651,6854,0,0.0
1652,6855,0,0.0
1653,6863,0,0.0
1654,6864,0,0.0
1655,6865,0,0.0
1656,6867,0,0.0
1657,6871,0,0.0
1658,6872,0,0.0
1659,6873,0,0.0
1660,6874,0,0.0
1661,6876,0,0.0
1662,6880,0,0.0
1663,6885,0,0.0
1664,6887,0,0.0
1665,6899,0,0.0
1666,6902,0,0.0
1667,6906,0,0.0
1668,6912,0,0.0
1669,6920,0,0.0
1670,6921,0,0.0
1671,6923,0,0.0
1672,6926,0,0.0
1673,6931,0,0.0
1674,6933,0,0.0
1675,6937,0,0.0
1676,6939,0,0.0
1677,6944,0,0.0
1678,6950,0,0.0
1679,6964,0,0.0
1680,6965,0,0.0
1681,6969,0,0.0
1682,6973,0,0.0
1683,6981,0,0.0
1684,6982,0,0.0
1685,6983,0,0.0
1686,6985,0,0.0
1687,6993,0,0.0
1688,7000,0,0.0
1689,7004,0,0.0
1690,7005,0,0.0
1691,7006,0,0.0
1692,7010,0,0.0
1693,7021,0,0.0
1694,7023,0,0.0
1695,7024,0,0.0
1696,7025,0,0.0
1697,7030,0,0.0
1698,7037,0,0.0
1699,7041,0,0.0
1700,7044,0,0.0
1701,7045,0,0.0
1702,7046,0,0.0
1703,7047,0,0.0
1704,7053,0,0.0
1705,7059,0,0.0
1706,7062,0,0.0
1707,7067,0,0.0
1708,7072,0,0.0
1709,7077,0,0.0
1710,7083,0,0.0
1711,7087,0,0.0
1712,7099,0,0.0
1713,7102,0,0.0
1714,7109,0,0.0
1715,7117,0,0.0
1716,7125,0,0.0
1717,7127,0,0.0
1718,7130,0,0.0
1719,7133,0,0.0
1720,7137,0,0.0
1721,7141,0,0.0
1722,7147,0,0.0
1723,7150,0,0.0
1724,7171,0,0.0
1725,7172,0,0.0
1726,7174,0,0.0
1727,7176,0,0.0
1728,7182,0,0.0
1729,7183,0,0.0
1730,7186,0,0.0
1731,7187,0,0.0
1732,7191,0,0.0
1733,7195,0,0.0
1734,7197,0,0.0
1735,7199,0,0.0
1736,7200,0,0.0
1737,7202,0,0.0
1738,7205,0,0.0
1739,7207,0,0.0
1740,7216,0,0.0
1741,7217,0,0.0
1742,7219,0,0.0
1743,7225,0,0.0
1744,7231,0,0.0
1745,7235,0,0.0
1746,7239,0,0.0
1747,7242,0,0.0
1748,7243,0,0.0
1749,7246,0,0.0
1750,7254,0,0.0
1751,7256,0,0.0
1752,7260,0,0.0
1753,7264,0,0.0
1754,7266,0,0.0
1755,7271,0,0.0
1756,7277,0,0.0
1757,7280,0,0.0
1758,7281,0,0.0
1759,7289,0,0.0
1760,7293,0,1.0
1761,7310,0,0.0
1762,7317,0,0.0
1763,7319,0,0.0
1764,7322,0,0.0
1765,7325,0,0.0
1766,7329,0,0.0
1767,7332,0,0.0
1768,7334,0,0.0
1769,7340,0,0.0
1770,7343,0,0.0
1771,7344,0,0.0
1772,7346,0,0.0
1773,7351,0,0.0
1774,7355,0,0.0
1775,7357,0,0.0
1776,7363,1,0.0
1777,7366,0,0.0
1778,7375,0,0.0
1779,7380,0,0.0
1780,7382,0,0.0
1781,7385,0,0.0
1782,7393,0,0.0
1783,7394,0,0.0
1784,7404,0,0.0
1785,7410,0,0.0
1786,7413,0,0.0
1787,7414,1,0.0
1788,7426,0,0.0
1789,7427,0,0.0
1790,7431,0,0.0
1791,7433,0,0.0
1792,7440,0,0.0
1793,7441,0,0.0
1794,7451,0,0.0
1795,7452,0,0.0
1796,7454,0,0.0
1797,7460,0,0.0
1798,7464,1,0.0
1799,7479,0,0.0
1800,7481,0,0.0
1801,7482,0,0.0
1802,7486,0,0.0
1803,7503,0,0.0
1804,7504,0,0.0
1805,7506,0,0.0
1806,7507,0,0.0
1807,7510,0,0.0
1808,7520,0,0.0
1809,7522,0,0.0
1810,7532,0,0.0
1811,7535,0,0.0
1812,7541,0,0.0
1813,7542,0,0.0
1814,7545,0,0.0
1815,7552,0,0.0
1816,7554,0,0.0
1817,7562,0,0.0
1818,7566,0,0.0
1819,7569,0,0.0
1820,7575,0,0.0
1821,7577,0,0.0
1822,7579,0,0.0
1823,7586,0,0.0
1824,7589,0,0.0
1825,7592,0,0.0
1826,7596,0,0.0
1827,7601,0,0.0
1828,7605,0,0.0
1829,7607,0,0.0
1830,7619,0,0.0
1831,7624,0,0.0
1832,7629,0,0.0
1833,7633,0,0.0
1834,7635,0,0.0
1835,7636,0,0.0
1836,7642,0,0.0
1837,7649,0,0.0
1838,7652,0,0.0
1839,7654,0,0.0
1840,7655,0,0.0
1841,7657,1,0.0
1842,7659,0,0.0
1843,7661,0,0.0
1844,7666,0,0.0
1845,7671,0,0.0
1846,7674,0,0.0
1847,7677,0,0.0
1848,7679,0,0.0
1849,7680,0,0.0
1850,7682,0,0.0
1851,7683,0,0.0
1852,7685,0,0.0
1853,7691,0,0.0
1854,7693,0,0.0
1855,7694,0,0.0
1856,7696,0,0.0
1857,7699,0,0.0
1858,7702,0,0.0
1859,7704,0,0.0
1860,7705,0,0.0
1861,7711,0,0.0
1862,7712,0,0.0
1863,7713,0,0.0
1864,7714,0,0.0
1865,7717,0,0.0
1866,7720,0,0.0
1867,7724,0,0.0
1868,7726,0,0.0
1869,7734,0,0.0
1870,7750,0,0.0
1871,7751,0,0.0
1872,7752,0,0.0
1873,7753,0,0.0
1874,7755,0,0.0
1875,7756,0,0.0
1876,7765,0,0.0
1877,7771,0,0.0
1878,7775,0,0.0
1879,7776,0,0.0
1880,7782,0,0.0
1881,7784,0,0.0
1882,7805,0,0.0
1883,7809,0,0.0
1884,7812,0,0.0
1885,7813,0,0.0
1886,7819,0,0.0
1887,7820,0,0.0
1888,7822,0,0.0
1889,7823,0,0.0
1890,7824,0,0.0
1891,7833,0,0.0
1892,7836,0,0.0
1893,7837,0,0.0
1894,7839,0,0.0
1895,7842,0,0.0
1896,7846,0,0.0
1897,7853,0,0.0
1898,7862,0,0.0
1899,7863,0,0.0
1900,7864,0,0.0
1901,7873,0,0.0
1902,7877,0,0.0
1903,7880,0,0.0
1904,7882,0,0.0
1905,7883,0,0.0
1906,7885,0,0.0
1907,7889,0,0.0
1908,7890,0,0.0
1909,7891,0,0.0
1910,7892,0,0.0
1911,7895,0,0.0
1912,7900,0,0.0
1913,7904,0,0.0
1914,7906,0,0.0
1915,7911,0,0.0
1916,7915,0,0.0
1917,7917,0,0.0
1918,7925,0,0.0
1919,7932,0,0.0
1920,7939,0,0.0
1921,7941,0,0.0
1922,7943,0,1.0
1923,7945,0,0.0
1924,7946,0,0.0
1925,7952,0,0.0
1926,7956,0,0.0
1927,7961,0,0.0
1928,7962,0,0.0
1929,7965,0,0.0
1930,7970,0,1.0
1931,7976,0,0.0
1932,7980,0,0.0
1933,7981,0,0.0
1934,7992,0,0.0
1935,7994,0,0.0
1936,7995,0,0.0
1937,7997,0,0.0
1938,8005,0,0.0
1939,8009,0,0.0
1940,8013,0,0.0
1941,8023,0,1.0
1942,8024,0,0.0
1943,8025,0,0.0
1944,8029,0,0.0
1945,8037,0,0.0
1946,8044,0,0.0
1947,8045,0,0.0
1948,8047,0,0.0
1949,8049,0,0.0
1950,8057,0,0.0
1951,8062,0,0.0
1952,8063,0,0.0
1953,8070,0,0.0
1954,8074,0,0.0
1955,8079,0,0.0
1956,8085,0,0.0
1957,8086,0,0.0
1958,8091,0,0.0
1959,8092,0,0.0
1960,8101,0,0.0
1961,8103,0,0.0
1962,8110,0,0.0
1963,8117,0,0.0
1964,8119,0,0.0
1965,8122,0,0.0
1966,8123,0,0.0
1967,8124,0,0.0
1968,8129,0,0.0
1969,8131,0,0.0
1970,8132,0,0.0
1971,8133,0,0.0
1972,8137,0,0.0
1973,8140,0,0.0
1974,8145,0,0.0
1975,8147,0,0.0
1976,8149,0,0.0
1977,8151,0,0.0
1978,8153,0,0.0
1979,8162,0,0.0
1980,8167,0,0.0
1981,8170,0,0.0
1982,8174,0,0.0
1983,8175,0,0.0
1984,8176,0,0.0
1985,8189,0,0.0
1986,8191,0,0.0
1987,8193,0,0.0
1988,8195,0,0.0
1989,8199,0,0.0
1990,8200,0,0.0
1991,8206,0,0.0
1992,8207,0,0.0
1993,8222,0,0.0
1994,8233,0,0.0
1995,8235,0,0.0
1996,8236,0,1.0
1997,8243,1,0.0
1998,8244,0,0.0
1999,8255,0,0.0
2000,8257,0,0.0
2001,8267,0,0.0
2002,8270,1,0.0
2003,8285,0,0.0
2004,8292,0,0.0
2005,8295,0,0.0
2006,8305,0,0.0
2007,8310,0,0.0
2008,8316,0,0.0
2009,8321,0,0.0
2010,8326,0,0.0
2011,8332,0,0.0
2012,8333,0,0.0
2013,8335,0,0.0
2014,8342,0,0.0
2015,8346,0,0.0
2016,8349,0,0.0
2017,8359,0,0.0
2018,8369,0,0.0
2019,8375,0,0.0
2020,8377,0,0.0
2021,8386,0,0.0
2022,8390,0,0.0
2023,8395,0,0.0
2024,8397,1,0.0
2025,8402,0,0.0
2026,8404,0,1.0
2027,8410,0,0.0
2028,8411,0,0.0
2029,8412,0,0.0
2030,8415,0,0.0
2031,8419,0,0.0
2032,8421,0,0.0
2033,8425,0,0.0
2034,8427,0,0.0
2035,8431,0,0.0
2036,8436,0,0.0
2037,8439,0,0.0
2038,8450,0,0.0
2039,8451,0,0.0
2040,8457,0,0.0
2041,8462,0,0.0
2042,8464,0,0.0
2043,8466,0,0.0
2044,8472,0,0.0
2045,8474,0,0.0
2046,8475,0,0.0
2047,8477,0,0.0
2048,8483,0,0.0
2049,8486,0,0.0
2050,8487,0,0.0
2051,8492,0,0.0
2052,8501,0,0.0
2053,8502,0,0.0
2054,8505,0,0.0
2055,8507,0,0.0
2056,8509,0,0.0
2057,8512,0,0.0
2058,8514,0,0.0
2059,8516,0,0.0
2060,8517,0,0.0
2061,8522,0,0.0
2062,8524,0,0.0
2063,8526,0,0.0
2064,8533,0,0.0
2065,8534,0,0.0
2066,8537,0,0.0
2067,8541,0,0.0
2068,8546,0,0.0
2069,8549,0,0.0
2070,8552,0,0.0
2071,8555,0,0.0
2072,8559,0,0.0
2073,8562,1,0.0
2074,8564,0,0.0
2075,8565,0,0.0
2076,8569,0,0.0
2077,8573,0,0.0
2078,8576,0,0.0
2079,8582,0,0.0
2080,8584,0,0.0
2081,8587,0,0.0
2082,8592,0,0.0
2083,8593,0,0.0
2084,8594,0,0.0
2085,8601,0,0.0
2086,8604,0,0.0
2087,8606,0,0.0
2088,8609,0,0.0
2089,8611,0,0.0
2090,8619,0,0.0
2091,8622,0,0.0
2092,8629,0,0.0
2093,8630,0,0.0
2094,8632,0,0.0
2095,8633,0,0.0
2096,8637,0,0.0
2097,8641,0,0.0
2098,8643,0,0.0
2099,8645,0,0.0
2100,8647,0,0.0
2101,8654,0,0.0
2102,8660,0,0.0
2103,8676,0,0.0
2104,8681,0,0.0
2105,8684,0,0.0
2106,8689,0,0.0
2107,8693,0,0.0
2108,8694,0,0.0
2109,8695,0,0.0
2110,8696,0,1.0
2111,8697,0,0.0
2112,8704,0,0.0
2113,8705,0,0.0
2114,8709,0,0.0
2115,8713,0,0.0
2116,8715,0,0.0
2117,8719,0,0.0
2118,8727,0,0.0
2119,8729,0,0.0
2120,8732,0,0.0
2121,8733,0,0.0
2122,8734,0,0.0
2123,8736,0,0.0
2124,8737,0,0.0
2125,8739,0,0.0
2126,8744,0,0.0
2127,8764,0,0.0
2128,8772,0,0.0
2129,8780,0,0.0
2130,8782,0,0.0
2131,8789,0,0.0
2132,8792,0,0.0
2133,8793,0,0.0
2134,8799,0,0.0
2135,8800,0,0.0
2136,8806,0,0.0
2137,8812,1,0.0
2138,8814,0,0.0
2139,8815,0,0.0
2140,8816,0,0.0
2141,8819,0,0.0
2142,8829,0,0.0
2143,8839,0,0.0
2144,8842,0,0.0
2145,8843,0,0.0
2146,8845,0,0.0
2147,8846,0,0.0
2148,8852,0,0.0
2149,8853,0,0.0
2150,8857,0,0.0
2151,8859,0,0.0
2152,8870,0,0.0
2153,8876,0,0.0
2154,8880,0,0.0
2155,8882,0,0.0
2156,8894,0,0.0
2157,8896,0,0.0
2158,8904,0,0.0
2159,8906,0,0.0
2160,8907,0,0.0
2161,8911,0,0.0
2162,8913,0,0.0
2163,8915,0,0.0
2164,8919,0,0.0
2165,8920,0,0.0
2166,8922,0,0.0
2167,8931,0,0.0
2168,8933,0,0.0
2169,8935,0,0.0
2170,8936,0,0.0
2171,8939,0,0.0
2172,8944,0,0.0
2173,8945,0,0.0
2174,8949,0,0.0
2175,8951,0,0.0
2176,8959,0,0.0
2177,8964,0,0.0
2178,8969,0,0.0
2179,8971,0,0.0
2180,8972,0,0.0
2181,8974,0,0.0
2182,8979,0,0.0
2183,8980,0,0.0
2184,8985,0,0.0
2185,8995,0,0.0
2186,9001,0,0.0
2187,9004,0,0.0
2188,9007,0,0.0
2189,9010,0,0.0
2190,9011,0,0.0
2191,9012,0,0.0
2192,9015,0,0.0
2193,9016,0,0.0
2194,9017,0,0.0
2195,9020,0,0.0
2196,9023,0,0.0
2197,9027,0,0.0
2198,9035,0,0.0
2199,9037,0,0.0
2200,9046,0,0.0
2201,9051,0,0.0
2202,9061,0,0.0
2203,9063,0,0.0
2204,9070,0,0.0
2205,9072,0,0.0
2206,9077,0,0.0
2207,9080,0,0.0
2208,9091,0,0.0
2209,9095,0,0.0
2210,9099,0,0.0
2211,9102,0,0.0
2212,9106,0,0.0
2213,9109,0,0.0
2214,9119,0,0.0
2215,9120,0,0.0
2216,9125,0,0.0
2217,9130,0,0.0
2218,9131,0,0.0
2219,9133,0,0.0
2220,9139,0,0.0
2221,9152,0,0.0
2222,9153,0,0.0
2223,9163,0,0.0
2224,9164,0,0.0
2225,9165,0,0.0
2226,9167,0,0.0
2227,9169,0,0.0
2228,9173,0,0.0
2229,9174,0,0.0
2230,9180,0,0.0
2231,9186,0,0.0
2232,9194,0,0.0
2233,9197,0,0.0
2234,9199,0,0.0
2235,9210,0,0.0
2236,9212,0,0.0
2237,9214,0,0.0
2238,9229,1,0.0
2239,9230,0,0.0
2240,9240,0,0.0
2241,9245,0,0.0
2242,9246,0,0.0
2243,9253,0,0.0
2244,9256,0,0.0
2245,9270,0,0.0
2246,9271,0,0.0
2247,9272,0,0.0
2248,9274,0,0.0
2249,9276,0,0.0
2250,9285,0,0.0
2251,9286,0,0.0
2252,9289,0,0.0
2253,9294,0,0.0
2254,9306,0,0.0
2255,9313,0,0.0
2256,9314,0,0.0
2257,9330,0,0.0
2258,9331,0,0.0
2259,9333,0,0.0
2260,9337,0,0.0
2261,9341,0,0.0
2262,9343,0,0.0
2263,9345,0,0.0
2264,9352,0,0.0
2265,9353,0,0.0
2266,9354,0,0.0
2267,9359,0,0.0
2268,9361,0,0.0
2269,9363,0,0.0
2270,9364,0,0.0
2271,9369,0,0.0
2272,9375,0,0.0
2273,9377,0,0.0
2274,9385,0,0.0
2275,9391,0,0.0
2276,9394,0,0.0
2277,9399,0,0.0
2278,9400,0,0.0
2279,9403,0,0.0
2280,9406,0,0.0
2281,9409,0,0.0
2282,9411,0,0.0
2283,9412,0,0.0
2284,9414,0,0.0
2285,9415,0,0.0
2286,9417,0,0.0
2287,9424,0,0.0
2288,9429,0,0.0
2289,9430,0,0.0
2290,9433,0,0.0
2291,9434,0,0.0
2292,9445,0,0.0
2293,9459,0,0.0
2294,9460,0,0.0
2295,9463,0,0.0
2296,9465,0,0.0
2297,9472,0,0.0
2298,9482,0,0.0
2299,9485,0,0.0
2300,9489,0,0.0
2301,9493,0,0.0
2302,9497,0,0.0
2303,9503,0,0.0
2304,9504,0,0.0
2305,9506,0,0.0
2306,9507,0,0.0
2307,9510,0,0.0
2308,9514,0,0.0
2309,9516,0,0.0
2310,9529,0,0.0
2311,9532,0,0.0
2312,9546,0,0.0
2313,9547,0,0.0
2314,9552,0,0.0
2315,9554,0,0.0
2316,9556,0,0.0
2317,9560,0,0.0
2318,9561,0,0.0
2319,9565,0,0.0
2320,9570,0,0.0
2321,9572,0,0.0
2322,9574,0,0.0
2323,9577,0,0.0
2324,9582,0,0.0
2325,9586,0,0.0
2326,9589,0,0.0
2327,9591,0,0.0
2328,9594,0,0.0
2329,9605,0,0.0
2330,9606,0,0.0
2331,9607,0,0.0
2332,9609,0,0.0
2333,9612,0,0.0
2334,9614,0,0.0
2335,9615,0,0.0
2336,9616,0,0.0
2337,9621,0,0.0
2338,9622,0,0.0
2339,9627,0,0.0
2340,9631,0,0.0
2341,9634,0,0.0
2342,9636,0,0.0
2343,9637,0,0.0
2344,9640,0,0.0
2345,9641,0,0.0
2346,9647,0,0.0
2347,9657,0,0.0
2348,9664,0,0.0
2349,9666,0,0.0
2350,9674,0,0.0
2351,9676,0,0.0
2352,9680,0,0.0
2353,9681,0,0.0
2354,9691,0,0.0
2355,9695,0,0.0
2356,9703,0,0.0
2357,9704,0,0.0
2358,9706,0,0.0
2359,9737,0,0.0
2360,9739,0,0.0
2361,9746,0,1.0
2362,9752,0,0.0
2363,9755,0,0.0
2364,9763,0,0.0
2365,9772,0,0.0
2366,9779,0,0.0
2367,9785,0,0.0
2368,9793,0,0.0
2369,9797,0,0.0
2370,9799,0,0.0
2371,9806,0,0.0
2372,9811,0,0.0
2373,9817,0,0.0
2374,9820,0,0.0
2375,9821,0,0.0
2376,9823,0,0.0
2377,9824,0,0.0
2378,9826,0,0.0
2379,9829,0,0.0
2380,9836,0,0.0
2381,9841,0,0.0
2382,9842,0,0.0
2383,9843,0,0.0
2384,9845,0,0.0
2385,9852,0,0.0
2386,9853,0,0.0
2387,9855,0,0.0
2388,9856,0,0.0
2389,9863,0,0.0
2390,9866,0,0.0
2391,9880,0,0.0
2392,9891,0,0.0
2393,9900,0,0.0
2394,9904,0,0.0
2395,9906,0,0.0
2396,9907,0,0.0
2397,9909,0,0.0
2398,9912,0,0.0
2399,9915,0,0.0
2400,9919,0,0.0
2401,9920,0,0.0
2402,9924,0,0.0
2403,9931,0,0.0
2404,9937,0,0.0
2405,9943,0,0.0
2406,9947,0,1.0
2407,9949,0,0.0
2408,9952,0,0.0
2409,9954,0,0.0
2410,9964,0,0.0
2411,9967,0,1.0
2412,9970,0,0.0
2413,9976,0,1.0
2414,9977,0,1.0
2415,9982,0,0.0
2416,9984,0,0.0
2417,9989,0,0.0
2418,9990,0,0.0
2419,9991,0,0.0
2420,9995,0,0.0
2421,9997,0,0.0
2422,10000,0,0.0
2423,10006,0,0.0
2424,10007,0,0.0
2425,10017,0,0.0
2426,10019,0,0.0
2427,10021,0,0.0
2428,10024,0,0.0
2429,10025,0,0.0
2430,10026,0,0.0
2431,10027,0,0.0
