,id,cold,cold_prediction
1267,5237,0,0.0
1268,5242,0,0.0
1269,5243,0,0.0
1270,5244,0,0.0
1271,5245,0,0.0
1272,5252,0,0.0
1273,5255,0,0.0
1274,5257,0,0.0
1275,5259,0,0.0
1276,5260,0,0.0
1277,5265,0,0.0
1278,5270,0,0.0
1279,5279,0,0.0
1280,5280,0,0.0
1281,5281,0,0.0
1282,5286,0,0.0
1283,5287,0,0.0
1284,5289,0,0.0
1285,5290,0,0.0
1286,5294,0,0.0
1287,5295,0,0.0
1288,5296,0,0.0
1289,5311,0,0.0
1290,5313,0,0.0
1291,5316,0,0.0
1292,5322,0,0.0
1293,5331,0,0.0
1294,5334,0,0.0
1295,5335,0,0.0
1296,5337,0,0.0
1297,5339,0,0.0
1298,5341,0,0.0
1299,5343,0,0.0
1300,5344,0,0.0
1301,5347,0,0.0
1302,5355,0,0.0
1303,5357,0,0.0
1304,5364,0,0.0
1305,5367,0,0.0
1306,5369,0,0.0
1307,5370,0,0.0
1308,5371,0,0.0
1309,5372,0,0.0
1310,5379,0,0.0
1311,5382,0,0.0
1312,5403,0,0.0
1313,5413,0,0.0
1314,5414,0,0.0
1315,5420,0,0.0
1316,5423,0,0.0
1317,5425,0,0.0
1318,5427,0,0.0
1319,5430,0,0.0
1320,5436,0,0.0
1321,5439,0,0.0
1322,5441,0,0.0
1323,5443,0,0.0
1324,5444,0,0.0
1325,5446,0,0.0
1326,5453,0,0.0
1327,5454,0,0.0
1328,5456,0,0.0
1329,5457,0,0.0
1330,5461,0,0.0
1331,5466,0,0.0
1332,5467,0,0.0
1333,5471,0,0.0
1334,5476,0,0.0
1335,5481,0,0.0
1336,5483,0,0.0
1337,5484,0,0.0
1338,5486,0,0.0
1339,5490,0,0.0
1340,5491,0,0.0
1341,5496,0,0.0
1342,5502,0,0.0
1343,5506,0,0.0
1344,5521,0,0.0
1345,5525,0,0.0
1346,5529,0,0.0
1347,5530,0,0.0
1348,5535,0,0.0
1349,5537,0,0.0
1350,5545,0,0.0
1351,5562,0,0.0
1352,5565,0,0.0
1353,5569,0,0.0
1354,5571,0,0.0
1355,5576,0,0.0
1356,5587,0,0.0
1357,5590,0,0.0
1358,5592,0,0.0
1359,5599,0,0.0
1360,5601,0,0.0
1361,5603,0,0.0
1362,5610,0,0.0
1363,5613,0,0.0
1364,5615,0,0.0
1365,5622,0,0.0
1366,5623,0,0.0
1367,5631,0,0.0
1368,5633,0,0.0
1369,5634,0,0.0
1370,5637,0,0.0
1371,5643,0,0.0
1372,5643,0,0.0
1373,5655,0,0.0
1374,5661,0,0.0
1375,5666,0,0.0
1376,5667,0,0.0
1377,5684,0,0.0
1378,5686,0,0.0
1379,5704,0,0.0
1380,5707,0,0.0
1381,5713,0,0.0
1382,5719,0,0.0
1383,5722,0,0.0
1384,5726,0,0.0
1385,5727,0,0.0
1386,5730,0,0.0
1387,5732,0,0.0
1388,5733,0,0.0
1389,5734,0,0.0
1390,5735,0,0.0
1391,5747,0,0.0
1392,5752,0,0.0
1393,5753,0,0.0
1394,5759,0,0.0
1395,5761,0,0.0
1396,5762,0,0.0
1397,5763,0,0.0
1398,5764,0,0.0
1399,5766,0,0.0
1400,5767,0,0.0
1401,5769,0,0.0
1402,5773,0,0.0
1403,5780,0,0.0
1404,5796,0,0.0
1405,5801,0,0.0
1406,5802,0,0.0
1407,5803,0,0.0
1408,5809,0,0.0
1409,5814,0,0.0
1410,5816,0,0.0
1411,5821,0,0.0
1412,5830,0,0.0
1413,5832,0,0.0
1414,5833,0,0.0
1415,5840,0,0.0
1416,5841,0,0.0
1417,5842,0,0.0
1418,5846,0,0.0
1419,5851,0,0.0
1420,5852,0,0.0
1421,5856,0,0.0
1422,5859,0,0.0
1423,5866,0,0.0
1424,5869,0,0.0
1425,5870,0,0.0
1426,5871,0,0.0
1427,5873,0,0.0
1428,5875,0,0.0
1429,5881,0,0.0
1430,5885,0,0.0
1431,5890,0,0.0
1432,5902,0,0.0
1433,5904,0,0.0
1434,5906,0,0.0
1435,5913,0,0.0
1436,5914,0,0.0
1437,5919,0,0.0
1438,5920,0,0.0
1439,5922,0,0.0
1440,5926,0,0.0
1441,5947,0,0.0
1442,5950,0,0.0
1443,5952,0,0.0
1444,5959,0,0.0
1445,5960,0,0.0
1446,5971,0,0.0
1447,5984,0,0.0
1448,5987,0,0.0
1449,5995,0,0.0
1450,5996,0,0.0
1451,5997,0,0.0
1452,6000,0,0.0
1453,6003,0,0.0
1454,6004,0,0.0
1455,6006,0,0.0
1456,6009,0,0.0
1457,6011,0,0.0
1458,6012,0,0.0
1459,6025,0,0.0
1460,6026,0,0.0
1461,6029,0,0.0
1462,6039,0,0.0
1463,6042,0,0.0
1464,6054,0,0.0
1465,6059,0,0.0
1466,6061,0,0.0
1467,6066,0,0.0
1468,6067,0,0.0
1469,6069,0,0.0
1470,6072,0,0.0
1471,6073,0,0.0
1472,6074,0,0.0
1473,6080,0,0.0
1474,6087,0,0.0
1475,6097,0,0.0
1476,6100,0,0.0
1477,6102,0,0.0
1478,6111,0,0.0
1479,6114,0,0.0
1480,6125,0,0.0
1481,6129,0,0.0
1482,6130,0,0.0
1483,6131,0,0.0
1484,6137,0,0.0
1485,6152,0,0.0
1486,6154,0,0.0
1487,6157,0,0.0
1488,6171,0,0.0
1489,6173,0,0.0
1490,6176,0,0.0
1491,6184,0,0.0
1492,6190,0,0.0
1493,6191,0,0.0
1494,6192,0,0.0
1495,6193,0,0.0
1496,6194,0,0.0
1497,6202,0,0.0
1498,6203,0,0.0
1499,6204,0,0.0
1500,6207,0,0.0
1501,6219,0,0.0
1502,6222,0,0.0
1503,6225,0,0.0
1504,6227,0,0.0
1505,6229,0,0.0
1506,6231,0,0.0
1507,6233,0,0.0
1508,6244,0,0.0
1509,6246,0,0.0
1510,6247,0,0.0
1511,6253,0,0.0
1512,6254,0,0.0
1513,6260,0,0.0
1514,6266,0,0.0
1515,6271,0,0.0
1516,6276,0,0.0
1517,6277,0,0.0
1518,6279,0,0.0
1519,6280,0,0.0
1520,6281,0,0.0
1521,6284,0,0.0
1522,6285,0,0.0
1523,6290,0,0.0
1524,6292,0,0.0
1525,6293,0,0.0
1526,6305,0,0.0
1527,6310,0,0.0
1528,6315,0,0.0
1529,6316,0,0.0
1530,6325,0,0.0
1531,6327,0,0.0
1532,6333,0,0.0
1533,6334,0,0.0
1534,6336,0,0.0
1535,6339,0,0.0
1536,6345,0,0.0
1537,6347,0,0.0
1538,6364,0,0.0
1539,6367,0,0.0
1540,6375,0,0.0
1541,6380,0,0.0
1542,6381,0,0.0
1543,6382,0,0.0
1544,6389,0,0.0
1545,6390,0,0.0
1546,6395,0,0.0
1547,6400,0,0.0
1548,6402,0,0.0
1549,6407,0,0.0
1550,6410,0,0.0
1551,6411,0,0.0
1552,6416,0,0.0
1553,6417,0,0.0
1554,6427,0,0.0
1555,6435,0,0.0
1556,6436,0,0.0
1557,6440,0,0.0
1558,6443,0,0.0
1559,6446,0,0.0
1560,6452,0,0.0
1561,6454,0,0.0
1562,6462,0,0.0
1563,6469,0,0.0
1564,6471,0,0.0
1565,6479,0,0.0
1566,6489,0,0.0
1567,6490,0,0.0
1568,6491,0,0.0
1569,6497,0,0.0
1570,6511,0,0.0
1571,6515,0,0.0
1572,6524,0,0.0
1573,6527,0,0.0
1574,6532,0,0.0
1575,6533,0,0.0
1576,6534,0,0.0
1577,6543,0,0.0
1578,6550,0,0.0
1579,6557,0,0.0
1580,6565,0,0.0
1581,6575,0,0.0
1582,6579,0,0.0
1583,6582,0,0.0
1584,6583,0,0.0
1585,6586,0,0.0
1586,6587,0,0.0
1587,6592,0,0.0
1588,6593,0,0.0
1589,6599,0,0.0
1590,6605,0,0.0
1591,6606,0,0.0
1592,6620,0,0.0
1593,6621,0,0.0
1594,6625,0,0.0
1595,6630,0,0.0
1596,6639,0,0.0
1597,6649,0,0.0
1598,6650,0,0.0
1599,6654,0,0.0
1600,6655,0,0.0
1601,6656,0,0.0
1602,6657,0,0.0
1603,6659,0,0.0
1604,6660,0,0.0
1605,6662,0,0.0
1606,6667,0,0.0
1607,6671,0,0.0
1608,6672,0,0.0
1609,6682,0,0.0
1610,6683,0,0.0
1611,6696,0,0.0
1612,6697,0,0.0
1613,6700,0,0.0
1614,6702,0,0.0
1615,6704,0,0.0
1616,6709,0,0.0
1617,6710,0,0.0
1618,6713,0,0.0
1619,6714,0,0.0
1620,6717,0,0.0
1621,6719,0,0.0
1622,6720,0,0.0
1623,6733,0,0.0
1624,6735,0,0.0
1625,6739,0,0.0
1626,6744,0,0.0
1627,6749,0,0.0
1628,6750,0,0.0
1629,6756,0,0.0
1630,6757,0,0.0
1631,6763,0,0.0
1632,6764,0,0.0
1633,6765,0,0.0
1634,6766,0,0.0
1635,6769,0,0.0
1636,6770,0,0.0
1637,6773,0,0.0
1638,6780,0,0.0
1639,6785,0,0.0
1640,6792,0,0.0
1641,6795,0,0.0
1642,6804,0,0.0
1643,6805,0,0.0
1644,6807,0,0.0
1645,6820,0,0.0
1646,6822,0,0.0
1647,6830,0,0.0
1648,6831,0,0.0
1649,6836,0,0.0
1650,6839,0,0.0
1651,6843,0,0.0
1652,6861,0,0.0
1653,6862,0,0.0
1654,6863,0,0.0
1655,6865,0,0.0
1656,6869,0,0.0
1657,6873,0,0.0
1658,6877,0,0.0
1659,6880,0,0.0
1660,6884,0,0.0
1661,6886,0,0.0
1662,6887,0,0.0
1663,6893,0,0.0
1664,6895,0,0.0
1665,6899,0,0.0
1666,6901,0,0.0
1667,6905,0,0.0
1668,6910,0,0.0
1669,6915,0,0.0
1670,6919,0,0.0
1671,6921,0,0.0
1672,6922,0,0.0
1673,6925,0,0.0
1674,6931,0,0.0
1675,6932,0,0.0
1676,6933,0,0.0
1677,6936,0,0.0
1678,6937,0,0.0
1679,6942,0,0.0
1680,6953,0,0.0
1681,6956,0,0.0
1682,6959,0,0.0
1683,6962,0,0.0
1684,6964,0,0.0
1685,6965,0,0.0
1686,6971,0,0.0
1687,6973,0,0.0
1688,6974,0,0.0
1689,6979,0,0.0
1690,6982,0,0.0
1691,6986,0,0.0
1692,6999,0,0.0
1693,7002,0,0.0
1694,7003,0,0.0
1695,7009,0,0.0
1696,7014,0,0.0
1697,7017,0,0.0
1698,7040,0,0.0
1699,7041,1,0.0
1700,7045,0,0.0
1701,7046,0,0.0
1702,7049,0,0.0
1703,7052,0,0.0
1704,7057,0,0.0
1705,7063,0,0.0
1706,7072,0,0.0
1707,7077,0,0.0
1708,7080,0,0.0
1709,7083,0,0.0
1710,7084,0,0.0
1711,7090,0,0.0
1712,7100,0,0.0
1713,7116,0,0.0
1714,7125,0,0.0
1715,7126,0,0.0
1716,7133,0,0.0
1717,7141,0,0.0
1718,7142,0,0.0
1719,7144,0,0.0
1720,7145,0,0.0
1721,7156,0,0.0
1722,7166,0,0.0
1723,7172,0,0.0
1724,7176,0,0.0
1725,7179,0,0.0
1726,7190,0,0.0
1727,7193,0,0.0
1728,7195,0,0.0
1729,7200,0,0.0
1730,7202,0,0.0
1731,7204,0,0.0
1732,7207,0,0.0
1733,7215,0,0.0
1734,7220,0,0.0
1735,7225,0,0.0
1736,7227,0,0.0
1737,7247,0,0.0
1738,7253,0,0.0
1739,7256,0,0.0
1740,7262,0,0.0
1741,7267,0,0.0
1742,7269,0,0.0
1743,7273,0,0.0
1744,7281,0,0.0
1745,7285,0,0.0
1746,7287,0,0.0
1747,7290,0,0.0
1748,7291,0,0.0
1749,7299,0,0.0
1750,7306,0,0.0
1751,7313,0,0.0
1752,7314,0,0.0
1753,7315,0,0.0
1754,7322,0,0.0
1755,7324,0,0.0
1756,7326,0,0.0
1757,7329,0,0.0
1758,7330,0,0.0
1759,7332,0,0.0
1760,7334,0,0.0
1761,7354,1,0.0
1762,7356,0,0.0
1763,7363,0,0.0
1764,7366,0,0.0
1765,7367,0,0.0
1766,7371,0,0.0
1767,7373,0,0.0
1768,7392,0,0.0
1769,7394,0,0.0
1770,7395,0,0.0
1771,7396,0,0.0
1772,7399,0,0.0
1773,7400,0,0.0
1774,7419,0,0.0
1775,7424,0,0.0
1776,7426,0,0.0
1777,7427,0,0.0
1778,7429,0,0.0
1779,7436,0,0.0
1780,7437,0,0.0
1781,7439,0,0.0
1782,7441,0,0.0
1783,7442,0,0.0
1784,7446,0,0.0
1785,7447,0,0.0
1786,7452,0,0.0
1787,7453,0,0.0
1788,7456,0,0.0
1789,7457,0,0.0
1790,7459,0,1.0
1791,7467,0,0.0
1792,7473,0,0.0
1793,7476,0,0.0
1794,7477,0,0.0
1795,7486,0,0.0
1796,7487,0,0.0
1797,7489,0,0.0
1798,7494,0,0.0
1799,7503,0,0.0
1800,7507,0,0.0
1801,7509,0,0.0
1802,7516,0,0.0
1803,7523,0,0.0
1804,7525,0,0.0
1805,7526,0,0.0
1806,7539,0,0.0
1807,7541,0,0.0
1808,7542,0,0.0
1809,7545,0,0.0
1810,7549,0,0.0
1811,7551,0,0.0
1812,7554,0,0.0
1813,7556,0,0.0
1814,7566,0,0.0
1815,7570,0,0.0
1816,7573,0,0.0
1817,7584,0,0.0
1818,7587,0,0.0
1819,7599,0,0.0
1820,7603,0,0.0
1821,7604,0,0.0
1822,7606,0,0.0
1823,7613,0,0.0
1824,7614,0,0.0
1825,7627,0,0.0
1826,7631,0,0.0
1827,7633,0,0.0
1828,7639,0,0.0
1829,7640,0,0.0
1830,7642,0,0.0
1831,7644,0,0.0
1832,7645,0,0.0
1833,7649,0,0.0
1834,7655,0,0.0
1835,7656,0,0.0
1836,7657,0,0.0
1837,7659,0,0.0
1838,7663,0,0.0
1839,7669,0,0.0
1840,7670,0,0.0
1841,7676,0,0.0
1842,7681,0,0.0
1843,7682,0,0.0
1844,7695,0,0.0
1845,7699,0,0.0
1846,7702,0,0.0
1847,7703,0,0.0
1848,7709,0,0.0
1849,7712,0,0.0
1850,7717,0,0.0
1851,7721,0,0.0
1852,7723,0,0.0
1853,7724,0,0.0
1854,7731,0,0.0
1855,7733,0,0.0
1856,7736,0,0.0
1857,7743,0,0.0
1858,7745,0,0.0
1859,7747,0,0.0
1860,7747,0,0.0
1861,7757,0,0.0
1862,7759,0,0.0
1863,7775,0,0.0
1864,7779,0,0.0
1865,7780,0,0.0
1866,7785,0,0.0
1867,7800,0,0.0
1868,7810,0,0.0
1869,7812,0,0.0
1870,7819,0,0.0
1871,7820,0,0.0
1872,7821,0,0.0
1873,7826,0,0.0
1874,7827,0,0.0
1875,7833,0,0.0
1876,7836,0,0.0
1877,7844,0,0.0
1878,7852,0,0.0
1879,7854,0,0.0
1880,7867,0,0.0
1881,7873,0,0.0
1882,7879,0,0.0
1883,7882,0,0.0
1884,7884,0,0.0
1885,7887,0,0.0
1886,7892,0,0.0
1887,7893,0,0.0
1888,7895,0,0.0
1889,7897,0,0.0
1890,7899,0,0.0
1891,7903,0,0.0
1892,7906,0,0.0
1893,7911,0,0.0
1894,7915,0,0.0
1895,7919,0,0.0
1896,7933,0,0.0
1897,7941,0,0.0
1898,7942,0,0.0
1899,7953,0,0.0
1900,7954,0,0.0
1901,7956,0,0.0
1902,7959,0,0.0
1903,7970,0,0.0
1904,7972,0,0.0
1905,7975,0,0.0
1906,7986,0,0.0
1907,7992,0,0.0
1908,7997,0,0.0
1909,7999,0,0.0
1910,8004,0,0.0
1911,8005,0,0.0
1912,8012,0,0.0
1913,8013,0,0.0
1914,8014,0,0.0
1915,8015,0,0.0
1916,8019,0,0.0
1917,8026,0,0.0
1918,8031,0,0.0
1919,8037,0,0.0
1920,8039,0,0.0
1921,8040,0,0.0
1922,8045,0,0.0
1923,8047,0,0.0
1924,8057,0,0.0
1925,8060,0,0.0
1926,8065,0,0.0
1927,8067,0,0.0
1928,8070,0,0.0
1929,8079,0,0.0
1930,8084,0,0.0
1931,8087,0,0.0
1932,8089,0,0.0
1933,8090,0,0.0
1934,8091,0,0.0
1935,8094,0,0.0
1936,8095,0,0.0
1937,8099,0,1.0
1938,8103,0,0.0
1939,8109,0,1.0
1940,8115,0,0.0
1941,8123,0,0.0
1942,8125,0,0.0
1943,8127,0,0.0
1944,8129,0,0.0
1945,8139,0,0.0
1946,8142,0,0.0
1947,8143,0,0.0
1948,8151,0,0.0
1949,8153,0,0.0
1950,8154,0,0.0
1951,8157,0,0.0
1952,8159,0,0.0
1953,8163,0,0.0
1954,8166,0,0.0
1955,8170,0,0.0
1956,8171,0,0.0
1957,8177,0,0.0
1958,8179,0,0.0
1959,8181,0,0.0
1960,8186,0,0.0
1961,8187,0,0.0
1962,8205,0,0.0
1963,8206,0,0.0
1964,8211,0,0.0
1965,8213,0,0.0
1966,8222,0,0.0
1967,8224,0,0.0
1968,8229,0,0.0
1969,8234,0,0.0
1970,8235,0,0.0
1971,8239,0,0.0
1972,8243,0,0.0
1973,8247,1,0.0
1974,8250,0,0.0
1975,8252,0,0.0
1976,8256,0,0.0
1977,8257,0,0.0
1978,8259,0,0.0
1979,8260,0,0.0
1980,8265,0,0.0
1981,8266,0,0.0
1982,8270,0,0.0
1983,8271,0,0.0
1984,8272,0,0.0
1985,8276,0,0.0
1986,8280,0,0.0
1987,8283,0,0.0
1988,8284,0,0.0
1989,8285,0,0.0
1990,8286,0,0.0
1991,8287,0,0.0
1992,8290,1,0.0
1993,8292,0,0.0
1994,8294,0,0.0
1995,8297,0,0.0
1996,8302,0,0.0
1997,8303,0,0.0
1998,8310,0,0.0
1999,8312,0,0.0
2000,8313,0,0.0
2001,8315,0,0.0
2002,8320,0,0.0
2003,8323,0,0.0
2004,8327,0,0.0
2005,8335,0,0.0
2006,8349,0,0.0
2007,8351,0,0.0
2008,8353,0,0.0
2009,8355,0,0.0
2010,8360,0,0.0
2011,8361,0,0.0
2012,8363,0,0.0
2013,8370,0,0.0
2014,8373,0,0.0
2015,8374,0,0.0
2016,8375,0,0.0
2017,8377,0,0.0
2018,8383,0,0.0
2019,8385,0,0.0
2020,8394,0,0.0
2021,8397,0,0.0
2022,8402,0,0.0
2023,8404,0,0.0
2024,8413,0,0.0
2025,8415,0,0.0
2026,8416,0,0.0
2027,8420,0,0.0
2028,8422,0,0.0
2029,8427,0,0.0
2030,8433,0,0.0
2031,8440,0,0.0
2032,8444,0,0.0
2033,8445,0,0.0
2034,8450,0,0.0
2035,8455,0,0.0
2036,8459,0,0.0
2037,8463,0,0.0
2038,8467,0,0.0
2039,8474,0,0.0
2040,8480,0,0.0
2041,8481,0,0.0
2042,8486,0,0.0
2043,8490,0,0.0
2044,8492,0,0.0
2045,8494,0,0.0
2046,8496,0,0.0
2047,8497,0,1.0
2048,8501,0,0.0
2049,8502,0,0.0
2050,8509,0,0.0
2051,8519,0,0.0
2052,8526,0,0.0
2053,8529,0,0.0
2054,8541,0,0.0
2055,8542,0,0.0
2056,8544,0,0.0
2057,8561,0,0.0
2058,8562,0,0.0
2059,8566,0,0.0
2060,8571,0,0.0
2061,8581,0,0.0
2062,8583,0,0.0
2063,8584,0,0.0
2064,8592,0,0.0
2065,8599,0,0.0
2066,8600,0,0.0
2067,8601,0,0.0
2068,8607,0,0.0
2069,8610,0,0.0
2070,8616,0,0.0
2071,8620,0,0.0
2072,8622,0,0.0
2073,8625,0,0.0
2074,8626,0,0.0
2075,8632,0,0.0
2076,8633,0,0.0
2077,8636,0,0.0
2078,8639,0,0.0
2079,8652,0,0.0
2080,8653,0,0.0
2081,8654,0,0.0
2082,8655,0,0.0
2083,8661,0,0.0
2084,8670,0,0.0
2085,8673,0,0.0
2086,8676,0,0.0
2087,8681,0,0.0
2088,8690,0,0.0
2089,8695,0,0.0
2090,8696,0,1.0
2091,8706,0,0.0
2092,8713,0,0.0
2093,8716,0,0.0
2094,8719,0,0.0
2095,8726,0,0.0
2096,8729,0,0.0
2097,8730,0,0.0
2098,8732,0,0.0
2099,8734,0,0.0
2100,8735,0,0.0
2101,8737,0,0.0
2102,8741,0,0.0
2103,8742,0,0.0
2104,8744,0,0.0
2105,8745,0,0.0
2106,8754,0,0.0
2107,8755,0,0.0
2108,8762,0,0.0
2109,8763,0,0.0
2110,8766,0,0.0
2111,8767,0,0.0
2112,8775,0,0.0
2113,8777,0,0.0
2114,8780,0,0.0
2115,8795,0,0.0
2116,8799,0,0.0
2117,8800,0,0.0
2118,8804,0,0.0
2119,8805,0,0.0
2120,8810,0,0.0
2121,8812,0,0.0
2122,8814,0,0.0
2123,8816,0,0.0
2124,8820,0,0.0
2125,8821,0,0.0
2126,8824,0,0.0
2127,8827,0,0.0
2128,8829,0,0.0
2129,8830,0,0.0
2130,8832,0,0.0
2131,8837,0,0.0
2132,8839,0,0.0
2133,8842,0,0.0
2134,8843,0,0.0
2135,8844,0,0.0
2136,8855,0,0.0
2137,8856,0,0.0
2138,8857,0,0.0
2139,8861,0,0.0
2140,8864,0,0.0
2141,8865,0,0.0
2142,8879,0,0.0
2143,8889,0,0.0
2144,8892,0,0.0
2145,8895,0,0.0
2146,8901,0,0.0
2147,8905,0,0.0
2148,8914,0,0.0
2149,8915,0,0.0
2150,8916,0,0.0
2151,8920,0,0.0
2152,8924,0,0.0
2153,8930,0,0.0
2154,8939,0,0.0
2155,8940,0,0.0
2156,8941,0,0.0
2157,8942,0,0.0
2158,8946,0,0.0
2159,8951,0,0.0
2160,8956,0,0.0
2161,8960,0,0.0
2162,8961,0,0.0
2163,8964,0,0.0
2164,8966,0,0.0
2165,8967,0,0.0
2166,8969,0,0.0
2167,8970,0,0.0
2168,8973,0,0.0
2169,8982,0,0.0
2170,8993,0,0.0
2171,9000,0,0.0
2172,9001,0,0.0
2173,9002,0,0.0
2174,9005,0,0.0
2175,9009,0,0.0
2176,9011,0,0.0
2177,9013,0,0.0
2178,9016,0,0.0
2179,9023,0,0.0
2180,9024,0,0.0
2181,9026,0,0.0
2182,9029,0,0.0
2183,9033,0,0.0
2184,9035,0,0.0
2185,9036,0,0.0
2186,9044,0,0.0
2187,9052,0,0.0
2188,9055,0,0.0
2189,9059,0,0.0
2190,9060,0,0.0
2191,9067,0,0.0
2192,9069,0,0.0
2193,9073,0,0.0
2194,9074,0,0.0
2195,9079,0,0.0
2196,9082,0,0.0
2197,9092,0,0.0
2198,9095,0,0.0
2199,9096,0,0.0
2200,9105,0,0.0
2201,9107,0,0.0
2202,9116,0,0.0
2203,9117,0,0.0
2204,9119,0,0.0
2205,9125,0,0.0
2206,9131,0,0.0
2207,9144,0,0.0
2208,9145,0,0.0
2209,9147,0,0.0
2210,9150,0,0.0
2211,9153,0,0.0
2212,9156,0,0.0
2213,9159,0,0.0
2214,9162,0,0.0
2215,9166,0,0.0
2216,9167,0,0.0
2217,9176,0,0.0
2218,9184,0,0.0
2219,9186,0,0.0
2220,9189,0,0.0
2221,9195,0,0.0
2222,9201,0,0.0
2223,9202,0,0.0
2224,9206,0,0.0
2225,9211,0,0.0
2226,9214,0,0.0
2227,9219,0,0.0
2228,9224,0,0.0
2229,9226,0,0.0
2230,9235,0,0.0
2231,9239,0,0.0
2232,9240,0,0.0
2233,9243,0,0.0
2234,9246,0,0.0
2235,9249,0,0.0
2236,9251,0,0.0
2237,9252,0,0.0
2238,9253,0,0.0
2239,9261,0,0.0
2240,9269,0,0.0
2241,9270,0,0.0
2242,9271,0,0.0
2243,9274,0,0.0
2244,9281,0,0.0
2245,9289,0,0.0
2246,9290,0,0.0
2247,9292,0,0.0
2248,9293,0,0.0
2249,9297,0,0.0
2250,9304,0,0.0
2251,9311,0,0.0
2252,9312,0,0.0
2253,9314,0,0.0
2254,9315,0,1.0
2255,9324,0,0.0
2256,9325,0,0.0
2257,9330,0,0.0
2258,9332,0,0.0
2259,9333,0,0.0
2260,9335,0,0.0
2261,9336,0,0.0
2262,9341,0,0.0
2263,9345,0,0.0
2264,9347,0,0.0
2265,9356,0,0.0
2266,9359,0,0.0
2267,9362,0,0.0
2268,9370,0,0.0
2269,9372,0,0.0
2270,9377,0,0.0
2271,9381,0,0.0
2272,9382,0,0.0
2273,9384,0,0.0
2274,9385,0,0.0
2275,9393,0,0.0
2276,9399,0,0.0
2277,9401,0,0.0
2278,9405,0,0.0
2279,9406,0,0.0
2280,9413,0,0.0
2281,9416,0,0.0
2282,9419,0,0.0
2283,9422,0,0.0
2284,9424,0,0.0
2285,9426,0,0.0
2286,9444,0,0.0
2287,9445,0,0.0
2288,9449,0,0.0
2289,9451,0,0.0
2290,9465,0,0.0
2291,9472,0,0.0
2292,9473,0,0.0
2293,9475,0,0.0
2294,9476,0,0.0
2295,9477,0,0.0
2296,9479,0,0.0
2297,9490,0,0.0
2298,9499,0,0.0
2299,9507,0,0.0
2300,9509,0,0.0
2301,9512,0,1.0
2302,9521,0,0.0
2303,9522,0,0.0
2304,9531,0,0.0
2305,9533,0,0.0
2306,9539,0,0.0
2307,9542,0,0.0
2308,9549,0,0.0
2309,9562,0,0.0
2310,9563,0,0.0
2311,9566,0,0.0
2312,9569,0,0.0
2313,9570,0,0.0
2314,9573,0,0.0
2315,9575,0,0.0
2316,9587,0,0.0
2317,9593,0,0.0
2318,9595,0,0.0
2319,9603,0,0.0
2320,9604,0,0.0
2321,9605,0,0.0
2322,9611,0,0.0
2323,9613,0,0.0
2324,9614,0,0.0
2325,9616,0,0.0
2326,9619,0,0.0
2327,9631,0,0.0
2328,9640,0,0.0
2329,9645,0,0.0
2330,9650,0,0.0
2331,9654,0,0.0
2332,9662,0,0.0
2333,9666,0,0.0
2334,9670,0,0.0
2335,9672,0,0.0
2336,9681,0,0.0
2337,9684,0,0.0
2338,9691,0,0.0
2339,9692,0,0.0
2340,9694,0,0.0
2341,9695,0,0.0
2342,9696,0,0.0
2343,9699,0,0.0
2344,9704,0,0.0
2345,9707,0,0.0
2346,9712,0,0.0
2347,9713,0,0.0
2348,9720,0,0.0
2349,9724,0,0.0
2350,9731,0,0.0
2351,9733,0,0.0
2352,9737,0,0.0
2353,9739,0,0.0
2354,9749,0,0.0
2355,9754,0,0.0
2356,9763,0,0.0
2357,9766,0,0.0
2358,9767,0,0.0
2359,9770,0,0.0
2360,9782,0,0.0
2361,9784,0,0.0
2362,9787,0,0.0
2363,9789,0,0.0
2364,9795,0,0.0
2365,9800,0,0.0
2366,9825,0,0.0
2367,9826,0,0.0
2368,9832,0,0.0
2369,9833,0,0.0
2370,9834,0,0.0
2371,9839,0,0.0
2372,9841,0,0.0
2373,9844,0,0.0
2374,9852,0,0.0
2375,9853,0,0.0
2376,9874,0,1.0
2377,9880,0,0.0
2378,9895,0,0.0
2379,9900,0,0.0
2380,9907,0,0.0
2381,9920,0,0.0
2382,9924,0,0.0
2383,9931,0,0.0
2384,9934,0,0.0
2385,9936,0,0.0
2386,9939,0,0.0
2387,9953,0,0.0
2388,9960,0,0.0
2389,9964,0,0.0
2390,9966,0,0.0
2391,9975,0,0.0
2392,9977,0,1.0
2393,9979,0,0.0
2394,9980,0,0.0
2395,9987,0,0.0
2396,9999,0,0.0
2397,10005,0,0.0
2398,10006,0,0.0
2399,10007,0,0.0
2400,10010,0,0.0
2401,10013,0,0.0
2402,10019,0,0.0
2403,10022,0,0.0
2404,10025,0,0.0
2405,10027,0,0.0
2406,10029,0,0.0
2407,10032,0,0.0
2408,10036,0,0.0
2409,10037,0,0.0
2410,10040,0,0.0
2411,10062,0,0.0
2412,10076,0,0.0
2413,10080,0,0.0
2414,10083,0,0.0
2415,10085,0,0.0
2416,10089,0,0.0
2417,10090,0,0.0
2418,10099,0,0.0
2419,10103,0,0.0
2420,10105,0,0.0
2421,10109,0,0.0
2422,10116,0,0.0
2423,10119,0,0.0
2424,10121,0,0.0
2425,10130,0,0.0
2426,10132,0,0.0
2427,10135,0,0.0
2428,10137,0,0.0
2429,10139,0,0.0
2430,10140,0,0.0
2431,10142,0,0.0
