,id,shelter,shelter_prediction
1265,5245,0,1.0
1266,5247,1,0.0
1267,5255,0,0.0
1268,5264,0,0.0
1269,5267,0,0.0
1270,5272,0,0.0
1271,5275,0,1.0
1272,5281,0,0.0
1273,5282,0,0.0
1274,5290,1,0.0
1275,5291,0,0.0
1276,5293,0,0.0
1277,5302,0,0.0
1278,5305,0,0.0
1279,5311,0,0.0
1280,5312,0,0.0
1281,5319,0,0.0
1282,5321,1,0.0
1283,5324,1,0.0
1284,5329,0,0.0
1285,5333,1,0.0
1286,5335,0,0.0
1287,5339,1,0.0
1288,5341,0,0.0
1289,5346,1,0.0
1290,5347,0,1.0
1291,5356,0,0.0
1292,5359,0,0.0
1293,5360,0,0.0
1294,5367,0,0.0
1295,5372,0,0.0
1296,5373,0,0.0
1297,5374,1,0.0
1298,5382,0,0.0
1299,5384,0,0.0
1300,5386,0,0.0
1301,5394,1,1.0
1302,5401,0,0.0
1303,5403,0,0.0
1304,5406,1,0.0
1305,5419,0,0.0
1306,5425,0,0.0
1307,5429,0,0.0
1308,5433,0,0.0
1309,5440,0,0.0
1310,5451,0,0.0
1311,5453,0,0.0
1312,5457,0,0.0
1313,5463,0,0.0
1314,5466,0,0.0
1315,5469,0,0.0
1316,5471,0,0.0
1317,5481,0,0.0
1318,5484,0,0.0
1319,5494,0,0.0
1320,5499,0,0.0
1321,5502,0,0.0
1322,5506,0,0.0
1323,5511,1,0.0
1324,5514,0,0.0
1325,5521,0,0.0
1326,5522,0,0.0
1327,5524,0,0.0
1328,5529,1,0.0
1329,5530,0,1.0
1330,5532,1,0.0
1331,5534,0,0.0
1332,5539,0,0.0
1333,5545,0,0.0
1334,5555,0,0.0
1335,5557,0,0.0
1336,5560,0,0.0
1337,5563,0,0.0
1338,5572,0,0.0
1339,5573,0,0.0
1340,5579,0,0.0
1341,5580,0,0.0
1342,5583,0,0.0
1343,5589,0,0.0
1344,5590,0,1.0
1345,5593,0,0.0
1346,5596,0,0.0
1347,5600,1,1.0
1348,5601,0,0.0
1349,5604,1,1.0
1350,5605,0,0.0
1351,5607,0,0.0
1352,5616,0,0.0
1353,5620,0,0.0
1354,5621,0,0.0
1355,5632,0,0.0
1356,5635,0,0.0
1357,5642,0,0.0
1358,5645,0,0.0
1359,5646,0,0.0
1360,5654,0,0.0
1361,5656,0,0.0
1362,5659,1,0.0
1363,5663,0,0.0
1364,5669,0,0.0
1365,5674,0,0.0
1366,5686,0,0.0
1367,5690,1,1.0
1368,5691,0,0.0
1369,5699,0,0.0
1370,5704,0,0.0
1371,5705,0,0.0
1372,5709,0,0.0
1373,5710,0,0.0
1374,5711,0,0.0
1375,5712,0,0.0
1376,5714,1,0.0
1377,5716,1,0.0
1378,5722,0,0.0
1379,5732,0,0.0
1380,5734,0,0.0
1381,5735,0,0.0
1382,5736,0,0.0
1383,5742,1,1.0
1384,5743,0,0.0
1385,5744,0,0.0
1386,5745,0,0.0
1387,5751,0,0.0
1388,5753,0,0.0
1389,5756,0,0.0
1390,5764,0,0.0
1391,5765,0,0.0
1392,5776,0,0.0
1393,5780,0,0.0
1394,5781,0,0.0
1395,5786,0,0.0
1396,5787,0,0.0
1397,5790,0,0.0
1398,5794,0,0.0
1399,5797,0,0.0
1400,5799,0,0.0
1401,5801,0,0.0
1402,5805,0,0.0
1403,5810,0,0.0
1404,5814,0,0.0
1405,5815,0,0.0
1406,5817,0,0.0
1407,5821,0,0.0
1408,5825,0,0.0
1409,5829,1,0.0
1410,5831,0,0.0
1411,5834,0,0.0
1412,5844,0,0.0
1413,5852,0,0.0
1414,5853,0,0.0
1415,5857,0,0.0
1416,5860,0,0.0
1417,5863,0,0.0
1418,5866,0,0.0
1419,5869,0,0.0
1420,5870,0,0.0
1421,5879,0,0.0
1422,5887,0,0.0
1423,5892,1,0.0
1424,5896,0,0.0
1425,5901,0,0.0
1426,5903,0,0.0
1427,5906,0,0.0
1428,5912,0,0.0
1429,5924,0,0.0
1430,5926,0,0.0
1431,5933,0,0.0
1432,5936,0,0.0
1433,5941,0,0.0
1434,5951,0,0.0
1435,5959,0,0.0
1436,5961,0,0.0
1437,5967,0,0.0
1438,5969,0,0.0
1439,5971,0,0.0
1440,5972,0,0.0
1441,5975,0,0.0
1442,5980,1,1.0
1443,5985,0,0.0
1444,5994,0,0.0
1445,5997,0,0.0
1446,5999,0,0.0
1447,6003,0,0.0
1448,6006,1,0.0
1449,6010,0,0.0
1450,6011,0,0.0
1451,6013,0,0.0
1452,6014,0,0.0
1453,6015,0,0.0
1454,6017,0,0.0
1455,6020,0,0.0
1456,6022,0,0.0
1457,6023,0,0.0
1458,6025,0,0.0
1459,6030,0,0.0
1460,6033,0,0.0
1461,6034,0,1.0
1462,6039,0,0.0
1463,6043,0,0.0
1464,6044,0,0.0
1465,6050,0,0.0
1466,6053,0,0.0
1467,6054,0,0.0
1468,6059,0,0.0
1469,6060,0,0.0
1470,6065,0,0.0
1471,6067,0,0.0
1472,6069,0,0.0
1473,6072,0,0.0
1474,6073,0,0.0
1475,6079,0,1.0
1476,6080,0,0.0
1477,6081,0,0.0
1478,6086,0,0.0
1479,6087,0,0.0
1480,6100,0,0.0
1481,6104,0,0.0
1482,6105,0,0.0
1483,6106,0,0.0
1484,6107,1,1.0
1485,6112,0,0.0
1486,6115,0,0.0
1487,6120,0,0.0
1488,6122,0,0.0
1489,6127,0,0.0
1490,6144,1,0.0
1491,6150,0,0.0
1492,6154,1,0.0
1493,6160,0,0.0
1494,6162,1,0.0
1495,6164,0,0.0
1496,6174,1,0.0
1497,6175,1,1.0
1498,6179,0,0.0
1499,6180,0,0.0
1500,6191,0,0.0
1501,6195,0,0.0
1502,6197,0,0.0
1503,6201,0,0.0
1504,6202,0,0.0
1505,6206,0,0.0
1506,6207,0,0.0
1507,6211,0,0.0
1508,6216,0,0.0
1509,6222,1,1.0
1510,6223,0,0.0
1511,6224,0,0.0
1512,6225,0,0.0
1513,6226,0,0.0
1514,6233,0,0.0
1515,6250,0,0.0
1516,6251,0,0.0
1517,6257,0,0.0
1518,6262,0,0.0
1519,6263,0,0.0
1520,6273,0,0.0
1521,6277,0,0.0
1522,6280,0,0.0
1523,6281,0,0.0
1524,6289,0,0.0
1525,6295,0,0.0
1526,6296,0,0.0
1527,6299,0,0.0
1528,6300,0,0.0
1529,6301,0,0.0
1530,6303,0,0.0
1531,6304,0,0.0
1532,6306,0,0.0
1533,6314,0,0.0
1534,6320,0,0.0
1535,6321,0,0.0
1536,6322,0,0.0
1537,6323,0,0.0
1538,6324,0,0.0
1539,6325,0,0.0
1540,6327,0,0.0
1541,6340,0,0.0
1542,6343,0,0.0
1543,6345,0,0.0
1544,6346,1,0.0
1545,6349,0,0.0
1546,6352,0,0.0
1547,6357,0,0.0
1548,6359,0,0.0
1549,6364,0,0.0
1550,6374,0,0.0
1551,6377,0,1.0
1552,6379,0,0.0
1553,6381,0,0.0
1554,6391,0,0.0
1555,6392,0,0.0
1556,6394,0,0.0
1557,6399,0,0.0
1558,6409,0,0.0
1559,6414,0,0.0
1560,6415,1,1.0
1561,6416,0,0.0
1562,6417,0,0.0
1563,6422,0,0.0
1564,6423,1,0.0
1565,6434,0,0.0
1566,6435,0,0.0
1567,6436,0,0.0
1568,6439,0,0.0
1569,6441,0,0.0
1570,6447,0,0.0
1571,6449,0,0.0
1572,6453,0,0.0
1573,6457,0,0.0
1574,6462,0,0.0
1575,6463,0,0.0
1576,6464,0,0.0
1577,6465,0,0.0
1578,6467,0,0.0
1579,6470,0,0.0
1580,6472,0,0.0
1581,6475,0,0.0
1582,6476,0,0.0
1583,6479,0,0.0
1584,6487,0,0.0
1585,6490,0,0.0
1586,6492,0,0.0
1587,6495,0,0.0
1588,6497,0,0.0
1589,6499,0,0.0
1590,6503,0,0.0
1591,6509,0,0.0
1592,6519,0,0.0
1593,6527,0,0.0
1594,6535,1,0.0
1595,6539,0,0.0
1596,6545,0,0.0
1597,6550,0,0.0
1598,6551,0,0.0
1599,6552,0,0.0
1600,6561,0,0.0
1601,6566,0,1.0
1602,6570,0,0.0
1603,6572,0,0.0
1604,6574,0,0.0
1605,6575,1,0.0
1606,6577,0,0.0
1607,6582,0,0.0
1608,6584,1,1.0
1609,6587,0,0.0
1610,6595,0,0.0
1611,6597,0,0.0
1612,6601,0,0.0
1613,6602,0,0.0
1614,6604,0,0.0
1615,6609,0,0.0
1616,6613,0,0.0
1617,6616,0,0.0
1618,6620,0,0.0
1619,6621,0,0.0
1620,6622,0,0.0
1621,6625,0,0.0
1622,6627,0,0.0
1623,6633,0,0.0
1624,6637,0,0.0
1625,6640,0,0.0
1626,6645,1,0.0
1627,6649,1,0.0
1628,6653,0,0.0
1629,6657,0,0.0
1630,6664,0,0.0
1631,6665,0,0.0
1632,6667,0,0.0
1633,6670,0,0.0
1634,6671,0,0.0
1635,6676,0,0.0
1636,6677,0,0.0
1637,6679,0,0.0
1638,6680,0,0.0
1639,6681,0,0.0
1640,6687,0,0.0
1641,6689,0,0.0
1642,6692,0,0.0
1643,6694,0,0.0
1644,6699,0,0.0
1645,6700,0,0.0
1646,6701,0,0.0
1647,6704,0,0.0
1648,6709,0,0.0
1649,6715,0,0.0
1650,6721,0,0.0
1651,6722,0,0.0
1652,6725,0,0.0
1653,6726,0,0.0
1654,6734,0,0.0
1655,6735,1,0.0
1656,6737,0,0.0
1657,6740,0,0.0
1658,6746,0,0.0
1659,6747,1,0.0
1660,6753,0,0.0
1661,6755,0,0.0
1662,6760,0,0.0
1663,6761,0,0.0
1664,6764,0,0.0
1665,6765,0,0.0
1666,6780,0,0.0
1667,6781,1,0.0
1668,6789,0,0.0
1669,6793,1,0.0
1670,6801,0,0.0
1671,6802,0,0.0
1672,6807,0,0.0
1673,6814,0,0.0
1674,6815,0,1.0
1675,6817,0,0.0
1676,6829,0,0.0
1677,6833,0,0.0
1678,6840,0,0.0
1679,6843,0,0.0
1680,6849,0,0.0
1681,6856,0,0.0
1682,6861,0,0.0
1683,6863,0,0.0
1684,6873,0,0.0
1685,6874,0,0.0
1686,6882,0,0.0
1687,6887,1,0.0
1688,6889,0,0.0
1689,6896,0,0.0
1690,6900,0,0.0
1691,6909,0,0.0
1692,6922,0,0.0
1693,6923,0,0.0
1694,6927,0,0.0
1695,6937,0,0.0
1696,6943,1,1.0
1697,6946,0,0.0
1698,6949,0,0.0
1699,6950,0,0.0
1700,6952,0,0.0
1701,6959,0,0.0
1702,6963,0,0.0
1703,6965,1,1.0
1704,6967,0,0.0
1705,6974,0,0.0
1706,6975,0,0.0
1707,6983,0,0.0
1708,6985,0,0.0
1709,7003,0,0.0
1710,7007,1,0.0
1711,7010,0,0.0
1712,7014,0,0.0
1713,7020,1,1.0
1714,7029,0,0.0
1715,7032,0,0.0
1716,7033,0,0.0
1717,7035,0,0.0
1718,7041,0,0.0
1719,7042,0,0.0
1720,7044,0,0.0
1721,7047,0,0.0
1722,7050,1,0.0
1723,7052,0,0.0
1724,7065,0,0.0
1725,7074,0,0.0
1726,7075,0,1.0
1727,7077,0,0.0
1728,7084,0,0.0
1729,7087,0,0.0
1730,7099,0,0.0
1731,7100,0,0.0
1732,7114,0,0.0
1733,7120,0,0.0
1734,7124,0,0.0
1735,7130,0,0.0
1736,7131,0,0.0
1737,7140,0,0.0
1738,7141,0,0.0
1739,7147,0,0.0
1740,7155,0,0.0
1741,7160,0,0.0
1742,7164,0,0.0
1743,7165,0,0.0
1744,7167,0,0.0
1745,7170,0,0.0
1746,7174,0,0.0
1747,7197,1,0.0
1748,7204,1,0.0
1749,7211,0,0.0
1750,7220,0,0.0
1751,7227,0,0.0
1752,7229,0,0.0
1753,7235,0,0.0
1754,7239,0,0.0
1755,7240,0,0.0
1756,7247,0,0.0
1757,7250,0,0.0
1758,7254,0,0.0
1759,7255,0,0.0
1760,7256,0,0.0
1761,7257,1,1.0
1762,7269,0,1.0
1763,7275,0,0.0
1764,7277,0,0.0
1765,7282,0,0.0
1766,7285,0,0.0
1767,7286,0,0.0
1768,7290,0,1.0
1769,7291,1,0.0
1770,7292,0,0.0
1771,7295,0,0.0
1772,7297,0,0.0
1773,7299,0,0.0
1774,7300,0,0.0
1775,7304,0,0.0
1776,7307,0,0.0
1777,7314,0,0.0
1778,7323,0,0.0
1779,7326,0,0.0
1780,7334,0,0.0
1781,7343,0,0.0
1782,7346,0,0.0
1783,7361,0,0.0
1784,7362,0,0.0
1785,7363,1,0.0
1786,7364,0,0.0
1787,7365,0,0.0
1788,7366,0,0.0
1789,7367,0,0.0
1790,7370,0,0.0
1791,7379,0,0.0
1792,7380,0,0.0
1793,7383,0,0.0
1794,7389,1,0.0
1795,7391,0,0.0
1796,7393,0,0.0
1797,7397,0,0.0
1798,7411,0,0.0
1799,7414,1,1.0
1800,7415,0,0.0
1801,7423,0,0.0
1802,7427,1,1.0
1803,7429,1,1.0
1804,7434,1,0.0
1805,7441,1,0.0
1806,7442,0,0.0
1807,7445,0,0.0
1808,7446,1,0.0
1809,7453,0,0.0
1810,7469,0,0.0
1811,7470,0,0.0
1812,7475,0,0.0
1813,7479,0,0.0
1814,7482,0,0.0
1815,7483,0,0.0
1816,7491,0,0.0
1817,7494,0,0.0
1818,7499,1,0.0
1819,7506,0,0.0
1820,7510,0,0.0
1821,7513,0,0.0
1822,7516,0,0.0
1823,7524,0,0.0
1824,7532,0,0.0
1825,7534,0,0.0
1826,7537,0,0.0
1827,7540,0,0.0
1828,7542,1,0.0
1829,7551,0,0.0
1830,7553,0,0.0
1831,7554,0,0.0
1832,7557,0,0.0
1833,7560,0,0.0
1834,7561,0,0.0
1835,7566,1,1.0
1836,7574,0,0.0
1837,7575,0,0.0
1838,7576,0,0.0
1839,7580,0,0.0
1840,7584,0,0.0
1841,7585,0,0.0
1842,7597,0,0.0
1843,7607,0,0.0
1844,7609,1,0.0
1845,7616,0,0.0
1846,7620,0,0.0
1847,7629,0,0.0
1848,7630,0,0.0
1849,7642,0,0.0
1850,7644,0,0.0
1851,7651,0,0.0
1852,7656,0,0.0
1853,7659,0,0.0
1854,7667,0,0.0
1855,7669,1,0.0
1856,7670,0,0.0
1857,7671,0,0.0
1858,7674,0,0.0
1859,7676,0,0.0
1860,7680,0,0.0
1861,7683,0,0.0
1862,7684,0,0.0
1863,7685,0,0.0
1864,7690,0,0.0
1865,7701,1,0.0
1866,7705,1,0.0
1867,7711,0,0.0
1868,7714,0,0.0
1869,7717,0,0.0
1870,7719,1,1.0
1871,7730,1,0.0
1872,7737,0,0.0
1873,7740,0,0.0
1874,7741,0,0.0
1875,7742,0,0.0
1876,7747,0,0.0
1877,7749,1,0.0
1878,7750,0,1.0
1879,7752,0,0.0
1880,7755,0,0.0
1881,7760,0,0.0
1882,7762,0,0.0
1883,7763,0,0.0
1884,7767,0,0.0
1885,7777,0,0.0
1886,7782,0,0.0
1887,7783,1,0.0
1888,7787,0,0.0
1889,7793,0,0.0
1890,7794,1,0.0
1891,7796,0,0.0
1892,7797,0,0.0
1893,7800,0,0.0
1894,7803,0,0.0
1895,7804,1,0.0
1896,7807,0,0.0
1897,7813,0,0.0
1898,7815,0,0.0
1899,7817,0,0.0
1900,7826,0,0.0
1901,7830,0,0.0
1902,7833,0,0.0
1903,7834,0,0.0
1904,7836,0,1.0
1905,7837,0,0.0
1906,7842,0,0.0
1907,7844,0,0.0
1908,7845,1,0.0
1909,7847,0,1.0
1910,7849,0,0.0
1911,7852,0,0.0
1912,7853,0,1.0
1913,7854,1,0.0
1914,7863,0,0.0
1915,7865,0,0.0
1916,7867,0,0.0
1917,7883,0,0.0
1918,7885,1,0.0
1919,7886,0,0.0
1920,7887,0,0.0
1921,7891,0,0.0
1922,7892,0,0.0
1923,7894,0,0.0
1924,7902,0,0.0
1925,7903,0,0.0
1926,7907,0,0.0
1927,7909,0,0.0
1928,7914,0,0.0
1929,7919,1,0.0
1930,7927,0,1.0
1931,7930,0,0.0
1932,7934,0,0.0
1933,7939,0,0.0
1934,7940,0,0.0
1935,7951,0,0.0
1936,7954,0,0.0
1937,7955,0,0.0
1938,7956,0,0.0
1939,7962,0,0.0
1940,7963,0,0.0
1941,7964,0,0.0
1942,7992,0,0.0
1943,8000,0,0.0
1944,8006,1,0.0
1945,8007,1,0.0
1946,8011,0,0.0
1947,8013,0,0.0
1948,8015,0,1.0
1949,8019,1,0.0
1950,8020,0,1.0
1951,8032,0,0.0
1952,8033,0,0.0
1953,8044,0,0.0
1954,8045,1,0.0
1955,8046,1,0.0
1956,8049,0,1.0
1957,8055,0,0.0
1958,8061,0,0.0
1959,8063,0,0.0
1960,8067,0,0.0
1961,8070,0,0.0
1962,8076,0,0.0
1963,8077,0,0.0
1964,8084,0,0.0
1965,8089,1,1.0
1966,8101,0,0.0
1967,8102,0,0.0
1968,8107,0,0.0
1969,8113,0,0.0
1970,8114,0,0.0
1971,8126,0,0.0
1972,8131,0,0.0
1973,8133,0,0.0
1974,8140,1,0.0
1975,8144,0,0.0
1976,8150,0,0.0
1977,8151,0,0.0
1978,8153,0,0.0
1979,8159,0,0.0
1980,8161,0,0.0
1981,8162,0,0.0
1982,8173,0,0.0
1983,8190,0,0.0
1984,8190,0,0.0
1985,8195,0,0.0
1986,8197,0,1.0
1987,8202,0,0.0
1988,8220,1,0.0
1989,8221,0,0.0
1990,8222,0,0.0
1991,8231,0,0.0
1992,8232,0,0.0
1993,8234,0,0.0
1994,8235,0,0.0
1995,8237,1,0.0
1996,8245,0,0.0
1997,8253,0,0.0
1998,8254,0,0.0
1999,8260,0,0.0
2000,8273,0,1.0
2001,8286,0,0.0
2002,8287,0,0.0
2003,8289,0,0.0
2004,8292,1,0.0
2005,8293,0,0.0
2006,8294,0,0.0
2007,8295,0,0.0
2008,8296,0,0.0
2009,8297,0,0.0
2010,8299,0,0.0
2011,8302,0,0.0
2012,8303,0,0.0
2013,8312,0,0.0
2014,8314,0,0.0
2015,8316,0,0.0
2016,8320,0,0.0
2017,8324,0,0.0
2018,8332,0,0.0
2019,8333,0,0.0
2020,8336,0,0.0
2021,8340,0,0.0
2022,8341,0,0.0
2023,8351,0,0.0
2024,8355,0,0.0
2025,8363,0,0.0
2026,8367,0,0.0
2027,8372,0,0.0
2028,8375,0,0.0
2029,8380,0,0.0
2030,8386,0,0.0
2031,8389,0,0.0
2032,8390,0,0.0
2033,8391,0,0.0
2034,8394,0,0.0
2035,8396,0,0.0
2036,8397,0,0.0
2037,8399,0,0.0
2038,8401,0,0.0
2039,8402,0,0.0
2040,8405,0,0.0
2041,8406,0,1.0
2042,8410,0,0.0
2043,8411,0,0.0
2044,8412,0,0.0
2045,8414,0,0.0
2046,8416,0,0.0
2047,8429,0,0.0
2048,8432,0,0.0
2049,8433,0,0.0
2050,8435,0,1.0
2051,8437,0,0.0
2052,8445,0,0.0
2053,8449,0,0.0
2054,8452,0,0.0
2055,8454,0,0.0
2056,8455,0,0.0
2057,8456,0,0.0
2058,8463,0,0.0
2059,8466,0,0.0
2060,8467,0,0.0
2061,8471,1,0.0
2062,8473,1,0.0
2063,8475,0,0.0
2064,8477,0,0.0
2065,8479,0,0.0
2066,8481,0,0.0
2067,8483,0,0.0
2068,8484,0,0.0
2069,8490,1,0.0
2070,8493,0,0.0
2071,8496,0,0.0
2072,8497,0,1.0
2073,8500,0,0.0
2074,8502,1,1.0
2075,8504,0,0.0
2076,8505,0,0.0
2077,8506,0,0.0
2078,8510,0,0.0
2079,8514,0,0.0
2080,8516,1,0.0
2081,8517,0,0.0
2082,8519,0,0.0
2083,8523,0,0.0
2084,8524,0,0.0
2085,8531,0,0.0
2086,8532,0,0.0
2087,8544,0,0.0
2088,8546,0,0.0
2089,8550,0,0.0
2090,8555,0,0.0
2091,8556,0,0.0
2092,8561,0,0.0
2093,8563,0,0.0
2094,8565,0,0.0
2095,8571,0,0.0
2096,8572,0,0.0
2097,8577,0,0.0
2098,8580,0,0.0
2099,8584,0,0.0
2100,8587,0,0.0
2101,8599,0,0.0
2102,8605,0,0.0
2103,8609,0,0.0
2104,8610,0,0.0
2105,8612,0,0.0
2106,8621,0,0.0
2107,8627,0,0.0
2108,8635,1,1.0
2109,8636,1,0.0
2110,8641,0,0.0
2111,8642,0,0.0
2112,8651,0,0.0
2113,8659,0,1.0
2114,8663,0,0.0
2115,8665,0,0.0
2116,8670,0,0.0
2117,8676,0,0.0
2118,8681,0,0.0
2119,8682,0,0.0
2120,8686,0,0.0
2121,8690,0,0.0
2122,8692,0,0.0
2123,8693,0,0.0
2124,8694,0,0.0
2125,8695,0,0.0
2126,8699,0,0.0
2127,8700,0,0.0
2128,8702,0,0.0
2129,8703,0,0.0
2130,8704,0,0.0
2131,8710,0,0.0
2132,8717,0,0.0
2133,8722,0,0.0
2134,8725,0,0.0
2135,8727,0,0.0
2136,8729,0,0.0
2137,8730,0,0.0
2138,8732,0,0.0
2139,8734,0,0.0
2140,8736,0,0.0
2141,8742,0,0.0
2142,8745,1,0.0
2143,8746,0,0.0
2144,8749,0,0.0
2145,8750,0,0.0
2146,8751,0,0.0
2147,8753,0,0.0
2148,8756,0,0.0
2149,8757,0,0.0
2150,8761,0,0.0
2151,8762,0,0.0
2152,8765,0,0.0
2153,8766,0,0.0
2154,8776,0,0.0
2155,8780,0,0.0
2156,8783,0,0.0
2157,8784,0,0.0
2158,8789,0,0.0
2159,8792,0,0.0
2160,8793,0,0.0
2161,8815,0,0.0
2162,8817,0,0.0
2163,8820,0,0.0
2164,8821,0,0.0
2165,8843,0,0.0
2166,8847,0,1.0
2167,8850,0,0.0
2168,8853,0,0.0
2169,8854,0,0.0
2170,8863,0,0.0
2171,8877,0,0.0
2172,8879,0,0.0
2173,8884,0,0.0
2174,8886,0,0.0
2175,8887,0,0.0
2176,8890,0,0.0
2177,8893,0,0.0
2178,8897,0,0.0
2179,8917,0,0.0
2180,8927,0,0.0
2181,8929,0,0.0
2182,8931,0,0.0
2183,8933,0,0.0
2184,8935,0,1.0
2185,8937,0,0.0
2186,8944,0,0.0
2187,8952,0,0.0
2188,8955,0,0.0
2189,8957,0,0.0
2190,8966,0,0.0
2191,8967,0,0.0
2192,8970,0,0.0
2193,8971,0,0.0
2194,8972,0,0.0
2195,8973,0,0.0
2196,8976,0,0.0
2197,8979,0,1.0
2198,8982,0,0.0
2199,8983,0,0.0
2200,8990,0,0.0
2201,8997,0,0.0
2202,9001,0,0.0
2203,9007,0,0.0
2204,9012,0,0.0
2205,9015,0,0.0
2206,9019,0,0.0
2207,9021,0,0.0
2208,9024,0,0.0
2209,9027,0,0.0
2210,9030,0,0.0
2211,9032,0,0.0
2212,9033,0,0.0
2213,9034,0,0.0
2214,9053,0,0.0
2215,9061,0,0.0
2216,9062,0,0.0
2217,9065,0,0.0
2218,9067,0,0.0
2219,9070,0,0.0
2220,9077,0,0.0
2221,9080,0,0.0
2222,9085,0,0.0
2223,9087,1,0.0
2224,9093,0,0.0
2225,9095,0,0.0
2226,9097,0,0.0
2227,9107,0,0.0
2228,9111,1,0.0
2229,9112,0,0.0
2230,9116,0,0.0
2231,9119,0,0.0
2232,9122,0,0.0
2233,9124,0,0.0
2234,9125,0,0.0
2235,9126,1,0.0
2236,9130,0,0.0
2237,9134,0,0.0
2238,9136,1,1.0
2239,9142,0,0.0
2240,9150,0,0.0
2241,9153,0,0.0
2242,9155,0,0.0
2243,9159,0,0.0
2244,9162,0,0.0
2245,9170,0,0.0
2246,9177,0,0.0
2247,9179,0,0.0
2248,9180,0,0.0
2249,9182,0,0.0
2250,9185,0,0.0
2251,9193,0,0.0
2252,9196,0,1.0
2253,9197,0,0.0
2254,9200,0,0.0
2255,9206,0,0.0
2256,9215,0,0.0
2257,9223,0,0.0
2258,9227,0,0.0
2259,9230,0,0.0
2260,9233,0,0.0
2261,9236,0,0.0
2262,9237,0,1.0
2263,9246,0,1.0
2264,9251,0,0.0
2265,9253,0,0.0
2266,9260,0,0.0
2267,9262,0,0.0
2268,9265,0,0.0
2269,9269,0,0.0
2270,9272,0,0.0
2271,9273,0,0.0
2272,9275,0,1.0
2273,9276,0,0.0
2274,9281,0,0.0
2275,9284,0,0.0
2276,9286,0,0.0
2277,9290,0,0.0
2278,9297,0,0.0
2279,9301,0,0.0
2280,9302,0,0.0
2281,9305,0,0.0
2282,9307,0,0.0
2283,9314,0,1.0
2284,9315,0,1.0
2285,9321,0,0.0
2286,9322,0,0.0
2287,9332,0,0.0
2288,9333,0,0.0
2289,9339,0,0.0
2290,9342,0,0.0
2291,9345,0,0.0
2292,9346,0,0.0
2293,9349,0,0.0
2294,9355,0,0.0
2295,9357,1,0.0
2296,9365,1,0.0
2297,9367,0,0.0
2298,9370,1,1.0
2299,9377,0,0.0
2300,9381,0,0.0
2301,9384,0,0.0
2302,9385,0,0.0
2303,9399,1,0.0
2304,9404,0,0.0
2305,9405,0,0.0
2306,9411,0,0.0
2307,9414,0,0.0
2308,9415,0,0.0
2309,9417,0,0.0
2310,9430,0,0.0
2311,9441,0,0.0
2312,9443,0,0.0
2313,9453,0,0.0
2314,9454,0,0.0
2315,9459,0,1.0
2316,9464,0,1.0
2317,9472,0,0.0
2318,9479,0,0.0
2319,9482,0,0.0
2320,9487,0,0.0
2321,9490,0,1.0
2322,9495,0,0.0
2323,9496,0,0.0
2324,9510,0,0.0
2325,9511,0,0.0
2326,9512,0,1.0
2327,9517,0,0.0
2328,9519,0,0.0
2329,9529,0,0.0
2330,9531,0,0.0
2331,9532,0,0.0
2332,9533,0,0.0
2333,9534,0,0.0
2334,9535,0,0.0
2335,9536,0,0.0
2336,9537,0,0.0
2337,9542,0,0.0
2338,9553,0,0.0
2339,9561,0,0.0
2340,9562,0,0.0
2341,9565,0,0.0
2342,9566,0,0.0
2343,9571,0,0.0
2344,9576,0,0.0
2345,9577,0,1.0
2346,9580,0,0.0
2347,9581,1,0.0
2348,9583,0,0.0
2349,9586,0,0.0
2350,9591,0,0.0
2351,9601,0,0.0
2352,9602,0,0.0
2353,9603,0,0.0
2354,9604,0,1.0
2355,9607,0,0.0
2356,9613,1,1.0
2357,9620,0,0.0
2358,9621,0,0.0
2359,9625,0,0.0
2360,9630,0,0.0
2361,9631,0,0.0
2362,9632,0,0.0
2363,9634,0,0.0
2364,9636,1,0.0
2365,9637,0,0.0
2366,9641,0,0.0
2367,9645,0,0.0
2368,9647,1,0.0
2369,9651,0,0.0
2370,9659,0,0.0
2371,9665,0,0.0
2372,9667,0,0.0
2373,9670,0,0.0
2374,9685,0,0.0
2375,9691,0,0.0
2376,9693,0,0.0
2377,9694,0,0.0
2378,9697,0,0.0
2379,9701,0,0.0
2380,9703,0,0.0
2381,9704,0,0.0
2382,9709,0,0.0
2383,9712,0,0.0
2384,9717,0,1.0
2385,9720,0,0.0
2386,9725,0,0.0
2387,9733,1,1.0
2388,9734,0,0.0
2389,9764,0,0.0
2390,9774,0,0.0
2391,9784,0,0.0
2392,9787,0,0.0
2393,9797,0,1.0
2394,9799,0,0.0
2395,9804,0,1.0
2396,9810,0,0.0
2397,9811,0,0.0
2398,9816,0,0.0
2399,9825,0,0.0
2400,9826,0,1.0
2401,9829,0,0.0
2402,9840,0,0.0
2403,9851,0,0.0
2404,9852,0,0.0
2405,9854,0,0.0
2406,9856,0,0.0
2407,9864,0,0.0
2408,9871,0,1.0
2409,9876,0,0.0
2410,9887,0,0.0
2411,9895,0,0.0
2412,9907,0,0.0
2413,9916,0,0.0
2414,9920,1,1.0
2415,9924,0,0.0
2416,9925,0,0.0
2417,9926,1,0.0
2418,9929,0,0.0
2419,9936,0,0.0
2420,9937,0,0.0
2421,9939,0,0.0
2422,9941,0,0.0
2423,9946,0,0.0
2424,9947,0,0.0
2425,9949,0,1.0
2426,9950,0,1.0
2427,9953,0,0.0
2428,9956,0,0.0
2429,9957,0,0.0
