,id,transport,transport_prediction
1267,5109,0,0.0
1268,5110,0,0.0
1269,5114,0,0.0
1270,5119,0,0.0
1271,5132,0,0.0
1272,5150,0,0.0
1273,5151,0,0.0
1274,5163,0,0.0
1275,5167,0,0.0
1276,5172,0,0.0
1277,5174,0,0.0
1278,5176,0,0.0
1279,5179,0,0.0
1280,5186,0,0.0
1281,5189,0,0.0
1282,5193,0,0.0
1283,5194,0,0.0
1284,5195,0,0.0
1285,5202,0,0.0
1286,5203,0,0.0
1287,5211,0,0.0
1288,5212,0,0.0
1289,5230,0,0.0
1290,5235,0,0.0
1291,5240,0,0.0
1292,5241,0,0.0
1293,5252,0,0.0
1294,5257,0,0.0
1295,5260,0,0.0
1296,5267,0,0.0
1297,5269,0,0.0
1298,5273,0,0.0
1299,5276,0,0.0
1300,5279,0,0.0
1301,5281,0,0.0
1302,5292,0,0.0
1303,5296,0,0.0
1304,5297,0,0.0
1305,5305,0,0.0
1306,5311,0,0.0
1307,5324,0,0.0
1308,5331,0,0.0
1309,5333,0,0.0
1310,5335,0,0.0
1311,5337,0,0.0
1312,5344,0,0.0
1313,5346,0,0.0
1314,5350,0,0.0
1315,5351,0,0.0
1316,5354,0,0.0
1317,5357,0,0.0
1318,5359,0,0.0
1319,5361,0,0.0
1320,5364,0,0.0
1321,5366,0,0.0
1322,5367,0,0.0
1323,5371,0,0.0
1324,5372,0,0.0
1325,5374,1,0.0
1326,5385,0,0.0
1327,5394,0,0.0
1328,5396,0,0.0
1329,5404,0,0.0
1330,5405,0,0.0
1331,5412,0,0.0
1332,5414,0,0.0
1333,5417,0,0.0
1334,5425,0,0.0
1335,5429,1,0.0
1336,5437,0,0.0
1337,5439,0,0.0
1338,5441,0,0.0
1339,5444,0,0.0
1340,5450,0,0.0
1341,5455,0,0.0
1342,5456,0,0.0
1343,5457,0,0.0
1344,5463,0,0.0
1345,5472,0,0.0
1346,5473,0,0.0
1347,5477,0,0.0
1348,5491,0,0.0
1349,5500,0,0.0
1350,5507,0,0.0
1351,5512,0,0.0
1352,5514,0,0.0
1353,5517,0,0.0
1354,5522,0,0.0
1355,5523,0,0.0
1356,5529,0,0.0
1357,5540,0,0.0
1358,5544,0,0.0
1359,5549,0,0.0
1360,5562,0,0.0
1361,5563,0,0.0
1362,5565,0,0.0
1363,5566,0,0.0
1364,5567,0,0.0
1365,5569,0,0.0
1366,5571,0,0.0
1367,5583,0,0.0
1368,5589,0,0.0
1369,5592,0,0.0
1370,5597,0,0.0
1371,5610,0,0.0
1372,5614,0,0.0
1373,5616,0,0.0
1374,5621,0,0.0
1375,5624,0,0.0
1376,5633,0,0.0
1377,5642,0,0.0
1378,5643,0,0.0
1379,5643,0,0.0
1380,5652,0,0.0
1381,5667,0,0.0
1382,5680,0,0.0
1383,5681,0,0.0
1384,5685,0,0.0
1385,5686,0,0.0
1386,5689,0,0.0
1387,5690,0,1.0
1388,5696,0,0.0
1389,5700,0,0.0
1390,5703,0,0.0
1391,5704,0,0.0
1392,5705,0,0.0
1393,5706,0,0.0
1394,5711,0,0.0
1395,5712,0,0.0
1396,5722,0,0.0
1397,5723,0,0.0
1398,5726,0,0.0
1399,5729,0,0.0
1400,5733,0,0.0
1401,5735,0,0.0
1402,5750,0,0.0
1403,5754,0,0.0
1404,5756,1,0.0
1405,5761,0,0.0
1406,5762,0,0.0
1407,5763,0,0.0
1408,5765,0,0.0
1409,5766,0,0.0
1410,5767,0,0.0
1411,5787,0,0.0
1412,5790,0,0.0
1413,5792,0,0.0
1414,5801,0,0.0
1415,5804,0,0.0
1416,5807,0,0.0
1417,5813,0,0.0
1418,5817,0,0.0
1419,5827,0,0.0
1420,5830,0,0.0
1421,5831,0,0.0
1422,5836,0,0.0
1423,5844,0,0.0
1424,5847,0,0.0
1425,5849,0,0.0
1426,5853,0,0.0
1427,5857,0,0.0
1428,5859,0,0.0
1429,5863,0,0.0
1430,5867,0,0.0
1431,5871,1,0.0
1432,5882,0,0.0
1433,5895,0,0.0
1434,5899,0,0.0
1435,5903,0,0.0
1436,5905,0,0.0
1437,5907,0,0.0
1438,5915,0,0.0
1439,5916,0,0.0
1440,5917,0,0.0
1441,5921,0,0.0
1442,5925,0,0.0
1443,5926,0,0.0
1444,5927,0,0.0
1445,5931,0,0.0
1446,5947,1,0.0
1447,5949,0,0.0
1448,5950,0,0.0
1449,5956,0,0.0
1450,5971,0,0.0
1451,5986,0,0.0
1452,6000,0,0.0
1453,6001,0,0.0
1454,6002,0,0.0
1455,6006,0,0.0
1456,6015,0,0.0
1457,6017,0,0.0
1458,6020,0,0.0
1459,6036,0,0.0
1460,6043,0,0.0
1461,6045,0,0.0
1462,6050,0,0.0
1463,6052,0,0.0
1464,6054,0,0.0
1465,6057,0,0.0
1466,6060,0,0.0
1467,6065,0,0.0
1468,6066,0,0.0
1469,6071,0,0.0
1470,6074,0,0.0
1471,6081,0,0.0
1472,6086,0,0.0
1473,6090,0,0.0
1474,6091,0,0.0
1475,6095,0,0.0
1476,6096,0,0.0
1477,6109,0,0.0
1478,6111,0,0.0
1479,6113,0,0.0
1480,6132,0,0.0
1481,6133,0,0.0
1482,6136,0,0.0
1483,6142,0,0.0
1484,6145,0,0.0
1485,6150,0,0.0
1486,6153,0,0.0
1487,6159,1,0.0
1488,6160,0,0.0
1489,6162,0,0.0
1490,6164,0,0.0
1491,6167,0,0.0
1492,6169,0,1.0
1493,6171,0,0.0
1494,6176,0,0.0
1495,6179,0,0.0
1496,6180,0,0.0
1497,6187,0,0.0
1498,6190,0,0.0
1499,6191,0,0.0
1500,6192,0,0.0
1501,6201,0,0.0
1502,6203,0,0.0
1503,6204,0,0.0
1504,6211,0,0.0
1505,6222,0,0.0
1506,6224,0,0.0
1507,6231,0,0.0
1508,6232,0,0.0
1509,6233,0,0.0
1510,6254,0,0.0
1511,6255,0,0.0
1512,6279,0,0.0
1513,6284,0,0.0
1514,6285,0,0.0
1515,6286,0,0.0
1516,6290,0,0.0
1517,6291,0,0.0
1518,6299,0,0.0
1519,6301,0,0.0
1520,6304,0,0.0
1521,6307,0,0.0
1522,6310,0,0.0
1523,6312,0,0.0
1524,6313,0,0.0
1525,6314,0,0.0
1526,6327,0,1.0
1527,6327,0,1.0
1528,6329,0,1.0
1529,6334,0,0.0
1530,6337,0,0.0
1531,6343,0,0.0
1532,6344,0,0.0
1533,6347,0,0.0
1534,6349,0,0.0
1535,6353,0,0.0
1536,6367,0,0.0
1537,6374,0,0.0
1538,6376,0,0.0
1539,6380,0,0.0
1540,6382,0,0.0
1541,6383,0,0.0
1542,6391,0,0.0
1543,6396,0,0.0
1544,6403,0,0.0
1545,6405,0,0.0
1546,6407,0,0.0
1547,6421,0,0.0
1548,6425,0,0.0
1549,6431,0,0.0
1550,6434,0,0.0
1551,6439,0,0.0
1552,6447,0,0.0
1553,6463,0,0.0
1554,6469,0,0.0
1555,6473,0,0.0
1556,6476,0,0.0
1557,6480,1,0.0
1558,6484,0,0.0
1559,6487,0,0.0
1560,6489,0,0.0
1561,6492,0,0.0
1562,6492,0,0.0
1563,6497,0,0.0
1564,6499,0,0.0
1565,6501,0,0.0
1566,6510,0,0.0
1567,6512,0,0.0
1568,6515,0,0.0
1569,6519,0,0.0
1570,6520,0,0.0
1571,6524,0,0.0
1572,6534,0,0.0
1573,6540,0,0.0
1574,6555,0,0.0
1575,6556,0,0.0
1576,6562,0,0.0
1577,6565,0,0.0
1578,6566,0,0.0
1579,6567,0,0.0
1580,6570,0,0.0
1581,6576,0,0.0
1582,6582,0,0.0
1583,6583,0,0.0
1584,6590,0,0.0
1585,6594,0,0.0
1586,6601,0,0.0
1587,6602,0,0.0
1588,6603,0,0.0
1589,6604,0,0.0
1590,6606,0,0.0
1591,6607,0,0.0
1592,6613,0,0.0
1593,6614,0,0.0
1594,6615,0,0.0
1595,6631,0,0.0
1596,6633,0,0.0
1597,6637,0,0.0
1598,6646,0,0.0
1599,6650,0,0.0
1600,6651,0,0.0
1601,6653,0,0.0
1602,6654,0,0.0
1603,6659,0,0.0
1604,6662,0,0.0
1605,6675,0,0.0
1606,6677,0,0.0
1607,6681,0,0.0
1608,6686,0,0.0
1609,6687,0,0.0
1610,6687,0,0.0
1611,6689,0,0.0
1612,6692,0,0.0
1613,6695,0,0.0
1614,6696,0,0.0
1615,6700,0,0.0
1616,6702,0,0.0
1617,6710,0,0.0
1618,6711,0,0.0
1619,6717,0,0.0
1620,6720,0,0.0
1621,6722,0,0.0
1622,6724,0,0.0
1623,6727,0,0.0
1624,6729,0,0.0
1625,6740,0,0.0
1626,6741,0,0.0
1627,6743,0,0.0
1628,6751,0,0.0
1629,6756,0,0.0
1630,6757,0,0.0
1631,6762,0,0.0
1632,6771,0,0.0
1633,6775,0,0.0
1634,6780,0,0.0
1635,6785,0,0.0
1636,6790,0,0.0
1637,6801,1,0.0
1638,6802,0,0.0
1639,6805,0,0.0
1640,6809,0,0.0
1641,6819,0,0.0
1642,6832,0,0.0
1643,6839,0,0.0
1644,6840,0,0.0
1645,6847,0,0.0
1646,6849,0,0.0
1647,6850,0,0.0
1648,6859,0,0.0
1649,6864,0,0.0
1650,6866,0,0.0
1651,6867,0,0.0
1652,6873,0,0.0
1653,6875,0,0.0
1654,6876,0,0.0
1655,6880,0,0.0
1656,6885,0,0.0
1657,6892,0,0.0
1658,6895,0,0.0
1659,6897,0,0.0
1660,6899,0,0.0
1661,6901,0,0.0
1662,6902,0,0.0
1663,6906,0,0.0
1664,6909,0,0.0
1665,6919,0,0.0
1666,6920,0,0.0
1667,6922,0,0.0
1668,6927,0,0.0
1669,6933,0,0.0
1670,6935,0,0.0
1671,6937,0,0.0
1672,6939,0,0.0
1673,6944,0,0.0
1674,6956,0,0.0
1675,6961,0,0.0
1676,6964,0,0.0
1677,6971,0,0.0
1678,6974,0,0.0
1679,6977,0,0.0
1680,6979,0,0.0
1681,6985,0,0.0
1682,6990,0,0.0
1683,6992,0,0.0
1684,6993,0,0.0
1685,6997,0,0.0
1686,7006,0,0.0
1687,7007,0,0.0
1688,7009,0,0.0
1689,7011,0,0.0
1690,7013,0,0.0
1691,7014,0,0.0
1692,7015,0,0.0
1693,7021,0,0.0
1694,7024,0,0.0
1695,7031,0,0.0
1696,7032,0,0.0
1697,7033,0,0.0
1698,7042,0,0.0
1699,7044,0,0.0
1700,7046,0,0.0
1701,7061,0,0.0
1702,7066,0,0.0
1703,7067,0,0.0
1704,7071,0,0.0
1705,7072,0,0.0
1706,7075,0,1.0
1707,7077,0,0.0
1708,7085,0,0.0
1709,7097,0,0.0
1710,7099,0,0.0
1711,7114,0,0.0
1712,7116,0,0.0
1713,7121,1,0.0
1714,7124,0,0.0
1715,7125,0,0.0
1716,7126,0,0.0
1717,7127,0,0.0
1718,7136,0,0.0
1719,7142,0,0.0
1720,7151,0,0.0
1721,7156,0,0.0
1722,7173,0,0.0
1723,7181,0,0.0
1724,7187,0,0.0
1725,7191,0,0.0
1726,7193,0,0.0
1727,7195,0,0.0
1728,7203,0,0.0
1729,7204,0,0.0
1730,7207,0,0.0
1731,7213,0,0.0
1732,7214,0,0.0
1733,7222,0,0.0
1734,7223,0,0.0
1735,7224,0,0.0
1736,7232,0,0.0
1737,7237,0,0.0
1738,7239,0,0.0
1739,7240,0,0.0
1740,7242,0,0.0
1741,7247,0,0.0
1742,7254,0,0.0
1743,7255,0,0.0
1744,7256,0,0.0
1745,7257,0,0.0
1746,7264,0,0.0
1747,7277,0,0.0
1748,7279,0,0.0
1749,7280,0,0.0
1750,7289,0,0.0
1751,7293,0,1.0
1752,7297,0,0.0
1753,7300,0,0.0
1754,7303,0,0.0
1755,7309,0,0.0
1756,7317,0,0.0
1757,7319,0,0.0
1758,7320,0,0.0
1759,7324,0,0.0
1760,7325,0,0.0
1761,7329,0,0.0
1762,7335,0,0.0
1763,7337,0,0.0
1764,7347,0,0.0
1765,7352,0,0.0
1766,7360,0,1.0
1767,7364,0,0.0
1768,7367,0,0.0
1769,7372,0,0.0
1770,7374,0,0.0
1771,7377,0,0.0
1772,7382,0,0.0
1773,7386,0,0.0
1774,7389,0,0.0
1775,7397,0,0.0
1776,7400,0,0.0
1777,7403,0,0.0
1778,7409,0,0.0
1779,7412,0,0.0
1780,7416,0,0.0
1781,7419,0,0.0
1782,7424,0,0.0
1783,7427,0,0.0
1784,7429,0,0.0
1785,7435,0,0.0
1786,7440,0,0.0
1787,7444,1,0.0
1788,7446,0,0.0
1789,7454,0,0.0
1790,7456,0,0.0
1791,7476,0,0.0
1792,7477,0,0.0
1793,7482,0,0.0
1794,7486,0,0.0
1795,7490,0,0.0
1796,7491,0,0.0
1797,7502,0,0.0
1798,7507,0,0.0
1799,7509,0,0.0
1800,7510,0,0.0
1801,7512,0,0.0
1802,7513,0,0.0
1803,7514,0,0.0
1804,7517,0,0.0
1805,7524,0,0.0
1806,7531,0,0.0
1807,7537,0,0.0
1808,7540,0,0.0
1809,7542,0,0.0
1810,7543,0,0.0
1811,7546,0,0.0
1812,7554,0,0.0
1813,7559,0,0.0
1814,7566,0,0.0
1815,7567,0,0.0
1816,7573,0,0.0
1817,7576,0,0.0
1818,7581,0,0.0
1819,7586,0,0.0
1820,7587,0,0.0
1821,7591,0,0.0
1822,7592,0,0.0
1823,7595,0,0.0
1824,7596,0,0.0
1825,7599,0,0.0
1826,7609,0,0.0
1827,7612,0,0.0
1828,7616,0,0.0
1829,7621,0,0.0
1830,7630,0,0.0
1831,7632,0,0.0
1832,7634,0,0.0
1833,7636,0,0.0
1834,7643,0,0.0
1835,7652,0,0.0
1836,7653,0,0.0
1837,7657,0,0.0
1838,7661,0,0.0
1839,7662,0,0.0
1840,7663,0,0.0
1841,7666,0,0.0
1842,7671,0,0.0
1843,7675,0,0.0
1844,7679,0,0.0
1845,7690,0,0.0
1846,7691,0,0.0
1847,7692,0,0.0
1848,7695,0,0.0
1849,7697,1,0.0
1850,7707,0,0.0
1851,7715,0,0.0
1852,7719,0,0.0
1853,7724,1,0.0
1854,7726,0,0.0
1855,7730,0,0.0
1856,7733,0,0.0
1857,7737,0,0.0
1858,7740,0,0.0
1859,7744,0,0.0
1860,7746,0,0.0
1861,7747,0,0.0
1862,7752,0,0.0
1863,7753,0,0.0
1864,7772,0,0.0
1865,7776,0,0.0
1866,7777,0,0.0
1867,7781,0,0.0
1868,7784,0,0.0
1869,7793,0,0.0
1870,7794,0,0.0
1871,7796,0,0.0
1872,7797,0,0.0
1873,7800,0,0.0
1874,7803,0,0.0
1875,7805,0,0.0
1876,7812,0,0.0
1877,7819,0,0.0
1878,7827,0,0.0
1879,7831,0,0.0
1880,7833,0,0.0
1881,7834,0,0.0
1882,7837,0,0.0
1883,7845,0,0.0
1884,7847,0,0.0
1885,7849,0,0.0
1886,7850,0,0.0
1887,7862,0,0.0
1888,7872,0,0.0
1889,7874,0,0.0
1890,7880,0,0.0
1891,7882,0,0.0
1892,7883,0,0.0
1893,7885,0,0.0
1894,7891,0,0.0
1895,7892,0,0.0
1896,7892,0,0.0
1897,7894,0,0.0
1898,7899,0,0.0
1899,7900,0,0.0
1900,7902,0,0.0
1901,7904,0,0.0
1902,7907,0,0.0
1903,7909,0,0.0
1904,7910,0,0.0
1905,7912,0,0.0
1906,7913,0,0.0
1907,7915,0,0.0
1908,7920,0,0.0
1909,7925,0,0.0
1910,7932,0,0.0
1911,7936,0,0.0
1912,7937,0,0.0
1913,7939,0,0.0
1914,7940,0,0.0
1915,7941,0,0.0
1916,7944,0,0.0
1917,7947,0,0.0
1918,7951,0,0.0
1919,7954,0,0.0
1920,7956,0,0.0
1921,7960,0,0.0
1922,7962,0,0.0
1923,7969,0,0.0
1924,7970,0,1.0
1925,7971,0,0.0
1926,7985,0,0.0
1927,8000,0,0.0
1928,8004,0,0.0
1929,8007,0,0.0
1930,8014,0,0.0
1931,8016,0,0.0
1932,8019,0,0.0
1933,8023,0,0.0
1934,8026,0,0.0
1935,8030,0,0.0
1936,8033,0,0.0
1937,8037,0,0.0
1938,8039,0,0.0
1939,8044,0,0.0
1940,8049,0,0.0
1941,8050,0,0.0
1942,8053,0,0.0
1943,8075,0,0.0
1944,8079,0,0.0
1945,8080,0,0.0
1946,8084,0,0.0
1947,8086,0,0.0
1948,8087,0,0.0
1949,8095,0,1.0
1950,8100,0,0.0
1951,8101,0,0.0
1952,8103,0,0.0
1953,8105,0,0.0
1954,8107,0,0.0
1955,8109,0,1.0
1956,8111,0,0.0
1957,8112,0,0.0
1958,8113,0,1.0
1959,8117,0,0.0
1960,8126,0,0.0
1961,8133,0,0.0
1962,8136,0,0.0
1963,8137,0,0.0
1964,8140,0,0.0
1965,8142,0,0.0
1966,8145,0,0.0
1967,8149,0,0.0
1968,8151,0,0.0
1969,8156,0,0.0
1970,8159,0,0.0
1971,8165,0,0.0
1972,8174,0,0.0
1973,8175,0,0.0
1974,8177,0,0.0
1975,8179,1,0.0
1976,8181,0,0.0
1977,8186,0,0.0
1978,8189,0,0.0
1979,8190,0,0.0
1980,8191,0,0.0
1981,8196,0,0.0
1982,8199,0,0.0
1983,8200,0,0.0
1984,8201,0,0.0
1985,8203,0,0.0
1986,8207,0,0.0
1987,8213,0,0.0
1988,8216,0,0.0
1989,8219,0,0.0
1990,8222,0,0.0
1991,8223,0,0.0
1992,8225,0,0.0
1993,8232,0,0.0
1994,8234,0,0.0
1995,8236,0,1.0
1996,8242,0,0.0
1997,8253,0,0.0
1998,8254,0,0.0
1999,8262,0,0.0
2000,8272,0,0.0
2001,8273,0,0.0
2002,8276,0,0.0
2003,8277,0,0.0
2004,8284,0,0.0
2005,8285,0,0.0
2006,8289,0,0.0
2007,8292,0,0.0
2008,8293,0,0.0
2009,8295,0,0.0
2010,8297,0,0.0
2011,8300,0,0.0
2012,8301,0,0.0
2013,8314,0,0.0
2014,8315,0,0.0
2015,8317,0,0.0
2016,8321,0,0.0
2017,8323,0,0.0
2018,8331,0,0.0
2019,8333,0,0.0
2020,8337,0,0.0
2021,8365,0,0.0
2022,8366,0,0.0
2023,8371,0,0.0
2024,8375,0,0.0
2025,8377,0,0.0
2026,8383,0,0.0
2027,8386,0,0.0
2028,8392,0,0.0
2029,8396,0,0.0
2030,8397,0,0.0
2031,8401,0,0.0
2032,8404,0,1.0
2033,8421,0,0.0
2034,8423,0,0.0
2035,8425,0,0.0
2036,8427,0,0.0
2037,8431,0,0.0
2038,8434,0,0.0
2039,8441,0,0.0
2040,8446,0,0.0
2041,8451,0,0.0
2042,8452,0,0.0
2043,8456,0,0.0
2044,8457,0,0.0
2045,8460,0,0.0
2046,8461,0,0.0
2047,8463,0,0.0
2048,8464,0,0.0
2049,8466,0,0.0
2050,8467,0,0.0
2051,8471,0,0.0
2052,8481,0,0.0
2053,8485,0,0.0
2054,8489,0,0.0
2055,8490,0,0.0
2056,8495,0,0.0
2057,8500,0,0.0
2058,8502,0,0.0
2059,8503,0,0.0
2060,8505,0,0.0
2061,8507,0,0.0
2062,8512,0,0.0
2063,8515,0,0.0
2064,8517,0,0.0
2065,8520,0,0.0
2066,8522,0,0.0
2067,8523,0,0.0
2068,8524,0,0.0
2069,8537,0,0.0
2070,8540,0,0.0
2071,8546,0,0.0
2072,8550,0,0.0
2073,8552,0,0.0
2074,8553,0,0.0
2075,8555,0,0.0
2076,8566,0,0.0
2077,8567,0,0.0
2078,8569,0,0.0
2079,8570,0,0.0
2080,8571,0,0.0
2081,8572,0,0.0
2082,8573,0,0.0
2083,8577,0,0.0
2084,8584,0,0.0
2085,8587,0,0.0
2086,8592,0,0.0
2087,8600,0,0.0
2088,8604,0,0.0
2089,8606,0,1.0
2090,8611,0,0.0
2091,8612,0,0.0
2092,8614,0,0.0
2093,8617,0,0.0
2094,8631,0,0.0
2095,8636,0,0.0
2096,8640,0,0.0
2097,8645,0,0.0
2098,8647,0,0.0
2099,8655,0,0.0
2100,8660,0,0.0
2101,8662,0,0.0
2102,8665,0,0.0
2103,8666,0,0.0
2104,8669,0,0.0
2105,8670,0,0.0
2106,8671,0,0.0
2107,8673,0,0.0
2108,8674,0,0.0
2109,8676,0,0.0
2110,8695,0,0.0
2111,8696,0,1.0
2112,8701,0,0.0
2113,8702,0,0.0
2114,8704,0,0.0
2115,8717,0,0.0
2116,8721,0,0.0
2117,8724,0,0.0
2118,8726,0,0.0
2119,8727,0,0.0
2120,8732,0,0.0
2121,8745,0,0.0
2122,8747,0,0.0
2123,8749,0,0.0
2124,8752,1,0.0
2125,8753,0,0.0
2126,8754,0,0.0
2127,8756,0,0.0
2128,8757,0,0.0
2129,8760,0,0.0
2130,8769,0,0.0
2131,8775,0,0.0
2132,8780,0,0.0
2133,8783,0,0.0
2134,8789,0,0.0
2135,8795,0,0.0
2136,8796,0,0.0
2137,8799,0,0.0
2138,8804,0,0.0
2139,8805,0,0.0
2140,8810,0,0.0
2141,8812,0,0.0
2142,8813,0,0.0
2143,8814,0,0.0
2144,8815,0,0.0
2145,8816,0,0.0
2146,8830,0,0.0
2147,8833,0,0.0
2148,8840,0,0.0
2149,8842,0,0.0
2150,8843,0,0.0
2151,8845,0,0.0
2152,8849,0,0.0
2153,8850,0,0.0
2154,8852,0,0.0
2155,8854,0,0.0
2156,8864,0,0.0
2157,8871,0,0.0
2158,8884,0,0.0
2159,8887,0,0.0
2160,8896,0,1.0
2161,8897,0,0.0
2162,8907,0,0.0
2163,8910,0,0.0
2164,8916,0,0.0
2165,8917,0,0.0
2166,8919,0,0.0
2167,8920,0,0.0
2168,8927,0,0.0
2169,8932,0,0.0
2170,8933,0,0.0
2171,8934,0,1.0
2172,8936,0,0.0
2173,8941,0,0.0
2174,8945,0,0.0
2175,8946,0,0.0
2176,8947,0,0.0
2177,8953,0,0.0
2178,8961,0,0.0
2179,8963,1,0.0
2180,8965,0,0.0
2181,8972,0,0.0
2182,8979,0,0.0
2183,8981,0,0.0
2184,8983,0,0.0
2185,8985,0,0.0
2186,8986,0,0.0
2187,8991,0,0.0
2188,8992,0,0.0
2189,8993,0,0.0
2190,8996,0,0.0
2191,8999,0,0.0
2192,9000,0,0.0
2193,9003,0,0.0
2194,9005,0,0.0
2195,9006,0,0.0
2196,9009,0,0.0
2197,9015,0,0.0
2198,9016,0,0.0
2199,9030,0,0.0
2200,9032,0,0.0
2201,9035,0,0.0
2202,9039,0,0.0
2203,9050,0,0.0
2204,9051,0,0.0
2205,9055,0,0.0
2206,9056,0,0.0
2207,9060,0,1.0
2208,9061,0,0.0
2209,9064,0,0.0
2210,9069,0,0.0
2211,9070,0,0.0
2212,9076,0,0.0
2213,9077,0,0.0
2214,9080,0,0.0
2215,9081,0,0.0
2216,9086,0,0.0
2217,9092,0,0.0
2218,9096,0,0.0
2219,9102,0,0.0
2220,9105,0,0.0
2221,9106,0,0.0
2222,9107,0,0.0
2223,9111,0,0.0
2224,9112,0,0.0
2225,9117,0,0.0
2226,9123,0,0.0
2227,9125,0,0.0
2228,9131,0,0.0
2229,9132,0,0.0
2230,9141,0,0.0
2231,9143,0,0.0
2232,9147,0,0.0
2233,9149,0,0.0
2234,9151,0,0.0
2235,9155,0,0.0
2236,9159,0,0.0
2237,9160,0,0.0
2238,9169,0,0.0
2239,9170,0,0.0
2240,9172,0,0.0
2241,9189,0,1.0
2242,9192,0,0.0
2243,9193,0,0.0
2244,9194,0,0.0
2245,9197,0,0.0
2246,9205,0,0.0
2247,9210,0,0.0
2248,9220,0,0.0
2249,9221,0,0.0
2250,9223,0,0.0
2251,9225,0,0.0
2252,9227,0,0.0
2253,9233,0,0.0
2254,9235,0,0.0
2255,9246,0,0.0
2256,9251,0,0.0
2257,9252,0,0.0
2258,9253,0,0.0
2259,9254,0,0.0
2260,9257,0,0.0
2261,9262,0,0.0
2262,9266,0,0.0
2263,9267,0,0.0
2264,9273,0,0.0
2265,9280,0,0.0
2266,9282,0,0.0
2267,9290,0,0.0
2268,9301,0,0.0
2269,9303,0,0.0
2270,9304,0,0.0
2271,9307,0,0.0
2272,9319,0,0.0
2273,9320,0,0.0
2274,9323,1,0.0
2275,9332,0,0.0
2276,9333,0,0.0
2277,9344,0,0.0
2278,9345,0,0.0
2279,9347,0,0.0
2280,9352,0,0.0
2281,9354,0,0.0
2282,9359,0,0.0
2283,9360,0,0.0
2284,9362,0,0.0
2285,9364,0,0.0
2286,9365,0,0.0
2287,9389,0,0.0
2288,9390,0,0.0
2289,9392,0,0.0
2290,9393,0,0.0
2291,9394,0,0.0
2292,9395,0,0.0
2293,9397,0,0.0
2294,9405,0,0.0
2295,9407,0,0.0
2296,9412,0,0.0
2297,9414,0,0.0
2298,9415,0,0.0
2299,9419,0,0.0
2300,9421,0,0.0
2301,9424,0,0.0
2302,9426,0,0.0
2303,9431,0,0.0
2304,9432,0,0.0
2305,9435,0,0.0
2306,9441,1,0.0
2307,9442,0,0.0
2308,9446,0,0.0
2309,9454,0,0.0
2310,9456,0,0.0
2311,9459,0,0.0
2312,9463,0,0.0
2313,9465,0,0.0
2314,9466,0,0.0
2315,9469,0,0.0
2316,9470,0,0.0
2317,9472,0,0.0
2318,9484,0,0.0
2319,9487,0,0.0
2320,9489,0,0.0
2321,9490,0,0.0
2322,9491,0,0.0
2323,9494,0,0.0
2324,9495,0,0.0
2325,9496,0,0.0
2326,9497,0,0.0
2327,9499,0,0.0
2328,9505,0,0.0
2329,9506,0,0.0
2330,9507,0,0.0
2331,9511,0,0.0
2332,9513,0,0.0
2333,9516,0,0.0
2334,9522,0,0.0
2335,9540,0,0.0
2336,9543,0,0.0
2337,9549,0,0.0
2338,9551,0,0.0
2339,9554,0,0.0
2340,9556,0,0.0
2341,9569,0,0.0
2342,9571,0,0.0
2343,9573,0,0.0
2344,9580,0,0.0
2345,9581,0,0.0
2346,9586,0,0.0
2347,9591,0,0.0
2348,9594,0,0.0
2349,9596,0,0.0
2350,9597,0,0.0
2351,9599,0,0.0
2352,9601,0,0.0
2353,9602,0,0.0
2354,9603,0,0.0
2355,9611,0,0.0
2356,9614,0,0.0
2357,9616,0,0.0
2358,9617,0,0.0
2359,9620,0,0.0
2360,9621,0,0.0
2361,9626,0,0.0
2362,9627,0,0.0
2363,9629,0,0.0
2364,9636,0,0.0
2365,9637,0,0.0
2366,9641,0,0.0
2367,9646,0,0.0
2368,9647,0,0.0
2369,9654,0,0.0
2370,9662,0,0.0
2371,9665,0,0.0
2372,9671,0,0.0
2373,9673,0,0.0
2374,9674,0,0.0
2375,9675,0,0.0
2376,9685,0,0.0
2377,9686,0,0.0
2378,9690,0,0.0
2379,9691,0,0.0
2380,9695,0,0.0
2381,9697,0,0.0
2382,9702,0,0.0
2383,9704,0,0.0
2384,9706,0,1.0
2385,9709,0,0.0
2386,9714,0,0.0
2387,9722,0,0.0
2388,9725,0,0.0
2389,9739,0,0.0
2390,9742,0,0.0
2391,9743,0,0.0
2392,9745,0,0.0
2393,9754,0,0.0
2394,9755,0,0.0
2395,9756,0,0.0
2396,9757,0,0.0
2397,9761,0,0.0
2398,9763,0,0.0
2399,9766,0,0.0
2400,9769,0,0.0
2401,9774,0,0.0
2402,9786,0,0.0
2403,9795,0,0.0
2404,9805,0,0.0
2405,9816,0,0.0
2406,9822,0,0.0
2407,9824,0,0.0
2408,9825,0,0.0
2409,9826,0,0.0
2410,9832,0,0.0
2411,9839,0,0.0
2412,9842,0,0.0
2413,9845,0,0.0
2414,9856,0,0.0
2415,9863,0,0.0
2416,9864,0,0.0
2417,9866,0,0.0
2418,9871,0,1.0
2419,9875,0,0.0
2420,9884,0,0.0
2421,9890,0,0.0
2422,9893,0,0.0
2423,9903,0,0.0
2424,9906,0,0.0
2425,9907,0,0.0
2426,9911,0,0.0
2427,9916,0,0.0
2428,9919,0,0.0
2429,9933,0,0.0
2430,9935,0,0.0
2431,9943,0,0.0
