,id,medical_products,medical_products_prediction
1267,5144,0,0.0
1268,5147,0,0.0
1269,5149,0,0.0
1270,5150,0,0.0
1271,5153,0,0.0
1272,5154,0,0.0
1273,5156,0,0.0
1274,5161,0,0.0
1275,5162,0,0.0
1276,5164,0,0.0
1277,5166,0,0.0
1278,5171,0,0.0
1279,5172,0,0.0
1280,5173,0,0.0
1281,5174,0,0.0
1282,5176,0,0.0
1283,5179,0,0.0
1284,5181,0,0.0
1285,5187,0,0.0
1286,5190,0,0.0
1287,5193,0,0.0
1288,5196,0,0.0
1289,5197,0,0.0
1290,5203,0,0.0
1291,5204,0,0.0
1292,5205,0,0.0
1293,5213,0,0.0
1294,5217,0,0.0
1295,5221,0,0.0
1296,5226,0,0.0
1297,5233,0,0.0
1298,5234,0,0.0
1299,5235,0,0.0
1300,5236,1,1.0
1301,5244,0,0.0
1302,5247,0,0.0
1303,5252,0,0.0
1304,5257,0,0.0
1305,5259,0,0.0
1306,5262,0,1.0
1307,5267,0,0.0
1308,5269,0,1.0
1309,5271,0,0.0
1310,5273,0,0.0
1311,5277,0,0.0
1312,5280,0,0.0
1313,5281,0,0.0
1314,5282,0,0.0
1315,5283,0,0.0
1316,5286,0,0.0
1317,5293,0,0.0
1318,5294,0,0.0
1319,5305,0,0.0
1320,5312,0,0.0
1321,5316,0,0.0
1322,5320,0,0.0
1323,5325,0,0.0
1324,5330,0,0.0
1325,5331,0,0.0
1326,5335,0,0.0
1327,5337,0,0.0
1328,5343,0,0.0
1329,5346,0,0.0
1330,5350,0,0.0
1331,5354,0,0.0
1332,5355,0,0.0
1333,5364,0,0.0
1334,5365,0,0.0
1335,5367,0,0.0
1336,5371,0,0.0
1337,5375,0,0.0
1338,5380,0,0.0
1339,5397,0,0.0
1340,5401,0,0.0
1341,5404,0,0.0
1342,5417,0,0.0
1343,5424,0,0.0
1344,5425,0,0.0
1345,5436,0,0.0
1346,5437,0,0.0
1347,5440,0,0.0
1348,5441,0,0.0
1349,5450,0,0.0
1350,5451,0,0.0
1351,5463,0,0.0
1352,5465,0,0.0
1353,5471,0,0.0
1354,5472,0,0.0
1355,5473,0,0.0
1356,5476,0,0.0
1357,5483,0,0.0
1358,5490,0,0.0
1359,5497,0,0.0
1360,5499,0,0.0
1361,5503,0,0.0
1362,5506,0,0.0
1363,5509,0,0.0
1364,5513,0,0.0
1365,5515,0,0.0
1366,5517,0,0.0
1367,5521,0,0.0
1368,5527,0,0.0
1369,5529,0,0.0
1370,5532,0,0.0
1371,5536,0,0.0
1372,5539,0,0.0
1373,5545,0,0.0
1374,5552,0,0.0
1375,5563,0,0.0
1376,5570,0,0.0
1377,5573,0,0.0
1378,5576,0,0.0
1379,5579,0,0.0
1380,5582,0,0.0
1381,5584,0,0.0
1382,5585,0,0.0
1383,5586,0,0.0
1384,5587,0,0.0
1385,5590,0,0.0
1386,5593,0,0.0
1387,5594,0,0.0
1388,5601,1,0.0
1389,5607,0,0.0
1390,5609,0,0.0
1391,5613,0,0.0
1392,5621,0,0.0
1393,5625,0,0.0
1394,5627,0,0.0
1395,5634,0,0.0
1396,5635,0,0.0
1397,5636,0,0.0
1398,5637,0,0.0
1399,5641,0,0.0
1400,5642,0,0.0
1401,5647,0,0.0
1402,5652,0,0.0
1403,5654,0,0.0
1404,5659,0,0.0
1405,5661,0,0.0
1406,5663,0,0.0
1407,5666,0,0.0
1408,5672,0,0.0
1409,5691,0,0.0
1410,5692,0,0.0
1411,5693,1,0.0
1412,5697,0,0.0
1413,5709,0,0.0
1414,5715,0,0.0
1415,5717,0,0.0
1416,5722,0,0.0
1417,5723,0,0.0
1418,5724,0,0.0
1419,5732,0,0.0
1420,5733,0,0.0
1421,5734,0,0.0
1422,5736,0,0.0
1423,5741,0,0.0
1424,5759,0,0.0
1425,5765,0,0.0
1426,5766,0,0.0
1427,5769,0,0.0
1428,5776,0,0.0
1429,5780,0,0.0
1430,5786,0,0.0
1431,5790,0,0.0
1432,5795,0,0.0
1433,5807,0,0.0
1434,5815,0,0.0
1435,5816,0,0.0
1436,5821,0,0.0
1437,5822,0,0.0
1438,5832,0,0.0
1439,5840,0,0.0
1440,5843,0,0.0
1441,5849,0,0.0
1442,5850,0,0.0
1443,5856,0,0.0
1444,5860,0,0.0
1445,5861,0,0.0
1446,5862,0,0.0
1447,5863,0,0.0
1448,5864,0,0.0
1449,5867,0,0.0
1450,5875,0,0.0
1451,5876,0,0.0
1452,5883,0,0.0
1453,5886,0,0.0
1454,5889,0,0.0
1455,5894,0,0.0
1456,5901,0,0.0
1457,5903,0,0.0
1458,5905,0,0.0
1459,5906,0,0.0
1460,5907,0,0.0
1461,5911,0,0.0
1462,5916,0,0.0
1463,5919,0,0.0
1464,5922,0,0.0
1465,5925,0,0.0
1466,5926,0,0.0
1467,5929,0,0.0
1468,5933,1,1.0
1469,5935,0,0.0
1470,5941,0,0.0
1471,5949,0,0.0
1472,5951,0,0.0
1473,5952,0,0.0
1474,5955,0,0.0
1475,5956,0,0.0
1476,5957,0,0.0
1477,5961,0,0.0
1478,5962,0,0.0
1479,5971,0,0.0
1480,5975,0,0.0
1481,5976,0,0.0
1482,5990,0,0.0
1483,5994,0,0.0
1484,6000,0,0.0
1485,6004,0,0.0
1486,6005,0,0.0
1487,6011,0,1.0
1488,6013,0,0.0
1489,6014,0,0.0
1490,6020,0,0.0
1491,6021,0,0.0
1492,6027,0,0.0
1493,6030,0,0.0
1494,6031,0,0.0
1495,6032,0,0.0
1496,6034,0,1.0
1497,6043,0,0.0
1498,6054,0,0.0
1499,6059,0,0.0
1500,6060,0,0.0
1501,6066,0,0.0
1502,6072,0,0.0
1503,6073,0,0.0
1504,6074,0,0.0
1505,6075,0,0.0
1506,6077,0,0.0
1507,6082,0,0.0
1508,6085,0,0.0
1509,6087,0,0.0
1510,6092,0,0.0
1511,6094,0,0.0
1512,6103,0,0.0
1513,6104,0,0.0
1514,6113,0,0.0
1515,6119,0,0.0
1516,6120,0,0.0
1517,6125,0,0.0
1518,6126,0,0.0
1519,6131,0,0.0
1520,6139,0,0.0
1521,6144,0,0.0
1522,6155,0,0.0
1523,6160,0,0.0
1524,6163,0,0.0
1525,6164,0,0.0
1526,6174,0,0.0
1527,6184,0,0.0
1528,6185,0,0.0
1529,6190,0,0.0
1530,6193,0,0.0
1531,6194,0,0.0
1532,6209,0,0.0
1533,6210,0,0.0
1534,6211,0,0.0
1535,6213,0,0.0
1536,6216,0,0.0
1537,6221,0,0.0
1538,6222,0,0.0
1539,6226,0,0.0
1540,6232,0,0.0
1541,6235,0,0.0
1542,6236,0,0.0
1543,6254,0,0.0
1544,6256,0,0.0
1545,6257,0,0.0
1546,6267,0,0.0
1547,6270,0,0.0
1548,6275,0,0.0
1549,6279,0,0.0
1550,6283,0,0.0
1551,6290,0,0.0
1552,6291,0,0.0
1553,6293,0,0.0
1554,6296,0,0.0
1555,6297,0,0.0
1556,6300,0,0.0
1557,6302,0,0.0
1558,6303,0,0.0
1559,6306,0,0.0
1560,6310,0,0.0
1561,6322,0,0.0
1562,6325,0,0.0
1563,6326,0,0.0
1564,6327,0,0.0
1565,6329,0,0.0
1566,6332,0,0.0
1567,6334,0,0.0
1568,6335,0,0.0
1569,6339,0,0.0
1570,6344,0,0.0
1571,6345,0,0.0
1572,6347,0,0.0
1573,6352,0,0.0
1574,6359,0,0.0
1575,6367,0,0.0
1576,6369,0,0.0
1577,6376,0,0.0
1578,6380,0,0.0
1579,6385,0,0.0
1580,6386,0,0.0
1581,6390,0,0.0
1582,6391,0,0.0
1583,6393,0,0.0
1584,6394,0,0.0
1585,6399,0,0.0
1586,6405,0,0.0
1587,6406,0,0.0
1588,6409,0,0.0
1589,6412,1,1.0
1590,6414,0,0.0
1591,6415,0,0.0
1592,6421,0,0.0
1593,6422,0,0.0
1594,6426,0,0.0
1595,6433,0,0.0
1596,6434,0,0.0
1597,6439,0,0.0
1598,6449,0,0.0
1599,6457,0,0.0
1600,6459,0,0.0
1601,6460,0,0.0
1602,6461,0,0.0
1603,6473,0,0.0
1604,6477,0,0.0
1605,6480,0,0.0
1606,6481,0,0.0
1607,6483,0,0.0
1608,6491,0,0.0
1609,6493,0,0.0
1610,6503,0,0.0
1611,6504,0,0.0
1612,6505,0,0.0
1613,6511,0,0.0
1614,6513,0,0.0
1615,6515,0,0.0
1616,6515,0,0.0
1617,6517,0,0.0
1618,6520,0,0.0
1619,6522,0,0.0
1620,6524,0,0.0
1621,6532,0,0.0
1622,6540,0,0.0
1623,6545,0,0.0
1624,6550,0,0.0
1625,6561,0,0.0
1626,6573,0,0.0
1627,6580,0,0.0
1628,6582,0,0.0
1629,6587,0,0.0
1630,6590,0,0.0
1631,6595,0,0.0
1632,6599,0,0.0
1633,6600,0,0.0
1634,6603,0,0.0
1635,6604,0,0.0
1636,6616,0,0.0
1637,6624,0,0.0
1638,6625,0,0.0
1639,6634,0,0.0
1640,6637,0,0.0
1641,6644,0,0.0
1642,6645,0,0.0
1643,6650,0,0.0
1644,6657,0,0.0
1645,6659,0,0.0
1646,6660,0,0.0
1647,6663,0,0.0
1648,6664,0,0.0
1649,6676,0,0.0
1650,6680,0,0.0
1651,6681,0,0.0
1652,6682,0,0.0
1653,6683,0,0.0
1654,6685,0,0.0
1655,6687,0,0.0
1656,6689,0,0.0
1657,6696,0,0.0
1658,6697,0,0.0
1659,6699,0,0.0
1660,6702,0,0.0
1661,6709,0,0.0
1662,6719,0,0.0
1663,6724,0,1.0
1664,6725,0,0.0
1665,6726,0,0.0
1666,6727,0,0.0
1667,6731,0,0.0
1668,6744,0,0.0
1669,6749,0,0.0
1670,6751,0,0.0
1671,6752,0,0.0
1672,6755,0,0.0
1673,6759,0,0.0
1674,6761,0,0.0
1675,6766,0,0.0
1676,6774,0,0.0
1677,6789,0,0.0
1678,6793,0,0.0
1679,6795,0,0.0
1680,6800,0,0.0
1681,6801,0,0.0
1682,6803,0,0.0
1683,6804,0,0.0
1684,6806,0,0.0
1685,6809,0,0.0
1686,6815,0,0.0
1687,6817,0,0.0
1688,6823,0,0.0
1689,6824,1,0.0
1690,6834,0,0.0
1691,6840,0,0.0
1692,6842,0,0.0
1693,6856,0,0.0
1694,6867,0,0.0
1695,6870,0,0.0
1696,6871,0,0.0
1697,6877,0,0.0
1698,6881,0,0.0
1699,6885,0,0.0
1700,6892,0,0.0
1701,6906,0,0.0
1702,6910,0,0.0
1703,6917,0,0.0
1704,6923,0,0.0
1705,6931,0,0.0
1706,6932,0,0.0
1707,6933,0,0.0
1708,6941,0,0.0
1709,6947,0,0.0
1710,6950,0,0.0
1711,6951,0,0.0
1712,6955,0,0.0
1713,6956,0,0.0
1714,6960,0,0.0
1715,6967,0,0.0
1716,6977,0,0.0
1717,6980,0,0.0
1718,6981,0,0.0
1719,6986,0,0.0
1720,6990,0,0.0
1721,6991,0,0.0
1722,6994,0,0.0
1723,6996,0,0.0
1724,7001,0,0.0
1725,7009,0,0.0
1726,7010,0,0.0
1727,7011,0,0.0
1728,7017,0,0.0
1729,7021,1,0.0
1730,7022,0,0.0
1731,7024,0,0.0
1732,7031,0,0.0
1733,7035,0,0.0
1734,7036,0,0.0
1735,7040,0,0.0
1736,7047,0,0.0
1737,7053,0,0.0
1738,7057,0,0.0
1739,7060,0,0.0
1740,7069,0,0.0
1741,7084,0,0.0
1742,7085,0,0.0
1743,7090,0,0.0
1744,7091,0,0.0
1745,7102,0,0.0
1746,7107,0,0.0
1747,7111,0,0.0
1748,7115,0,0.0
1749,7120,0,0.0
1750,7121,0,0.0
1751,7130,0,0.0
1752,7131,0,0.0
1753,7132,0,0.0
1754,7134,0,0.0
1755,7136,0,0.0
1756,7140,0,0.0
1757,7141,0,0.0
1758,7142,0,0.0
1759,7143,0,0.0
1760,7150,0,0.0
1761,7151,0,0.0
1762,7163,0,0.0
1763,7167,0,0.0
1764,7176,0,0.0
1765,7179,0,0.0
1766,7194,0,0.0
1767,7199,0,0.0
1768,7200,0,1.0
1769,7205,0,0.0
1770,7212,0,0.0
1771,7215,0,0.0
1772,7219,0,0.0
1773,7221,0,0.0
1774,7222,0,0.0
1775,7223,0,0.0
1776,7226,0,0.0
1777,7235,0,0.0
1778,7237,0,0.0
1779,7242,0,0.0
1780,7245,0,0.0
1781,7254,0,0.0
1782,7262,0,0.0
1783,7267,0,0.0
1784,7269,0,1.0
1785,7276,0,0.0
1786,7281,0,0.0
1787,7284,0,0.0
1788,7285,0,0.0
1789,7287,0,0.0
1790,7289,0,0.0
1791,7293,0,1.0
1792,7294,0,0.0
1793,7299,0,0.0
1794,7300,0,0.0
1795,7304,0,0.0
1796,7306,0,0.0
1797,7309,0,0.0
1798,7314,0,0.0
1799,7325,0,0.0
1800,7330,0,0.0
1801,7332,0,0.0
1802,7334,0,0.0
1803,7337,0,0.0
1804,7339,0,0.0
1805,7341,0,0.0
1806,7347,0,0.0
1807,7354,0,0.0
1808,7362,0,0.0
1809,7370,0,0.0
1810,7371,0,0.0
1811,7374,0,0.0
1812,7379,0,0.0
1813,7380,0,0.0
1814,7382,0,0.0
1815,7392,0,0.0
1816,7394,0,0.0
1817,7407,0,0.0
1818,7415,0,0.0
1819,7416,0,0.0
1820,7417,0,0.0
1821,7424,0,0.0
1822,7427,0,0.0
1823,7430,0,0.0
1824,7431,0,0.0
1825,7433,0,0.0
1826,7435,0,0.0
1827,7443,0,0.0
1828,7444,0,0.0
1829,7446,0,0.0
1830,7449,0,0.0
1831,7450,0,0.0
1832,7456,0,0.0
1833,7460,0,0.0
1834,7463,0,0.0
1835,7469,0,0.0
1836,7471,0,0.0
1837,7479,0,0.0
1838,7486,0,0.0
1839,7490,0,0.0
1840,7492,0,0.0
1841,7494,0,0.0
1842,7499,0,0.0
1843,7503,0,0.0
1844,7505,0,0.0
1845,7506,0,0.0
1846,7507,0,0.0
1847,7509,1,0.0
1848,7517,0,0.0
1849,7524,0,1.0
1850,7530,0,0.0
1851,7533,0,0.0
1852,7536,0,0.0
1853,7539,0,0.0
1854,7540,0,0.0
1855,7541,0,0.0
1856,7542,0,0.0
1857,7543,0,0.0
1858,7545,0,0.0
1859,7546,0,0.0
1860,7549,0,0.0
1861,7555,0,0.0
1862,7557,0,0.0
1863,7562,0,0.0
1864,7566,0,0.0
1865,7569,0,0.0
1866,7570,0,0.0
1867,7573,0,0.0
1868,7575,0,0.0
1869,7581,0,0.0
1870,7582,0,0.0
1871,7583,0,0.0
1872,7586,0,0.0
1873,7587,0,0.0
1874,7596,0,0.0
1875,7599,0,0.0
1876,7603,0,0.0
1877,7611,0,0.0
1878,7614,0,0.0
1879,7615,0,0.0
1880,7616,0,0.0
1881,7619,0,0.0
1882,7623,0,0.0
1883,7624,0,0.0
1884,7629,0,0.0
1885,7633,0,0.0
1886,7634,0,0.0
1887,7642,0,0.0
1888,7643,0,0.0
1889,7649,0,0.0
1890,7650,0,0.0
1891,7652,0,0.0
1892,7656,0,0.0
1893,7663,0,0.0
1894,7665,0,0.0
1895,7666,0,0.0
1896,7669,0,0.0
1897,7673,0,0.0
1898,7679,0,0.0
1899,7682,0,0.0
1900,7684,0,0.0
1901,7686,0,0.0
1902,7687,0,0.0
1903,7690,0,0.0
1904,7694,0,0.0
1905,7699,0,0.0
1906,7701,0,0.0
1907,7706,0,0.0
1908,7707,0,0.0
1909,7709,0,0.0
1910,7710,0,0.0
1911,7711,0,0.0
1912,7712,0,0.0
1913,7719,0,0.0
1914,7720,0,0.0
1915,7721,0,0.0
1916,7724,0,0.0
1917,7731,0,0.0
1918,7736,0,0.0
1919,7742,0,0.0
1920,7743,0,0.0
1921,7745,0,0.0
1922,7750,0,0.0
1923,7753,0,0.0
1924,7755,0,0.0
1925,7757,0,0.0
1926,7761,0,0.0
1927,7771,0,0.0
1928,7774,0,0.0
1929,7783,0,0.0
1930,7793,0,0.0
1931,7796,0,0.0
1932,7801,0,0.0
1933,7813,1,0.0
1934,7816,0,0.0
1935,7819,0,0.0
1936,7820,0,0.0
1937,7831,0,0.0
1938,7841,0,0.0
1939,7853,0,0.0
1940,7855,0,0.0
1941,7873,0,0.0
1942,7881,0,0.0
1943,7886,0,0.0
1944,7891,0,0.0
1945,7892,0,0.0
1946,7894,0,0.0
1947,7900,0,0.0
1948,7901,0,0.0
1949,7906,0,0.0
1950,7912,0,0.0
1951,7913,0,0.0
1952,7917,0,0.0
1953,7920,1,0.0
1954,7921,0,0.0
1955,7927,0,0.0
1956,7933,0,0.0
1957,7935,0,0.0
1958,7937,0,0.0
1959,7939,0,0.0
1960,7942,0,0.0
1961,7945,0,0.0
1962,7945,0,0.0
1963,7949,0,0.0
1964,7951,0,0.0
1965,7954,0,0.0
1966,7960,0,0.0
1967,7965,0,0.0
1968,7976,0,0.0
1969,7977,0,0.0
1970,7979,0,0.0
1971,7985,0,0.0
1972,7992,0,0.0
1973,7997,0,0.0
1974,7999,0,0.0
1975,8004,0,0.0
1976,8005,0,0.0
1977,8006,0,0.0
1978,8011,0,0.0
1979,8012,0,0.0
1980,8019,0,0.0
1981,8023,0,1.0
1982,8024,0,0.0
1983,8030,0,0.0
1984,8033,0,0.0
1985,8035,0,0.0
1986,8036,0,0.0
1987,8037,0,0.0
1988,8039,0,0.0
1989,8040,0,0.0
1990,8042,1,0.0
1991,8043,0,0.0
1992,8046,0,0.0
1993,8051,0,0.0
1994,8057,0,0.0
1995,8060,0,0.0
1996,8061,0,0.0
1997,8065,0,0.0
1998,8067,0,0.0
1999,8069,0,0.0
2000,8074,0,0.0
2001,8076,0,0.0
2002,8079,0,0.0
2003,8080,0,0.0
2004,8087,0,0.0
2005,8089,0,0.0
2006,8092,0,0.0
2007,8100,0,0.0
2008,8104,0,0.0
2009,8107,0,0.0
2010,8109,0,0.0
2011,8110,0,0.0
2012,8111,0,0.0
2013,8115,0,0.0
2014,8123,0,0.0
2015,8124,0,0.0
2016,8129,0,0.0
2017,8130,0,0.0
2018,8132,0,0.0
2019,8139,0,0.0
2020,8147,0,0.0
2021,8150,0,0.0
2022,8155,0,0.0
2023,8159,0,0.0
2024,8170,0,0.0
2025,8185,0,0.0
2026,8186,0,0.0
2027,8192,0,0.0
2028,8200,0,0.0
2029,8204,0,0.0
2030,8205,0,0.0
2031,8207,0,0.0
2032,8213,0,0.0
2033,8217,0,0.0
2034,8219,0,0.0
2035,8221,0,0.0
2036,8234,0,0.0
2037,8241,0,0.0
2038,8244,0,0.0
2039,8245,0,0.0
2040,8246,0,0.0
2041,8252,0,0.0
2042,8259,0,0.0
2043,8260,0,0.0
2044,8261,0,0.0
2045,8262,0,0.0
2046,8266,0,0.0
2047,8270,0,0.0
2048,8271,0,0.0
2049,8272,0,0.0
2050,8275,0,0.0
2051,8280,0,0.0
2052,8281,0,0.0
2053,8284,0,0.0
2054,8285,0,0.0
2055,8291,0,0.0
2056,8292,0,0.0
2057,8293,0,0.0
2058,8299,0,0.0
2059,8309,0,0.0
2060,8310,0,0.0
2061,8311,0,0.0
2062,8315,0,0.0
2063,8317,0,0.0
2064,8320,0,0.0
2065,8323,0,0.0
2066,8326,0,0.0
2067,8329,0,0.0
2068,8331,0,0.0
2069,8341,0,0.0
2070,8344,0,0.0
2071,8350,0,0.0
2072,8353,0,0.0
2073,8357,0,0.0
2074,8360,0,0.0
2075,8361,0,0.0
2076,8374,0,0.0
2077,8381,0,0.0
2078,8389,0,0.0
2079,8391,0,0.0
2080,8392,0,0.0
2081,8394,0,0.0
2082,8395,0,0.0
2083,8403,0,0.0
2084,8404,0,1.0
2085,8406,0,0.0
2086,8407,0,0.0
2087,8410,0,0.0
2088,8412,0,0.0
2089,8417,0,0.0
2090,8421,0,0.0
2091,8431,0,0.0
2092,8434,0,0.0
2093,8439,0,0.0
2094,8440,0,0.0
2095,8444,0,0.0
2096,8452,0,0.0
2097,8454,0,0.0
2098,8456,0,0.0
2099,8459,0,0.0
2100,8460,0,0.0
2101,8474,1,0.0
2102,8480,0,0.0
2103,8482,0,0.0
2104,8486,0,0.0
2105,8490,0,0.0
2106,8491,0,0.0
2107,8501,0,0.0
2108,8505,0,0.0
2109,8507,0,0.0
2110,8509,0,0.0
2111,8511,0,0.0
2112,8512,0,0.0
2113,8513,0,0.0
2114,8516,0,0.0
2115,8519,0,0.0
2116,8523,1,0.0
2117,8530,0,0.0
2118,8540,0,0.0
2119,8541,0,0.0
2120,8542,0,0.0
2121,8546,0,0.0
2122,8549,0,0.0
2123,8551,0,0.0
2124,8556,0,0.0
2125,8559,0,0.0
2126,8566,0,0.0
2127,8576,0,0.0
2128,8580,0,0.0
2129,8582,0,0.0
2130,8583,0,0.0
2131,8591,0,0.0
2132,8596,0,0.0
2133,8599,0,0.0
2134,8601,0,0.0
2135,8604,0,0.0
2136,8607,0,0.0
2137,8613,0,0.0
2138,8616,0,0.0
2139,8624,0,0.0
2140,8630,0,0.0
2141,8637,0,0.0
2142,8639,0,0.0
2143,8642,0,0.0
2144,8643,0,0.0
2145,8646,0,0.0
2146,8653,0,0.0
2147,8654,0,0.0
2148,8664,0,0.0
2149,8667,0,0.0
2150,8671,0,0.0
2151,8672,0,0.0
2152,8674,1,0.0
2153,8679,0,0.0
2154,8681,0,0.0
2155,8682,0,0.0
2156,8683,0,0.0
2157,8684,0,0.0
2158,8686,0,0.0
2159,8701,0,0.0
2160,8705,0,0.0
2161,8706,0,0.0
2162,8711,0,0.0
2163,8722,0,0.0
2164,8727,0,0.0
2165,8732,0,0.0
2166,8734,0,0.0
2167,8737,0,0.0
2168,8741,0,0.0
2169,8746,0,0.0
2170,8750,0,0.0
2171,8753,0,0.0
2172,8757,0,0.0
2173,8760,0,0.0
2174,8763,0,0.0
2175,8764,0,0.0
2176,8765,0,0.0
2177,8770,0,0.0
2178,8773,0,0.0
2179,8777,0,0.0
2180,8779,0,0.0
2181,8782,0,0.0
2182,8789,0,0.0
2183,8790,0,0.0
2184,8792,0,0.0
2185,8793,0,0.0
2186,8795,0,0.0
2187,8799,0,0.0
2188,8800,0,0.0
2189,8802,0,0.0
2190,8812,0,0.0
2191,8816,0,0.0
2192,8820,0,0.0
2193,8825,0,0.0
2194,8827,0,0.0
2195,8832,0,0.0
2196,8837,0,0.0
2197,8846,0,0.0
2198,8851,0,0.0
2199,8853,0,0.0
2200,8865,0,0.0
2201,8869,0,0.0
2202,8871,0,0.0
2203,8877,0,0.0
2204,8879,0,0.0
2205,8891,1,0.0
2206,8896,0,1.0
2207,8900,0,0.0
2208,8905,0,0.0
2209,8907,0,0.0
2210,8910,0,0.0
2211,8914,0,0.0
2212,8917,0,0.0
2213,8920,0,0.0
2214,8922,0,0.0
2215,8927,0,0.0
2216,8931,0,0.0
2217,8935,0,0.0
2218,8937,0,0.0
2219,8940,0,0.0
2220,8944,0,0.0
2221,8945,0,0.0
2222,8949,0,0.0
2223,8952,0,0.0
2224,8953,0,0.0
2225,8954,0,0.0
2226,8956,0,0.0
2227,8957,0,0.0
2228,8965,0,0.0
2229,8972,0,0.0
2230,8977,0,0.0
2231,8979,0,0.0
2232,8980,0,0.0
2233,8985,0,0.0
2234,8986,0,0.0
2235,8992,0,0.0
2236,8996,0,0.0
2237,9001,0,0.0
2238,9002,0,0.0
2239,9006,0,0.0
2240,9009,0,0.0
2241,9012,0,0.0
2242,9013,0,0.0
2243,9014,0,0.0
2244,9015,0,0.0
2245,9017,0,0.0
2246,9024,0,0.0
2247,9030,0,0.0
2248,9031,0,0.0
2249,9032,0,0.0
2250,9034,0,0.0
2251,9039,0,0.0
2252,9054,0,0.0
2253,9056,0,0.0
2254,9071,0,0.0
2255,9072,0,0.0
2256,9086,0,0.0
2257,9087,0,0.0
2258,9090,0,0.0
2259,9091,0,0.0
2260,9094,0,0.0
2261,9096,0,0.0
2262,9100,0,0.0
2263,9102,0,0.0
2264,9110,0,0.0
2265,9113,0,0.0
2266,9114,0,0.0
2267,9116,0,0.0
2268,9121,0,0.0
2269,9123,0,0.0
2270,9125,0,0.0
2271,9129,0,0.0
2272,9136,0,0.0
2273,9139,0,0.0
2274,9145,0,0.0
2275,9151,0,0.0
2276,9153,0,0.0
2277,9154,0,0.0
2278,9155,0,0.0
2279,9157,0,0.0
2280,9163,0,0.0
2281,9172,0,0.0
2282,9174,0,0.0
2283,9179,0,0.0
2284,9184,0,0.0
2285,9189,0,0.0
2286,9192,0,0.0
2287,9193,0,0.0
2288,9194,0,0.0
2289,9199,0,0.0
2290,9203,0,0.0
2291,9216,0,0.0
2292,9221,0,0.0
2293,9222,0,0.0
2294,9236,0,0.0
2295,9237,0,0.0
2296,9239,0,0.0
2297,9240,0,0.0
2298,9245,0,0.0
2299,9247,0,0.0
2300,9250,0,0.0
2301,9254,0,0.0
2302,9255,0,0.0
2303,9260,0,0.0
2304,9262,0,0.0
2305,9267,0,0.0
2306,9277,0,0.0
2307,9279,0,0.0
2308,9282,0,0.0
2309,9287,0,0.0
2310,9289,0,0.0
2311,9291,0,0.0
2312,9305,0,0.0
2313,9306,0,0.0
2314,9309,0,0.0
2315,9314,0,0.0
2316,9320,0,0.0
2317,9323,0,0.0
2318,9325,0,0.0
2319,9327,0,0.0
2320,9330,0,0.0
2321,9331,0,0.0
2322,9333,0,0.0
2323,9343,0,0.0
2324,9359,1,0.0
2325,9360,0,0.0
2326,9366,0,0.0
2327,9372,0,0.0
2328,9375,0,0.0
2329,9376,0,0.0
2330,9383,0,0.0
2331,9389,0,0.0
2332,9392,0,0.0
2333,9394,0,0.0
2334,9400,1,0.0
2335,9407,0,0.0
2336,9416,0,0.0
2337,9421,0,0.0
2338,9431,0,0.0
2339,9434,0,0.0
2340,9436,0,0.0
2341,9437,0,0.0
2342,9440,0,0.0
2343,9441,0,0.0
2344,9443,0,0.0
2345,9446,0,0.0
2346,9447,0,0.0
2347,9449,0,0.0
2348,9457,0,1.0
2349,9470,0,0.0
2350,9471,0,0.0
2351,9473,0,0.0
2352,9474,0,0.0
2353,9475,0,0.0
2354,9476,0,0.0
2355,9479,0,0.0
2356,9483,0,0.0
2357,9484,0,0.0
2358,9485,0,0.0
2359,9489,0,0.0
2360,9492,0,0.0
2361,9494,0,0.0
2362,9496,0,0.0
2363,9501,0,0.0
2364,9503,0,0.0
2365,9506,1,0.0
2366,9510,0,0.0
2367,9513,0,0.0
2368,9515,0,0.0
2369,9517,0,0.0
2370,9524,0,0.0
2371,9529,0,0.0
2372,9534,0,0.0
2373,9543,0,0.0
2374,9544,0,0.0
2375,9546,0,0.0
2376,9547,0,0.0
2377,9549,0,0.0
2378,9565,0,0.0
2379,9566,0,0.0
2380,9576,0,0.0
2381,9586,0,0.0
2382,9589,0,0.0
2383,9591,0,0.0
2384,9600,0,0.0
2385,9601,0,0.0
2386,9602,0,0.0
2387,9613,0,0.0
2388,9614,0,0.0
2389,9617,0,0.0
2390,9620,0,0.0
2391,9621,0,0.0
2392,9625,0,0.0
2393,9631,0,0.0
2394,9632,0,0.0
2395,9636,0,0.0
2396,9637,0,0.0
2397,9647,0,0.0
2398,9656,0,0.0
2399,9665,0,0.0
2400,9671,0,0.0
2401,9681,0,0.0
2402,9685,0,0.0
2403,9687,0,0.0
2404,9690,0,1.0
2405,9693,0,0.0
2406,9695,0,0.0
2407,9696,0,0.0
2408,9701,0,0.0
2409,9707,0,0.0
2410,9713,0,0.0
2411,9715,0,0.0
2412,9720,0,0.0
2413,9729,0,0.0
2414,9734,0,0.0
2415,9742,0,0.0
2416,9751,0,0.0
2417,9753,0,0.0
2418,9760,0,0.0
2419,9766,0,0.0
2420,9769,0,0.0
2421,9774,0,0.0
2422,9782,0,0.0
2423,9803,0,0.0
2424,9804,0,1.0
2425,9817,0,0.0
2426,9821,0,0.0
2427,9823,0,0.0
2428,9824,0,0.0
2429,9829,0,0.0
2430,9834,0,1.0
2431,9835,0,0.0
