,id,water,water_prediction
1264,5339,0,0.0
1265,5341,0,0.0
1266,5347,0,1.0
1267,5354,0,0.0
1268,5361,0,0.0
1269,5365,0,0.0
1270,5367,0,1.0
1271,5369,0,0.0
1272,5374,0,0.0
1273,5379,1,1.0
1274,5382,0,0.0
1275,5386,0,0.0
1276,5387,0,0.0
1277,5392,0,0.0
1278,5396,0,1.0
1279,5400,0,0.0
1280,5416,0,0.0
1281,5417,0,0.0
1282,5419,0,0.0
1283,5420,0,0.0
1284,5422,1,0.0
1285,5426,0,0.0
1286,5430,0,0.0
1287,5436,0,0.0
1288,5437,0,0.0
1289,5442,0,0.0
1290,5449,0,0.0
1291,5453,0,0.0
1292,5455,0,0.0
1293,5456,1,0.0
1294,5459,0,0.0
1295,5464,0,0.0
1296,5465,0,0.0
1297,5469,0,0.0
1298,5471,0,0.0
1299,5482,0,0.0
1300,5486,0,0.0
1301,5487,0,0.0
1302,5490,0,0.0
1303,5491,0,0.0
1304,5494,1,0.0
1305,5503,0,0.0
1306,5506,0,0.0
1307,5513,1,1.0
1308,5516,0,0.0
1309,5525,0,0.0
1310,5527,0,0.0
1311,5530,0,1.0
1312,5532,0,0.0
1313,5533,0,0.0
1314,5536,0,1.0
1315,5537,1,0.0
1316,5543,0,0.0
1317,5544,0,0.0
1318,5551,0,0.0
1319,5554,0,0.0
1320,5566,0,0.0
1321,5567,0,0.0
1322,5571,0,0.0
1323,5572,0,0.0
1324,5573,0,0.0
1325,5585,0,0.0
1326,5591,0,0.0
1327,5597,0,0.0
1328,5599,0,0.0
1329,5600,1,1.0
1330,5601,0,0.0
1331,5602,0,0.0
1332,5604,0,0.0
1333,5609,0,0.0
1334,5620,0,0.0
1335,5625,0,0.0
1336,5632,0,0.0
1337,5634,0,0.0
1338,5641,0,0.0
1339,5643,0,0.0
1340,5644,0,0.0
1341,5651,1,0.0
1342,5659,0,0.0
1343,5667,0,0.0
1344,5672,0,0.0
1345,5674,0,0.0
1346,5679,0,0.0
1347,5684,1,1.0
1348,5706,0,0.0
1349,5712,0,0.0
1350,5715,0,0.0
1351,5719,0,0.0
1352,5725,0,0.0
1353,5726,1,0.0
1354,5729,0,0.0
1355,5731,0,0.0
1356,5736,0,1.0
1357,5739,0,0.0
1358,5740,0,0.0
1359,5744,0,0.0
1360,5747,1,0.0
1361,5750,0,0.0
1362,5752,0,0.0
1363,5762,0,0.0
1364,5770,0,0.0
1365,5774,0,0.0
1366,5776,0,0.0
1367,5777,0,0.0
1368,5779,0,0.0
1369,5780,0,0.0
1370,5783,0,0.0
1371,5786,0,0.0
1372,5790,0,0.0
1373,5803,0,0.0
1374,5816,0,0.0
1375,5821,0,0.0
1376,5827,0,0.0
1377,5832,0,0.0
1378,5835,0,0.0
1379,5836,0,1.0
1380,5840,0,0.0
1381,5841,0,0.0
1382,5859,0,0.0
1383,5861,0,0.0
1384,5862,0,0.0
1385,5863,0,0.0
1386,5864,0,0.0
1387,5865,0,0.0
1388,5870,0,0.0
1389,5875,0,0.0
1390,5876,0,0.0
1391,5879,0,0.0
1392,5885,0,0.0
1393,5892,0,0.0
1394,5896,0,0.0
1395,5899,0,0.0
1396,5901,0,0.0
1397,5905,0,0.0
1398,5907,0,0.0
1399,5913,0,0.0
1400,5914,0,0.0
1401,5915,0,0.0
1402,5917,0,0.0
1403,5925,0,1.0
1404,5926,0,0.0
1405,5927,0,0.0
1406,5932,0,0.0
1407,5933,0,1.0
1408,5935,0,0.0
1409,5936,0,0.0
1410,5940,0,0.0
1411,5942,0,0.0
1412,5946,0,0.0
1413,5947,0,0.0
1414,5949,0,0.0
1415,5952,0,0.0
1416,5960,0,0.0
1417,5962,1,1.0
1418,5965,0,0.0
1419,5967,0,0.0
1420,5970,0,0.0
1421,5971,0,0.0
1422,5976,0,0.0
1423,5987,0,0.0
1424,5990,0,0.0
1425,5991,0,0.0
1426,5994,0,0.0
1427,5995,0,0.0
1428,5996,0,0.0
1429,6007,0,0.0
1430,6014,0,0.0
1431,6025,0,0.0
1432,6030,0,0.0
1433,6031,0,0.0
1434,6032,0,0.0
1435,6033,0,0.0
1436,6040,0,0.0
1437,6042,0,0.0
1438,6046,0,0.0
1439,6049,0,0.0
1440,6050,0,0.0
1441,6051,0,0.0
1442,6053,0,0.0
1443,6054,0,0.0
1444,6056,0,0.0
1445,6057,0,0.0
1446,6063,0,0.0
1447,6065,0,0.0
1448,6066,0,0.0
1449,6071,0,0.0
1450,6072,0,0.0
1451,6073,0,0.0
1452,6080,0,0.0
1453,6081,0,0.0
1454,6084,0,0.0
1455,6086,0,0.0
1456,6087,0,0.0
1457,6089,0,0.0
1458,6091,0,0.0
1459,6095,0,0.0
1460,6097,0,0.0
1461,6106,0,0.0
1462,6110,0,0.0
1463,6112,0,0.0
1464,6122,0,0.0
1465,6125,0,0.0
1466,6127,0,0.0
1467,6129,0,0.0
1468,6130,1,0.0
1469,6132,0,0.0
1470,6135,0,0.0
1471,6137,0,0.0
1472,6153,0,0.0
1473,6159,0,0.0
1474,6160,0,0.0
1475,6162,0,0.0
1476,6164,0,0.0
1477,6174,0,0.0
1478,6175,0,0.0
1479,6177,0,0.0
1480,6185,0,1.0
1481,6186,0,0.0
1482,6195,0,0.0
1483,6197,0,0.0
1484,6205,0,0.0
1485,6210,0,0.0
1486,6211,0,0.0
1487,6221,0,0.0
1488,6224,0,0.0
1489,6225,1,1.0
1490,6227,0,0.0
1491,6230,0,0.0
1492,6231,1,0.0
1493,6233,0,0.0
1494,6240,0,0.0
1495,6245,0,0.0
1496,6253,0,0.0
1497,6255,0,0.0
1498,6261,0,0.0
1499,6269,1,0.0
1500,6272,0,0.0
1501,6273,1,1.0
1502,6279,1,0.0
1503,6285,0,0.0
1504,6290,0,0.0
1505,6292,0,0.0
1506,6293,0,0.0
1507,6294,0,0.0
1508,6301,0,0.0
1509,6302,0,0.0
1510,6303,0,0.0
1511,6304,0,0.0
1512,6306,0,0.0
1513,6313,0,0.0
1514,6320,0,0.0
1515,6324,0,0.0
1516,6327,0,0.0
1517,6329,0,0.0
1518,6333,0,0.0
1519,6339,0,0.0
1520,6340,0,0.0
1521,6342,1,0.0
1522,6344,0,0.0
1523,6352,0,0.0
1524,6359,0,0.0
1525,6369,1,0.0
1526,6374,0,0.0
1527,6375,0,0.0
1528,6376,0,0.0
1529,6377,1,0.0
1530,6381,1,0.0
1531,6383,0,0.0
1532,6384,0,0.0
1533,6385,0,0.0
1534,6387,0,0.0
1535,6389,0,0.0
1536,6392,0,0.0
1537,6393,0,0.0
1538,6395,0,0.0
1539,6403,0,0.0
1540,6406,0,0.0
1541,6421,0,0.0
1542,6425,1,0.0
1543,6431,0,0.0
1544,6444,0,0.0
1545,6446,0,0.0
1546,6450,0,0.0
1547,6465,0,0.0
1548,6467,0,0.0
1549,6471,0,0.0
1550,6472,0,0.0
1551,6474,0,1.0
1552,6475,0,0.0
1553,6476,0,0.0
1554,6480,0,0.0
1555,6483,0,0.0
1556,6484,0,0.0
1557,6486,0,0.0
1558,6487,0,0.0
1559,6490,0,0.0
1560,6491,0,0.0
1561,6500,0,0.0
1562,6505,0,0.0
1563,6507,0,0.0
1564,6510,0,0.0
1565,6515,0,0.0
1566,6517,0,0.0
1567,6531,0,0.0
1568,6535,1,0.0
1569,6550,0,0.0
1570,6560,0,0.0
1571,6564,0,0.0
1572,6571,0,0.0
1573,6573,1,0.0
1574,6576,0,0.0
1575,6579,0,0.0
1576,6582,0,0.0
1577,6583,0,0.0
1578,6584,0,0.0
1579,6587,0,0.0
1580,6590,0,0.0
1581,6594,0,0.0
1582,6595,0,0.0
1583,6596,0,0.0
1584,6602,0,0.0
1585,6603,0,0.0
1586,6604,0,0.0
1587,6609,0,0.0
1588,6616,0,0.0
1589,6617,0,0.0
1590,6622,1,1.0
1591,6625,0,0.0
1592,6629,0,0.0
1593,6631,0,0.0
1594,6637,0,0.0
1595,6639,0,0.0
1596,6643,0,0.0
1597,6644,0,0.0
1598,6646,0,0.0
1599,6651,0,0.0
1600,6657,0,0.0
1601,6661,0,0.0
1602,6662,0,0.0
1603,6672,0,0.0
1604,6681,0,0.0
1605,6682,0,0.0
1606,6683,0,0.0
1607,6687,0,0.0
1608,6691,0,0.0
1609,6692,0,0.0
1610,6693,0,0.0
1611,6694,0,0.0
1612,6695,0,0.0
1613,6701,0,0.0
1614,6709,0,0.0
1615,6712,0,0.0
1616,6713,0,0.0
1617,6719,0,0.0
1618,6724,1,1.0
1619,6727,0,0.0
1620,6729,0,0.0
1621,6733,0,0.0
1622,6743,0,0.0
1623,6744,0,0.0
1624,6750,0,0.0
1625,6753,0,0.0
1626,6754,0,0.0
1627,6755,0,0.0
1628,6762,0,0.0
1629,6763,0,0.0
1630,6770,0,0.0
1631,6772,0,0.0
1632,6773,0,0.0
1633,6780,0,0.0
1634,6785,0,0.0
1635,6790,0,0.0
1636,6796,0,0.0
1637,6801,0,0.0
1638,6811,0,0.0
1639,6813,0,0.0
1640,6814,0,0.0
1641,6815,0,0.0
1642,6823,0,0.0
1643,6830,0,0.0
1644,6835,0,0.0
1645,6836,0,0.0
1646,6849,1,0.0
1647,6852,0,0.0
1648,6859,0,0.0
1649,6863,0,0.0
1650,6865,0,0.0
1651,6867,0,0.0
1652,6876,0,0.0
1653,6877,0,0.0
1654,6879,0,0.0
1655,6880,0,0.0
1656,6881,0,0.0
1657,6885,0,0.0
1658,6891,0,0.0
1659,6899,0,0.0
1660,6905,0,0.0
1661,6906,0,0.0
1662,6920,0,0.0
1663,6921,0,0.0
1664,6923,0,0.0
1665,6924,0,0.0
1666,6929,0,0.0
1667,6935,0,1.0
1668,6953,0,0.0
1669,6960,0,0.0
1670,6963,0,0.0
1671,6964,0,0.0
1672,6969,0,0.0
1673,6970,0,0.0
1674,6972,0,0.0
1675,6973,0,0.0
1676,6983,0,0.0
1677,6985,0,0.0
1678,6986,0,0.0
1679,6991,0,0.0
1680,7003,0,0.0
1681,7004,0,0.0
1682,7005,0,1.0
1683,7010,0,0.0
1684,7011,0,0.0
1685,7022,0,0.0
1686,7025,0,0.0
1687,7030,0,0.0
1688,7032,0,0.0
1689,7033,0,0.0
1690,7034,0,0.0
1691,7045,0,0.0
1692,7047,0,0.0
1693,7054,0,1.0
1694,7063,0,0.0
1695,7069,0,0.0
1696,7077,0,0.0
1697,7080,0,0.0
1698,7081,0,0.0
1699,7087,0,0.0
1700,7089,0,0.0
1701,7102,0,0.0
1702,7106,0,1.0
1703,7109,0,0.0
1704,7110,0,0.0
1705,7111,0,0.0
1706,7114,0,0.0
1707,7117,0,1.0
1708,7121,0,0.0
1709,7124,0,0.0
1710,7127,1,1.0
1711,7132,0,0.0
1712,7133,0,0.0
1713,7143,1,0.0
1714,7147,0,0.0
1715,7154,0,0.0
1716,7155,0,0.0
1717,7156,0,0.0
1718,7159,0,0.0
1719,7161,0,1.0
1720,7166,0,0.0
1721,7167,0,0.0
1722,7169,0,0.0
1723,7173,0,0.0
1724,7176,0,0.0
1725,7180,0,0.0
1726,7195,0,0.0
1727,7196,0,0.0
1728,7205,0,0.0
1729,7215,0,0.0
1730,7216,0,0.0
1731,7217,0,0.0
1732,7220,0,0.0
1733,7222,0,0.0
1734,7224,0,0.0
1735,7225,0,0.0
1736,7226,0,0.0
1737,7237,0,1.0
1738,7246,0,0.0
1739,7251,0,0.0
1740,7254,0,0.0
1741,7255,0,0.0
1742,7264,0,0.0
1743,7267,0,0.0
1744,7271,0,0.0
1745,7273,0,0.0
1746,7277,0,0.0
1747,7279,0,0.0
1748,7284,1,0.0
1749,7290,0,0.0
1750,7293,0,0.0
1751,7294,0,0.0
1752,7295,0,0.0
1753,7296,0,0.0
1754,7299,0,0.0
1755,7307,0,1.0
1756,7311,0,0.0
1757,7312,0,0.0
1758,7320,0,0.0
1759,7330,0,0.0
1760,7333,0,0.0
1761,7341,0,0.0
1762,7344,0,0.0
1763,7351,0,0.0
1764,7354,0,0.0
1765,7356,0,0.0
1766,7357,0,0.0
1767,7362,0,0.0
1768,7365,0,0.0
1769,7366,0,0.0
1770,7374,0,0.0
1771,7377,0,1.0
1772,7381,0,0.0
1773,7384,0,1.0
1774,7392,0,0.0
1775,7394,0,0.0
1776,7396,0,0.0
1777,7406,0,1.0
1778,7411,0,0.0
1779,7424,0,0.0
1780,7431,0,0.0
1781,7432,0,0.0
1782,7433,0,0.0
1783,7436,0,0.0
1784,7440,0,0.0
1785,7441,0,0.0
1786,7445,0,0.0
1787,7447,0,0.0
1788,7453,0,0.0
1789,7459,0,1.0
1790,7464,0,0.0
1791,7467,0,0.0
1792,7469,0,0.0
1793,7473,0,0.0
1794,7475,0,0.0
1795,7481,0,0.0
1796,7482,0,0.0
1797,7483,0,0.0
1798,7485,0,0.0
1799,7489,0,0.0
1800,7499,0,1.0
1801,7501,0,0.0
1802,7504,0,0.0
1803,7505,0,0.0
1804,7512,0,0.0
1805,7513,0,0.0
1806,7515,0,0.0
1807,7516,1,0.0
1808,7526,0,0.0
1809,7534,0,0.0
1810,7535,0,0.0
1811,7539,0,0.0
1812,7542,0,0.0
1813,7545,0,0.0
1814,7546,0,0.0
1815,7547,0,0.0
1816,7550,0,0.0
1817,7556,0,0.0
1818,7562,0,0.0
1819,7566,0,0.0
1820,7573,0,0.0
1821,7574,0,0.0
1822,7586,0,0.0
1823,7593,0,0.0
1824,7595,0,1.0
1825,7596,0,0.0
1826,7597,0,0.0
1827,7601,0,1.0
1828,7603,0,0.0
1829,7604,0,0.0
1830,7607,0,0.0
1831,7611,0,0.0
1832,7616,0,0.0
1833,7620,0,0.0
1834,7622,0,0.0
1835,7626,0,0.0
1836,7640,0,0.0
1837,7642,0,0.0
1838,7643,0,0.0
1839,7645,0,0.0
1840,7650,0,0.0
1841,7652,0,0.0
1842,7653,0,0.0
1843,7654,0,0.0
1844,7656,0,0.0
1845,7659,0,0.0
1846,7662,0,0.0
1847,7666,0,0.0
1848,7672,0,0.0
1849,7673,0,0.0
1850,7674,0,0.0
1851,7675,1,1.0
1852,7679,0,0.0
1853,7680,0,0.0
1854,7683,0,0.0
1855,7687,0,0.0
1856,7689,0,0.0
1857,7693,0,0.0
1858,7697,0,0.0
1859,7699,0,0.0
1860,7700,0,1.0
1861,7711,0,0.0
1862,7717,0,0.0
1863,7723,0,0.0
1864,7724,0,0.0
1865,7725,0,0.0
1866,7729,0,0.0
1867,7733,0,0.0
1868,7736,0,0.0
1869,7739,0,0.0
1870,7740,0,0.0
1871,7744,0,0.0
1872,7747,0,0.0
1873,7749,0,0.0
1874,7760,0,0.0
1875,7761,0,0.0
1876,7769,0,0.0
1877,7779,0,0.0
1878,7781,0,0.0
1879,7783,0,0.0
1880,7789,0,0.0
1881,7802,0,0.0
1882,7803,0,0.0
1883,7813,0,0.0
1884,7815,0,0.0
1885,7817,0,0.0
1886,7820,0,0.0
1887,7821,0,0.0
1888,7823,0,0.0
1889,7825,0,0.0
1890,7832,0,0.0
1891,7835,0,0.0
1892,7836,0,0.0
1893,7839,0,0.0
1894,7842,0,0.0
1895,7849,0,0.0
1896,7850,0,0.0
1897,7852,0,0.0
1898,7856,0,0.0
1899,7857,0,0.0
1900,7859,0,0.0
1901,7860,0,0.0
1902,7862,0,0.0
1903,7866,0,0.0
1904,7873,0,0.0
1905,7875,0,0.0
1906,7877,0,0.0
1907,7880,0,0.0
1908,7883,0,0.0
1909,7884,0,0.0
1910,7897,0,1.0
1911,7907,0,0.0
1912,7910,0,0.0
1913,7911,0,0.0
1914,7912,0,0.0
1915,7914,0,0.0
1916,7917,0,0.0
1917,7920,0,0.0
1918,7921,0,0.0
1919,7927,0,0.0
1920,7933,0,0.0
1921,7936,0,0.0
1922,7939,0,0.0
1923,7941,0,0.0
1924,7942,0,0.0
1925,7944,0,0.0
1926,7954,0,0.0
1927,7960,0,0.0
1928,7961,0,0.0
1929,7963,0,0.0
1930,7970,0,1.0
1931,7979,0,0.0
1932,7980,0,0.0
1933,7987,0,0.0
1934,7990,0,0.0
1935,7997,0,0.0
1936,8000,1,1.0
1937,8006,1,0.0
1938,8007,1,0.0
1939,8009,0,0.0
1940,8010,0,0.0
1941,8011,0,0.0
1942,8025,0,0.0
1943,8033,0,0.0
1944,8039,0,0.0
1945,8045,0,0.0
1946,8050,0,0.0
1947,8057,0,0.0
1948,8059,1,1.0
1949,8062,0,0.0
1950,8063,0,0.0
1951,8073,0,0.0
1952,8082,0,1.0
1953,8084,0,0.0
1954,8086,0,0.0
1955,8092,0,0.0
1956,8097,0,0.0
1957,8102,0,0.0
1958,8105,0,0.0
1959,8123,0,0.0
1960,8125,0,0.0
1961,8132,0,0.0
1962,8139,0,0.0
1963,8140,0,0.0
1964,8143,0,0.0
1965,8145,0,0.0
1966,8151,0,0.0
1967,8155,0,0.0
1968,8157,1,0.0
1969,8159,0,0.0
1970,8162,0,0.0
1971,8163,0,0.0
1972,8166,0,0.0
1973,8170,0,0.0
1974,8179,0,0.0
1975,8181,0,0.0
1976,8182,0,0.0
1977,8185,1,0.0
1978,8190,0,0.0
1979,8190,0,0.0
1980,8192,0,0.0
1981,8197,0,1.0
1982,8200,0,0.0
1983,8202,0,0.0
1984,8203,0,0.0
1985,8207,1,0.0
1986,8213,0,0.0
1987,8215,0,0.0
1988,8216,0,0.0
1989,8225,0,0.0
1990,8226,0,0.0
1991,8236,0,1.0
1992,8242,0,0.0
1993,8246,0,1.0
1994,8249,0,0.0
1995,8253,0,0.0
1996,8257,0,0.0
1997,8259,1,1.0
1998,8269,0,0.0
1999,8270,0,0.0
2000,8272,0,0.0
2001,8276,0,0.0
2002,8280,0,0.0
2003,8282,0,1.0
2004,8287,0,0.0
2005,8289,0,1.0
2006,8290,0,0.0
2007,8304,0,0.0
2008,8316,0,0.0
2009,8317,0,0.0
2010,8319,0,1.0
2011,8321,0,0.0
2012,8327,0,0.0
2013,8329,0,0.0
2014,8332,0,0.0
2015,8334,0,0.0
2016,8335,0,0.0
2017,8336,0,0.0
2018,8355,0,0.0
2019,8364,0,0.0
2020,8373,0,0.0
2021,8375,0,0.0
2022,8377,0,0.0
2023,8379,0,0.0
2024,8386,0,1.0
2025,8394,0,0.0
2026,8397,0,0.0
2027,8399,0,0.0
2028,8400,0,1.0
2029,8403,0,0.0
2030,8407,0,1.0
2031,8417,0,0.0
2032,8419,1,0.0
2033,8422,0,0.0
2034,8434,0,0.0
2035,8435,0,1.0
2036,8456,0,0.0
2037,8464,0,0.0
2038,8470,0,0.0
2039,8473,0,0.0
2040,8475,0,0.0
2041,8476,0,1.0
2042,8481,0,0.0
2043,8482,1,0.0
2044,8485,0,0.0
2045,8493,0,0.0
2046,8494,0,0.0
2047,8496,0,0.0
2048,8499,0,0.0
2049,8502,0,0.0
2050,8503,0,0.0
2051,8504,0,0.0
2052,8515,0,0.0
2053,8517,0,0.0
2054,8520,0,0.0
2055,8521,0,0.0
2056,8523,0,0.0
2057,8527,0,0.0
2058,8529,0,0.0
2059,8530,0,0.0
2060,8535,0,0.0
2061,8545,0,1.0
2062,8551,0,0.0
2063,8560,0,0.0
2064,8561,0,0.0
2065,8565,0,0.0
2066,8572,0,0.0
2067,8577,0,0.0
2068,8582,0,0.0
2069,8583,0,0.0
2070,8594,0,0.0
2071,8595,0,0.0
2072,8599,0,0.0
2073,8604,0,0.0
2074,8606,0,0.0
2075,8607,0,0.0
2076,8612,0,0.0
2077,8614,0,0.0
2078,8615,1,0.0
2079,8616,0,0.0
2080,8620,0,0.0
2081,8622,0,0.0
2082,8624,0,0.0
2083,8626,0,0.0
2084,8627,0,0.0
2085,8629,1,0.0
2086,8634,0,0.0
2087,8636,0,0.0
2088,8644,0,0.0
2089,8649,0,0.0
2090,8652,0,0.0
2091,8661,0,0.0
2092,8662,0,0.0
2093,8664,0,0.0
2094,8665,0,0.0
2095,8666,0,0.0
2096,8667,0,1.0
2097,8671,0,0.0
2098,8689,0,0.0
2099,8690,0,0.0
2100,8692,0,0.0
2101,8699,0,1.0
2102,8700,0,1.0
2103,8702,0,0.0
2104,8705,0,0.0
2105,8706,0,0.0
2106,8712,0,0.0
2107,8716,0,0.0
2108,8717,0,0.0
2109,8723,0,0.0
2110,8727,0,0.0
2111,8729,0,0.0
2112,8730,0,0.0
2113,8732,0,0.0
2114,8739,0,0.0
2115,8741,0,0.0
2116,8743,0,0.0
2117,8754,0,0.0
2118,8759,0,0.0
2119,8760,0,0.0
2120,8761,0,0.0
2121,8762,0,0.0
2122,8775,0,0.0
2123,8786,0,0.0
2124,8793,0,0.0
2125,8796,0,0.0
2126,8800,0,0.0
2127,8801,0,0.0
2128,8802,0,0.0
2129,8804,0,0.0
2130,8805,0,0.0
2131,8812,0,0.0
2132,8813,1,0.0
2133,8814,0,0.0
2134,8816,0,0.0
2135,8819,0,0.0
2136,8826,0,0.0
2137,8832,0,0.0
2138,8834,0,0.0
2139,8835,0,0.0
2140,8836,0,0.0
2141,8837,0,0.0
2142,8839,0,0.0
2143,8842,0,0.0
2144,8847,0,1.0
2145,8849,0,0.0
2146,8853,0,0.0
2147,8855,0,0.0
2148,8857,0,0.0
2149,8862,0,0.0
2150,8864,0,0.0
2151,8865,0,0.0
2152,8869,0,0.0
2153,8880,0,0.0
2154,8890,0,0.0
2155,8892,0,0.0
2156,8893,0,0.0
2157,8894,0,0.0
2158,8895,0,1.0
2159,8896,0,1.0
2160,8897,0,0.0
2161,8901,0,0.0
2162,8904,0,0.0
2163,8905,0,0.0
2164,8906,0,0.0
2165,8913,0,0.0
2166,8914,0,0.0
2167,8917,1,0.0
2168,8919,0,0.0
2169,8920,0,0.0
2170,8924,0,0.0
2171,8926,0,0.0
2172,8929,0,0.0
2173,8931,0,0.0
2174,8933,0,0.0
2175,8942,0,0.0
2176,8945,0,0.0
2177,8950,0,0.0
2178,8951,0,0.0
2179,8957,0,0.0
2180,8960,0,0.0
2181,8961,0,0.0
2182,8966,0,0.0
2183,8969,0,0.0
2184,8979,0,0.0
2185,8983,0,0.0
2186,8984,0,0.0
2187,8989,0,0.0
2188,8991,0,0.0
2189,8992,0,0.0
2190,8995,0,0.0
2191,9002,0,0.0
2192,9004,1,1.0
2193,9007,0,0.0
2194,9014,0,0.0
2195,9017,0,0.0
2196,9021,0,0.0
2197,9024,0,0.0
2198,9026,0,0.0
2199,9035,0,0.0
2200,9036,0,0.0
2201,9037,0,0.0
2202,9039,0,0.0
2203,9042,0,0.0
2204,9045,0,0.0
2205,9047,0,1.0
2206,9051,0,0.0
2207,9054,0,0.0
2208,9060,0,0.0
2209,9064,0,0.0
2210,9065,0,0.0
2211,9069,0,0.0
2212,9077,0,0.0
2213,9080,0,0.0
2214,9086,0,0.0
2215,9093,0,0.0
2216,9094,0,0.0
2217,9096,0,0.0
2218,9100,0,0.0
2219,9111,0,0.0
2220,9114,0,0.0
2221,9115,0,0.0
2222,9120,0,0.0
2223,9123,0,0.0
2224,9126,0,0.0
2225,9129,0,0.0
2226,9134,0,0.0
2227,9136,0,0.0
2228,9137,0,0.0
2229,9140,0,0.0
2230,9153,0,0.0
2231,9154,0,1.0
2232,9161,0,0.0
2233,9162,0,0.0
2234,9164,0,0.0
2235,9167,0,0.0
2236,9169,0,0.0
2237,9170,0,1.0
2238,9177,0,0.0
2239,9180,0,0.0
2240,9181,0,0.0
2241,9182,0,0.0
2242,9189,0,1.0
2243,9190,0,0.0
2244,9192,0,0.0
2245,9193,0,0.0
2246,9196,0,1.0
2247,9197,0,0.0
2248,9199,0,0.0
2249,9201,0,0.0
2250,9205,0,0.0
2251,9206,0,0.0
2252,9212,0,0.0
2253,9217,0,0.0
2254,9221,0,0.0
2255,9230,0,0.0
2256,9233,0,0.0
2257,9237,0,0.0
2258,9241,0,0.0
2259,9243,0,0.0
2260,9244,0,0.0
2261,9247,0,0.0
2262,9250,0,0.0
2263,9254,0,0.0
2264,9263,0,0.0
2265,9265,0,0.0
2266,9267,0,0.0
2267,9274,0,0.0
2268,9277,0,0.0
2269,9282,0,0.0
2270,9289,0,0.0
2271,9291,0,0.0
2272,9295,0,0.0
2273,9296,0,0.0
2274,9304,0,0.0
2275,9311,0,0.0
2276,9321,0,0.0
2277,9331,0,0.0
2278,9339,0,0.0
2279,9343,0,0.0
2280,9347,1,0.0
2281,9355,0,0.0
2282,9356,0,0.0
2283,9359,0,0.0
2284,9360,0,0.0
2285,9366,0,0.0
2286,9372,0,0.0
2287,9377,0,0.0
2288,9379,0,0.0
2289,9384,0,0.0
2290,9391,0,0.0
2291,9392,0,0.0
2292,9393,0,0.0
2293,9394,0,1.0
2294,9400,1,0.0
2295,9403,0,0.0
2296,9410,0,0.0
2297,9414,0,0.0
2298,9415,0,0.0
2299,9419,0,0.0
2300,9423,1,1.0
2301,9426,0,0.0
2302,9433,0,0.0
2303,9446,0,0.0
2304,9454,0,0.0
2305,9463,0,0.0
2306,9465,0,0.0
2307,9466,0,0.0
2308,9469,0,0.0
2309,9503,0,0.0
2310,9507,0,0.0
2311,9513,0,0.0
2312,9514,0,0.0
2313,9516,0,0.0
2314,9520,0,0.0
2315,9521,0,0.0
2316,9522,0,0.0
2317,9532,0,0.0
2318,9534,0,0.0
2319,9539,0,0.0
2320,9543,0,0.0
2321,9547,0,0.0
2322,9549,0,0.0
2323,9557,0,0.0
2324,9566,0,0.0
2325,9570,0,0.0
2326,9587,0,0.0
2327,9593,0,0.0
2328,9597,0,0.0
2329,9599,0,0.0
2330,9603,0,0.0
2331,9607,0,0.0
2332,9610,0,0.0
2333,9611,0,0.0
2334,9617,0,1.0
2335,9625,0,0.0
2336,9632,0,0.0
2337,9636,0,0.0
2338,9646,0,0.0
2339,9650,1,0.0
2340,9651,0,0.0
2341,9653,0,0.0
2342,9654,0,0.0
2343,9656,0,0.0
2344,9660,0,0.0
2345,9662,0,0.0
2346,9672,0,0.0
2347,9675,0,0.0
2348,9680,0,0.0
2349,9696,0,0.0
2350,9706,0,0.0
2351,9707,0,0.0
2352,9712,0,0.0
2353,9713,0,0.0
2354,9715,0,0.0
2355,9720,0,0.0
2356,9729,0,0.0
2357,9730,0,0.0
2358,9737,0,0.0
2359,9750,0,0.0
2360,9751,0,0.0
2361,9753,0,0.0
2362,9756,0,0.0
2363,9759,0,0.0
2364,9761,0,0.0
2365,9762,0,0.0
2366,9764,0,0.0
2367,9766,0,0.0
2368,9772,0,0.0
2369,9774,0,0.0
2370,9785,0,0.0
2371,9786,0,1.0
2372,9789,0,0.0
2373,9791,0,0.0
2374,9799,0,0.0
2375,9807,0,0.0
2376,9819,0,0.0
2377,9824,0,0.0
2378,9825,0,0.0
2379,9832,0,0.0
2380,9834,0,1.0
2381,9835,0,0.0
2382,9843,0,0.0
2383,9852,0,0.0
2384,9855,0,0.0
2385,9856,0,0.0
2386,9859,0,0.0
2387,9865,0,0.0
2388,9866,0,0.0
2389,9879,0,0.0
2390,9891,0,0.0
2391,9892,0,0.0
2392,9899,0,0.0
2393,9903,0,0.0
2394,9904,0,0.0
2395,9912,0,0.0
2396,9917,0,1.0
2397,9920,0,1.0
2398,9931,0,0.0
2399,9935,0,0.0
2400,9937,0,0.0
2401,9954,0,1.0
2402,9957,0,0.0
2403,9964,0,0.0
2404,9966,0,0.0
2405,9969,0,0.0
2406,9972,0,0.0
2407,9977,0,1.0
2408,9979,0,0.0
2409,9987,0,0.0
2410,9991,0,0.0
2411,9997,0,0.0
2412,10000,0,0.0
2413,10002,0,0.0
2414,10011,0,0.0
2415,10014,0,0.0
2416,10021,0,0.0
2417,10022,0,0.0
2418,10024,0,0.0
2419,10026,0,0.0
2420,10027,0,0.0
2421,10029,0,0.0
2422,10032,0,0.0
2423,10036,0,0.0
2424,10037,0,0.0
2425,10046,0,0.0
2426,10052,0,0.0
2427,10053,0,1.0
2428,10056,0,0.0
