,id,electricity,electricity_prediction
1267,5240,0,0.0
1268,5246,0,0.0
1269,5252,0,0.0
1270,5253,0,0.0
1271,5254,0,0.0
1272,5257,0,0.0
1273,5259,0,0.0
1274,5260,0,0.0
1275,5263,0,0.0
1276,5265,0,0.0
1277,5266,0,0.0
1278,5269,0,1.0
1279,5274,0,0.0
1280,5276,0,0.0
1281,5277,0,0.0
1282,5279,0,0.0
1283,5280,0,0.0
1284,5287,0,0.0
1285,5290,0,0.0
1286,5297,0,0.0
1287,5300,0,0.0
1288,5301,0,0.0
1289,5312,0,0.0
1290,5313,0,0.0
1291,5325,0,0.0
1292,5327,0,0.0
1293,5330,0,0.0
1294,5331,0,0.0
1295,5332,0,0.0
1296,5333,0,0.0
1297,5344,0,0.0
1298,5346,0,0.0
1299,5349,0,0.0
1300,5351,0,0.0
1301,5352,0,0.0
1302,5355,0,0.0
1303,5362,0,0.0
1304,5366,0,0.0
1305,5369,0,0.0
1306,5375,0,0.0
1307,5379,0,0.0
1308,5380,0,0.0
1309,5384,0,0.0
1310,5387,0,0.0
1311,5390,0,0.0
1312,5401,0,0.0
1313,5405,0,0.0
1314,5443,0,0.0
1315,5453,0,0.0
1316,5456,0,0.0
1317,5459,0,0.0
1318,5463,0,0.0
1319,5465,0,0.0
1320,5469,0,0.0
1321,5471,0,0.0
1322,5472,0,0.0
1323,5475,0,0.0
1324,5481,0,0.0
1325,5483,0,0.0
1326,5484,0,0.0
1327,5502,0,0.0
1328,5512,0,0.0
1329,5514,0,0.0
1330,5515,0,0.0
1331,5521,0,0.0
1332,5524,0,0.0
1333,5530,0,0.0
1334,5543,0,0.0
1335,5549,0,0.0
1336,5553,0,0.0
1337,5555,0,0.0
1338,5559,0,0.0
1339,5560,0,0.0
1340,5562,0,0.0
1341,5567,0,0.0
1342,5580,0,0.0
1343,5582,0,0.0
1344,5583,0,0.0
1345,5590,0,0.0
1346,5606,0,0.0
1347,5610,0,0.0
1348,5616,0,0.0
1349,5619,0,0.0
1350,5622,0,0.0
1351,5624,0,0.0
1352,5641,0,0.0
1353,5643,0,0.0
1354,5651,0,0.0
1355,5652,0,0.0
1356,5653,0,0.0
1357,5656,0,0.0
1358,5663,0,0.0
1359,5667,0,0.0
1360,5677,0,0.0
1361,5680,0,0.0
1362,5681,0,0.0
1363,5686,0,0.0
1364,5690,0,0.0
1365,5694,0,0.0
1366,5696,0,0.0
1367,5705,0,0.0
1368,5707,0,0.0
1369,5711,0,0.0
1370,5712,0,0.0
1371,5722,0,0.0
1372,5723,0,0.0
1373,5726,0,0.0
1374,5731,0,0.0
1375,5733,0,0.0
1376,5736,0,0.0
1377,5743,0,0.0
1378,5745,0,0.0
1379,5746,0,0.0
1380,5747,0,0.0
1381,5751,0,0.0
1382,5754,0,0.0
1383,5755,0,0.0
1384,5761,0,0.0
1385,5786,0,0.0
1386,5793,0,0.0
1387,5805,0,0.0
1388,5811,0,0.0
1389,5826,0,0.0
1390,5827,0,0.0
1391,5833,0,0.0
1392,5836,0,0.0
1393,5840,0,0.0
1394,5844,0,0.0
1395,5845,0,0.0
1396,5853,0,0.0
1397,5856,0,0.0
1398,5862,0,0.0
1399,5865,0,0.0
1400,5869,0,0.0
1401,5873,0,0.0
1402,5880,0,0.0
1403,5882,0,0.0
1404,5886,0,0.0
1405,5891,0,0.0
1406,5902,0,0.0
1407,5903,0,0.0
1408,5906,0,0.0
1409,5909,0,0.0
1410,5911,0,0.0
1411,5913,0,0.0
1412,5916,0,0.0
1413,5917,0,0.0
1414,5920,0,0.0
1415,5922,0,0.0
1416,5927,0,0.0
1417,5932,0,0.0
1418,5935,0,0.0
1419,5936,0,0.0
1420,5940,0,0.0
1421,5941,0,0.0
1422,5943,0,0.0
1423,5946,0,0.0
1424,5947,0,0.0
1425,5949,0,0.0
1426,5950,0,0.0
1427,5953,0,0.0
1428,5962,0,0.0
1429,5967,0,0.0
1430,5969,0,0.0
1431,5973,0,0.0
1432,5974,0,0.0
1433,5976,0,0.0
1434,5977,0,0.0
1435,5979,0,0.0
1436,5980,0,0.0
1437,5985,0,0.0
1438,5986,0,0.0
1439,5989,0,0.0
1440,5995,0,0.0
1441,5999,0,0.0
1442,6000,0,0.0
1443,6001,0,0.0
1444,6009,0,0.0
1445,6017,0,0.0
1446,6019,0,1.0
1447,6025,0,0.0
1448,6026,0,0.0
1449,6027,0,0.0
1450,6030,0,0.0
1451,6033,0,0.0
1452,6040,0,0.0
1453,6047,0,0.0
1454,6053,0,0.0
1455,6057,0,0.0
1456,6059,0,0.0
1457,6063,0,0.0
1458,6065,0,0.0
1459,6066,0,0.0
1460,6077,0,0.0
1461,6089,0,0.0
1462,6091,0,0.0
1463,6107,0,0.0
1464,6112,0,0.0
1465,6115,0,0.0
1466,6119,0,0.0
1467,6120,0,0.0
1468,6123,0,0.0
1469,6127,0,0.0
1470,6133,0,0.0
1471,6142,0,0.0
1472,6146,0,0.0
1473,6155,0,0.0
1474,6160,0,0.0
1475,6162,0,0.0
1476,6164,0,0.0
1477,6167,0,0.0
1478,6169,0,0.0
1479,6174,0,0.0
1480,6186,0,0.0
1481,6192,0,0.0
1482,6193,0,0.0
1483,6197,0,0.0
1484,6204,0,0.0
1485,6215,0,0.0
1486,6219,0,0.0
1487,6221,0,0.0
1488,6224,0,0.0
1489,6225,0,0.0
1490,6227,0,0.0
1491,6230,0,0.0
1492,6233,0,0.0
1493,6235,0,0.0
1494,6253,0,0.0
1495,6255,0,0.0
1496,6256,0,0.0
1497,6269,0,0.0
1498,6271,0,0.0
1499,6275,0,0.0
1500,6276,0,0.0
1501,6277,0,0.0
1502,6279,0,0.0
1503,6280,0,0.0
1504,6283,0,0.0
1505,6284,0,0.0
1506,6295,0,0.0
1507,6297,0,0.0
1508,6305,0,0.0
1509,6306,0,0.0
1510,6312,0,0.0
1511,6314,0,0.0
1512,6327,0,0.0
1513,6332,0,0.0
1514,6333,0,0.0
1515,6336,0,0.0
1516,6337,0,0.0
1517,6340,0,0.0
1518,6344,0,0.0
1519,6359,0,0.0
1520,6377,0,0.0
1521,6383,0,0.0
1522,6384,0,0.0
1523,6399,0,0.0
1524,6402,0,0.0
1525,6407,0,0.0
1526,6414,0,0.0
1527,6436,0,0.0
1528,6439,0,0.0
1529,6441,0,0.0
1530,6442,0,0.0
1531,6444,0,0.0
1532,6461,0,0.0
1533,6464,0,0.0
1534,6466,0,0.0
1535,6469,0,0.0
1536,6470,0,0.0
1537,6473,0,0.0
1538,6475,0,0.0
1539,6483,0,0.0
1540,6486,0,0.0
1541,6492,0,0.0
1542,6493,0,0.0
1543,6494,0,0.0
1544,6495,0,0.0
1545,6506,0,0.0
1546,6509,0,0.0
1547,6512,0,0.0
1548,6513,0,0.0
1549,6514,0,0.0
1550,6515,0,0.0
1551,6517,0,0.0
1552,6519,0,0.0
1553,6524,0,0.0
1554,6527,0,0.0
1555,6529,0,0.0
1556,6532,0,0.0
1557,6544,0,0.0
1558,6545,0,0.0
1559,6546,0,0.0
1560,6547,0,0.0
1561,6551,0,0.0
1562,6552,0,0.0
1563,6553,0,0.0
1564,6560,0,0.0
1565,6562,0,0.0
1566,6569,0,0.0
1567,6570,0,0.0
1568,6574,0,0.0
1569,6583,0,0.0
1570,6586,0,0.0
1571,6594,0,0.0
1572,6597,0,0.0
1573,6600,0,0.0
1574,6609,0,0.0
1575,6616,0,0.0
1576,6629,0,0.0
1577,6630,0,0.0
1578,6634,0,0.0
1579,6635,0,0.0
1580,6639,0,0.0
1581,6642,0,0.0
1582,6643,0,0.0
1583,6651,0,0.0
1584,6653,0,0.0
1585,6660,0,0.0
1586,6665,0,0.0
1587,6667,0,0.0
1588,6675,0,0.0
1589,6681,0,0.0
1590,6682,0,0.0
1591,6687,0,0.0
1592,6691,0,0.0
1593,6693,0,0.0
1594,6694,0,0.0
1595,6695,0,0.0
1596,6704,0,0.0
1597,6705,0,0.0
1598,6714,0,0.0
1599,6715,0,0.0
1600,6722,0,0.0
1601,6724,0,0.0
1602,6726,0,0.0
1603,6729,0,0.0
1604,6731,0,0.0
1605,6733,0,0.0
1606,6740,0,0.0
1607,6742,0,0.0
1608,6746,0,0.0
1609,6749,0,0.0
1610,6753,0,0.0
1611,6754,0,0.0
1612,6755,0,0.0
1613,6759,0,0.0
1614,6760,0,0.0
1615,6762,0,0.0
1616,6763,0,0.0
1617,6774,0,0.0
1618,6780,0,0.0
1619,6781,0,0.0
1620,6791,0,0.0
1621,6792,0,0.0
1622,6796,0,0.0
1623,6811,0,0.0
1624,6814,0,0.0
1625,6815,0,0.0
1626,6820,0,0.0
1627,6822,0,0.0
1628,6829,0,0.0
1629,6830,0,0.0
1630,6833,0,0.0
1631,6844,0,0.0
1632,6845,0,0.0
1633,6850,0,0.0
1634,6853,0,0.0
1635,6862,0,0.0
1636,6867,0,0.0
1637,6870,0,0.0
1638,6872,0,0.0
1639,6874,0,0.0
1640,6877,0,0.0
1641,6882,0,0.0
1642,6884,0,0.0
1643,6895,0,0.0
1644,6897,0,0.0
1645,6901,0,0.0
1646,6902,0,0.0
1647,6909,0,0.0
1648,6917,0,0.0
1649,6920,0,0.0
1650,6922,0,0.0
1651,6944,0,0.0
1652,6963,0,0.0
1653,6967,0,0.0
1654,6969,0,0.0
1655,6970,0,0.0
1656,6972,0,0.0
1657,6985,1,0.0
1658,6990,0,0.0
1659,6992,0,0.0
1660,6995,0,0.0
1661,7001,0,0.0
1662,7005,0,0.0
1663,7006,0,0.0
1664,7011,0,0.0
1665,7014,0,0.0
1666,7021,0,0.0
1667,7025,0,0.0
1668,7030,0,0.0
1669,7032,0,0.0
1670,7036,0,0.0
1671,7039,0,0.0
1672,7041,0,0.0
1673,7042,0,0.0
1674,7050,0,0.0
1675,7056,0,0.0
1676,7057,0,0.0
1677,7061,0,0.0
1678,7063,0,0.0
1679,7069,0,0.0
1680,7071,0,0.0
1681,7075,0,0.0
1682,7081,0,0.0
1683,7087,0,0.0
1684,7093,0,0.0
1685,7094,0,0.0
1686,7096,0,0.0
1687,7097,0,0.0
1688,7102,0,0.0
1689,7103,0,0.0
1690,7106,0,0.0
1691,7113,0,0.0
1692,7116,0,0.0
1693,7125,0,0.0
1694,7127,0,0.0
1695,7129,0,0.0
1696,7130,0,0.0
1697,7133,0,0.0
1698,7140,0,0.0
1699,7143,0,0.0
1700,7144,0,0.0
1701,7146,0,0.0
1702,7154,0,0.0
1703,7167,0,0.0
1704,7174,0,0.0
1705,7181,0,0.0
1706,7182,0,0.0
1707,7183,0,0.0
1708,7184,0,0.0
1709,7186,0,0.0
1710,7189,0,0.0
1711,7194,0,0.0
1712,7196,0,0.0
1713,7197,0,0.0
1714,7199,0,0.0
1715,7201,0,0.0
1716,7211,0,0.0
1717,7213,0,0.0
1718,7214,0,0.0
1719,7220,0,0.0
1720,7223,0,0.0
1721,7226,0,0.0
1722,7230,0,0.0
1723,7236,0,0.0
1724,7239,0,0.0
1725,7240,0,0.0
1726,7245,0,0.0
1727,7247,0,0.0
1728,7249,0,0.0
1729,7250,0,0.0
1730,7253,0,0.0
1731,7255,0,0.0
1732,7256,0,0.0
1733,7260,0,0.0
1734,7265,0,0.0
1735,7267,0,0.0
1736,7272,0,0.0
1737,7276,0,0.0
1738,7283,0,0.0
1739,7285,0,0.0
1740,7286,0,0.0
1741,7287,0,0.0
1742,7291,0,0.0
1743,7296,0,0.0
1744,7299,0,0.0
1745,7301,0,0.0
1746,7302,0,0.0
1747,7303,0,0.0
1748,7309,0,0.0
1749,7315,0,0.0
1750,7323,0,0.0
1751,7324,0,0.0
1752,7333,0,0.0
1753,7339,0,0.0
1754,7340,0,0.0
1755,7343,0,0.0
1756,7344,0,0.0
1757,7346,0,0.0
1758,7350,0,0.0
1759,7351,0,0.0
1760,7359,0,0.0
1761,7361,0,0.0
1762,7367,0,0.0
1763,7373,0,0.0
1764,7375,0,0.0
1765,7380,0,0.0
1766,7385,0,0.0
1767,7389,0,0.0
1768,7391,0,0.0
1769,7393,0,0.0
1770,7396,0,0.0
1771,7406,0,0.0
1772,7439,0,0.0
1773,7441,0,0.0
1774,7444,0,0.0
1775,7454,0,0.0
1776,7457,0,0.0
1777,7459,0,1.0
1778,7463,0,0.0
1779,7470,0,0.0
1780,7473,0,0.0
1781,7477,0,0.0
1782,7479,0,0.0
1783,7481,0,0.0
1784,7487,0,0.0
1785,7494,0,0.0
1786,7495,0,0.0
1787,7502,0,0.0
1788,7506,0,0.0
1789,7510,0,0.0
1790,7512,0,0.0
1791,7513,0,0.0
1792,7514,0,0.0
1793,7517,0,0.0
1794,7520,0,0.0
1795,7521,0,0.0
1796,7524,0,0.0
1797,7527,0,0.0
1798,7530,0,0.0
1799,7551,0,0.0
1800,7554,0,0.0
1801,7555,0,0.0
1802,7556,0,0.0
1803,7560,0,0.0
1804,7571,0,0.0
1805,7573,0,0.0
1806,7579,0,1.0
1807,7581,0,0.0
1808,7583,0,0.0
1809,7584,0,0.0
1810,7586,0,0.0
1811,7592,0,0.0
1812,7593,0,0.0
1813,7595,0,0.0
1814,7596,0,0.0
1815,7597,0,0.0
1816,7600,0,0.0
1817,7603,0,0.0
1818,7614,0,0.0
1819,7615,0,0.0
1820,7624,0,0.0
1821,7633,0,0.0
1822,7635,0,0.0
1823,7639,0,0.0
1824,7640,0,0.0
1825,7653,0,0.0
1826,7656,0,0.0
1827,7662,0,0.0
1828,7667,0,0.0
1829,7669,0,0.0
1830,7673,0,0.0
1831,7676,0,0.0
1832,7677,0,0.0
1833,7680,0,0.0
1834,7681,0,0.0
1835,7682,0,0.0
1836,7689,0,0.0
1837,7690,0,0.0
1838,7700,0,1.0
1839,7711,0,0.0
1840,7712,0,0.0
1841,7719,0,0.0
1842,7736,0,0.0
1843,7742,0,0.0
1844,7745,0,0.0
1845,7747,0,0.0
1846,7753,0,0.0
1847,7754,0,0.0
1848,7760,0,0.0
1849,7761,0,0.0
1850,7774,0,0.0
1851,7782,0,0.0
1852,7783,0,0.0
1853,7785,0,0.0
1854,7796,0,0.0
1855,7801,0,0.0
1856,7807,0,0.0
1857,7827,0,0.0
1858,7830,0,0.0
1859,7839,0,0.0
1860,7846,0,0.0
1861,7849,0,0.0
1862,7851,0,0.0
1863,7854,0,0.0
1864,7866,0,0.0
1865,7867,0,0.0
1866,7870,0,0.0
1867,7874,0,0.0
1868,7875,0,0.0
1869,7877,0,0.0
1870,7879,0,0.0
1871,7881,0,0.0
1872,7885,0,0.0
1873,7892,0,0.0
1874,7897,0,0.0
1875,7912,0,0.0
1876,7916,0,0.0
1877,7921,0,0.0
1878,7934,0,0.0
1879,7939,0,0.0
1880,7943,0,0.0
1881,7945,0,0.0
1882,7952,0,0.0
1883,7956,0,0.0
1884,7962,0,0.0
1885,7967,0,0.0
1886,7970,0,0.0
1887,7972,0,0.0
1888,7976,0,0.0
1889,7986,0,0.0
1890,7987,0,0.0
1891,7990,0,0.0
1892,7993,0,0.0
1893,7996,0,0.0
1894,7997,0,0.0
1895,8002,0,0.0
1896,8004,0,0.0
1897,8010,0,0.0
1898,8011,0,0.0
1899,8012,0,0.0
1900,8013,0,0.0
1901,8014,0,0.0
1902,8017,0,0.0
1903,8021,0,0.0
1904,8022,0,0.0
1905,8025,0,0.0
1906,8026,0,0.0
1907,8029,0,0.0
1908,8031,0,0.0
1909,8033,0,0.0
1910,8035,0,0.0
1911,8044,0,0.0
1912,8046,0,0.0
1913,8054,0,0.0
1914,8055,0,0.0
1915,8059,0,0.0
1916,8066,0,0.0
1917,8073,0,0.0
1918,8080,0,0.0
1919,8081,0,0.0
1920,8083,0,0.0
1921,8086,0,0.0
1922,8091,0,0.0
1923,8096,0,0.0
1924,8101,0,0.0
1925,8102,0,0.0
1926,8103,0,0.0
1927,8105,0,0.0
1928,8110,0,0.0
1929,8114,0,0.0
1930,8119,0,0.0
1931,8123,0,0.0
1932,8124,0,0.0
1933,8125,0,0.0
1934,8127,0,0.0
1935,8129,0,0.0
1936,8130,0,0.0
1937,8136,0,0.0
1938,8137,0,0.0
1939,8139,0,0.0
1940,8146,0,0.0
1941,8150,0,0.0
1942,8155,0,0.0
1943,8159,0,0.0
1944,8161,0,0.0
1945,8181,0,0.0
1946,8182,0,0.0
1947,8183,0,0.0
1948,8185,0,0.0
1949,8189,0,0.0
1950,8191,0,0.0
1951,8194,0,0.0
1952,8196,0,0.0
1953,8202,0,0.0
1954,8209,0,0.0
1955,8215,0,0.0
1956,8219,0,0.0
1957,8222,0,0.0
1958,8224,0,0.0
1959,8225,0,0.0
1960,8231,0,0.0
1961,8232,0,0.0
1962,8237,0,0.0
1963,8246,0,0.0
1964,8247,1,0.0
1965,8249,0,0.0
1966,8252,0,0.0
1967,8257,0,0.0
1968,8261,0,0.0
1969,8262,0,0.0
1970,8264,0,0.0
1971,8265,0,0.0
1972,8272,0,0.0
1973,8277,0,0.0
1974,8283,0,0.0
1975,8284,0,0.0
1976,8287,0,0.0
1977,8291,0,0.0
1978,8296,0,0.0
1979,8297,0,0.0
1980,8299,0,0.0
1981,8304,0,0.0
1982,8307,0,0.0
1983,8311,0,0.0
1984,8312,0,0.0
1985,8314,0,0.0
1986,8316,0,0.0
1987,8329,0,0.0
1988,8330,0,0.0
1989,8331,0,0.0
1990,8334,0,0.0
1991,8335,0,0.0
1992,8336,0,0.0
1993,8340,0,0.0
1994,8349,0,0.0
1995,8351,0,0.0
1996,8352,0,0.0
1997,8359,0,0.0
1998,8362,0,0.0
1999,8370,0,0.0
2000,8371,0,0.0
2001,8374,0,0.0
2002,8377,1,0.0
2003,8379,0,0.0
2004,8394,0,0.0
2005,8402,0,0.0
2006,8404,0,0.0
2007,8405,0,0.0
2008,8414,0,0.0
2009,8415,0,0.0
2010,8416,0,0.0
2011,8421,0,0.0
2012,8422,0,0.0
2013,8426,0,0.0
2014,8427,0,0.0
2015,8430,0,0.0
2016,8432,0,0.0
2017,8442,0,0.0
2018,8445,0,0.0
2019,8451,0,0.0
2020,8455,0,0.0
2021,8456,0,0.0
2022,8467,0,0.0
2023,8470,0,0.0
2024,8473,0,0.0
2025,8477,0,0.0
2026,8479,0,0.0
2027,8480,0,0.0
2028,8481,0,0.0
2029,8485,0,0.0
2030,8486,0,0.0
2031,8487,0,0.0
2032,8490,0,0.0
2033,8493,0,0.0
2034,8494,0,0.0
2035,8495,0,0.0
2036,8497,0,1.0
2037,8499,0,0.0
2038,8503,0,0.0
2039,8516,0,0.0
2040,8519,0,0.0
2041,8521,0,0.0
2042,8522,0,0.0
2043,8523,0,0.0
2044,8530,0,0.0
2045,8531,0,0.0
2046,8532,0,0.0
2047,8533,0,0.0
2048,8545,0,0.0
2049,8550,0,0.0
2050,8554,0,0.0
2051,8555,0,0.0
2052,8556,0,0.0
2053,8557,0,0.0
2054,8564,0,0.0
2055,8565,0,0.0
2056,8577,0,0.0
2057,8580,0,0.0
2058,8581,0,0.0
2059,8584,0,0.0
2060,8586,0,0.0
2061,8596,0,0.0
2062,8599,0,0.0
2063,8600,0,0.0
2064,8601,0,0.0
2065,8604,0,0.0
2066,8605,0,0.0
2067,8606,0,0.0
2068,8613,0,0.0
2069,8624,0,0.0
2070,8635,0,0.0
2071,8641,0,0.0
2072,8642,0,0.0
2073,8643,0,0.0
2074,8652,0,0.0
2075,8654,0,0.0
2076,8659,0,0.0
2077,8662,0,0.0
2078,8663,0,0.0
2079,8667,0,0.0
2080,8672,0,0.0
2081,8680,0,0.0
2082,8682,0,0.0
2083,8684,0,0.0
2084,8686,0,0.0
2085,8689,0,0.0
2086,8693,0,0.0
2087,8695,0,0.0
2088,8697,0,0.0
2089,8703,0,0.0
2090,8711,0,0.0
2091,8715,0,0.0
2092,8716,0,0.0
2093,8725,0,0.0
2094,8727,0,0.0
2095,8734,0,0.0
2096,8735,0,0.0
2097,8736,0,0.0
2098,8741,0,0.0
2099,8742,0,0.0
2100,8743,0,0.0
2101,8746,0,0.0
2102,8750,0,0.0
2103,8752,0,0.0
2104,8753,0,0.0
2105,8756,0,0.0
2106,8759,0,0.0
2107,8762,0,0.0
2108,8763,0,0.0
2109,8764,0,0.0
2110,8766,0,0.0
2111,8773,0,0.0
2112,8776,0,0.0
2113,8779,0,0.0
2114,8782,0,0.0
2115,8786,0,0.0
2116,8789,0,0.0
2117,8792,0,0.0
2118,8796,0,0.0
2119,8804,0,0.0
2120,8805,0,0.0
2121,8810,0,0.0
2122,8813,0,0.0
2123,8814,0,0.0
2124,8819,0,0.0
2125,8820,0,0.0
2126,8834,0,0.0
2127,8837,0,0.0
2128,8843,0,0.0
2129,8850,0,0.0
2130,8854,0,0.0
2131,8855,0,0.0
2132,8857,0,0.0
2133,8861,0,0.0
2134,8862,0,0.0
2135,8864,0,0.0
2136,8867,0,0.0
2137,8870,0,0.0
2138,8871,0,0.0
2139,8872,0,0.0
2140,8876,0,0.0
2141,8879,0,0.0
2142,8882,0,0.0
2143,8886,0,0.0
2144,8887,0,0.0
2145,8889,0,0.0
2146,8890,0,0.0
2147,8895,0,0.0
2148,8896,0,0.0
2149,8897,0,0.0
2150,8900,0,0.0
2151,8902,0,0.0
2152,8907,0,0.0
2153,8911,0,0.0
2154,8914,0,0.0
2155,8917,0,0.0
2156,8920,0,0.0
2157,8922,0,0.0
2158,8924,0,0.0
2159,8926,0,0.0
2160,8929,0,0.0
2161,8930,0,0.0
2162,8933,0,0.0
2163,8937,0,0.0
2164,8939,0,0.0
2165,8940,0,0.0
2166,8941,0,0.0
2167,8942,0,0.0
2168,8943,0,0.0
2169,8945,0,0.0
2170,8946,0,0.0
2171,8949,0,0.0
2172,8951,0,0.0
2173,8952,0,0.0
2174,8953,0,0.0
2175,8955,0,0.0
2176,8956,0,0.0
2177,8974,0,0.0
2178,8977,0,0.0
2179,8979,0,0.0
2180,8981,0,0.0
2181,8985,0,0.0
2182,8989,0,0.0
2183,9002,0,0.0
2184,9005,0,0.0
2185,9021,0,0.0
2186,9024,0,0.0
2187,9026,0,0.0
2188,9031,0,0.0
2189,9044,0,0.0
2190,9045,0,0.0
2191,9049,0,0.0
2192,9051,0,0.0
2193,9052,0,0.0
2194,9063,0,0.0
2195,9064,0,0.0
2196,9066,0,0.0
2197,9077,0,0.0
2198,9079,0,0.0
2199,9082,0,0.0
2200,9085,0,0.0
2201,9087,0,0.0
2202,9089,0,0.0
2203,9092,0,0.0
2204,9093,0,0.0
2205,9095,0,0.0
2206,9097,0,0.0
2207,9102,0,0.0
2208,9103,0,0.0
2209,9109,0,0.0
2210,9113,0,0.0
2211,9115,0,0.0
2212,9117,0,0.0
2213,9137,0,0.0
2214,9140,0,0.0
2215,9143,0,0.0
2216,9165,0,0.0
2217,9173,0,0.0
2218,9180,0,0.0
2219,9182,0,0.0
2220,9185,0,0.0
2221,9190,0,0.0
2222,9191,0,0.0
2223,9192,0,0.0
2224,9195,0,0.0
2225,9196,0,1.0
2226,9197,0,0.0
2227,9201,0,0.0
2228,9202,0,0.0
2229,9207,0,0.0
2230,9211,0,0.0
2231,9217,1,0.0
2232,9222,0,0.0
2233,9223,0,0.0
2234,9224,0,0.0
2235,9230,0,0.0
2236,9233,0,0.0
2237,9234,0,0.0
2238,9236,0,0.0
2239,9243,0,0.0
2240,9244,0,0.0
2241,9253,0,0.0
2242,9255,0,0.0
2243,9260,0,0.0
2244,9263,0,0.0
2245,9266,0,0.0
2246,9267,0,0.0
2247,9286,0,0.0
2248,9287,0,1.0
2249,9289,0,0.0
2250,9300,0,0.0
2251,9314,0,0.0
2252,9315,0,1.0
2253,9319,0,0.0
2254,9324,0,0.0
2255,9331,0,0.0
2256,9349,0,0.0
2257,9350,0,0.0
2258,9357,0,0.0
2259,9359,0,0.0
2260,9361,0,0.0
2261,9371,0,0.0
2262,9375,0,0.0
2263,9377,0,0.0
2264,9387,0,0.0
2265,9391,0,0.0
2266,9400,0,0.0
2267,9401,0,0.0
2268,9403,0,0.0
2269,9404,0,0.0
2270,9411,0,0.0
2271,9417,0,0.0
2272,9421,0,0.0
2273,9429,0,0.0
2274,9431,0,0.0
2275,9435,0,0.0
2276,9446,0,0.0
2277,9447,0,0.0
2278,9459,0,0.0
2279,9460,0,0.0
2280,9461,0,0.0
2281,9470,0,0.0
2282,9476,0,0.0
2283,9477,0,0.0
2284,9481,0,0.0
2285,9502,0,0.0
2286,9507,0,0.0
2287,9509,0,0.0
2288,9510,0,0.0
2289,9513,0,0.0
2290,9515,0,0.0
2291,9516,0,0.0
2292,9522,0,0.0
2293,9531,0,1.0
2294,9532,0,0.0
2295,9534,0,0.0
2296,9541,0,0.0
2297,9550,0,0.0
2298,9551,0,0.0
2299,9554,0,0.0
2300,9563,0,0.0
2301,9565,0,0.0
2302,9566,0,0.0
2303,9569,0,0.0
2304,9574,0,0.0
2305,9583,0,0.0
2306,9591,0,0.0
2307,9595,0,0.0
2308,9599,0,0.0
2309,9602,0,0.0
2310,9611,0,0.0
2311,9612,0,0.0
2312,9614,0,0.0
2313,9615,0,0.0
2314,9616,0,0.0
2315,9623,0,0.0
2316,9625,0,0.0
2317,9626,0,0.0
2318,9627,0,0.0
2319,9632,0,0.0
2320,9634,0,0.0
2321,9637,0,0.0
2322,9646,0,0.0
2323,9653,0,0.0
2324,9656,0,0.0
2325,9657,0,0.0
2326,9659,0,0.0
2327,9660,0,0.0
2328,9665,0,0.0
2329,9666,0,0.0
2330,9674,0,0.0
2331,9676,0,0.0
2332,9680,0,0.0
2333,9681,0,0.0
2334,9682,0,0.0
2335,9687,0,0.0
2336,9691,0,0.0
2337,9692,0,0.0
2338,9693,0,0.0
2339,9694,0,0.0
2340,9696,0,0.0
2341,9697,0,0.0
2342,9701,0,0.0
2343,9702,0,0.0
2344,9717,0,0.0
2345,9719,0,0.0
2346,9732,0,0.0
2347,9734,0,0.0
2348,9740,0,0.0
2349,9741,0,0.0
2350,9745,0,0.0
2351,9751,0,0.0
2352,9752,0,0.0
2353,9753,0,0.0
2354,9754,0,0.0
2355,9761,0,0.0
2356,9762,0,0.0
2357,9763,0,0.0
2358,9764,0,0.0
2359,9766,0,0.0
2360,9774,0,0.0
2361,9784,0,0.0
2362,9789,0,0.0
2363,9795,0,0.0
2364,9800,0,0.0
2365,9804,0,0.0
2366,9805,0,0.0
2367,9811,0,0.0
2368,9822,0,0.0
2369,9823,0,0.0
2370,9824,0,0.0
2371,9829,0,0.0
2372,9830,0,0.0
2373,9841,0,0.0
2374,9854,0,0.0
2375,9855,0,0.0
2376,9856,0,0.0
2377,9864,0,0.0
2378,9867,0,0.0
2379,9871,0,1.0
2380,9884,0,0.0
2381,9887,0,0.0
2382,9899,0,0.0
2383,9906,0,0.0
2384,9907,0,0.0
2385,9909,0,0.0
2386,9914,0,0.0
2387,9920,0,0.0
2388,9931,0,0.0
2389,9936,0,0.0
2390,9949,0,0.0
2391,9950,0,0.0
2392,9951,0,0.0
2393,9954,0,1.0
2394,9960,0,1.0
2395,9965,0,0.0
2396,9967,0,1.0
2397,9976,0,0.0
2398,9977,0,1.0
2399,9984,0,0.0
2400,9992,0,0.0
2401,10005,0,0.0
2402,10006,0,0.0
2403,10007,0,0.0
2404,10014,0,0.0
2405,10021,0,0.0
2406,10023,0,0.0
2407,10024,0,0.0
2408,10027,0,0.0
2409,10029,0,0.0
2410,10030,0,0.0
2411,10032,0,0.0
2412,10035,0,0.0
2413,10040,0,0.0
2414,10046,0,0.0
2415,10049,0,0.0
2416,10050,0,0.0
2417,10055,0,0.0
2418,10060,0,0.0
2419,10061,0,0.0
2420,10062,0,0.0
2421,10065,0,0.0
2422,10080,0,0.0
2423,10090,0,0.0
2424,10097,0,0.0
2425,10104,0,1.0
2426,10109,0,0.0
2427,10110,0,0.0
2428,10129,0,0.0
2429,10130,0,0.0
2430,10132,0,0.0
2431,10137,0,0.0
