,id,missing_people,missing_people_prediction
1266,5396,0,0.0
1267,5400,0,0.0
1268,5406,0,0.0
1269,5415,0,0.0
1270,5421,0,0.0
1271,5422,0,0.0
1272,5423,0,0.0
1273,5424,0,0.0
1274,5427,0,0.0
1275,5430,0,0.0
1276,5441,0,0.0
1277,5443,0,0.0
1278,5445,0,0.0
1279,5447,0,0.0
1280,5449,0,0.0
1281,5450,0,0.0
1282,5451,0,0.0
1283,5459,0,0.0
1284,5463,0,0.0
1285,5466,0,0.0
1286,5475,0,0.0
1287,5476,0,0.0
1288,5482,0,0.0
1289,5483,0,0.0
1290,5484,0,0.0
1291,5486,0,0.0
1292,5491,0,0.0
1293,5502,0,0.0
1294,5503,0,0.0
1295,5506,0,0.0
1296,5509,0,0.0
1297,5513,0,0.0
1298,5516,0,0.0
1299,5521,0,0.0
1300,5522,0,0.0
1301,5527,0,0.0
1302,5533,0,0.0
1303,5535,0,0.0
1304,5540,0,0.0
1305,5541,0,0.0
1306,5543,0,0.0
1307,5549,0,0.0
1308,5554,0,0.0
1309,5555,0,0.0
1310,5560,0,0.0
1311,5569,0,0.0
1312,5571,0,0.0
1313,5572,0,0.0
1314,5582,0,0.0
1315,5586,0,0.0
1316,5592,0,0.0
1317,5593,1,0.0
1318,5594,0,0.0
1319,5596,0,0.0
1320,5597,0,0.0
1321,5599,0,0.0
1322,5600,0,0.0
1323,5604,0,0.0
1324,5606,0,0.0
1325,5615,0,0.0
1326,5619,0,0.0
1327,5621,0,0.0
1328,5627,0,0.0
1329,5637,0,0.0
1330,5639,0,0.0
1331,5649,0,0.0
1332,5656,0,0.0
1333,5667,0,0.0
1334,5669,0,0.0
1335,5676,0,0.0
1336,5677,0,0.0
1337,5681,0,0.0
1338,5684,0,0.0
1339,5690,0,0.0
1340,5691,0,0.0
1341,5692,0,0.0
1342,5701,0,0.0
1343,5703,0,0.0
1344,5704,0,0.0
1345,5705,0,0.0
1346,5710,0,0.0
1347,5715,0,0.0
1348,5716,0,0.0
1349,5719,0,0.0
1350,5722,0,0.0
1351,5725,0,0.0
1352,5729,0,0.0
1353,5730,0,0.0
1354,5731,0,0.0
1355,5735,0,0.0
1356,5736,0,0.0
1357,5737,0,0.0
1358,5739,0,0.0
1359,5740,0,0.0
1360,5741,0,0.0
1361,5742,0,0.0
1362,5746,0,0.0
1363,5747,0,0.0
1364,5749,0,0.0
1365,5751,0,0.0
1366,5756,0,0.0
1367,5757,0,0.0
1368,5759,0,0.0
1369,5765,0,0.0
1370,5766,0,0.0
1371,5767,0,0.0
1372,5776,0,0.0
1373,5782,0,0.0
1374,5786,0,0.0
1375,5787,0,0.0
1376,5790,0,0.0
1377,5791,0,0.0
1378,5795,0,0.0
1379,5796,0,0.0
1380,5797,0,0.0
1381,5800,0,0.0
1382,5802,0,0.0
1383,5809,0,0.0
1384,5810,0,0.0
1385,5811,0,0.0
1386,5814,0,0.0
1387,5822,0,0.0
1388,5823,0,0.0
1389,5827,0,0.0
1390,5829,0,0.0
1391,5831,0,0.0
1392,5835,0,0.0
1393,5837,0,0.0
1394,5841,0,0.0
1395,5843,0,0.0
1396,5852,0,0.0
1397,5862,0,0.0
1398,5864,0,0.0
1399,5873,0,0.0
1400,5881,0,0.0
1401,5882,0,0.0
1402,5885,0,0.0
1403,5891,0,0.0
1404,5894,0,0.0
1405,5895,0,0.0
1406,5900,0,0.0
1407,5903,0,0.0
1408,5904,0,0.0
1409,5909,0,0.0
1410,5912,0,0.0
1411,5913,0,0.0
1412,5914,0,0.0
1413,5919,0,0.0
1414,5927,0,0.0
1415,5930,0,0.0
1416,5932,0,0.0
1417,5935,0,0.0
1418,5936,0,0.0
1419,5939,0,0.0
1420,5946,0,0.0
1421,5949,0,0.0
1422,5951,0,0.0
1423,5952,0,0.0
1424,5956,0,0.0
1425,5957,0,0.0
1426,5961,0,0.0
1427,5969,0,0.0
1428,5973,0,0.0
1429,5982,0,0.0
1430,5986,0,0.0
1431,5992,0,0.0
1432,5994,0,0.0
1433,5995,0,0.0
1434,5996,0,0.0
1435,5999,0,0.0
1436,6002,0,0.0
1437,6003,0,0.0
1438,6005,0,0.0
1439,6009,0,0.0
1440,6013,0,0.0
1441,6014,0,0.0
1442,6019,0,0.0
1443,6020,0,0.0
1444,6027,0,0.0
1445,6029,0,0.0
1446,6033,0,0.0
1447,6034,0,0.0
1448,6036,0,0.0
1449,6054,0,0.0
1450,6061,0,0.0
1451,6065,0,0.0
1452,6066,0,0.0
1453,6069,0,0.0
1454,6071,0,0.0
1455,6073,0,0.0
1456,6075,0,0.0
1457,6094,0,0.0
1458,6096,0,0.0
1459,6097,0,0.0
1460,6103,0,0.0
1461,6105,0,0.0
1462,6107,0,0.0
1463,6115,1,0.0
1464,6119,0,0.0
1465,6126,0,0.0
1466,6132,0,0.0
1467,6137,0,0.0
1468,6146,0,0.0
1469,6155,0,0.0
1470,6157,0,0.0
1471,6160,0,0.0
1472,6171,0,0.0
1473,6173,0,0.0
1474,6176,0,0.0
1475,6177,0,0.0
1476,6180,0,0.0
1477,6181,0,0.0
1478,6190,0,0.0
1479,6191,0,0.0
1480,6194,0,0.0
1481,6200,0,0.0
1482,6209,0,0.0
1483,6215,0,0.0
1484,6216,0,0.0
1485,6227,0,0.0
1486,6231,0,0.0
1487,6232,0,0.0
1488,6233,0,0.0
1489,6235,0,0.0
1490,6236,0,0.0
1491,6237,0,0.0
1492,6240,0,0.0
1493,6245,0,0.0
1494,6247,0,0.0
1495,6252,0,0.0
1496,6254,0,0.0
1497,6255,0,0.0
1498,6257,0,0.0
1499,6261,0,0.0
1500,6263,0,0.0
1501,6272,0,0.0
1502,6273,0,0.0
1503,6275,0,0.0
1504,6276,0,0.0
1505,6281,0,0.0
1506,6286,0,0.0
1507,6291,0,0.0
1508,6296,0,0.0
1509,6301,0,0.0
1510,6302,0,0.0
1511,6305,0,0.0
1512,6307,0,0.0
1513,6310,0,0.0
1514,6321,0,0.0
1515,6326,0,0.0
1516,6327,0,0.0
1517,6329,0,0.0
1518,6333,0,0.0
1519,6334,0,0.0
1520,6340,0,0.0
1521,6342,0,0.0
1522,6343,0,0.0
1523,6347,0,0.0
1524,6349,0,0.0
1525,6353,0,0.0
1526,6357,0,0.0
1527,6359,0,0.0
1528,6364,0,0.0
1529,6380,0,0.0
1530,6381,0,0.0
1531,6386,0,0.0
1532,6387,0,0.0
1533,6390,0,0.0
1534,6395,0,0.0
1535,6405,0,0.0
1536,6409,0,0.0
1537,6410,0,0.0
1538,6421,0,0.0
1539,6423,0,0.0
1540,6425,0,0.0
1541,6433,0,0.0
1542,6442,0,0.0
1543,6444,0,0.0
1544,6450,0,0.0
1545,6464,0,0.0
1546,6465,0,0.0
1547,6467,0,0.0
1548,6469,0,0.0
1549,6470,1,0.0
1550,6474,0,0.0
1551,6477,0,0.0
1552,6479,0,0.0
1553,6484,0,0.0
1554,6485,0,0.0
1555,6499,0,0.0
1556,6501,0,0.0
1557,6505,0,0.0
1558,6506,0,0.0
1559,6511,0,0.0
1560,6515,0,0.0
1561,6515,0,0.0
1562,6516,0,0.0
1563,6517,0,0.0
1564,6520,0,0.0
1565,6529,0,0.0
1566,6532,0,0.0
1567,6534,0,0.0
1568,6535,0,0.0
1569,6537,0,0.0
1570,6539,0,0.0
1571,6540,0,0.0
1572,6545,0,0.0
1573,6555,0,0.0
1574,6567,0,0.0
1575,6571,0,0.0
1576,6573,0,0.0
1577,6575,0,0.0
1578,6576,0,0.0
1579,6581,0,0.0
1580,6582,0,0.0
1581,6583,0,0.0
1582,6586,0,0.0
1583,6587,0,0.0
1584,6589,0,0.0
1585,6592,0,0.0
1586,6593,0,0.0
1587,6594,0,0.0
1588,6595,0,0.0
1589,6597,0,0.0
1590,6606,0,0.0
1591,6609,0,0.0
1592,6613,0,0.0
1593,6615,0,0.0
1594,6622,0,0.0
1595,6623,0,0.0
1596,6624,0,0.0
1597,6625,0,0.0
1598,6627,0,0.0
1599,6633,0,0.0
1600,6634,0,0.0
1601,6635,0,0.0
1602,6643,0,0.0
1603,6646,0,0.0
1604,6655,0,0.0
1605,6656,0,0.0
1606,6666,0,0.0
1607,6667,0,0.0
1608,6669,0,0.0
1609,6681,0,0.0
1610,6683,0,0.0
1611,6687,0,0.0
1612,6687,0,0.0
1613,6690,0,0.0
1614,6691,0,0.0
1615,6693,0,0.0
1616,6694,0,0.0
1617,6696,0,0.0
1618,6697,0,0.0
1619,6715,0,0.0
1620,6716,0,0.0
1621,6719,0,0.0
1622,6724,0,0.0
1623,6726,0,0.0
1624,6733,0,0.0
1625,6739,0,0.0
1626,6740,0,0.0
1627,6744,0,0.0
1628,6745,0,0.0
1629,6750,0,0.0
1630,6753,0,0.0
1631,6754,0,0.0
1632,6755,0,0.0
1633,6756,0,0.0
1634,6759,0,0.0
1635,6760,0,0.0
1636,6762,0,0.0
1637,6769,0,0.0
1638,6773,0,0.0
1639,6781,0,0.0
1640,6789,0,0.0
1641,6790,0,0.0
1642,6795,0,0.0
1643,6802,0,0.0
1644,6809,0,0.0
1645,6812,0,0.0
1646,6819,0,0.0
1647,6820,0,0.0
1648,6831,0,0.0
1649,6834,0,0.0
1650,6839,0,0.0
1651,6842,0,0.0
1652,6849,0,0.0
1653,6852,0,0.0
1654,6855,0,0.0
1655,6856,0,0.0
1656,6869,0,0.0
1657,6875,0,0.0
1658,6877,0,0.0
1659,6887,0,0.0
1660,6891,0,0.0
1661,6893,0,0.0
1662,6900,0,0.0
1663,6904,0,0.0
1664,6920,0,0.0
1665,6922,0,0.0
1666,6927,0,0.0
1667,6932,0,0.0
1668,6933,0,0.0
1669,6937,0,0.0
1670,6950,0,0.0
1671,6954,0,0.0
1672,6956,0,0.0
1673,6962,0,0.0
1674,6964,0,0.0
1675,6967,0,0.0
1676,6974,0,0.0
1677,6981,0,0.0
1678,6990,0,0.0
1679,6994,0,0.0
1680,6996,0,0.0
1681,6997,0,0.0
1682,7010,0,0.0
1683,7022,0,0.0
1684,7026,0,0.0
1685,7031,0,0.0
1686,7039,0,0.0
1687,7059,0,0.0
1688,7060,0,0.0
1689,7065,0,0.0
1690,7072,0,0.0
1691,7074,0,0.0
1692,7083,0,0.0
1693,7085,0,0.0
1694,7089,0,0.0
1695,7090,0,0.0
1696,7096,0,0.0
1697,7097,0,0.0
1698,7100,0,0.0
1699,7103,0,0.0
1700,7110,0,0.0
1701,7112,0,0.0
1702,7115,0,0.0
1703,7126,0,0.0
1704,7135,0,0.0
1705,7136,0,0.0
1706,7141,0,0.0
1707,7145,0,0.0
1708,7147,0,0.0
1709,7150,0,0.0
1710,7151,0,0.0
1711,7152,0,0.0
1712,7153,0,0.0
1713,7155,0,0.0
1714,7159,0,0.0
1715,7160,0,0.0
1716,7163,0,0.0
1717,7164,0,0.0
1718,7166,0,0.0
1719,7167,0,0.0
1720,7169,0,0.0
1721,7172,0,0.0
1722,7173,0,0.0
1723,7174,0,0.0
1724,7176,0,0.0
1725,7182,0,0.0
1726,7191,0,0.0
1727,7193,0,0.0
1728,7194,0,0.0
1729,7195,0,0.0
1730,7196,0,0.0
1731,7197,0,0.0
1732,7201,0,0.0
1733,7211,0,0.0
1734,7215,0,0.0
1735,7217,0,0.0
1736,7220,0,0.0
1737,7223,0,0.0
1738,7224,0,0.0
1739,7226,0,0.0
1740,7229,0,0.0
1741,7231,0,0.0
1742,7235,0,0.0
1743,7236,0,0.0
1744,7237,0,0.0
1745,7242,0,0.0
1746,7243,0,0.0
1747,7250,0,0.0
1748,7256,0,0.0
1749,7259,0,0.0
1750,7267,0,0.0
1751,7270,0,0.0
1752,7271,0,0.0
1753,7272,0,0.0
1754,7275,0,0.0
1755,7277,0,0.0
1756,7279,0,0.0
1757,7280,0,0.0
1758,7282,0,0.0
1759,7284,0,0.0
1760,7286,0,0.0
1761,7289,0,0.0
1762,7291,0,0.0
1763,7299,0,0.0
1764,7300,0,0.0
1765,7301,0,0.0
1766,7302,0,0.0
1767,7306,0,0.0
1768,7307,0,0.0
1769,7315,0,0.0
1770,7317,0,0.0
1771,7324,0,0.0
1772,7330,0,0.0
1773,7332,0,0.0
1774,7334,0,0.0
1775,7340,0,0.0
1776,7346,0,0.0
1777,7352,0,0.0
1778,7357,0,0.0
1779,7359,0,0.0
1780,7360,0,0.0
1781,7361,0,0.0
1782,7362,0,0.0
1783,7367,0,0.0
1784,7371,0,0.0
1785,7372,0,0.0
1786,7382,0,0.0
1787,7383,0,0.0
1788,7386,0,0.0
1789,7391,0,0.0
1790,7392,0,0.0
1791,7393,0,0.0
1792,7397,0,0.0
1793,7400,0,0.0
1794,7407,0,0.0
1795,7416,0,0.0
1796,7420,0,0.0
1797,7421,0,0.0
1798,7424,0,0.0
1799,7434,0,0.0
1800,7435,0,0.0
1801,7440,0,0.0
1802,7444,0,0.0
1803,7446,0,0.0
1804,7447,0,0.0
1805,7450,0,0.0
1806,7457,0,0.0
1807,7459,0,0.0
1808,7467,0,0.0
1809,7471,0,0.0
1810,7479,0,0.0
1811,7486,0,0.0
1812,7489,0,0.0
1813,7491,0,0.0
1814,7492,0,0.0
1815,7493,0,0.0
1816,7495,0,0.0
1817,7499,0,0.0
1818,7513,0,0.0
1819,7515,0,0.0
1820,7522,0,0.0
1821,7529,0,0.0
1822,7532,0,0.0
1823,7535,0,0.0
1824,7536,0,0.0
1825,7537,0,0.0
1826,7550,0,0.0
1827,7551,0,0.0
1828,7555,0,0.0
1829,7557,0,0.0
1830,7563,0,0.0
1831,7570,0,0.0
1832,7571,0,0.0
1833,7574,0,0.0
1834,7576,0,0.0
1835,7582,0,0.0
1836,7589,0,0.0
1837,7591,0,0.0
1838,7600,0,0.0
1839,7605,0,0.0
1840,7617,0,0.0
1841,7620,0,0.0
1842,7621,0,0.0
1843,7625,0,0.0
1844,7627,0,0.0
1845,7630,0,0.0
1846,7631,0,0.0
1847,7635,0,0.0
1848,7636,0,0.0
1849,7643,0,0.0
1850,7645,0,0.0
1851,7649,0,0.0
1852,7650,0,0.0
1853,7651,0,0.0
1854,7653,0,0.0
1855,7655,0,0.0
1856,7664,0,0.0
1857,7665,0,0.0
1858,7671,0,0.0
1859,7672,0,0.0
1860,7673,0,0.0
1861,7676,0,0.0
1862,7689,0,0.0
1863,7690,0,0.0
1864,7693,0,0.0
1865,7694,0,0.0
1866,7703,0,0.0
1867,7706,0,0.0
1868,7709,0,0.0
1869,7711,0,0.0
1870,7724,0,0.0
1871,7726,0,0.0
1872,7731,0,0.0
1873,7743,0,0.0
1874,7744,0,0.0
1875,7747,0,0.0
1876,7749,0,0.0
1877,7752,0,0.0
1878,7754,0,0.0
1879,7756,0,0.0
1880,7769,0,0.0
1881,7772,0,0.0
1882,7775,0,0.0
1883,7777,0,0.0
1884,7785,0,0.0
1885,7789,0,0.0
1886,7791,0,0.0
1887,7796,0,0.0
1888,7797,0,0.0
1889,7804,0,0.0
1890,7806,0,0.0
1891,7814,0,0.0
1892,7817,0,0.0
1893,7819,0,0.0
1894,7822,0,0.0
1895,7824,0,0.0
1896,7826,0,0.0
1897,7831,0,0.0
1898,7834,0,0.0
1899,7836,0,0.0
1900,7839,0,0.0
1901,7842,0,0.0
1902,7844,0,0.0
1903,7847,0,0.0
1904,7852,0,0.0
1905,7853,0,0.0
1906,7854,0,0.0
1907,7864,0,0.0
1908,7870,0,0.0
1909,7877,0,0.0
1910,7880,0,0.0
1911,7881,0,0.0
1912,7883,0,0.0
1913,7889,0,0.0
1914,7892,0,0.0
1915,7894,0,0.0
1916,7899,0,0.0
1917,7901,0,0.0
1918,7904,0,0.0
1919,7911,0,0.0
1920,7912,0,0.0
1921,7913,0,0.0
1922,7915,0,0.0
1923,7920,0,0.0
1924,7927,0,0.0
1925,7935,0,0.0
1926,7937,0,0.0
1927,7939,0,0.0
1928,7941,0,0.0
1929,7942,0,0.0
1930,7945,0,0.0
1931,7950,0,0.0
1932,7951,0,0.0
1933,7955,0,0.0
1934,7956,0,0.0
1935,7960,0,0.0
1936,7962,0,0.0
1937,7972,0,0.0
1938,7975,0,0.0
1939,7976,0,0.0
1940,7977,0,0.0
1941,7980,0,0.0
1942,7981,0,0.0
1943,7982,0,0.0
1944,7984,0,0.0
1945,7986,0,0.0
1946,7994,0,0.0
1947,7997,0,0.0
1948,8004,0,0.0
1949,8006,0,0.0
1950,8010,0,0.0
1951,8014,0,0.0
1952,8015,0,0.0
1953,8020,0,0.0
1954,8021,0,0.0
1955,8022,0,0.0
1956,8034,0,0.0
1957,8035,0,0.0
1958,8039,0,0.0
1959,8044,0,0.0
1960,8047,0,0.0
1961,8051,0,0.0
1962,8059,0,0.0
1963,8061,0,0.0
1964,8063,0,0.0
1965,8065,0,0.0
1966,8069,0,0.0
1967,8070,0,0.0
1968,8073,0,0.0
1969,8076,0,0.0
1970,8085,0,0.0
1971,8087,0,0.0
1972,8089,0,0.0
1973,8091,0,0.0
1974,8096,0,0.0
1975,8104,0,0.0
1976,8107,0,0.0
1977,8112,0,0.0
1978,8114,0,0.0
1979,8117,0,0.0
1980,8122,0,0.0
1981,8126,0,0.0
1982,8129,0,0.0
1983,8133,1,0.0
1984,8139,0,0.0
1985,8140,0,0.0
1986,8142,0,0.0
1987,8145,0,0.0
1988,8149,0,0.0
1989,8150,0,0.0
1990,8152,0,0.0
1991,8154,0,0.0
1992,8159,0,0.0
1993,8162,0,0.0
1994,8164,0,0.0
1995,8166,0,0.0
1996,8167,0,0.0
1997,8177,0,0.0
1998,8189,0,0.0
1999,8190,0,0.0
2000,8195,0,0.0
2001,8196,0,0.0
2002,8197,0,0.0
2003,8211,0,0.0
2004,8213,0,0.0
2005,8219,0,0.0
2006,8222,0,0.0
2007,8223,0,0.0
2008,8225,0,0.0
2009,8226,0,0.0
2010,8231,0,0.0
2011,8233,0,0.0
2012,8235,0,0.0
2013,8239,0,0.0
2014,8242,0,0.0
2015,8247,0,0.0
2016,8249,0,0.0
2017,8250,0,0.0
2018,8255,0,0.0
2019,8263,0,0.0
2020,8270,0,0.0
2021,8274,0,0.0
2022,8287,0,0.0
2023,8289,0,0.0
2024,8290,0,0.0
2025,8292,0,0.0
2026,8294,0,0.0
2027,8300,0,0.0
2028,8304,0,0.0
2029,8305,0,0.0
2030,8306,0,0.0
2031,8310,0,0.0
2032,8313,0,0.0
2033,8314,0,0.0
2034,8323,0,0.0
2035,8329,0,0.0
2036,8330,0,0.0
2037,8332,0,0.0
2038,8334,0,0.0
2039,8336,0,0.0
2040,8341,0,0.0
2041,8342,0,0.0
2042,8344,0,0.0
2043,8347,0,0.0
2044,8349,0,0.0
2045,8352,0,0.0
2046,8353,0,0.0
2047,8356,0,0.0
2048,8359,0,0.0
2049,8362,0,0.0
2050,8363,0,0.0
2051,8367,0,0.0
2052,8372,0,0.0
2053,8373,0,0.0
2054,8374,0,0.0
2055,8376,0,0.0
2056,8379,0,0.0
2057,8380,0,0.0
2058,8381,0,0.0
2059,8382,0,0.0
2060,8383,0,0.0
2061,8384,0,0.0
2062,8386,0,0.0
2063,8393,0,0.0
2064,8397,0,0.0
2065,8403,0,0.0
2066,8407,0,0.0
2067,8422,0,0.0
2068,8423,0,0.0
2069,8426,0,0.0
2070,8427,0,0.0
2071,8432,0,0.0
2072,8435,0,0.0
2073,8441,0,0.0
2074,8443,0,0.0
2075,8446,0,0.0
2076,8454,0,0.0
2077,8457,0,0.0
2078,8459,0,0.0
2079,8460,0,0.0
2080,8463,0,0.0
2081,8464,0,0.0
2082,8466,0,0.0
2083,8471,0,0.0
2084,8479,0,0.0
2085,8480,0,0.0
2086,8483,0,0.0
2087,8485,0,0.0
2088,8487,0,0.0
2089,8491,0,0.0
2090,8493,0,0.0
2091,8500,0,0.0
2092,8501,0,0.0
2093,8504,0,0.0
2094,8507,0,0.0
2095,8510,0,0.0
2096,8514,0,0.0
2097,8517,0,0.0
2098,8520,0,0.0
2099,8521,0,0.0
2100,8525,0,0.0
2101,8526,0,0.0
2102,8530,0,0.0
2103,8541,0,0.0
2104,8542,0,0.0
2105,8551,0,0.0
2106,8556,0,0.0
2107,8562,0,0.0
2108,8564,0,0.0
2109,8565,0,0.0
2110,8569,0,0.0
2111,8570,0,0.0
2112,8573,0,0.0
2113,8574,0,0.0
2114,8576,0,0.0
2115,8581,0,0.0
2116,8583,0,0.0
2117,8591,0,0.0
2118,8592,0,0.0
2119,8594,0,0.0
2120,8602,0,0.0
2121,8614,0,0.0
2122,8616,0,0.0
2123,8619,0,0.0
2124,8621,0,0.0
2125,8622,0,0.0
2126,8624,0,0.0
2127,8627,0,0.0
2128,8632,0,0.0
2129,8635,0,0.0
2130,8637,0,0.0
2131,8639,0,0.0
2132,8641,0,0.0
2133,8643,0,0.0
2134,8652,0,0.0
2135,8660,0,0.0
2136,8661,0,0.0
2137,8665,0,0.0
2138,8667,0,0.0
2139,8671,0,0.0
2140,8673,0,0.0
2141,8674,0,0.0
2142,8682,0,0.0
2143,8695,0,0.0
2144,8696,0,0.0
2145,8699,0,0.0
2146,8701,0,0.0
2147,8704,0,0.0
2148,8709,0,0.0
2149,8710,0,0.0
2150,8712,0,0.0
2151,8714,0,0.0
2152,8715,0,0.0
2153,8736,0,0.0
2154,8739,0,0.0
2155,8743,0,0.0
2156,8745,0,0.0
2157,8749,0,0.0
2158,8752,1,0.0
2159,8755,0,0.0
2160,8756,0,0.0
2161,8757,0,0.0
2162,8761,0,0.0
2163,8762,0,0.0
2164,8764,0,0.0
2165,8769,0,0.0
2166,8771,0,0.0
2167,8772,0,0.0
2168,8780,0,0.0
2169,8785,0,0.0
2170,8786,0,0.0
2171,8791,0,0.0
2172,8799,0,0.0
2173,8800,0,0.0
2174,8801,0,0.0
2175,8802,0,0.0
2176,8804,0,0.0
2177,8805,0,0.0
2178,8816,0,0.0
2179,8820,0,0.0
2180,8821,0,0.0
2181,8824,0,0.0
2182,8831,0,0.0
2183,8833,0,0.0
2184,8842,0,0.0
2185,8843,0,0.0
2186,8846,0,0.0
2187,8854,0,0.0
2188,8860,0,0.0
2189,8863,0,0.0
2190,8867,0,0.0
2191,8871,0,0.0
2192,8875,0,0.0
2193,8876,0,0.0
2194,8879,0,0.0
2195,8882,0,0.0
2196,8886,0,0.0
2197,8893,0,0.0
2198,8902,0,0.0
2199,8913,0,0.0
2200,8926,0,0.0
2201,8931,0,0.0
2202,8933,0,0.0
2203,8940,0,0.0
2204,8942,0,0.0
2205,8945,0,0.0
2206,8947,0,0.0
2207,8950,0,0.0
2208,8951,0,0.0
2209,8952,0,0.0
2210,8953,0,0.0
2211,8960,0,0.0
2212,8961,0,0.0
2213,8963,0,0.0
2214,8965,0,0.0
2215,8967,0,0.0
2216,8969,0,0.0
2217,8975,0,0.0
2218,8980,0,0.0
2219,8983,0,0.0
2220,8985,0,0.0
2221,8990,0,0.0
2222,9000,0,0.0
2223,9002,0,0.0
2224,9005,0,0.0
2225,9020,0,0.0
2226,9022,0,0.0
2227,9023,0,0.0
2228,9024,0,0.0
2229,9027,0,0.0
2230,9030,0,0.0
2231,9032,0,0.0
2232,9033,0,0.0
2233,9035,0,0.0
2234,9042,0,0.0
2235,9045,0,0.0
2236,9046,0,0.0
2237,9054,0,0.0
2238,9059,0,0.0
2239,9067,0,0.0
2240,9070,0,0.0
2241,9080,0,0.0
2242,9086,0,0.0
2243,9089,0,0.0
2244,9090,0,0.0
2245,9095,0,0.0
2246,9097,0,0.0
2247,9115,0,0.0
2248,9116,0,0.0
2249,9117,0,0.0
2250,9119,0,0.0
2251,9123,0,0.0
2252,9124,0,0.0
2253,9131,0,0.0
2254,9136,0,0.0
2255,9147,0,0.0
2256,9154,0,0.0
2257,9159,0,0.0
2258,9161,0,0.0
2259,9164,0,0.0
2260,9165,0,0.0
2261,9166,0,0.0
2262,9169,0,0.0
2263,9172,0,0.0
2264,9182,0,0.0
2265,9186,0,0.0
2266,9187,0,0.0
2267,9189,0,0.0
2268,9191,0,0.0
2269,9194,0,0.0
2270,9195,0,0.0
2271,9196,0,0.0
2272,9200,0,0.0
2273,9203,0,0.0
2274,9206,0,0.0
2275,9210,0,0.0
2276,9211,0,0.0
2277,9214,0,0.0
2278,9217,0,0.0
2279,9220,0,0.0
2280,9225,0,0.0
2281,9227,0,0.0
2282,9233,0,0.0
2283,9235,0,0.0
2284,9236,0,0.0
2285,9245,0,0.0
2286,9246,0,0.0
2287,9247,0,0.0
2288,9256,0,0.0
2289,9263,0,0.0
2290,9265,0,0.0
2291,9274,0,0.0
2292,9277,0,0.0
2293,9281,0,0.0
2294,9282,0,0.0
2295,9289,0,0.0
2296,9293,0,0.0
2297,9296,0,0.0
2298,9299,0,0.0
2299,9300,0,0.0
2300,9304,0,0.0
2301,9307,0,0.0
2302,9319,0,0.0
2303,9325,0,0.0
2304,9335,0,0.0
2305,9341,0,0.0
2306,9344,0,0.0
2307,9347,0,0.0
2308,9349,0,0.0
2309,9354,0,0.0
2310,9355,0,0.0
2311,9356,0,0.0
2312,9366,0,0.0
2313,9367,0,0.0
2314,9377,0,0.0
2315,9385,0,0.0
2316,9386,0,0.0
2317,9389,0,0.0
2318,9392,0,0.0
2319,9393,0,0.0
2320,9397,0,0.0
2321,9401,0,0.0
2322,9409,0,0.0
2323,9413,0,0.0
2324,9416,0,0.0
2325,9422,0,0.0
2326,9424,0,0.0
2327,9432,0,0.0
2328,9433,0,0.0
2329,9441,0,0.0
2330,9444,0,0.0
2331,9446,0,0.0
2332,9453,0,0.0
2333,9454,0,0.0
2334,9460,0,0.0
2335,9475,0,0.0
2336,9476,0,0.0
2337,9479,0,0.0
2338,9480,0,0.0
2339,9483,0,0.0
2340,9497,0,0.0
2341,9499,0,0.0
2342,9501,0,0.0
2343,9505,0,0.0
2344,9509,0,0.0
2345,9510,0,0.0
2346,9511,0,0.0
2347,9516,0,0.0
2348,9522,0,0.0
2349,9525,0,0.0
2350,9529,0,0.0
2351,9536,0,0.0
2352,9539,0,0.0
2353,9541,0,0.0
2354,9543,0,0.0
2355,9547,0,0.0
2356,9549,0,0.0
2357,9556,0,0.0
2358,9560,0,0.0
2359,9571,0,0.0
2360,9573,0,0.0
2361,9574,0,0.0
2362,9577,0,0.0
2363,9579,0,0.0
2364,9586,0,0.0
2365,9587,0,0.0
2366,9594,0,0.0
2367,9595,0,0.0
2368,9599,0,0.0
2369,9605,0,0.0
2370,9606,0,0.0
2371,9609,0,0.0
2372,9620,0,0.0
2373,9621,0,0.0
2374,9623,0,0.0
2375,9633,0,0.0
2376,9653,0,0.0
2377,9655,0,0.0
2378,9656,0,0.0
2379,9659,0,0.0
2380,9675,0,0.0
2381,9676,0,0.0
2382,9682,0,0.0
2383,9685,0,0.0
2384,9691,0,0.0
2385,9692,0,0.0
2386,9694,0,0.0
2387,9696,0,0.0
2388,9699,0,0.0
2389,9707,0,0.0
2390,9712,0,0.0
2391,9727,0,0.0
2392,9730,0,0.0
2393,9732,0,0.0
2394,9734,0,0.0
2395,9737,0,0.0
2396,9743,0,0.0
2397,9751,0,0.0
2398,9759,0,0.0
2399,9760,0,0.0
2400,9763,0,0.0
2401,9765,0,0.0
2402,9769,0,0.0
2403,9770,0,0.0
2404,9775,0,0.0
2405,9795,0,0.0
2406,9799,0,0.0
2407,9803,0,0.0
2408,9805,0,0.0
2409,9806,0,0.0
2410,9845,0,0.0
2411,9852,0,0.0
2412,9855,0,0.0
2413,9860,0,0.0
2414,9865,0,0.0
2415,9866,0,0.0
2416,9867,0,0.0
2417,9870,0,0.0
2418,9887,0,0.0
2419,9890,0,0.0
2420,9899,0,0.0
2421,9904,0,0.0
2422,9907,0,0.0
2423,9911,0,0.0
2424,9915,0,0.0
2425,9917,0,1.0
2426,9933,0,0.0
2427,9935,0,0.0
2428,9941,0,0.0
2429,9949,0,0.0
2430,9950,0,0.0
