,id,clothing,clothing_prediction
1266,5557,0,0.0
1267,5565,0,0.0
1268,5567,0,0.0
1269,5570,0,0.0
1270,5573,0,0.0
1271,5576,0,0.0
1272,5579,0,0.0
1273,5583,0,0.0
1274,5587,0,0.0
1275,5591,0,0.0
1276,5594,0,0.0
1277,5596,0,0.0
1278,5602,0,0.0
1279,5603,0,0.0
1280,5614,0,0.0
1281,5620,0,0.0
1282,5627,0,0.0
1283,5632,0,0.0
1284,5633,0,0.0
1285,5635,0,0.0
1286,5639,0,0.0
1287,5641,0,0.0
1288,5643,0,0.0
1289,5644,0,0.0
1290,5654,0,0.0
1291,5662,0,0.0
1292,5663,0,0.0
1293,5667,0,0.0
1294,5681,0,0.0
1295,5683,0,0.0
1296,5684,0,0.0
1297,5686,0,0.0
1298,5690,0,0.0
1299,5691,0,0.0
1300,5696,0,0.0
1301,5700,0,0.0
1302,5704,0,0.0
1303,5705,0,0.0
1304,5706,0,0.0
1305,5709,0,0.0
1306,5711,0,0.0
1307,5713,0,0.0
1308,5715,0,0.0
1309,5716,0,0.0
1310,5717,0,0.0
1311,5726,0,0.0
1312,5729,0,0.0
1313,5732,0,0.0
1314,5733,0,0.0
1315,5736,0,0.0
1316,5740,0,0.0
1317,5746,0,0.0
1318,5749,0,0.0
1319,5750,0,0.0
1320,5751,0,0.0
1321,5759,0,0.0
1322,5769,0,0.0
1323,5779,0,0.0
1324,5780,0,0.0
1325,5781,0,0.0
1326,5782,0,0.0
1327,5786,0,0.0
1328,5790,0,0.0
1329,5792,0,0.0
1330,5793,0,0.0
1331,5795,0,0.0
1332,5802,0,0.0
1333,5803,0,0.0
1334,5806,0,0.0
1335,5810,0,0.0
1336,5813,0,0.0
1337,5817,0,0.0
1338,5821,0,0.0
1339,5834,0,0.0
1340,5835,0,0.0
1341,5837,0,0.0
1342,5840,0,0.0
1343,5844,0,0.0
1344,5845,0,0.0
1345,5846,0,0.0
1346,5849,0,0.0
1347,5850,0,0.0
1348,5853,0,0.0
1349,5857,0,0.0
1350,5860,0,0.0
1351,5862,0,0.0
1352,5863,0,0.0
1353,5864,0,0.0
1354,5889,0,0.0
1355,5894,0,0.0
1356,5899,0,0.0
1357,5902,0,0.0
1358,5912,0,0.0
1359,5924,0,0.0
1360,5926,0,0.0
1361,5929,0,0.0
1362,5932,0,0.0
1363,5933,0,0.0
1364,5936,0,0.0
1365,5937,0,0.0
1366,5946,0,0.0
1367,5951,0,0.0
1368,5952,0,0.0
1369,5963,0,0.0
1370,5965,0,0.0
1371,5966,0,0.0
1372,5973,0,0.0
1373,5974,0,0.0
1374,5984,0,0.0
1375,5986,0,0.0
1376,5987,0,0.0
1377,5990,0,0.0
1378,5991,0,0.0
1379,5993,0,0.0
1380,5997,0,0.0
1381,5999,0,0.0
1382,6000,0,0.0
1383,6004,0,0.0
1384,6006,0,0.0
1385,6013,0,0.0
1386,6014,0,0.0
1387,6020,0,0.0
1388,6025,0,0.0
1389,6026,0,0.0
1390,6030,0,0.0
1391,6033,0,0.0
1392,6034,0,0.0
1393,6040,0,0.0
1394,6044,0,0.0
1395,6046,0,0.0
1396,6051,0,0.0
1397,6052,0,0.0
1398,6067,0,0.0
1399,6072,0,0.0
1400,6080,0,0.0
1401,6081,0,0.0
1402,6082,0,0.0
1403,6084,0,0.0
1404,6085,0,0.0
1405,6090,0,0.0
1406,6104,0,0.0
1407,6105,0,0.0
1408,6112,0,0.0
1409,6113,0,0.0
1410,6120,0,0.0
1411,6126,0,0.0
1412,6127,0,0.0
1413,6129,0,0.0
1414,6130,0,0.0
1415,6136,0,0.0
1416,6144,0,0.0
1417,6145,0,0.0
1418,6150,0,0.0
1419,6154,0,0.0
1420,6161,0,0.0
1421,6174,0,0.0
1422,6175,0,0.0
1423,6183,0,0.0
1424,6196,0,0.0
1425,6210,0,0.0
1426,6211,0,0.0
1427,6215,0,0.0
1428,6216,0,0.0
1429,6221,0,0.0
1430,6229,0,0.0
1431,6236,0,0.0
1432,6244,0,0.0
1433,6252,0,0.0
1434,6253,0,0.0
1435,6254,0,0.0
1436,6255,0,0.0
1437,6260,0,0.0
1438,6261,0,0.0
1439,6263,0,0.0
1440,6276,0,0.0
1441,6284,0,0.0
1442,6285,0,0.0
1443,6287,0,0.0
1444,6290,0,0.0
1445,6292,0,0.0
1446,6296,0,0.0
1447,6302,0,0.0
1448,6303,0,0.0
1449,6305,0,0.0
1450,6312,0,0.0
1451,6313,0,0.0
1452,6316,0,0.0
1453,6322,0,0.0
1454,6324,0,0.0
1455,6332,0,0.0
1456,6339,0,0.0
1457,6340,0,0.0
1458,6345,0,0.0
1459,6346,0,0.0
1460,6347,0,0.0
1461,6349,0,0.0
1462,6352,0,0.0
1463,6367,0,0.0
1464,6374,0,0.0
1465,6376,0,0.0
1466,6377,0,0.0
1467,6384,0,0.0
1468,6385,0,0.0
1469,6386,0,0.0
1470,6395,0,0.0
1471,6399,0,0.0
1472,6400,0,0.0
1473,6401,1,0.0
1474,6403,0,0.0
1475,6404,0,0.0
1476,6405,0,0.0
1477,6409,0,0.0
1478,6421,0,0.0
1479,6423,0,0.0
1480,6427,0,0.0
1481,6430,0,0.0
1482,6433,0,0.0
1483,6435,0,0.0
1484,6439,0,0.0
1485,6446,0,0.0
1486,6450,0,0.0
1487,6460,0,0.0
1488,6463,0,0.0
1489,6464,0,0.0
1490,6465,0,0.0
1491,6473,0,0.0
1492,6475,0,0.0
1493,6476,0,0.0
1494,6480,0,0.0
1495,6481,0,0.0
1496,6484,0,0.0
1497,6487,0,0.0
1498,6490,0,0.0
1499,6493,0,0.0
1500,6497,0,0.0
1501,6499,0,0.0
1502,6501,0,0.0
1503,6507,0,0.0
1504,6513,0,0.0
1505,6515,0,0.0
1506,6517,0,0.0
1507,6519,0,0.0
1508,6530,0,0.0
1509,6532,0,0.0
1510,6535,0,0.0
1511,6539,0,0.0
1512,6540,0,0.0
1513,6542,0,0.0
1514,6544,0,0.0
1515,6547,0,0.0
1516,6550,0,0.0
1517,6551,0,0.0
1518,6566,0,0.0
1519,6570,0,0.0
1520,6573,0,0.0
1521,6582,0,0.0
1522,6604,0,0.0
1523,6606,0,0.0
1524,6615,0,0.0
1525,6616,0,0.0
1526,6620,0,0.0
1527,6627,0,0.0
1528,6631,0,0.0
1529,6637,0,0.0
1530,6639,0,0.0
1531,6640,0,0.0
1532,6642,0,0.0
1533,6645,0,0.0
1534,6650,0,0.0
1535,6655,0,0.0
1536,6665,0,0.0
1537,6666,0,0.0
1538,6670,0,0.0
1539,6675,0,0.0
1540,6680,0,0.0
1541,6681,0,0.0
1542,6685,0,0.0
1543,6689,0,0.0
1544,6694,0,0.0
1545,6695,0,0.0
1546,6699,0,0.0
1547,6701,0,0.0
1548,6704,0,0.0
1549,6724,0,0.0
1550,6726,0,0.0
1551,6733,0,0.0
1552,6736,0,0.0
1553,6739,0,0.0
1554,6744,0,0.0
1555,6750,0,0.0
1556,6755,0,0.0
1557,6756,0,0.0
1558,6761,0,0.0
1559,6779,0,0.0
1560,6780,0,0.0
1561,6785,0,0.0
1562,6796,0,0.0
1563,6800,0,0.0
1564,6804,0,0.0
1565,6810,0,0.0
1566,6831,0,0.0
1567,6834,0,0.0
1568,6839,0,0.0
1569,6842,0,0.0
1570,6843,0,0.0
1571,6844,0,0.0
1572,6846,0,0.0
1573,6849,0,0.0
1574,6852,0,0.0
1575,6855,0,0.0
1576,6861,0,0.0
1577,6863,0,0.0
1578,6871,0,0.0
1579,6873,0,0.0
1580,6874,0,0.0
1581,6875,0,0.0
1582,6889,0,0.0
1583,6897,0,0.0
1584,6899,0,0.0
1585,6909,0,0.0
1586,6915,0,0.0
1587,6917,0,0.0
1588,6921,0,0.0
1589,6925,0,0.0
1590,6926,0,0.0
1591,6927,0,0.0
1592,6929,0,0.0
1593,6931,0,0.0
1594,6932,0,0.0
1595,6936,0,0.0
1596,6941,0,0.0
1597,6942,0,0.0
1598,6944,0,0.0
1599,6947,0,0.0
1600,6955,0,0.0
1601,6956,0,0.0
1602,6963,0,0.0
1603,6965,0,0.0
1604,6979,0,0.0
1605,7002,0,0.0
1606,7003,0,0.0
1607,7012,0,0.0
1608,7015,0,0.0
1609,7024,0,0.0
1610,7029,0,0.0
1611,7030,0,0.0
1612,7033,0,0.0
1613,7047,0,0.0
1614,7050,0,0.0
1615,7055,0,0.0
1616,7057,0,0.0
1617,7067,0,0.0
1618,7069,0,0.0
1619,7075,0,0.0
1620,7077,0,0.0
1621,7081,0,0.0
1622,7083,0,0.0
1623,7084,0,0.0
1624,7085,0,0.0
1625,7095,0,0.0
1626,7096,0,0.0
1627,7099,0,0.0
1628,7103,0,0.0
1629,7109,0,0.0
1630,7112,0,0.0
1631,7113,0,0.0
1632,7115,0,0.0
1633,7120,0,0.0
1634,7124,0,0.0
1635,7126,0,0.0
1636,7127,0,0.0
1637,7129,0,0.0
1638,7131,0,0.0
1639,7135,0,0.0
1640,7136,0,0.0
1641,7137,0,0.0
1642,7141,0,0.0
1643,7142,0,0.0
1644,7145,0,0.0
1645,7146,0,0.0
1646,7151,0,0.0
1647,7159,0,0.0
1648,7160,0,0.0
1649,7170,0,0.0
1650,7179,0,0.0
1651,7187,0,0.0
1652,7191,0,0.0
1653,7197,0,0.0
1654,7201,0,0.0
1655,7215,0,0.0
1656,7217,0,0.0
1657,7220,0,0.0
1658,7222,0,0.0
1659,7226,0,0.0
1660,7230,0,0.0
1661,7235,0,0.0
1662,7236,0,0.0
1663,7239,0,0.0
1664,7243,0,0.0
1665,7246,0,0.0
1666,7247,0,0.0
1667,7250,0,0.0
1668,7251,0,0.0
1669,7262,0,0.0
1670,7267,0,0.0
1671,7269,0,0.0
1672,7270,0,0.0
1673,7284,0,0.0
1674,7285,0,0.0
1675,7292,0,0.0
1676,7302,0,0.0
1677,7303,0,0.0
1678,7314,0,0.0
1679,7333,0,0.0
1680,7336,0,0.0
1681,7342,0,0.0
1682,7343,0,0.0
1683,7346,0,0.0
1684,7347,0,0.0
1685,7352,0,0.0
1686,7370,0,0.0
1687,7372,0,0.0
1688,7374,0,0.0
1689,7381,0,0.0
1690,7382,0,0.0
1691,7383,0,0.0
1692,7385,0,0.0
1693,7386,0,0.0
1694,7389,0,0.0
1695,7393,0,0.0
1696,7395,0,0.0
1697,7403,0,0.0
1698,7404,0,0.0
1699,7411,0,0.0
1700,7413,0,0.0
1701,7415,0,0.0
1702,7419,0,0.0
1703,7421,0,0.0
1704,7424,0,0.0
1705,7430,0,0.0
1706,7433,0,0.0
1707,7436,0,0.0
1708,7439,0,0.0
1709,7445,0,0.0
1710,7447,0,0.0
1711,7453,0,0.0
1712,7454,0,0.0
1713,7459,0,1.0
1714,7465,0,0.0
1715,7469,0,0.0
1716,7473,0,0.0
1717,7481,0,0.0
1718,7486,0,0.0
1719,7490,0,0.0
1720,7509,0,0.0
1721,7510,0,0.0
1722,7515,0,0.0
1723,7522,0,0.0
1724,7529,0,0.0
1725,7534,0,0.0
1726,7537,0,0.0
1727,7540,0,0.0
1728,7543,0,0.0
1729,7549,0,0.0
1730,7550,0,0.0
1731,7552,0,0.0
1732,7555,0,0.0
1733,7561,0,0.0
1734,7562,0,0.0
1735,7563,0,0.0
1736,7566,0,0.0
1737,7567,0,0.0
1738,7573,0,0.0
1739,7574,0,0.0
1740,7581,0,0.0
1741,7582,0,0.0
1742,7585,0,0.0
1743,7592,0,0.0
1744,7593,0,0.0
1745,7596,0,0.0
1746,7599,0,0.0
1747,7601,0,0.0
1748,7602,0,0.0
1749,7603,0,0.0
1750,7607,0,0.0
1751,7611,0,0.0
1752,7614,0,0.0
1753,7619,0,0.0
1754,7624,0,0.0
1755,7625,0,0.0
1756,7629,0,0.0
1757,7631,0,0.0
1758,7636,0,0.0
1759,7642,0,0.0
1760,7645,0,0.0
1761,7646,0,0.0
1762,7649,0,0.0
1763,7651,0,0.0
1764,7657,0,0.0
1765,7661,0,0.0
1766,7662,0,0.0
1767,7669,0,0.0
1768,7670,0,0.0
1769,7672,0,0.0
1770,7673,0,0.0
1771,7677,0,0.0
1772,7679,0,0.0
1773,7680,0,0.0
1774,7685,0,0.0
1775,7692,0,0.0
1776,7693,0,0.0
1777,7694,0,0.0
1778,7696,0,0.0
1779,7702,0,0.0
1780,7703,0,0.0
1781,7711,0,0.0
1782,7713,0,0.0
1783,7714,0,0.0
1784,7715,0,0.0
1785,7723,0,0.0
1786,7726,0,0.0
1787,7729,0,0.0
1788,7732,0,0.0
1789,7735,0,0.0
1790,7739,0,0.0
1791,7743,0,0.0
1792,7747,0,0.0
1793,7749,0,0.0
1794,7751,0,0.0
1795,7753,0,0.0
1796,7755,0,0.0
1797,7763,0,0.0
1798,7769,0,0.0
1799,7772,0,0.0
1800,7775,0,0.0
1801,7776,0,0.0
1802,7787,0,0.0
1803,7796,0,0.0
1804,7797,0,0.0
1805,7801,0,0.0
1806,7802,0,0.0
1807,7806,0,0.0
1808,7845,0,0.0
1809,7849,0,0.0
1810,7850,0,0.0
1811,7851,0,0.0
1812,7862,0,0.0
1813,7872,0,0.0
1814,7877,0,0.0
1815,7879,0,0.0
1816,7885,0,0.0
1817,7890,0,0.0
1818,7899,0,0.0
1819,7905,0,0.0
1820,7911,0,0.0
1821,7915,0,0.0
1822,7922,0,0.0
1823,7924,0,0.0
1824,7925,0,0.0
1825,7930,0,0.0
1826,7932,0,0.0
1827,7936,0,0.0
1828,7941,0,0.0
1829,7943,0,0.0
1830,7946,0,0.0
1831,7952,0,0.0
1832,7953,0,0.0
1833,7956,0,0.0
1834,7960,0,0.0
1835,7963,0,0.0
1836,7964,0,0.0
1837,7965,0,0.0
1838,7967,0,0.0
1839,7975,0,0.0
1840,7979,0,0.0
1841,7982,0,0.0
1842,7983,0,0.0
1843,7995,0,0.0
1844,7999,0,0.0
1845,8001,1,0.0
1846,8004,0,0.0
1847,8005,0,0.0
1848,8010,0,0.0
1849,8011,0,0.0
1850,8017,0,0.0
1851,8034,0,0.0
1852,8039,0,0.0
1853,8040,0,0.0
1854,8043,0,0.0
1855,8045,0,0.0
1856,8049,0,0.0
1857,8050,0,0.0
1858,8051,0,0.0
1859,8062,0,0.0
1860,8063,0,0.0
1861,8073,0,0.0
1862,8075,0,0.0
1863,8077,0,0.0
1864,8079,0,0.0
1865,8084,0,0.0
1866,8085,0,0.0
1867,8086,0,0.0
1868,8087,0,0.0
1869,8092,0,0.0
1870,8094,0,0.0
1871,8096,0,0.0
1872,8097,0,0.0
1873,8104,0,0.0
1874,8105,0,0.0
1875,8113,0,0.0
1876,8114,0,0.0
1877,8115,0,0.0
1878,8119,0,0.0
1879,8120,0,0.0
1880,8122,0,0.0
1881,8123,0,0.0
1882,8125,0,0.0
1883,8131,0,0.0
1884,8136,0,0.0
1885,8140,0,0.0
1886,8149,0,0.0
1887,8153,0,0.0
1888,8154,0,0.0
1889,8155,0,0.0
1890,8160,0,0.0
1891,8162,0,0.0
1892,8164,0,0.0
1893,8169,0,0.0
1894,8170,0,0.0
1895,8171,0,0.0
1896,8172,0,0.0
1897,8173,0,0.0
1898,8174,0,0.0
1899,8177,0,0.0
1900,8179,0,0.0
1901,8181,0,0.0
1902,8184,0,0.0
1903,8190,0,0.0
1904,8192,0,1.0
1905,8193,0,0.0
1906,8194,0,0.0
1907,8197,0,0.0
1908,8202,0,0.0
1909,8207,0,0.0
1910,8217,0,0.0
1911,8224,0,0.0
1912,8227,0,0.0
1913,8229,0,0.0
1914,8235,0,0.0
1915,8237,0,0.0
1916,8239,0,0.0
1917,8244,0,0.0
1918,8245,0,0.0
1919,8251,0,0.0
1920,8260,0,0.0
1921,8265,0,0.0
1922,8269,0,0.0
1923,8270,0,0.0
1924,8271,0,0.0
1925,8274,0,0.0
1926,8275,0,0.0
1927,8292,0,0.0
1928,8293,0,0.0
1929,8295,0,0.0
1930,8304,0,0.0
1931,8307,0,0.0
1932,8309,0,0.0
1933,8310,0,0.0
1934,8312,0,0.0
1935,8314,0,0.0
1936,8315,0,0.0
1937,8320,0,0.0
1938,8322,0,0.0
1939,8325,0,0.0
1940,8327,0,0.0
1941,8330,0,0.0
1942,8332,0,0.0
1943,8333,0,0.0
1944,8335,0,0.0
1945,8346,0,0.0
1946,8347,0,0.0
1947,8350,0,0.0
1948,8356,0,0.0
1949,8357,0,0.0
1950,8363,0,0.0
1951,8364,0,0.0
1952,8365,0,0.0
1953,8370,0,0.0
1954,8373,0,0.0
1955,8376,0,0.0
1956,8377,0,0.0
1957,8379,0,0.0
1958,8385,0,0.0
1959,8386,0,0.0
1960,8392,0,0.0
1961,8400,0,0.0
1962,8409,0,0.0
1963,8411,0,0.0
1964,8416,0,0.0
1965,8419,0,0.0
1966,8421,0,0.0
1967,8426,0,0.0
1968,8427,0,0.0
1969,8437,0,0.0
1970,8450,0,0.0
1971,8451,0,0.0
1972,8460,0,0.0
1973,8464,0,0.0
1974,8475,0,0.0
1975,8479,0,0.0
1976,8480,0,0.0
1977,8484,0,0.0
1978,8485,0,0.0
1979,8493,0,0.0
1980,8501,0,0.0
1981,8502,0,0.0
1982,8504,0,0.0
1983,8505,0,0.0
1984,8509,0,0.0
1985,8521,0,0.0
1986,8523,0,0.0
1987,8524,0,0.0
1988,8534,0,0.0
1989,8550,0,0.0
1990,8551,0,0.0
1991,8553,0,0.0
1992,8555,0,0.0
1993,8560,0,0.0
1994,8564,0,0.0
1995,8569,0,0.0
1996,8575,0,0.0
1997,8576,0,0.0
1998,8577,0,0.0
1999,8585,0,0.0
2000,8592,0,0.0
2001,8594,0,0.0
2002,8602,0,0.0
2003,8605,0,0.0
2004,8611,0,0.0
2005,8613,0,0.0
2006,8616,0,0.0
2007,8620,0,0.0
2008,8622,0,0.0
2009,8626,0,0.0
2010,8632,0,0.0
2011,8636,0,0.0
2012,8637,0,0.0
2013,8643,0,0.0
2014,8644,0,0.0
2015,8645,0,0.0
2016,8646,0,0.0
2017,8647,0,0.0
2018,8649,0,0.0
2019,8651,0,0.0
2020,8653,0,0.0
2021,8654,0,0.0
2022,8655,0,0.0
2023,8659,0,0.0
2024,8663,0,0.0
2025,8666,0,0.0
2026,8669,0,0.0
2027,8670,0,0.0
2028,8674,0,0.0
2029,8680,0,0.0
2030,8686,0,0.0
2031,8689,0,0.0
2032,8690,0,0.0
2033,8692,0,0.0
2034,8694,0,0.0
2035,8700,0,0.0
2036,8703,0,0.0
2037,8704,0,0.0
2038,8709,0,0.0
2039,8713,0,0.0
2040,8715,0,0.0
2041,8716,0,0.0
2042,8717,0,0.0
2043,8719,0,0.0
2044,8720,0,0.0
2045,8726,0,0.0
2046,8727,0,0.0
2047,8729,0,0.0
2048,8732,0,0.0
2049,8743,0,0.0
2050,8746,0,0.0
2051,8752,0,0.0
2052,8757,0,0.0
2053,8761,0,0.0
2054,8762,0,0.0
2055,8763,0,0.0
2056,8764,0,0.0
2057,8769,0,0.0
2058,8770,0,0.0
2059,8774,0,0.0
2060,8776,0,0.0
2061,8780,0,0.0
2062,8791,0,0.0
2063,8792,0,0.0
2064,8793,0,0.0
2065,8794,0,0.0
2066,8799,0,0.0
2067,8802,0,0.0
2068,8810,0,0.0
2069,8817,0,0.0
2070,8820,0,0.0
2071,8821,0,0.0
2072,8827,0,0.0
2073,8841,0,0.0
2074,8846,0,0.0
2075,8847,0,1.0
2076,8850,0,0.0
2077,8851,0,0.0
2078,8852,0,0.0
2079,8854,0,0.0
2080,8859,0,0.0
2081,8862,0,0.0
2082,8879,0,0.0
2083,8884,0,0.0
2084,8887,0,0.0
2085,8890,0,0.0
2086,8895,0,0.0
2087,8907,0,0.0
2088,8910,0,0.0
2089,8913,0,0.0
2090,8919,0,0.0
2091,8920,0,0.0
2092,8927,0,0.0
2093,8941,0,0.0
2094,8942,0,0.0
2095,8943,0,0.0
2096,8944,0,0.0
2097,8945,0,0.0
2098,8967,0,0.0
2099,8975,0,0.0
2100,8977,0,0.0
2101,8979,0,0.0
2102,8980,0,0.0
2103,8983,0,0.0
2104,8990,0,0.0
2105,8992,0,0.0
2106,8993,0,0.0
2107,8994,0,0.0
2108,8997,0,0.0
2109,9010,0,0.0
2110,9013,0,0.0
2111,9021,0,0.0
2112,9022,0,0.0
2113,9024,0,0.0
2114,9031,0,0.0
2115,9032,0,0.0
2116,9045,0,0.0
2117,9051,0,0.0
2118,9054,0,0.0
2119,9060,0,0.0
2120,9061,0,0.0
2121,9063,0,0.0
2122,9064,0,0.0
2123,9069,0,0.0
2124,9074,0,0.0
2125,9076,0,0.0
2126,9080,0,0.0
2127,9083,0,0.0
2128,9086,0,0.0
2129,9089,0,0.0
2130,9090,0,0.0
2131,9095,0,0.0
2132,9096,0,0.0
2133,9104,0,0.0
2134,9105,0,0.0
2135,9109,0,0.0
2136,9120,0,0.0
2137,9123,0,0.0
2138,9125,0,0.0
2139,9126,0,0.0
2140,9136,0,0.0
2141,9137,0,0.0
2142,9141,0,0.0
2143,9143,0,0.0
2144,9150,0,0.0
2145,9151,0,0.0
2146,9152,0,0.0
2147,9154,0,0.0
2148,9156,0,0.0
2149,9157,0,0.0
2150,9159,0,0.0
2151,9160,0,0.0
2152,9161,0,0.0
2153,9170,0,0.0
2154,9171,0,0.0
2155,9177,0,0.0
2156,9179,0,0.0
2157,9181,0,0.0
2158,9187,0,0.0
2159,9190,0,0.0
2160,9192,0,0.0
2161,9194,0,0.0
2162,9199,0,0.0
2163,9201,0,0.0
2164,9207,0,0.0
2165,9216,0,0.0
2166,9220,0,0.0
2167,9233,0,0.0
2168,9236,0,0.0
2169,9237,0,0.0
2170,9240,0,0.0
2171,9241,0,0.0
2172,9247,0,0.0
2173,9251,0,0.0
2174,9252,0,0.0
2175,9254,0,0.0
2176,9257,0,0.0
2177,9260,0,0.0
2178,9261,0,0.0
2179,9266,0,0.0
2180,9269,0,0.0
2181,9275,0,1.0
2182,9276,0,0.0
2183,9280,0,0.0
2184,9282,0,0.0
2185,9284,0,0.0
2186,9286,0,0.0
2187,9287,0,0.0
2188,9289,0,0.0
2189,9297,0,0.0
2190,9299,0,0.0
2191,9302,0,0.0
2192,9303,0,0.0
2193,9304,0,0.0
2194,9310,0,0.0
2195,9323,0,0.0
2196,9333,0,0.0
2197,9335,0,0.0
2198,9346,0,0.0
2199,9351,0,0.0
2200,9354,0,0.0
2201,9357,0,0.0
2202,9359,0,0.0
2203,9362,0,0.0
2204,9367,0,0.0
2205,9369,0,0.0
2206,9373,0,0.0
2207,9375,0,0.0
2208,9376,0,0.0
2209,9385,0,0.0
2210,9387,0,0.0
2211,9389,0,0.0
2212,9390,0,0.0
2213,9392,0,0.0
2214,9403,0,0.0
2215,9407,0,0.0
2216,9412,0,0.0
2217,9419,0,0.0
2218,9425,0,0.0
2219,9426,0,0.0
2220,9433,0,0.0
2221,9436,0,0.0
2222,9443,0,0.0
2223,9449,0,0.0
2224,9453,0,0.0
2225,9455,0,0.0
2226,9456,0,0.0
2227,9464,0,0.0
2228,9469,0,0.0
2229,9471,0,0.0
2230,9477,0,0.0
2231,9482,0,0.0
2232,9484,0,0.0
2233,9490,0,0.0
2234,9492,0,0.0
2235,9499,0,0.0
2236,9504,0,0.0
2237,9505,0,0.0
2238,9506,0,0.0
2239,9507,0,0.0
2240,9510,0,0.0
2241,9511,0,0.0
2242,9514,0,0.0
2243,9519,0,0.0
2244,9525,0,0.0
2245,9529,1,0.0
2246,9530,0,0.0
2247,9532,0,0.0
2248,9535,0,0.0
2249,9542,0,0.0
2250,9543,0,0.0
2251,9546,0,0.0
2252,9549,0,0.0
2253,9551,0,0.0
2254,9552,0,0.0
2255,9553,0,0.0
2256,9554,0,0.0
2257,9556,0,0.0
2258,9569,0,0.0
2259,9571,0,0.0
2260,9572,0,0.0
2261,9574,0,0.0
2262,9575,0,0.0
2263,9580,0,0.0
2264,9583,0,0.0
2265,9587,0,0.0
2266,9593,0,0.0
2267,9595,0,0.0
2268,9596,0,0.0
2269,9597,0,0.0
2270,9599,0,0.0
2271,9600,0,0.0
2272,9604,0,0.0
2273,9609,0,0.0
2274,9610,0,0.0
2275,9612,0,0.0
2276,9613,0,0.0
2277,9617,0,0.0
2278,9620,0,0.0
2279,9621,0,0.0
2280,9623,0,0.0
2281,9629,0,0.0
2282,9630,0,0.0
2283,9632,0,0.0
2284,9634,0,0.0
2285,9636,0,0.0
2286,9651,0,0.0
2287,9653,0,0.0
2288,9654,0,0.0
2289,9657,0,0.0
2290,9659,0,0.0
2291,9660,0,0.0
2292,9662,0,0.0
2293,9671,0,0.0
2294,9674,0,0.0
2295,9680,0,0.0
2296,9681,0,0.0
2297,9690,0,0.0
2298,9692,0,0.0
2299,9693,0,0.0
2300,9695,0,0.0
2301,9700,0,0.0
2302,9702,0,0.0
2303,9704,0,0.0
2304,9705,0,0.0
2305,9713,0,0.0
2306,9715,0,0.0
2307,9720,0,0.0
2308,9724,0,0.0
2309,9725,0,0.0
2310,9735,0,0.0
2311,9739,0,0.0
2312,9743,0,0.0
2313,9744,0,0.0
2314,9749,0,0.0
2315,9751,0,0.0
2316,9756,0,0.0
2317,9762,0,0.0
2318,9770,0,0.0
2319,9774,0,0.0
2320,9784,0,0.0
2321,9792,0,0.0
2322,9799,0,0.0
2323,9800,0,0.0
2324,9803,0,0.0
2325,9805,0,0.0
2326,9811,0,0.0
2327,9816,0,0.0
2328,9823,0,0.0
2329,9825,0,0.0
2330,9830,0,0.0
2331,9834,0,0.0
2332,9844,0,0.0
2333,9851,0,0.0
2334,9852,0,0.0
2335,9856,0,0.0
2336,9860,0,0.0
2337,9864,0,0.0
2338,9867,0,0.0
2339,9884,0,0.0
2340,9885,0,0.0
2341,9887,0,0.0
2342,9892,0,0.0
2343,9895,0,0.0
2344,9900,0,0.0
2345,9903,0,0.0
2346,9907,0,0.0
2347,9909,0,0.0
2348,9911,0,0.0
2349,9914,0,0.0
2350,9916,0,0.0
2351,9925,0,0.0
2352,9946,0,0.0
2353,9949,0,0.0
2354,9951,0,0.0
2355,9961,0,0.0
2356,9965,0,0.0
2357,9970,0,0.0
2358,9971,0,0.0
2359,9976,0,0.0
2360,9977,0,0.0
2361,9984,0,0.0
2362,9985,0,0.0
2363,9990,0,0.0
2364,9994,0,0.0
2365,9997,0,0.0
2366,10009,0,0.0
2367,10014,0,0.0
2368,10021,0,0.0
2369,10024,0,0.0
2370,10025,0,0.0
2371,10027,0,0.0
2372,10045,0,0.0
2373,10046,0,0.0
2374,10049,0,0.0
2375,10055,0,0.0
2376,10056,0,0.0
2377,10059,0,0.0
2378,10072,0,0.0
2379,10076,0,0.0
2380,10084,0,0.0
2381,10087,0,0.0
2382,10090,0,0.0
2383,10096,0,0.0
2384,10100,0,0.0
2385,10101,0,0.0
2386,10104,0,1.0
2387,10110,0,0.0
2388,10113,0,0.0
2389,10114,0,0.0
2390,10116,0,0.0
2391,10119,0,0.0
2392,10122,0,0.0
2393,10125,0,0.0
2394,10127,0,0.0
2395,10131,0,0.0
2396,10132,0,0.0
2397,10137,0,0.0
2398,10147,0,0.0
2399,10151,0,0.0
2400,10159,0,0.0
2401,10163,0,0.0
2402,10165,0,0.0
2403,10169,0,0.0
2404,10170,0,0.0
2405,10171,0,0.0
2406,10172,0,0.0
2407,10175,0,0.0
2408,10185,0,0.0
2409,10189,0,0.0
2410,10191,0,0.0
2411,10196,0,0.0
2412,10197,0,0.0
2413,10202,0,0.0
2414,10206,0,0.0
2415,10211,0,0.0
2416,10215,0,0.0
2417,10219,0,0.0
2418,10222,0,0.0
2419,10223,0,0.0
2420,10234,0,0.0
2421,10237,0,0.0
2422,10239,0,0.0
2423,10244,0,0.0
2424,10254,0,0.0
2425,10255,0,0.0
2426,10256,0,0.0
2427,10277,0,0.0
2428,10292,0,0.0
2429,10293,0,0.0
2430,10294,0,0.0
