,id,floods,floods_prediction
1266,5201,0,0.0
1267,5202,0,0.0
1268,5205,0,0.0
1269,5207,0,0.0
1270,5209,0,0.0
1271,5210,0,0.0
1272,5216,0,0.0
1273,5217,0,0.0
1274,5220,0,0.0
1275,5222,0,0.0
1276,5225,0,0.0
1277,5236,0,0.0
1278,5243,0,0.0
1279,5245,0,1.0
1280,5246,0,0.0
1281,5249,0,0.0
1282,5252,0,0.0
1283,5254,0,0.0
1284,5255,0,0.0
1285,5257,0,0.0
1286,5263,0,0.0
1287,5264,0,0.0
1288,5265,0,0.0
1289,5271,0,0.0
1290,5273,0,0.0
1291,5277,0,0.0
1292,5279,0,0.0
1293,5280,0,1.0
1294,5281,0,0.0
1295,5290,0,0.0
1296,5292,0,0.0
1297,5294,0,0.0
1298,5296,0,0.0
1299,5300,0,0.0
1300,5312,0,0.0
1301,5313,0,0.0
1302,5316,0,0.0
1303,5317,0,0.0
1304,5322,0,0.0
1305,5323,0,0.0
1306,5334,0,0.0
1307,5335,0,0.0
1308,5342,0,0.0
1309,5346,0,0.0
1310,5357,0,0.0
1311,5361,0,0.0
1312,5364,0,0.0
1313,5367,0,0.0
1314,5369,0,0.0
1315,5370,0,0.0
1316,5371,0,0.0
1317,5372,0,0.0
1318,5384,0,0.0
1319,5385,0,0.0
1320,5386,0,0.0
1321,5387,0,0.0
1322,5390,0,0.0
1323,5397,0,0.0
1324,5403,0,0.0
1325,5404,0,0.0
1326,5410,0,0.0
1327,5411,0,0.0
1328,5412,0,0.0
1329,5415,0,0.0
1330,5423,0,0.0
1331,5424,0,0.0
1332,5430,0,0.0
1333,5437,0,0.0
1334,5439,0,0.0
1335,5441,0,0.0
1336,5442,0,0.0
1337,5449,0,0.0
1338,5451,0,0.0
1339,5459,0,0.0
1340,5467,0,0.0
1341,5472,0,0.0
1342,5475,0,0.0
1343,5477,0,0.0
1344,5481,0,0.0
1345,5487,0,0.0
1346,5494,1,0.0
1347,5497,0,0.0
1348,5499,0,0.0
1349,5503,0,0.0
1350,5507,0,0.0
1351,5517,0,0.0
1352,5520,1,0.0
1353,5527,0,0.0
1354,5529,0,0.0
1355,5532,0,0.0
1356,5533,0,0.0
1357,5539,0,0.0
1358,5544,0,0.0
1359,5549,0,0.0
1360,5550,0,0.0
1361,5552,0,0.0
1362,5557,0,0.0
1363,5563,0,0.0
1364,5570,0,0.0
1365,5573,0,0.0
1366,5573,0,0.0
1367,5576,0,0.0
1368,5586,0,0.0
1369,5587,0,0.0
1370,5589,0,0.0
1371,5592,0,0.0
1372,5594,0,0.0
1373,5615,0,0.0
1374,5616,0,0.0
1375,5620,0,0.0
1376,5621,0,0.0
1377,5624,0,0.0
1378,5627,0,0.0
1379,5632,0,0.0
1380,5642,0,0.0
1381,5645,0,0.0
1382,5646,0,1.0
1383,5651,0,0.0
1384,5652,0,0.0
1385,5654,0,0.0
1386,5655,0,0.0
1387,5676,0,0.0
1388,5685,0,0.0
1389,5697,0,0.0
1390,5711,0,0.0
1391,5712,0,0.0
1392,5716,0,0.0
1393,5717,0,0.0
1394,5727,0,0.0
1395,5730,0,0.0
1396,5733,0,0.0
1397,5741,0,0.0
1398,5743,0,0.0
1399,5744,0,0.0
1400,5750,0,0.0
1401,5751,0,0.0
1402,5756,1,0.0
1403,5767,0,0.0
1404,5769,0,0.0
1405,5776,0,0.0
1406,5787,0,0.0
1407,5792,0,0.0
1408,5802,0,0.0
1409,5804,0,1.0
1410,5806,0,0.0
1411,5807,0,0.0
1412,5814,0,0.0
1413,5819,0,0.0
1414,5831,0,0.0
1415,5833,0,0.0
1416,5834,0,0.0
1417,5835,0,0.0
1418,5843,0,0.0
1419,5844,0,0.0
1420,5850,0,0.0
1421,5854,0,0.0
1422,5855,0,0.0
1423,5862,0,0.0
1424,5867,0,0.0
1425,5894,0,0.0
1426,5895,0,0.0
1427,5896,0,0.0
1428,5905,0,0.0
1429,5912,0,0.0
1430,5913,0,0.0
1431,5921,0,0.0
1432,5922,0,0.0
1433,5923,0,0.0
1434,5932,0,0.0
1435,5934,0,0.0
1436,5935,0,0.0
1437,5937,0,0.0
1438,5941,0,1.0
1439,5942,0,0.0
1440,5949,0,0.0
1441,5954,0,0.0
1442,5959,0,0.0
1443,5960,0,0.0
1444,5966,0,0.0
1445,5970,0,0.0
1446,5971,0,0.0
1447,5973,0,0.0
1448,5975,0,0.0
1449,5976,0,0.0
1450,5982,0,0.0
1451,5987,0,0.0
1452,5989,0,0.0
1453,5991,0,0.0
1454,5995,0,0.0
1455,5996,0,0.0
1456,6002,0,0.0
1457,6003,0,0.0
1458,6007,0,0.0
1459,6010,0,0.0
1460,6012,0,0.0
1461,6014,0,0.0
1462,6017,0,0.0
1463,6019,0,1.0
1464,6020,0,0.0
1465,6022,0,0.0
1466,6030,0,0.0
1467,6034,0,1.0
1468,6036,0,0.0
1469,6043,0,0.0
1470,6052,0,0.0
1471,6053,0,0.0
1472,6059,0,0.0
1473,6060,0,0.0
1474,6061,0,0.0
1475,6063,0,0.0
1476,6064,0,0.0
1477,6065,0,0.0
1478,6067,0,0.0
1479,6069,0,0.0
1480,6071,0,0.0
1481,6072,0,0.0
1482,6081,0,0.0
1483,6085,0,0.0
1484,6090,0,0.0
1485,6092,0,0.0
1486,6094,0,0.0
1487,6096,0,0.0
1488,6101,0,0.0
1489,6102,0,0.0
1490,6105,0,0.0
1491,6106,0,0.0
1492,6109,0,0.0
1493,6112,0,0.0
1494,6113,0,0.0
1495,6114,0,0.0
1496,6117,0,0.0
1497,6119,0,0.0
1498,6125,0,0.0
1499,6129,0,0.0
1500,6133,0,0.0
1501,6136,0,0.0
1502,6142,0,0.0
1503,6144,0,0.0
1504,6145,0,0.0
1505,6157,0,0.0
1506,6163,0,0.0
1507,6175,0,0.0
1508,6179,0,0.0
1509,6180,0,0.0
1510,6184,0,0.0
1511,6190,0,0.0
1512,6203,0,0.0
1513,6213,0,0.0
1514,6219,0,0.0
1515,6223,0,0.0
1516,6225,0,0.0
1517,6226,0,0.0
1518,6237,1,0.0
1519,6240,0,0.0
1520,6245,0,0.0
1521,6246,0,0.0
1522,6253,0,0.0
1523,6255,0,0.0
1524,6267,0,0.0
1525,6269,0,0.0
1526,6275,0,0.0
1527,6284,0,0.0
1528,6300,0,0.0
1529,6301,0,0.0
1530,6312,0,0.0
1531,6314,0,0.0
1532,6321,0,0.0
1533,6327,0,0.0
1534,6329,0,0.0
1535,6335,0,0.0
1536,6340,0,0.0
1537,6342,0,0.0
1538,6343,0,0.0
1539,6347,0,0.0
1540,6352,0,0.0
1541,6357,0,0.0
1542,6369,0,0.0
1543,6374,0,0.0
1544,6386,0,0.0
1545,6389,0,0.0
1546,6395,0,0.0
1547,6396,0,0.0
1548,6401,0,0.0
1549,6403,0,0.0
1550,6404,0,0.0
1551,6406,0,0.0
1552,6410,0,0.0
1553,6411,0,0.0
1554,6414,0,0.0
1555,6415,0,0.0
1556,6421,0,0.0
1557,6423,0,0.0
1558,6430,0,0.0
1559,6433,0,0.0
1560,6434,0,0.0
1561,6439,0,0.0
1562,6440,0,0.0
1563,6443,0,0.0
1564,6444,0,0.0
1565,6446,0,0.0
1566,6447,0,0.0
1567,6449,0,0.0
1568,6457,0,0.0
1569,6460,0,0.0
1570,6464,0,0.0
1571,6466,0,0.0
1572,6467,0,0.0
1573,6470,0,0.0
1574,6477,0,0.0
1575,6484,0,0.0
1576,6485,0,0.0
1577,6486,0,0.0
1578,6489,0,0.0
1579,6490,0,0.0
1580,6501,0,0.0
1581,6503,0,0.0
1582,6509,0,0.0
1583,6511,0,0.0
1584,6514,0,0.0
1585,6520,0,0.0
1586,6539,0,0.0
1587,6544,0,0.0
1588,6547,0,0.0
1589,6553,0,0.0
1590,6555,0,0.0
1591,6560,0,0.0
1592,6564,0,0.0
1593,6566,0,0.0
1594,6567,0,0.0
1595,6571,0,0.0
1596,6573,0,0.0
1597,6574,0,0.0
1598,6582,0,0.0
1599,6586,0,0.0
1600,6587,0,0.0
1601,6590,0,0.0
1602,6600,0,0.0
1603,6603,0,0.0
1604,6606,0,0.0
1605,6622,0,1.0
1606,6623,0,0.0
1607,6625,0,0.0
1608,6646,0,0.0
1609,6655,0,0.0
1610,6657,0,0.0
1611,6659,0,0.0
1612,6661,0,0.0
1613,6662,0,0.0
1614,6666,0,0.0
1615,6667,0,0.0
1616,6670,0,0.0
1617,6675,0,0.0
1618,6676,0,0.0
1619,6680,0,0.0
1620,6684,0,0.0
1621,6685,0,0.0
1622,6686,0,0.0
1623,6687,0,0.0
1624,6687,0,0.0
1625,6689,0,0.0
1626,6690,0,0.0
1627,6691,0,0.0
1628,6697,0,0.0
1629,6699,0,0.0
1630,6704,0,0.0
1631,6709,0,0.0
1632,6713,0,0.0
1633,6725,0,0.0
1634,6729,0,0.0
1635,6734,0,0.0
1636,6735,0,0.0
1637,6736,0,0.0
1638,6737,0,0.0
1639,6740,0,0.0
1640,6742,0,0.0
1641,6743,0,0.0
1642,6747,0,0.0
1643,6749,0,0.0
1644,6750,0,0.0
1645,6751,0,0.0
1646,6754,0,0.0
1647,6757,0,0.0
1648,6759,1,0.0
1649,6760,0,0.0
1650,6762,0,0.0
1651,6764,0,0.0
1652,6772,0,0.0
1653,6780,0,0.0
1654,6781,0,0.0
1655,6790,0,0.0
1656,6791,0,0.0
1657,6800,0,0.0
1658,6804,0,0.0
1659,6809,0,0.0
1660,6823,0,0.0
1661,6824,0,0.0
1662,6832,0,0.0
1663,6836,0,0.0
1664,6844,0,0.0
1665,6845,0,0.0
1666,6849,0,0.0
1667,6853,0,0.0
1668,6857,0,0.0
1669,6862,0,0.0
1670,6871,0,0.0
1671,6872,0,0.0
1672,6874,0,0.0
1673,6875,0,0.0
1674,6884,0,0.0
1675,6885,0,0.0
1676,6890,0,0.0
1677,6893,0,0.0
1678,6895,0,0.0
1679,6897,0,0.0
1680,6901,0,0.0
1681,6902,0,0.0
1682,6905,0,0.0
1683,6909,0,0.0
1684,6910,0,0.0
1685,6915,0,0.0
1686,6916,0,0.0
1687,6919,0,0.0
1688,6920,0,0.0
1689,6929,0,0.0
1690,6937,0,0.0
1691,6941,0,0.0
1692,6943,0,0.0
1693,6947,1,0.0
1694,6949,0,0.0
1695,6955,0,0.0
1696,6957,0,0.0
1697,6959,0,0.0
1698,6960,0,0.0
1699,6962,0,0.0
1700,6967,0,0.0
1701,6976,0,0.0
1702,6977,0,0.0
1703,6979,0,0.0
1704,6980,0,0.0
1705,6985,0,0.0
1706,6989,0,0.0
1707,6991,0,0.0
1708,6994,0,0.0
1709,6997,0,0.0
1710,7000,0,0.0
1711,7001,0,0.0
1712,7013,0,0.0
1713,7015,0,0.0
1714,7020,0,0.0
1715,7021,0,0.0
1716,7026,0,0.0
1717,7032,0,0.0
1718,7033,0,0.0
1719,7034,0,0.0
1720,7036,0,0.0
1721,7039,0,0.0
1722,7040,0,0.0
1723,7041,0,1.0
1724,7043,0,1.0
1725,7044,0,0.0
1726,7049,0,0.0
1727,7061,0,0.0
1728,7062,0,0.0
1729,7065,0,0.0
1730,7083,0,0.0
1731,7089,0,0.0
1732,7090,0,0.0
1733,7093,0,0.0
1734,7094,0,0.0
1735,7095,0,0.0
1736,7107,0,0.0
1737,7109,0,0.0
1738,7112,0,0.0
1739,7120,0,0.0
1740,7121,1,0.0
1741,7123,0,0.0
1742,7131,0,0.0
1743,7134,0,0.0
1744,7144,0,0.0
1745,7153,0,0.0
1746,7156,0,0.0
1747,7159,0,0.0
1748,7181,0,0.0
1749,7189,0,0.0
1750,7190,0,0.0
1751,7193,0,0.0
1752,7196,0,0.0
1753,7197,0,0.0
1754,7199,0,0.0
1755,7204,0,0.0
1756,7207,0,0.0
1757,7211,0,0.0
1758,7213,0,0.0
1759,7215,0,0.0
1760,7216,0,0.0
1761,7222,0,0.0
1762,7226,0,0.0
1763,7227,0,0.0
1764,7231,0,0.0
1765,7237,0,0.0
1766,7240,0,0.0
1767,7249,0,0.0
1768,7252,0,0.0
1769,7253,0,0.0
1770,7266,0,0.0
1771,7270,0,0.0
1772,7273,0,0.0
1773,7276,0,0.0
1774,7277,0,0.0
1775,7279,0,0.0
1776,7285,0,0.0
1777,7286,0,0.0
1778,7287,0,0.0
1779,7289,0,0.0
1780,7294,0,0.0
1781,7297,0,0.0
1782,7299,0,0.0
1783,7300,0,0.0
1784,7310,0,0.0
1785,7312,0,0.0
1786,7315,0,0.0
1787,7320,0,0.0
1788,7322,0,0.0
1789,7329,0,0.0
1790,7337,0,0.0
1791,7339,1,0.0
1792,7341,0,0.0
1793,7344,0,0.0
1794,7347,0,0.0
1795,7355,1,0.0
1796,7356,0,0.0
1797,7365,0,0.0
1798,7369,0,1.0
1799,7372,0,0.0
1800,7381,0,0.0
1801,7382,0,0.0
1802,7384,0,0.0
1803,7385,0,0.0
1804,7387,0,0.0
1805,7394,1,1.0
1806,7404,0,0.0
1807,7411,0,0.0
1808,7425,0,0.0
1809,7427,0,0.0
1810,7430,0,0.0
1811,7432,0,0.0
1812,7435,0,0.0
1813,7436,0,0.0
1814,7437,0,0.0
1815,7443,0,0.0
1816,7446,0,0.0
1817,7447,0,0.0
1818,7449,0,0.0
1819,7450,0,0.0
1820,7452,0,0.0
1821,7457,0,0.0
1822,7459,0,1.0
1823,7460,0,0.0
1824,7467,0,0.0
1825,7469,0,0.0
1826,7487,0,0.0
1827,7501,0,0.0
1828,7507,0,0.0
1829,7512,0,0.0
1830,7515,0,0.0
1831,7517,0,0.0
1832,7522,0,0.0
1833,7525,0,0.0
1834,7526,0,0.0
1835,7527,0,0.0
1836,7533,0,0.0
1837,7541,0,0.0
1838,7545,0,0.0
1839,7546,0,0.0
1840,7551,0,0.0
1841,7555,0,0.0
1842,7556,0,0.0
1843,7559,0,0.0
1844,7563,0,0.0
1845,7574,0,0.0
1846,7585,0,0.0
1847,7596,0,0.0
1848,7600,0,0.0
1849,7602,0,0.0
1850,7607,0,0.0
1851,7609,0,0.0
1852,7610,0,0.0
1853,7611,0,0.0
1854,7612,0,0.0
1855,7615,0,0.0
1856,7616,0,0.0
1857,7623,0,0.0
1858,7624,0,0.0
1859,7625,0,0.0
1860,7631,0,0.0
1861,7633,0,0.0
1862,7635,0,0.0
1863,7640,0,0.0
1864,7644,0,0.0
1865,7645,0,0.0
1866,7650,0,0.0
1867,7651,0,0.0
1868,7654,0,0.0
1869,7666,0,0.0
1870,7669,0,0.0
1871,7671,0,0.0
1872,7672,0,0.0
1873,7680,0,0.0
1874,7683,0,0.0
1875,7690,0,0.0
1876,7692,0,0.0
1877,7699,0,0.0
1878,7700,0,1.0
1879,7701,0,0.0
1880,7711,0,1.0
1881,7713,0,0.0
1882,7717,0,0.0
1883,7719,0,0.0
1884,7720,0,0.0
1885,7723,0,0.0
1886,7727,0,0.0
1887,7731,0,0.0
1888,7732,0,0.0
1889,7734,0,0.0
1890,7737,0,0.0
1891,7739,0,0.0
1892,7742,0,0.0
1893,7745,0,0.0
1894,7747,0,0.0
1895,7755,0,0.0
1896,7760,0,0.0
1897,7761,0,0.0
1898,7764,0,0.0
1899,7767,0,0.0
1900,7772,0,0.0
1901,7776,0,0.0
1902,7777,0,0.0
1903,7780,0,0.0
1904,7781,0,0.0
1905,7782,0,0.0
1906,7784,0,0.0
1907,7787,0,0.0
1908,7790,0,0.0
1909,7791,0,0.0
1910,7807,0,0.0
1911,7810,0,0.0
1912,7811,0,0.0
1913,7812,0,0.0
1914,7813,0,0.0
1915,7814,0,0.0
1916,7815,0,0.0
1917,7816,0,0.0
1918,7825,0,0.0
1919,7831,0,0.0
1920,7841,0,0.0
1921,7843,0,0.0
1922,7849,0,0.0
1923,7857,0,0.0
1924,7859,0,0.0
1925,7866,0,0.0
1926,7871,0,0.0
1927,7873,0,0.0
1928,7877,0,0.0
1929,7880,0,0.0
1930,7889,0,0.0
1931,7892,0,0.0
1932,7892,0,0.0
1933,7901,0,0.0
1934,7902,0,0.0
1935,7907,0,0.0
1936,7912,0,0.0
1937,7921,0,0.0
1938,7925,0,0.0
1939,7929,0,0.0
1940,7933,0,0.0
1941,7935,0,0.0
1942,7937,0,0.0
1943,7939,0,0.0
1944,7941,0,0.0
1945,7944,0,0.0
1946,7945,0,0.0
1947,7945,0,0.0
1948,7946,0,0.0
1949,7947,0,0.0
1950,7949,0,0.0
1951,7956,0,0.0
1952,7961,0,0.0
1953,7967,0,0.0
1954,7969,0,0.0
1955,7970,0,1.0
1956,7971,0,0.0
1957,7975,0,0.0
1958,7977,0,0.0
1959,7993,1,0.0
1960,7995,0,0.0
1961,7999,0,0.0
1962,8002,0,0.0
1963,8010,0,0.0
1964,8013,0,0.0
1965,8015,0,0.0
1966,8016,0,0.0
1967,8023,0,0.0
1968,8026,0,0.0
1969,8029,0,0.0
1970,8034,0,0.0
1971,8040,0,0.0
1972,8041,0,0.0
1973,8047,0,0.0
1974,8049,0,0.0
1975,8055,0,0.0
1976,8062,0,0.0
1977,8069,0,0.0
1978,8074,0,0.0
1979,8075,0,0.0
1980,8081,0,0.0
1981,8084,0,0.0
1982,8089,0,0.0
1983,8095,0,1.0
1984,8113,0,1.0
1985,8115,0,0.0
1986,8124,0,0.0
1987,8127,0,0.0
1988,8129,0,0.0
1989,8135,0,0.0
1990,8143,0,0.0
1991,8144,0,0.0
1992,8146,0,0.0
1993,8150,0,0.0
1994,8152,0,0.0
1995,8153,0,0.0
1996,8154,0,0.0
1997,8155,0,0.0
1998,8160,0,0.0
1999,8162,0,0.0
2000,8172,0,0.0
2001,8175,0,0.0
2002,8190,0,0.0
2003,8190,0,0.0
2004,8196,0,0.0
2005,8200,0,0.0
2006,8202,0,0.0
2007,8203,0,0.0
2008,8207,0,0.0
2009,8219,0,0.0
2010,8221,0,0.0
2011,8222,0,0.0
2012,8226,0,0.0
2013,8232,0,0.0
2014,8234,0,0.0
2015,8235,0,0.0
2016,8237,0,0.0
2017,8246,0,0.0
2018,8252,0,0.0
2019,8260,0,0.0
2020,8262,0,0.0
2021,8263,0,0.0
2022,8264,0,0.0
2023,8270,0,0.0
2024,8271,0,0.0
2025,8273,0,0.0
2026,8275,0,0.0
2027,8282,0,0.0
2028,8284,0,0.0
2029,8289,0,0.0
2030,8295,0,0.0
2031,8296,0,0.0
2032,8297,0,0.0
2033,8301,0,0.0
2034,8303,0,0.0
2035,8311,0,0.0
2036,8313,0,0.0
2037,8314,0,0.0
2038,8319,0,0.0
2039,8334,0,0.0
2040,8336,0,0.0
2041,8343,0,0.0
2042,8344,0,0.0
2043,8345,0,0.0
2044,8351,0,0.0
2045,8352,0,0.0
2046,8353,0,0.0
2047,8360,0,0.0
2048,8361,0,0.0
2049,8365,0,0.0
2050,8386,0,0.0
2051,8387,0,0.0
2052,8390,0,0.0
2053,8393,1,0.0
2054,8396,0,0.0
2055,8397,0,0.0
2056,8400,0,0.0
2057,8402,0,0.0
2058,8404,0,1.0
2059,8407,0,0.0
2060,8410,0,0.0
2061,8414,0,0.0
2062,8417,0,0.0
2063,8422,0,0.0
2064,8423,0,0.0
2065,8430,0,0.0
2066,8431,0,0.0
2067,8433,0,0.0
2068,8435,0,0.0
2069,8440,0,0.0
2070,8441,0,1.0
2071,8443,0,0.0
2072,8450,0,0.0
2073,8451,0,0.0
2074,8454,0,0.0
2075,8459,0,0.0
2076,8460,0,0.0
2077,8461,0,0.0
2078,8464,0,0.0
2079,8470,0,0.0
2080,8471,0,0.0
2081,8476,0,0.0
2082,8480,0,0.0
2083,8482,0,0.0
2084,8485,0,0.0
2085,8492,0,0.0
2086,8497,0,1.0
2087,8500,0,0.0
2088,8501,0,0.0
2089,8507,0,0.0
2090,8510,0,0.0
2091,8515,0,0.0
2092,8517,0,0.0
2093,8520,0,0.0
2094,8522,0,0.0
2095,8524,0,0.0
2096,8526,0,0.0
2097,8531,0,0.0
2098,8532,0,0.0
2099,8533,0,0.0
2100,8541,0,0.0
2101,8545,0,0.0
2102,8551,0,0.0
2103,8557,0,0.0
2104,8559,0,0.0
2105,8569,0,0.0
2106,8572,0,0.0
2107,8577,0,0.0
2108,8580,0,0.0
2109,8581,0,0.0
2110,8583,0,0.0
2111,8586,0,0.0
2112,8604,0,0.0
2113,8609,0,0.0
2114,8615,0,0.0
2115,8619,0,0.0
2116,8621,0,0.0
2117,8626,0,0.0
2118,8627,0,0.0
2119,8629,0,0.0
2120,8632,0,0.0
2121,8639,0,0.0
2122,8640,0,0.0
2123,8643,0,0.0
2124,8646,0,0.0
2125,8649,0,0.0
2126,8663,0,0.0
2127,8670,0,0.0
2128,8671,0,0.0
2129,8676,0,0.0
2130,8687,0,0.0
2131,8693,0,0.0
2132,8694,0,0.0
2133,8695,0,0.0
2134,8700,0,0.0
2135,8701,0,0.0
2136,8706,0,1.0
2137,8710,0,0.0
2138,8711,0,0.0
2139,8713,0,0.0
2140,8721,0,0.0
2141,8726,0,0.0
2142,8727,0,0.0
2143,8729,0,0.0
2144,8730,0,0.0
2145,8732,0,0.0
2146,8737,0,0.0
2147,8743,0,0.0
2148,8747,0,0.0
2149,8752,1,0.0
2150,8753,0,0.0
2151,8760,0,0.0
2152,8762,0,0.0
2153,8764,0,0.0
2154,8765,0,0.0
2155,8766,0,0.0
2156,8770,0,0.0
2157,8772,0,0.0
2158,8773,0,0.0
2159,8776,0,0.0
2160,8784,0,0.0
2161,8791,0,0.0
2162,8801,0,0.0
2163,8802,0,0.0
2164,8804,0,0.0
2165,8807,0,0.0
2166,8810,0,0.0
2167,8817,0,0.0
2168,8820,0,0.0
2169,8833,0,0.0
2170,8837,0,0.0
2171,8845,0,0.0
2172,8851,0,0.0
2173,8852,0,0.0
2174,8855,0,0.0
2175,8857,0,0.0
2176,8869,0,0.0
2177,8871,0,0.0
2178,8896,0,1.0
2179,8897,0,0.0
2180,8904,0,0.0
2181,8911,0,0.0
2182,8913,0,0.0
2183,8916,0,0.0
2184,8917,0,0.0
2185,8920,0,0.0
2186,8922,0,0.0
2187,8924,0,0.0
2188,8929,0,0.0
2189,8931,0,0.0
2190,8934,0,1.0
2191,8935,0,1.0
2192,8939,0,0.0
2193,8940,0,0.0
2194,8942,0,0.0
2195,8949,0,0.0
2196,8950,0,0.0
2197,8951,0,0.0
2198,8953,0,0.0
2199,8960,0,0.0
2200,8965,0,0.0
2201,8967,0,0.0
2202,8973,0,0.0
2203,8974,0,0.0
2204,8977,0,0.0
2205,8981,0,0.0
2206,8982,0,0.0
2207,8983,0,0.0
2208,8984,0,0.0
2209,8985,0,0.0
2210,8987,0,0.0
2211,8992,0,0.0
2212,8995,0,0.0
2213,9003,0,0.0
2214,9004,0,0.0
2215,9005,0,0.0
2216,9013,0,0.0
2217,9014,0,0.0
2218,9015,0,0.0
2219,9019,0,0.0
2220,9021,0,0.0
2221,9023,0,0.0
2222,9026,0,0.0
2223,9029,0,0.0
2224,9032,0,0.0
2225,9033,0,0.0
2226,9034,0,0.0
2227,9036,0,0.0
2228,9037,0,0.0
2229,9042,0,0.0
2230,9050,0,0.0
2231,9062,0,0.0
2232,9066,0,0.0
2233,9069,0,0.0
2234,9072,0,0.0
2235,9089,0,0.0
2236,9090,0,0.0
2237,9091,0,0.0
2238,9094,0,0.0
2239,9095,0,0.0
2240,9105,0,1.0
2241,9107,0,0.0
2242,9110,0,0.0
2243,9116,0,0.0
2244,9117,0,0.0
2245,9122,0,0.0
2246,9129,0,0.0
2247,9131,0,0.0
2248,9133,0,0.0
2249,9134,0,0.0
2250,9135,0,0.0
2251,9136,0,1.0
2252,9137,1,0.0
2253,9139,0,0.0
2254,9144,0,0.0
2255,9151,0,0.0
2256,9152,0,0.0
2257,9153,0,0.0
2258,9155,0,0.0
2259,9160,0,0.0
2260,9165,0,0.0
2261,9171,0,0.0
2262,9176,0,0.0
2263,9177,0,0.0
2264,9179,0,0.0
2265,9187,0,0.0
2266,9191,0,0.0
2267,9194,0,0.0
2268,9197,0,0.0
2269,9201,0,0.0
2270,9203,0,0.0
2271,9211,0,0.0
2272,9219,0,0.0
2273,9220,0,0.0
2274,9223,0,0.0
2275,9226,0,0.0
2276,9227,0,0.0
2277,9230,0,0.0
2278,9233,0,0.0
2279,9236,0,0.0
2280,9239,0,1.0
2281,9240,0,0.0
2282,9243,0,0.0
2283,9244,0,0.0
2284,9249,0,0.0
2285,9250,0,0.0
2286,9253,0,0.0
2287,9254,0,0.0
2288,9262,0,0.0
2289,9263,0,0.0
2290,9267,0,0.0
2291,9270,0,0.0
2292,9272,0,0.0
2293,9273,0,0.0
2294,9274,0,0.0
2295,9283,0,0.0
2296,9285,0,0.0
2297,9287,0,0.0
2298,9292,0,0.0
2299,9293,0,0.0
2300,9294,0,0.0
2301,9297,0,0.0
2302,9300,0,0.0
2303,9302,0,0.0
2304,9305,0,0.0
2305,9309,0,0.0
2306,9325,0,0.0
2307,9343,0,0.0
2308,9344,0,0.0
2309,9345,0,0.0
2310,9351,0,0.0
2311,9352,0,0.0
2312,9354,0,0.0
2313,9356,0,0.0
2314,9362,0,0.0
2315,9369,0,0.0
2316,9381,0,0.0
2317,9382,0,0.0
2318,9384,0,0.0
2319,9385,0,0.0
2320,9386,0,0.0
2321,9387,0,0.0
2322,9390,0,0.0
2323,9391,0,0.0
2324,9407,0,0.0
2325,9410,0,0.0
2326,9413,0,0.0
2327,9425,0,0.0
2328,9429,0,0.0
2329,9431,0,0.0
2330,9446,0,0.0
2331,9449,0,0.0
2332,9451,0,0.0
2333,9456,0,0.0
2334,9459,0,0.0
2335,9474,0,0.0
2336,9479,0,0.0
2337,9490,0,0.0
2338,9493,0,0.0
2339,9495,0,0.0
2340,9496,0,0.0
2341,9499,0,0.0
2342,9504,0,0.0
2343,9505,0,0.0
2344,9507,0,0.0
2345,9509,0,0.0
2346,9510,0,0.0
2347,9529,0,0.0
2348,9530,0,0.0
2349,9531,0,0.0
2350,9533,0,0.0
2351,9541,0,0.0
2352,9543,0,0.0
2353,9549,0,0.0
2354,9553,0,0.0
2355,9562,0,0.0
2356,9570,0,0.0
2357,9574,0,0.0
2358,9580,0,0.0
2359,9581,0,0.0
2360,9593,0,0.0
2361,9605,0,0.0
2362,9606,0,1.0
2363,9609,0,0.0
2364,9616,0,0.0
2365,9619,0,0.0
2366,9626,0,0.0
2367,9627,0,0.0
2368,9632,0,0.0
2369,9640,0,0.0
2370,9645,0,0.0
2371,9646,0,0.0
2372,9652,0,0.0
2373,9653,0,0.0
2374,9655,0,0.0
2375,9656,0,0.0
2376,9659,0,0.0
2377,9673,0,0.0
2378,9674,0,0.0
2379,9682,0,0.0
2380,9691,0,0.0
2381,9720,0,0.0
2382,9725,0,0.0
2383,9727,0,0.0
2384,9729,0,0.0
2385,9732,0,0.0
2386,9735,0,0.0
2387,9745,0,0.0
2388,9749,0,0.0
2389,9751,0,0.0
2390,9756,0,0.0
2391,9757,0,0.0
2392,9759,0,0.0
2393,9761,0,0.0
2394,9763,0,0.0
2395,9779,0,0.0
2396,9786,0,0.0
2397,9787,0,0.0
2398,9791,0,0.0
2399,9797,0,0.0
2400,9799,0,0.0
2401,9810,0,0.0
2402,9822,0,0.0
2403,9824,0,0.0
2404,9832,0,0.0
2405,9836,0,0.0
2406,9839,0,0.0
2407,9842,1,0.0
2408,9844,0,0.0
2409,9847,0,0.0
2410,9851,0,0.0
2411,9854,0,0.0
2412,9855,0,0.0
2413,9867,0,0.0
2414,9871,0,1.0
2415,9875,0,0.0
2416,9876,0,0.0
2417,9880,0,0.0
2418,9887,0,0.0
2419,9892,0,0.0
2420,9899,0,0.0
2421,9904,0,0.0
2422,9914,0,0.0
2423,9916,0,0.0
2424,9917,0,1.0
2425,9920,0,0.0
2426,9923,0,0.0
2427,9934,0,0.0
2428,9935,0,0.0
2429,9946,0,0.0
2430,9947,0,1.0
