,id,earthquake,earthquake_prediction
1264,5165,0,0.0
1265,5166,0,0.0
1266,5173,0,0.0
1267,5174,1,0.0
1268,5180,0,0.0
1269,5181,0,0.0
1270,5183,0,0.0
1271,5186,0,0.0
1272,5192,0,0.0
1273,5197,0,0.0
1274,5207,0,0.0
1275,5209,0,0.0
1276,5211,0,0.0
1277,5212,0,0.0
1278,5215,0,0.0
1279,5221,1,0.0
1280,5243,0,0.0
1281,5247,0,0.0
1282,5249,0,0.0
1283,5253,0,0.0
1284,5261,0,0.0
1285,5266,0,0.0
1286,5270,0,0.0
1287,5274,0,0.0
1288,5276,0,0.0
1289,5277,0,0.0
1290,5280,0,0.0
1291,5282,0,0.0
1292,5294,0,0.0
1293,5296,0,0.0
1294,5297,0,0.0
1295,5305,0,0.0
1296,5306,0,0.0
1297,5311,0,0.0
1298,5317,0,0.0
1299,5321,0,0.0
1300,5323,1,0.0
1301,5324,0,0.0
1302,5331,0,0.0
1303,5333,0,0.0
1304,5342,0,0.0
1305,5343,0,0.0
1306,5344,0,0.0
1307,5354,0,0.0
1308,5355,0,1.0
1309,5360,0,0.0
1310,5367,0,0.0
1311,5369,0,0.0
1312,5371,0,0.0
1313,5373,0,0.0
1314,5379,0,0.0
1315,5381,0,0.0
1316,5382,0,0.0
1317,5383,0,0.0
1318,5386,0,0.0
1319,5390,0,1.0
1320,5407,0,0.0
1321,5414,0,0.0
1322,5417,0,0.0
1323,5420,0,0.0
1324,5425,0,0.0
1325,5430,0,0.0
1326,5440,0,0.0
1327,5442,0,0.0
1328,5445,0,0.0
1329,5449,0,0.0
1330,5454,0,0.0
1331,5459,0,0.0
1332,5467,0,0.0
1333,5472,0,0.0
1334,5481,0,0.0
1335,5483,0,0.0
1336,5486,1,0.0
1337,5491,0,0.0
1338,5494,0,0.0
1339,5497,0,0.0
1340,5499,0,0.0
1341,5500,0,0.0
1342,5509,0,0.0
1343,5511,0,0.0
1344,5513,0,0.0
1345,5520,0,0.0
1346,5521,0,0.0
1347,5535,0,0.0
1348,5537,0,0.0
1349,5544,0,0.0
1350,5554,0,0.0
1351,5557,1,0.0
1352,5563,0,0.0
1353,5569,0,0.0
1354,5572,0,0.0
1355,5573,0,0.0
1356,5573,0,0.0
1357,5589,0,0.0
1358,5597,0,0.0
1359,5600,0,0.0
1360,5605,0,0.0
1361,5610,0,0.0
1362,5623,0,0.0
1363,5625,0,0.0
1364,5631,0,0.0
1365,5634,0,0.0
1366,5637,0,0.0
1367,5644,0,0.0
1368,5645,0,0.0
1369,5647,0,0.0
1370,5649,0,0.0
1371,5652,0,0.0
1372,5663,0,0.0
1373,5667,0,0.0
1374,5672,0,0.0
1375,5680,0,0.0
1376,5685,0,0.0
1377,5689,0,0.0
1378,5690,0,1.0
1379,5694,1,0.0
1380,5696,0,0.0
1381,5697,0,0.0
1382,5700,0,0.0
1383,5701,0,0.0
1384,5703,0,0.0
1385,5704,0,0.0
1386,5705,0,0.0
1387,5707,0,0.0
1388,5709,0,0.0
1389,5710,0,0.0
1390,5713,0,0.0
1391,5717,0,0.0
1392,5722,0,0.0
1393,5725,0,0.0
1394,5731,0,0.0
1395,5732,0,0.0
1396,5733,0,0.0
1397,5734,0,0.0
1398,5736,0,0.0
1399,5739,1,0.0
1400,5742,0,0.0
1401,5751,0,0.0
1402,5756,0,0.0
1403,5766,0,0.0
1404,5767,0,0.0
1405,5770,0,0.0
1406,5776,0,0.0
1407,5780,0,0.0
1408,5783,1,0.0
1409,5794,0,0.0
1410,5797,0,0.0
1411,5799,0,0.0
1412,5802,0,0.0
1413,5803,0,1.0
1414,5804,0,1.0
1415,5806,0,0.0
1416,5807,0,0.0
1417,5809,0,0.0
1418,5813,0,0.0
1419,5814,0,0.0
1420,5815,0,0.0
1421,5826,0,0.0
1422,5831,0,0.0
1423,5840,0,0.0
1424,5841,0,0.0
1425,5843,0,0.0
1426,5846,0,0.0
1427,5853,0,0.0
1428,5857,1,0.0
1429,5860,0,0.0
1430,5861,0,0.0
1431,5863,0,0.0
1432,5865,0,0.0
1433,5866,0,0.0
1434,5869,0,0.0
1435,5870,0,1.0
1436,5874,0,0.0
1437,5876,0,0.0
1438,5881,0,0.0
1439,5886,0,0.0
1440,5899,0,0.0
1441,5906,0,0.0
1442,5909,0,0.0
1443,5911,1,0.0
1444,5913,0,0.0
1445,5916,0,0.0
1446,5917,0,0.0
1447,5922,0,0.0
1448,5923,0,0.0
1449,5924,0,0.0
1450,5925,0,0.0
1451,5927,0,0.0
1452,5929,1,1.0
1453,5931,0,0.0
1454,5933,0,0.0
1455,5950,0,0.0
1456,5952,1,0.0
1457,5953,0,0.0
1458,5961,0,0.0
1459,5965,0,0.0
1460,5969,0,0.0
1461,5970,0,0.0
1462,5977,0,0.0
1463,5982,0,0.0
1464,5984,0,0.0
1465,5985,0,0.0
1466,5986,0,0.0
1467,5987,0,0.0
1468,5989,0,0.0
1469,5991,0,0.0
1470,5992,0,0.0
1471,5995,0,0.0
1472,5999,0,0.0
1473,6000,0,0.0
1474,6001,0,0.0
1475,6002,0,0.0
1476,6009,0,0.0
1477,6013,1,0.0
1478,6019,0,1.0
1479,6020,0,0.0
1480,6022,0,0.0
1481,6033,1,0.0
1482,6045,0,0.0
1483,6046,0,0.0
1484,6047,0,0.0
1485,6049,0,0.0
1486,6053,0,0.0
1487,6059,0,0.0
1488,6063,0,0.0
1489,6080,0,0.0
1490,6084,0,0.0
1491,6085,0,0.0
1492,6091,0,0.0
1493,6097,0,0.0
1494,6105,0,0.0
1495,6106,0,0.0
1496,6111,0,0.0
1497,6114,0,0.0
1498,6117,0,0.0
1499,6123,0,0.0
1500,6129,0,0.0
1501,6133,0,1.0
1502,6136,0,0.0
1503,6137,0,0.0
1504,6139,0,0.0
1505,6142,0,0.0
1506,6150,0,0.0
1507,6151,0,0.0
1508,6154,0,0.0
1509,6159,0,0.0
1510,6160,0,0.0
1511,6163,0,0.0
1512,6165,1,0.0
1513,6174,0,0.0
1514,6177,0,0.0
1515,6190,0,0.0
1516,6194,0,0.0
1517,6205,0,0.0
1518,6211,0,0.0
1519,6213,0,0.0
1520,6221,0,0.0
1521,6222,0,0.0
1522,6224,0,0.0
1523,6225,0,0.0
1524,6232,0,0.0
1525,6236,0,0.0
1526,6237,0,0.0
1527,6244,0,0.0
1528,6247,0,0.0
1529,6251,0,0.0
1530,6253,0,0.0
1531,6256,0,0.0
1532,6261,0,0.0
1533,6267,0,0.0
1534,6273,0,0.0
1535,6276,0,0.0
1536,6290,0,0.0
1537,6296,0,0.0
1538,6299,0,0.0
1539,6300,0,0.0
1540,6302,0,0.0
1541,6304,1,1.0
1542,6306,0,0.0
1543,6314,0,0.0
1544,6316,0,0.0
1545,6322,0,0.0
1546,6323,0,0.0
1547,6325,0,0.0
1548,6327,0,0.0
1549,6343,1,0.0
1550,6349,0,0.0
1551,6359,0,0.0
1552,6379,0,0.0
1553,6381,0,0.0
1554,6386,0,0.0
1555,6387,1,0.0
1556,6389,0,0.0
1557,6393,0,0.0
1558,6395,0,0.0
1559,6402,0,0.0
1560,6404,0,0.0
1561,6406,0,0.0
1562,6413,0,0.0
1563,6416,0,0.0
1564,6423,0,0.0
1565,6436,0,0.0
1566,6440,0,0.0
1567,6442,0,0.0
1568,6444,0,0.0
1569,6445,0,0.0
1570,6447,0,0.0
1571,6450,0,0.0
1572,6463,0,0.0
1573,6465,0,1.0
1574,6474,0,0.0
1575,6476,0,0.0
1576,6477,0,0.0
1577,6479,0,0.0
1578,6480,0,0.0
1579,6481,0,0.0
1580,6485,0,0.0
1581,6489,0,0.0
1582,6490,0,0.0
1583,6493,0,0.0
1584,6494,0,0.0
1585,6504,0,0.0
1586,6507,0,0.0
1587,6511,0,0.0
1588,6512,0,0.0
1589,6513,0,0.0
1590,6517,0,0.0
1591,6524,0,0.0
1592,6531,0,0.0
1593,6542,0,0.0
1594,6544,0,0.0
1595,6547,0,0.0
1596,6549,0,0.0
1597,6550,0,0.0
1598,6562,0,0.0
1599,6564,0,0.0
1600,6572,0,0.0
1601,6580,0,0.0
1602,6582,0,0.0
1603,6583,0,0.0
1604,6585,0,0.0
1605,6587,0,0.0
1606,6594,0,0.0
1607,6595,0,0.0
1608,6599,0,0.0
1609,6600,0,0.0
1610,6601,1,0.0
1611,6607,0,0.0
1612,6613,0,0.0
1613,6614,0,0.0
1614,6615,0,0.0
1615,6617,0,0.0
1616,6624,0,0.0
1617,6625,0,0.0
1618,6629,0,0.0
1619,6634,0,0.0
1620,6637,0,0.0
1621,6642,1,0.0
1622,6644,0,0.0
1623,6647,0,0.0
1624,6655,0,0.0
1625,6657,0,0.0
1626,6659,0,0.0
1627,6661,0,0.0
1628,6663,0,0.0
1629,6666,0,0.0
1630,6669,0,0.0
1631,6670,0,0.0
1632,6675,0,0.0
1633,6677,0,0.0
1634,6681,0,0.0
1635,6682,0,0.0
1636,6683,0,0.0
1637,6687,0,0.0
1638,6692,0,0.0
1639,6701,1,0.0
1640,6703,0,0.0
1641,6706,0,0.0
1642,6709,0,0.0
1643,6710,0,0.0
1644,6711,0,0.0
1645,6716,0,0.0
1646,6725,0,0.0
1647,6734,1,1.0
1648,6735,0,0.0
1649,6736,0,0.0
1650,6740,0,0.0
1651,6743,0,0.0
1652,6753,0,0.0
1653,6754,0,0.0
1654,6759,0,0.0
1655,6760,0,0.0
1656,6762,0,0.0
1657,6764,0,0.0
1658,6773,0,0.0
1659,6774,0,0.0
1660,6779,0,0.0
1661,6781,0,0.0
1662,6789,0,0.0
1663,6790,0,0.0
1664,6791,0,0.0
1665,6800,0,0.0
1666,6802,0,0.0
1667,6804,0,0.0
1668,6807,0,0.0
1669,6809,0,0.0
1670,6812,0,0.0
1671,6813,0,0.0
1672,6815,0,0.0
1673,6816,0,0.0
1674,6820,0,0.0
1675,6824,0,0.0
1676,6833,1,0.0
1677,6836,0,0.0
1678,6840,0,0.0
1679,6845,1,1.0
1680,6846,0,0.0
1681,6862,0,0.0
1682,6863,0,0.0
1683,6864,0,0.0
1684,6872,0,0.0
1685,6873,0,0.0
1686,6876,0,0.0
1687,6877,0,0.0
1688,6885,1,0.0
1689,6893,0,0.0
1690,6896,0,0.0
1691,6900,0,0.0
1692,6909,0,0.0
1693,6917,0,0.0
1694,6920,0,0.0
1695,6936,0,0.0
1696,6937,0,0.0
1697,6951,0,0.0
1698,6956,0,0.0
1699,6957,0,0.0
1700,6959,0,0.0
1701,6965,0,0.0
1702,6971,1,0.0
1703,6981,0,0.0
1704,6985,0,0.0
1705,6991,0,0.0
1706,6993,0,0.0
1707,7000,1,0.0
1708,7002,0,0.0
1709,7007,0,0.0
1710,7011,0,0.0
1711,7022,0,0.0
1712,7027,0,0.0
1713,7032,0,0.0
1714,7036,0,0.0
1715,7049,0,0.0
1716,7052,0,1.0
1717,7053,0,0.0
1718,7054,0,0.0
1719,7055,0,0.0
1720,7056,0,0.0
1721,7057,0,0.0
1722,7059,0,0.0
1723,7069,0,0.0
1724,7075,0,1.0
1725,7077,0,0.0
1726,7080,0,0.0
1727,7084,0,0.0
1728,7086,0,0.0
1729,7087,0,0.0
1730,7093,1,0.0
1731,7094,0,0.0
1732,7111,0,0.0
1733,7112,0,0.0
1734,7113,0,0.0
1735,7117,0,1.0
1736,7120,0,0.0
1737,7121,0,0.0
1738,7123,0,0.0
1739,7124,0,0.0
1740,7126,0,0.0
1741,7129,0,0.0
1742,7135,0,0.0
1743,7141,0,0.0
1744,7151,0,0.0
1745,7152,1,0.0
1746,7153,0,0.0
1747,7154,0,0.0
1748,7163,0,0.0
1749,7169,0,0.0
1750,7172,0,1.0
1751,7181,0,0.0
1752,7184,0,0.0
1753,7187,0,0.0
1754,7190,1,1.0
1755,7191,0,0.0
1756,7193,0,0.0
1757,7194,0,0.0
1758,7195,0,0.0
1759,7205,0,0.0
1760,7207,0,0.0
1761,7215,0,0.0
1762,7216,1,0.0
1763,7217,0,0.0
1764,7220,0,0.0
1765,7229,0,1.0
1766,7231,0,0.0
1767,7234,0,0.0
1768,7235,0,0.0
1769,7236,0,0.0
1770,7237,0,0.0
1771,7241,1,0.0
1772,7243,0,0.0
1773,7252,0,0.0
1774,7255,0,1.0
1775,7256,0,0.0
1776,7259,0,0.0
1777,7260,0,0.0
1778,7276,0,0.0
1779,7277,0,0.0
1780,7291,0,0.0
1781,7302,0,0.0
1782,7303,0,0.0
1783,7304,0,0.0
1784,7310,0,0.0
1785,7311,0,0.0
1786,7314,0,0.0
1787,7315,0,0.0
1788,7321,0,0.0
1789,7326,0,0.0
1790,7329,0,0.0
1791,7335,0,0.0
1792,7336,1,0.0
1793,7344,0,0.0
1794,7345,0,0.0
1795,7350,0,0.0
1796,7354,0,0.0
1797,7356,0,1.0
1798,7360,0,1.0
1799,7363,0,0.0
1800,7364,0,0.0
1801,7366,0,0.0
1802,7374,0,1.0
1803,7377,0,0.0
1804,7383,0,0.0
1805,7384,0,1.0
1806,7385,0,0.0
1807,7397,0,0.0
1808,7399,0,0.0
1809,7400,0,0.0
1810,7404,0,0.0
1811,7409,0,0.0
1812,7410,0,0.0
1813,7413,0,0.0
1814,7414,0,0.0
1815,7415,0,0.0
1816,7416,0,0.0
1817,7424,0,0.0
1818,7426,0,0.0
1819,7430,0,0.0
1820,7431,0,0.0
1821,7436,0,0.0
1822,7439,0,0.0
1823,7445,0,0.0
1824,7450,0,0.0
1825,7453,0,0.0
1826,7460,0,0.0
1827,7463,0,0.0
1828,7465,0,0.0
1829,7473,0,0.0
1830,7477,0,0.0
1831,7481,0,0.0
1832,7490,0,0.0
1833,7495,0,1.0
1834,7501,0,0.0
1835,7505,0,0.0
1836,7506,0,0.0
1837,7510,0,0.0
1838,7512,0,0.0
1839,7516,0,0.0
1840,7527,0,0.0
1841,7531,0,0.0
1842,7532,0,1.0
1843,7534,0,0.0
1844,7542,0,0.0
1845,7543,0,0.0
1846,7546,0,0.0
1847,7555,0,0.0
1848,7559,0,0.0
1849,7563,0,0.0
1850,7574,0,0.0
1851,7576,0,0.0
1852,7599,0,0.0
1853,7601,0,1.0
1854,7604,0,0.0
1855,7613,0,0.0
1856,7616,0,0.0
1857,7619,0,0.0
1858,7622,0,0.0
1859,7623,0,0.0
1860,7630,0,0.0
1861,7635,0,0.0
1862,7636,1,1.0
1863,7641,0,0.0
1864,7644,0,0.0
1865,7651,0,0.0
1866,7654,0,0.0
1867,7657,0,0.0
1868,7664,0,0.0
1869,7665,0,0.0
1870,7673,0,0.0
1871,7679,0,0.0
1872,7682,0,0.0
1873,7683,1,0.0
1874,7687,0,0.0
1875,7695,0,0.0
1876,7700,0,1.0
1877,7702,1,0.0
1878,7703,0,0.0
1879,7707,0,0.0
1880,7713,0,0.0
1881,7714,1,0.0
1882,7720,1,1.0
1883,7725,0,0.0
1884,7731,0,0.0
1885,7734,0,0.0
1886,7737,0,0.0
1887,7741,0,0.0
1888,7744,0,0.0
1889,7746,0,0.0
1890,7751,0,0.0
1891,7763,0,0.0
1892,7775,0,0.0
1893,7780,0,0.0
1894,7786,0,0.0
1895,7789,0,0.0
1896,7790,0,0.0
1897,7793,0,0.0
1898,7794,0,0.0
1899,7795,0,0.0
1900,7796,0,0.0
1901,7800,0,0.0
1902,7804,0,0.0
1903,7806,0,0.0
1904,7810,1,0.0
1905,7811,0,0.0
1906,7813,0,0.0
1907,7815,0,0.0
1908,7822,0,0.0
1909,7831,0,0.0
1910,7837,0,0.0
1911,7842,0,0.0
1912,7850,0,0.0
1913,7852,0,0.0
1914,7855,0,0.0
1915,7857,0,0.0
1916,7862,0,0.0
1917,7871,0,0.0
1918,7872,0,0.0
1919,7875,0,0.0
1920,7879,0,1.0
1921,7880,0,0.0
1922,7882,0,0.0
1923,7883,0,0.0
1924,7885,0,0.0
1925,7892,0,0.0
1926,7893,0,0.0
1927,7895,0,0.0
1928,7902,0,0.0
1929,7904,0,0.0
1930,7905,0,0.0
1931,7906,0,0.0
1932,7910,0,0.0
1933,7912,0,0.0
1934,7914,0,0.0
1935,7917,0,0.0
1936,7919,0,0.0
1937,7924,0,0.0
1938,7927,0,0.0
1939,7930,0,0.0
1940,7933,0,0.0
1941,7935,0,0.0
1942,7937,0,0.0
1943,7939,0,0.0
1944,7945,1,1.0
1945,7950,1,0.0
1946,7955,0,0.0
1947,7956,0,0.0
1948,7961,0,0.0
1949,7967,0,0.0
1950,7969,0,0.0
1951,7970,0,1.0
1952,7971,0,0.0
1953,7979,0,0.0
1954,7990,1,0.0
1955,8006,0,0.0
1956,8009,0,0.0
1957,8010,1,0.0
1958,8011,1,0.0
1959,8012,0,0.0
1960,8013,0,0.0
1961,8019,0,0.0
1962,8021,0,0.0
1963,8024,0,1.0
1964,8029,0,0.0
1965,8036,0,0.0
1966,8037,0,0.0
1967,8042,0,0.0
1968,8046,1,0.0
1969,8050,0,0.0
1970,8055,0,0.0
1971,8059,0,0.0
1972,8063,0,1.0
1973,8066,0,0.0
1974,8073,0,0.0
1975,8081,0,0.0
1976,8084,0,0.0
1977,8085,0,0.0
1978,8097,0,0.0
1979,8099,0,1.0
1980,8104,0,0.0
1981,8107,0,0.0
1982,8109,0,1.0
1983,8110,0,0.0
1984,8111,0,0.0
1985,8117,1,0.0
1986,8120,0,0.0
1987,8123,0,0.0
1988,8126,0,0.0
1989,8127,0,0.0
1990,8130,0,0.0
1991,8133,0,0.0
1992,8135,0,0.0
1993,8136,0,0.0
1994,8139,0,0.0
1995,8143,0,0.0
1996,8147,0,0.0
1997,8149,0,0.0
1998,8153,0,0.0
1999,8154,0,0.0
2000,8155,0,0.0
2001,8156,0,0.0
2002,8159,0,0.0
2003,8160,0,0.0
2004,8164,0,0.0
2005,8165,0,0.0
2006,8170,0,0.0
2007,8176,0,0.0
2008,8179,0,0.0
2009,8185,0,0.0
2010,8192,0,1.0
2011,8196,0,0.0
2012,8199,0,0.0
2013,8200,0,0.0
2014,8201,0,0.0
2015,8202,0,0.0
2016,8203,0,0.0
2017,8205,0,0.0
2018,8206,0,0.0
2019,8213,0,0.0
2020,8216,0,0.0
2021,8225,0,0.0
2022,8227,0,0.0
2023,8232,0,0.0
2024,8235,0,0.0
2025,8245,0,0.0
2026,8249,0,0.0
2027,8251,0,0.0
2028,8252,0,0.0
2029,8254,0,0.0
2030,8256,0,0.0
2031,8257,0,0.0
2032,8265,0,0.0
2033,8269,0,0.0
2034,8272,0,0.0
2035,8274,0,0.0
2036,8276,0,0.0
2037,8286,0,0.0
2038,8289,0,0.0
2039,8291,0,0.0
2040,8292,0,0.0
2041,8296,0,0.0
2042,8297,0,0.0
2043,8301,0,0.0
2044,8303,0,0.0
2045,8305,0,0.0
2046,8313,0,0.0
2047,8327,0,0.0
2048,8329,0,0.0
2049,8332,0,0.0
2050,8335,0,0.0
2051,8336,0,0.0
2052,8340,0,0.0
2053,8356,0,0.0
2054,8359,0,0.0
2055,8373,0,0.0
2056,8383,0,0.0
2057,8385,0,0.0
2058,8386,0,0.0
2059,8399,0,0.0
2060,8404,0,1.0
2061,8407,0,0.0
2062,8411,0,0.0
2063,8414,0,0.0
2064,8416,1,0.0
2065,8419,0,0.0
2066,8425,0,0.0
2067,8426,0,0.0
2068,8433,0,0.0
2069,8436,0,0.0
2070,8440,0,0.0
2071,8441,0,0.0
2072,8442,0,0.0
2073,8445,0,0.0
2074,8450,0,0.0
2075,8461,0,0.0
2076,8463,0,0.0
2077,8471,0,0.0
2078,8472,0,0.0
2079,8473,0,0.0
2080,8474,1,0.0
2081,8477,0,0.0
2082,8480,0,0.0
2083,8481,0,0.0
2084,8484,0,0.0
2085,8489,1,0.0
2086,8491,1,0.0
2087,8492,0,0.0
2088,8494,0,0.0
2089,8495,0,0.0
2090,8496,0,0.0
2091,8499,0,0.0
2092,8503,0,0.0
2093,8504,0,0.0
2094,8506,0,0.0
2095,8512,0,0.0
2096,8514,0,0.0
2097,8517,0,0.0
2098,8519,0,0.0
2099,8522,0,0.0
2100,8532,0,0.0
2101,8550,0,0.0
2102,8557,0,0.0
2103,8561,0,0.0
2104,8563,0,0.0
2105,8564,0,0.0
2106,8565,0,0.0
2107,8569,0,0.0
2108,8571,0,0.0
2109,8572,0,0.0
2110,8574,0,0.0
2111,8576,0,0.0
2112,8577,0,0.0
2113,8585,0,0.0
2114,8587,0,0.0
2115,8591,0,0.0
2116,8594,0,0.0
2117,8602,0,0.0
2118,8610,0,0.0
2119,8612,0,0.0
2120,8615,0,0.0
2121,8617,0,0.0
2122,8620,0,0.0
2123,8624,0,0.0
2124,8629,0,0.0
2125,8631,0,0.0
2126,8632,0,0.0
2127,8642,0,0.0
2128,8643,0,0.0
2129,8644,0,0.0
2130,8646,0,0.0
2131,8649,0,0.0
2132,8662,0,0.0
2133,8664,0,0.0
2134,8665,0,0.0
2135,8666,0,0.0
2136,8669,0,0.0
2137,8674,0,0.0
2138,8681,0,0.0
2139,8684,0,0.0
2140,8694,0,0.0
2141,8700,0,0.0
2142,8704,0,0.0
2143,8712,0,0.0
2144,8713,0,0.0
2145,8714,0,0.0
2146,8717,0,0.0
2147,8720,0,0.0
2148,8723,0,0.0
2149,8724,0,0.0
2150,8726,0,0.0
2151,8744,0,0.0
2152,8745,0,0.0
2153,8750,0,0.0
2154,8751,0,0.0
2155,8752,0,0.0
2156,8753,0,1.0
2157,8754,0,0.0
2158,8757,1,1.0
2159,8762,0,1.0
2160,8763,0,0.0
2161,8767,0,0.0
2162,8769,0,0.0
2163,8771,1,1.0
2164,8772,0,0.0
2165,8774,0,0.0
2166,8779,0,0.0
2167,8783,0,0.0
2168,8785,0,0.0
2169,8790,0,0.0
2170,8793,0,0.0
2171,8794,0,0.0
2172,8795,1,1.0
2173,8806,0,0.0
2174,8815,0,0.0
2175,8822,0,0.0
2176,8827,0,0.0
2177,8837,0,1.0
2178,8839,0,0.0
2179,8847,0,1.0
2180,8850,0,0.0
2181,8857,0,0.0
2182,8864,0,0.0
2183,8865,0,0.0
2184,8871,0,0.0
2185,8872,0,0.0
2186,8875,0,0.0
2187,8879,0,0.0
2188,8880,0,0.0
2189,8884,0,0.0
2190,8890,0,0.0
2191,8891,0,0.0
2192,8913,0,1.0
2193,8922,0,0.0
2194,8924,0,0.0
2195,8926,0,0.0
2196,8930,0,0.0
2197,8931,0,0.0
2198,8933,0,0.0
2199,8936,0,0.0
2200,8943,0,0.0
2201,8945,0,0.0
2202,8947,0,0.0
2203,8950,0,0.0
2204,8952,0,0.0
2205,8953,0,0.0
2206,8954,0,0.0
2207,8957,0,0.0
2208,8965,0,1.0
2209,8967,0,0.0
2210,8969,0,0.0
2211,8970,0,0.0
2212,8971,0,0.0
2213,8987,0,0.0
2214,8990,0,0.0
2215,8991,0,0.0
2216,8993,0,0.0
2217,8996,0,0.0
2218,8999,0,0.0
2219,9001,0,0.0
2220,9005,0,0.0
2221,9021,0,0.0
2222,9023,0,0.0
2223,9036,0,0.0
2224,9042,0,0.0
2225,9049,0,0.0
2226,9054,0,0.0
2227,9055,0,0.0
2228,9059,0,0.0
2229,9070,0,0.0
2230,9073,0,0.0
2231,9082,0,0.0
2232,9086,0,0.0
2233,9089,0,0.0
2234,9090,0,0.0
2235,9091,0,0.0
2236,9092,0,0.0
2237,9096,0,0.0
2238,9105,0,0.0
2239,9106,0,0.0
2240,9109,0,0.0
2241,9119,0,0.0
2242,9120,0,0.0
2243,9124,0,0.0
2244,9129,0,0.0
2245,9132,0,0.0
2246,9141,0,0.0
2247,9143,0,0.0
2248,9147,0,0.0
2249,9149,0,0.0
2250,9151,0,0.0
2251,9154,0,0.0
2252,9155,0,0.0
2253,9157,0,0.0
2254,9169,0,0.0
2255,9170,0,0.0
2256,9173,0,0.0
2257,9176,0,0.0
2258,9177,0,0.0
2259,9191,0,0.0
2260,9194,0,0.0
2261,9197,0,0.0
2262,9206,0,0.0
2263,9211,0,0.0
2264,9215,0,0.0
2265,9220,0,0.0
2266,9221,0,0.0
2267,9222,0,0.0
2268,9233,0,0.0
2269,9235,0,0.0
2270,9245,0,0.0
2271,9251,0,0.0
2272,9255,0,0.0
2273,9256,0,0.0
2274,9262,0,0.0
2275,9263,0,0.0
2276,9265,0,0.0
2277,9266,0,0.0
2278,9267,0,0.0
2279,9269,0,0.0
2280,9283,0,0.0
2281,9289,0,0.0
2282,9294,0,0.0
2283,9299,0,0.0
2284,9302,0,0.0
2285,9309,0,0.0
2286,9310,0,0.0
2287,9311,1,0.0
2288,9313,0,0.0
2289,9316,0,0.0
2290,9319,0,0.0
2291,9327,0,0.0
2292,9331,0,0.0
2293,9332,0,0.0
2294,9344,0,0.0
2295,9345,0,0.0
2296,9346,0,0.0
2297,9349,0,0.0
2298,9354,0,0.0
2299,9363,0,0.0
2300,9364,0,0.0
2301,9365,0,0.0
2302,9366,0,0.0
2303,9371,0,0.0
2304,9372,0,0.0
2305,9373,0,0.0
2306,9375,0,0.0
2307,9379,0,0.0
2308,9384,0,0.0
2309,9401,0,0.0
2310,9414,0,0.0
2311,9416,0,0.0
2312,9419,0,0.0
2313,9423,0,0.0
2314,9430,0,0.0
2315,9431,0,0.0
2316,9432,0,0.0
2317,9435,0,0.0
2318,9440,0,0.0
2319,9442,0,0.0
2320,9447,0,0.0
2321,9451,0,0.0
2322,9453,0,0.0
2323,9454,1,0.0
2324,9455,0,0.0
2325,9459,0,0.0
2326,9465,0,0.0
2327,9466,0,0.0
2328,9470,0,0.0
2329,9471,0,0.0
2330,9472,0,0.0
2331,9474,0,0.0
2332,9475,1,0.0
2333,9477,1,0.0
2334,9482,0,0.0
2335,9483,0,0.0
2336,9489,0,0.0
2337,9491,0,0.0
2338,9493,0,0.0
2339,9495,0,0.0
2340,9505,0,0.0
2341,9506,0,0.0
2342,9507,0,0.0
2343,9509,0,0.0
2344,9512,0,1.0
2345,9513,0,0.0
2346,9517,0,0.0
2347,9522,0,0.0
2348,9525,0,0.0
2349,9531,0,1.0
2350,9532,0,0.0
2351,9537,0,0.0
2352,9540,0,0.0
2353,9541,0,0.0
2354,9542,1,0.0
2355,9543,0,0.0
2356,9550,0,0.0
2357,9556,0,0.0
2358,9560,0,0.0
2359,9564,0,1.0
2360,9570,1,0.0
2361,9575,0,0.0
2362,9583,0,0.0
2363,9586,0,0.0
2364,9587,0,0.0
2365,9595,0,0.0
2366,9597,0,0.0
2367,9601,0,0.0
2368,9603,0,0.0
2369,9607,0,0.0
2370,9609,0,0.0
2371,9610,0,0.0
2372,9611,0,0.0
2373,9617,0,0.0
2374,9622,0,0.0
2375,9630,0,0.0
2376,9632,0,0.0
2377,9633,0,0.0
2378,9642,0,0.0
2379,9645,0,0.0
2380,9651,0,0.0
2381,9652,0,0.0
2382,9653,0,0.0
2383,9654,0,0.0
2384,9657,0,0.0
2385,9660,0,0.0
2386,9662,0,0.0
2387,9666,0,0.0
2388,9670,0,0.0
2389,9671,0,0.0
2390,9675,0,0.0
2391,9681,0,0.0
2392,9684,0,0.0
2393,9686,0,0.0
2394,9692,0,0.0
2395,9693,0,0.0
2396,9697,0,0.0
2397,9702,0,0.0
2398,9703,0,0.0
2399,9709,0,0.0
2400,9713,0,0.0
2401,9719,0,0.0
2402,9722,1,1.0
2403,9724,0,0.0
2404,9729,0,0.0
2405,9730,0,0.0
2406,9731,0,0.0
2407,9749,0,0.0
2408,9751,0,0.0
2409,9755,0,0.0
2410,9756,0,0.0
2411,9757,0,1.0
2412,9763,0,0.0
2413,9769,0,0.0
2414,9770,0,0.0
2415,9774,0,1.0
2416,9775,0,0.0
2417,9782,0,0.0
2418,9785,0,0.0
2419,9791,0,0.0
2420,9804,0,1.0
2421,9816,0,0.0
2422,9819,0,0.0
2423,9824,0,0.0
2424,9833,0,0.0
2425,9835,0,0.0
2426,9839,0,0.0
2427,9842,0,0.0
2428,9851,0,0.0
