,id,money,money_prediction
1266,5517,1,0.0
1267,5521,0,0.0
1268,5523,0,0.0
1269,5524,0,0.0
1270,5525,0,0.0
1271,5529,0,0.0
1272,5530,0,0.0
1273,5532,0,0.0
1274,5534,0,0.0
1275,5546,0,0.0
1276,5554,0,0.0
1277,5560,0,0.0
1278,5569,0,0.0
1279,5573,0,0.0
1280,5585,0,0.0
1281,5589,0,0.0
1282,5592,0,0.0
1283,5599,0,0.0
1284,5600,0,0.0
1285,5613,0,0.0
1286,5619,0,0.0
1287,5622,0,0.0
1288,5624,0,0.0
1289,5633,0,0.0
1290,5635,0,0.0
1291,5636,0,0.0
1292,5646,0,1.0
1293,5649,0,0.0
1294,5651,0,0.0
1295,5652,0,0.0
1296,5653,0,0.0
1297,5661,0,0.0
1298,5667,1,0.0
1299,5672,0,0.0
1300,5680,0,0.0
1301,5681,0,0.0
1302,5685,0,0.0
1303,5689,0,0.0
1304,5691,0,0.0
1305,5692,0,0.0
1306,5694,0,0.0
1307,5697,0,0.0
1308,5700,0,0.0
1309,5705,0,0.0
1310,5709,0,0.0
1311,5711,0,0.0
1312,5719,0,0.0
1313,5726,0,0.0
1314,5729,0,0.0
1315,5732,0,0.0
1316,5733,0,0.0
1317,5734,0,0.0
1318,5735,0,0.0
1319,5739,0,0.0
1320,5740,0,0.0
1321,5741,0,0.0
1322,5743,0,0.0
1323,5745,0,0.0
1324,5750,0,0.0
1325,5751,0,0.0
1326,5755,0,0.0
1327,5757,0,0.0
1328,5759,0,0.0
1329,5761,0,0.0
1330,5763,0,0.0
1331,5764,0,0.0
1332,5765,0,0.0
1333,5774,0,0.0
1334,5777,0,0.0
1335,5780,0,0.0
1336,5781,0,0.0
1337,5791,0,0.0
1338,5794,0,0.0
1339,5796,0,0.0
1340,5799,0,0.0
1341,5809,0,0.0
1342,5810,0,0.0
1343,5813,0,0.0
1344,5815,0,0.0
1345,5819,0,0.0
1346,5823,0,0.0
1347,5825,0,0.0
1348,5826,0,0.0
1349,5830,0,0.0
1350,5836,0,0.0
1351,5840,0,0.0
1352,5846,0,0.0
1353,5851,0,0.0
1354,5856,0,0.0
1355,5857,0,0.0
1356,5862,0,0.0
1357,5865,0,0.0
1358,5869,0,0.0
1359,5885,0,0.0
1360,5886,0,0.0
1361,5889,0,0.0
1362,5891,0,0.0
1363,5896,0,0.0
1364,5897,0,0.0
1365,5900,0,0.0
1366,5901,0,0.0
1367,5904,0,0.0
1368,5909,0,0.0
1369,5910,0,0.0
1370,5921,0,0.0
1371,5930,0,0.0
1372,5933,0,0.0
1373,5940,0,0.0
1374,5941,0,0.0
1375,5942,0,0.0
1376,5946,0,0.0
1377,5947,0,0.0
1378,5950,0,0.0
1379,5952,0,0.0
1380,5953,0,0.0
1381,5956,0,0.0
1382,5959,0,0.0
1383,5960,0,0.0
1384,5963,0,0.0
1385,5965,0,0.0
1386,5970,0,0.0
1387,5972,0,0.0
1388,5973,0,0.0
1389,5974,0,0.0
1390,5979,0,0.0
1391,5980,0,0.0
1392,5982,0,0.0
1393,5990,0,0.0
1394,5991,0,0.0
1395,5996,0,0.0
1396,6001,0,0.0
1397,6007,0,0.0
1398,6012,0,0.0
1399,6013,0,0.0
1400,6014,0,0.0
1401,6021,0,0.0
1402,6022,0,0.0
1403,6024,0,0.0
1404,6029,0,0.0
1405,6030,0,0.0
1406,6031,0,0.0
1407,6040,0,0.0
1408,6044,0,0.0
1409,6051,0,0.0
1410,6052,0,0.0
1411,6054,0,0.0
1412,6055,0,0.0
1413,6057,0,0.0
1414,6064,0,0.0
1415,6066,0,0.0
1416,6074,0,0.0
1417,6079,1,0.0
1418,6082,0,0.0
1419,6089,0,0.0
1420,6092,0,0.0
1421,6104,0,0.0
1422,6105,0,0.0
1423,6109,0,0.0
1424,6110,0,0.0
1425,6112,0,0.0
1426,6119,0,0.0
1427,6130,0,0.0
1428,6133,0,0.0
1429,6137,0,0.0
1430,6139,0,0.0
1431,6144,0,0.0
1432,6147,0,0.0
1433,6154,0,0.0
1434,6160,0,0.0
1435,6165,0,0.0
1436,6167,0,0.0
1437,6169,0,0.0
1438,6170,0,0.0
1439,6174,0,0.0
1440,6179,0,0.0
1441,6191,0,0.0
1442,6196,0,0.0
1443,6204,0,0.0
1444,6206,0,0.0
1445,6207,0,0.0
1446,6209,0,0.0
1447,6213,0,0.0
1448,6215,0,0.0
1449,6221,0,0.0
1450,6222,0,0.0
1451,6223,0,0.0
1452,6224,0,0.0
1453,6226,0,0.0
1454,6227,0,0.0
1455,6247,0,0.0
1456,6250,0,0.0
1457,6254,0,0.0
1458,6255,0,0.0
1459,6256,0,0.0
1460,6257,0,0.0
1461,6262,0,0.0
1462,6266,0,0.0
1463,6279,0,0.0
1464,6280,0,0.0
1465,6287,0,0.0
1466,6290,0,0.0
1467,6299,0,0.0
1468,6301,0,0.0
1469,6302,0,0.0
1470,6303,0,0.0
1471,6314,0,0.0
1472,6315,0,0.0
1473,6323,0,0.0
1474,6325,0,0.0
1475,6326,0,0.0
1476,6327,0,0.0
1477,6332,0,0.0
1478,6333,0,0.0
1479,6335,0,0.0
1480,6337,0,0.0
1481,6340,0,0.0
1482,6343,0,0.0
1483,6345,0,0.0
1484,6359,0,0.0
1485,6376,0,0.0
1486,6380,0,0.0
1487,6383,0,0.0
1488,6385,0,0.0
1489,6390,0,0.0
1490,6396,0,0.0
1491,6399,0,0.0
1492,6401,0,0.0
1493,6405,0,0.0
1494,6411,0,0.0
1495,6412,0,0.0
1496,6421,0,0.0
1497,6422,0,0.0
1498,6425,0,0.0
1499,6427,0,0.0
1500,6431,0,0.0
1501,6434,0,0.0
1502,6439,0,0.0
1503,6442,0,0.0
1504,6444,0,0.0
1505,6465,0,0.0
1506,6466,0,0.0
1507,6469,0,0.0
1508,6471,0,0.0
1509,6472,0,0.0
1510,6475,0,0.0
1511,6476,0,0.0
1512,6477,0,0.0
1513,6479,0,0.0
1514,6481,0,0.0
1515,6484,0,0.0
1516,6486,0,0.0
1517,6500,0,0.0
1518,6501,0,0.0
1519,6503,0,0.0
1520,6510,0,0.0
1521,6511,0,0.0
1522,6514,0,0.0
1523,6515,0,0.0
1524,6520,0,0.0
1525,6522,0,0.0
1526,6527,0,0.0
1527,6530,0,0.0
1528,6531,0,0.0
1529,6532,0,0.0
1530,6537,0,0.0
1531,6542,0,0.0
1532,6549,0,0.0
1533,6561,0,0.0
1534,6562,0,0.0
1535,6565,0,0.0
1536,6573,0,0.0
1537,6579,0,0.0
1538,6583,0,0.0
1539,6592,0,0.0
1540,6593,0,0.0
1541,6594,0,0.0
1542,6595,0,0.0
1543,6596,0,0.0
1544,6597,0,0.0
1545,6601,0,0.0
1546,6614,0,0.0
1547,6622,0,0.0
1548,6627,0,0.0
1549,6635,0,0.0
1550,6637,0,0.0
1551,6647,0,0.0
1552,6654,0,0.0
1553,6655,0,0.0
1554,6670,0,0.0
1555,6676,0,0.0
1556,6677,0,0.0
1557,6683,0,0.0
1558,6685,0,0.0
1559,6686,0,0.0
1560,6689,0,0.0
1561,6690,0,0.0
1562,6692,0,0.0
1563,6694,0,0.0
1564,6697,0,0.0
1565,6700,0,0.0
1566,6701,0,0.0
1567,6711,0,0.0
1568,6712,0,0.0
1569,6713,0,0.0
1570,6715,0,0.0
1571,6722,0,0.0
1572,6723,0,0.0
1573,6733,0,0.0
1574,6740,0,0.0
1575,6746,0,0.0
1576,6749,0,0.0
1577,6750,0,0.0
1578,6751,0,0.0
1579,6754,0,0.0
1580,6756,0,0.0
1581,6765,0,0.0
1582,6771,0,0.0
1583,6772,0,0.0
1584,6777,0,0.0
1585,6791,0,0.0
1586,6809,0,0.0
1587,6810,0,0.0
1588,6812,0,0.0
1589,6815,0,0.0
1590,6816,0,0.0
1591,6819,0,0.0
1592,6820,0,0.0
1593,6822,0,0.0
1594,6823,0,0.0
1595,6832,0,0.0
1596,6839,0,0.0
1597,6843,0,0.0
1598,6852,0,0.0
1599,6853,0,0.0
1600,6854,0,0.0
1601,6857,0,0.0
1602,6863,0,0.0
1603,6864,0,0.0
1604,6866,0,0.0
1605,6867,1,0.0
1606,6869,0,0.0
1607,6873,0,0.0
1608,6896,0,0.0
1609,6901,0,0.0
1610,6904,0,0.0
1611,6906,1,0.0
1612,6912,0,0.0
1613,6916,0,0.0
1614,6922,0,0.0
1615,6929,0,0.0
1616,6931,0,0.0
1617,6936,0,0.0
1618,6950,0,0.0
1619,6951,0,0.0
1620,6954,0,0.0
1621,6956,0,0.0
1622,6957,0,0.0
1623,6962,0,0.0
1624,6965,0,0.0
1625,6967,0,0.0
1626,6971,0,0.0
1627,6973,0,0.0
1628,6979,0,0.0
1629,6980,0,0.0
1630,6982,0,0.0
1631,6993,0,0.0
1632,6995,0,0.0
1633,6999,0,0.0
1634,7003,0,0.0
1635,7006,0,0.0
1636,7013,0,0.0
1637,7014,0,0.0
1638,7017,0,0.0
1639,7021,0,0.0
1640,7024,0,0.0
1641,7029,0,0.0
1642,7032,0,0.0
1643,7040,0,0.0
1644,7041,0,0.0
1645,7049,0,0.0
1646,7054,0,0.0
1647,7057,0,0.0
1648,7062,0,0.0
1649,7093,0,0.0
1650,7099,0,0.0
1651,7100,0,0.0
1652,7103,0,0.0
1653,7106,0,0.0
1654,7107,0,0.0
1655,7115,0,0.0
1656,7117,0,0.0
1657,7123,0,0.0
1658,7124,0,0.0
1659,7131,0,0.0
1660,7132,0,0.0
1661,7134,0,0.0
1662,7140,0,0.0
1663,7144,0,0.0
1664,7151,0,0.0
1665,7153,0,0.0
1666,7160,0,0.0
1667,7164,0,0.0
1668,7166,0,0.0
1669,7171,0,0.0
1670,7176,0,0.0
1671,7183,0,0.0
1672,7184,0,0.0
1673,7193,0,0.0
1674,7204,0,0.0
1675,7207,0,0.0
1676,7211,0,0.0
1677,7224,0,0.0
1678,7225,0,0.0
1679,7229,0,0.0
1680,7231,0,0.0
1681,7235,0,0.0
1682,7237,0,0.0
1683,7241,0,0.0
1684,7249,0,0.0
1685,7250,0,0.0
1686,7255,0,0.0
1687,7256,0,0.0
1688,7259,0,0.0
1689,7260,0,0.0
1690,7266,0,0.0
1691,7272,0,0.0
1692,7273,0,0.0
1693,7277,0,0.0
1694,7279,0,0.0
1695,7280,0,0.0
1696,7283,0,0.0
1697,7284,0,0.0
1698,7286,0,0.0
1699,7289,0,0.0
1700,7291,0,0.0
1701,7294,0,0.0
1702,7297,0,0.0
1703,7299,0,0.0
1704,7302,0,0.0
1705,7306,0,0.0
1706,7312,0,0.0
1707,7317,0,0.0
1708,7321,0,0.0
1709,7323,0,0.0
1710,7335,0,0.0
1711,7337,0,0.0
1712,7340,0,0.0
1713,7341,0,0.0
1714,7342,0,0.0
1715,7350,0,0.0
1716,7352,0,0.0
1717,7356,0,0.0
1718,7365,0,0.0
1719,7366,0,0.0
1720,7369,0,1.0
1721,7373,1,0.0
1722,7375,0,0.0
1723,7377,0,0.0
1724,7382,0,0.0
1725,7384,0,0.0
1726,7385,0,0.0
1727,7394,0,0.0
1728,7396,0,0.0
1729,7399,0,0.0
1730,7400,0,0.0
1731,7402,0,0.0
1732,7404,0,0.0
1733,7410,0,0.0
1734,7416,0,0.0
1735,7417,0,0.0
1736,7420,0,0.0
1737,7421,0,0.0
1738,7429,0,0.0
1739,7442,0,0.0
1740,7444,0,0.0
1741,7449,0,0.0
1742,7465,0,0.0
1743,7473,0,0.0
1744,7476,0,0.0
1745,7477,0,0.0
1746,7479,0,0.0
1747,7482,0,0.0
1748,7489,0,0.0
1749,7490,0,0.0
1750,7492,0,0.0
1751,7496,0,0.0
1752,7509,0,0.0
1753,7510,0,0.0
1754,7511,0,0.0
1755,7512,0,0.0
1756,7521,0,0.0
1757,7524,0,0.0
1758,7525,0,0.0
1759,7529,0,0.0
1760,7532,0,0.0
1761,7533,0,0.0
1762,7537,0,0.0
1763,7539,0,0.0
1764,7543,0,0.0
1765,7544,0,0.0
1766,7545,0,0.0
1767,7547,0,0.0
1768,7552,0,0.0
1769,7556,0,0.0
1770,7570,0,0.0
1771,7575,0,0.0
1772,7582,0,0.0
1773,7585,0,0.0
1774,7593,0,0.0
1775,7595,0,0.0
1776,7596,0,0.0
1777,7597,0,0.0
1778,7603,0,0.0
1779,7605,0,0.0
1780,7610,0,0.0
1781,7614,0,0.0
1782,7616,0,0.0
1783,7617,0,0.0
1784,7627,0,0.0
1785,7630,0,0.0
1786,7635,0,0.0
1787,7640,0,0.0
1788,7641,0,0.0
1789,7644,0,0.0
1790,7645,0,0.0
1791,7649,0,0.0
1792,7657,0,0.0
1793,7659,0,0.0
1794,7661,0,0.0
1795,7674,0,0.0
1796,7681,0,0.0
1797,7683,0,0.0
1798,7687,0,0.0
1799,7693,0,0.0
1800,7694,0,0.0
1801,7697,0,0.0
1802,7709,0,0.0
1803,7710,0,0.0
1804,7714,0,0.0
1805,7720,0,0.0
1806,7721,0,0.0
1807,7723,0,0.0
1808,7724,0,0.0
1809,7725,0,0.0
1810,7726,0,0.0
1811,7730,0,0.0
1812,7739,0,0.0
1813,7744,0,0.0
1814,7747,0,0.0
1815,7747,0,0.0
1816,7751,0,0.0
1817,7762,0,0.0
1818,7764,0,0.0
1819,7769,0,0.0
1820,7770,0,0.0
1821,7772,0,0.0
1822,7779,0,0.0
1823,7781,0,0.0
1824,7785,0,0.0
1825,7786,0,0.0
1826,7790,0,0.0
1827,7795,0,0.0
1828,7796,0,0.0
1829,7800,0,0.0
1830,7816,0,0.0
1831,7821,0,0.0
1832,7825,0,0.0
1833,7833,0,0.0
1834,7854,0,0.0
1835,7856,0,0.0
1836,7862,0,0.0
1837,7863,0,0.0
1838,7870,0,0.0
1839,7877,0,0.0
1840,7889,0,0.0
1841,7892,0,0.0
1842,7892,0,0.0
1843,7893,0,0.0
1844,7899,0,0.0
1845,7900,0,0.0
1846,7903,0,0.0
1847,7904,0,0.0
1848,7906,0,0.0
1849,7909,0,0.0
1850,7912,0,0.0
1851,7913,0,0.0
1852,7915,0,0.0
1853,7929,0,0.0
1854,7930,0,0.0
1855,7934,0,0.0
1856,7935,0,0.0
1857,7937,0,0.0
1858,7945,0,0.0
1859,7947,0,0.0
1860,7949,0,0.0
1861,7951,0,0.0
1862,7952,0,0.0
1863,7954,0,0.0
1864,7955,0,0.0
1865,7960,0,0.0
1866,7964,0,0.0
1867,7980,0,0.0
1868,7985,0,0.0
1869,7986,0,0.0
1870,7987,0,0.0
1871,7993,0,0.0
1872,7994,0,0.0
1873,7995,0,0.0
1874,7997,0,0.0
1875,7999,0,0.0
1876,8001,0,0.0
1877,8002,0,0.0
1878,8013,0,0.0
1879,8017,0,0.0
1880,8021,0,0.0
1881,8022,0,0.0
1882,8023,0,0.0
1883,8024,0,0.0
1884,8026,0,0.0
1885,8029,0,0.0
1886,8032,0,0.0
1887,8033,0,0.0
1888,8034,0,0.0
1889,8037,0,0.0
1890,8040,0,0.0
1891,8044,0,0.0
1892,8047,0,0.0
1893,8053,0,0.0
1894,8062,0,0.0
1895,8063,0,0.0
1896,8070,0,0.0
1897,8081,0,0.0
1898,8083,0,0.0
1899,8086,0,0.0
1900,8090,0,0.0
1901,8096,0,0.0
1902,8099,0,1.0
1903,8102,0,0.0
1904,8107,0,0.0
1905,8112,0,0.0
1906,8122,0,0.0
1907,8124,0,0.0
1908,8130,0,0.0
1909,8132,0,0.0
1910,8133,0,0.0
1911,8137,0,0.0
1912,8140,0,0.0
1913,8146,0,0.0
1914,8147,0,0.0
1915,8150,0,0.0
1916,8153,0,0.0
1917,8156,0,0.0
1918,8157,0,0.0
1919,8165,0,0.0
1920,8171,0,0.0
1921,8172,0,0.0
1922,8179,0,0.0
1923,8181,0,0.0
1924,8190,0,0.0
1925,8192,0,0.0
1926,8195,0,0.0
1927,8196,0,0.0
1928,8199,0,0.0
1929,8201,0,0.0
1930,8203,0,0.0
1931,8205,0,0.0
1932,8214,0,0.0
1933,8217,0,0.0
1934,8219,0,0.0
1935,8220,0,0.0
1936,8224,0,0.0
1937,8225,0,0.0
1938,8226,0,0.0
1939,8231,0,0.0
1940,8240,0,0.0
1941,8245,0,0.0
1942,8247,0,0.0
1943,8255,0,0.0
1944,8259,0,0.0
1945,8261,0,0.0
1946,8265,0,0.0
1947,8272,0,0.0
1948,8275,0,0.0
1949,8277,0,0.0
1950,8283,0,0.0
1951,8284,0,0.0
1952,8285,0,0.0
1953,8286,0,0.0
1954,8289,0,0.0
1955,8290,0,0.0
1956,8294,0,0.0
1957,8302,0,0.0
1958,8304,0,0.0
1959,8305,0,0.0
1960,8309,0,0.0
1961,8312,0,0.0
1962,8313,0,0.0
1963,8319,0,0.0
1964,8320,0,0.0
1965,8322,0,0.0
1966,8324,0,0.0
1967,8329,0,0.0
1968,8330,0,0.0
1969,8331,0,0.0
1970,8351,0,0.0
1971,8352,0,0.0
1972,8353,0,0.0
1973,8356,0,0.0
1974,8359,0,0.0
1975,8361,0,0.0
1976,8364,0,0.0
1977,8370,0,0.0
1978,8372,0,0.0
1979,8373,0,0.0
1980,8375,0,0.0
1981,8381,0,0.0
1982,8382,0,0.0
1983,8409,0,0.0
1984,8413,0,0.0
1985,8416,0,0.0
1986,8417,0,0.0
1987,8433,0,0.0
1988,8434,0,0.0
1989,8437,0,0.0
1990,8450,0,0.0
1991,8451,0,0.0
1992,8455,0,0.0
1993,8459,0,0.0
1994,8462,0,0.0
1995,8465,0,0.0
1996,8466,0,0.0
1997,8467,0,0.0
1998,8477,0,0.0
1999,8482,0,0.0
2000,8484,0,0.0
2001,8489,0,0.0
2002,8490,0,0.0
2003,8500,0,0.0
2004,8502,0,0.0
2005,8505,0,0.0
2006,8509,0,0.0
2007,8513,0,0.0
2008,8516,0,0.0
2009,8519,0,0.0
2010,8523,0,0.0
2011,8526,0,0.0
2012,8529,0,0.0
2013,8530,0,0.0
2014,8532,0,0.0
2015,8535,0,0.0
2016,8546,0,0.0
2017,8555,0,0.0
2018,8556,0,0.0
2019,8564,0,0.0
2020,8565,0,0.0
2021,8572,0,0.0
2022,8575,0,0.0
2023,8577,0,0.0
2024,8580,0,0.0
2025,8582,0,0.0
2026,8584,0,0.0
2027,8587,0,0.0
2028,8602,0,0.0
2029,8604,0,0.0
2030,8606,0,0.0
2031,8607,0,0.0
2032,8609,0,0.0
2033,8612,0,0.0
2034,8614,0,0.0
2035,8615,0,0.0
2036,8619,0,0.0
2037,8621,0,0.0
2038,8630,0,0.0
2039,8634,0,0.0
2040,8636,0,0.0
2041,8637,0,0.0
2042,8641,0,0.0
2043,8649,0,0.0
2044,8651,0,0.0
2045,8654,0,0.0
2046,8659,0,0.0
2047,8661,0,0.0
2048,8663,0,0.0
2049,8666,0,0.0
2050,8667,0,0.0
2051,8669,0,0.0
2052,8674,0,0.0
2053,8676,1,0.0
2054,8679,0,0.0
2055,8682,0,0.0
2056,8684,0,0.0
2057,8701,0,0.0
2058,8703,0,0.0
2059,8704,0,0.0
2060,8709,0,0.0
2061,8713,0,0.0
2062,8719,0,0.0
2063,8722,0,0.0
2064,8725,0,0.0
2065,8732,0,0.0
2066,8733,0,0.0
2067,8734,0,0.0
2068,8735,0,0.0
2069,8743,0,0.0
2070,8745,0,0.0
2071,8747,0,0.0
2072,8749,0,0.0
2073,8750,0,0.0
2074,8755,0,0.0
2075,8759,0,0.0
2076,8762,0,0.0
2077,8764,0,0.0
2078,8765,0,0.0
2079,8766,0,0.0
2080,8770,0,0.0
2081,8772,0,0.0
2082,8776,0,0.0
2083,8779,0,0.0
2084,8780,0,0.0
2085,8786,0,0.0
2086,8789,0,0.0
2087,8792,0,0.0
2088,8802,0,0.0
2089,8810,0,0.0
2090,8812,0,0.0
2091,8815,0,0.0
2092,8816,0,0.0
2093,8819,0,0.0
2094,8821,0,0.0
2095,8824,0,0.0
2096,8825,0,0.0
2097,8827,0,0.0
2098,8830,0,0.0
2099,8836,0,0.0
2100,8851,0,0.0
2101,8856,0,0.0
2102,8857,0,0.0
2103,8867,0,0.0
2104,8869,0,0.0
2105,8870,0,0.0
2106,8871,0,0.0
2107,8873,0,0.0
2108,8879,0,0.0
2109,8882,0,0.0
2110,8884,0,0.0
2111,8893,0,0.0
2112,8896,0,1.0
2113,8902,0,0.0
2114,8907,0,0.0
2115,8913,0,0.0
2116,8915,0,0.0
2117,8927,0,0.0
2118,8930,0,0.0
2119,8932,0,0.0
2120,8933,0,0.0
2121,8941,0,0.0
2122,8949,0,0.0
2123,8950,0,0.0
2124,8954,0,0.0
2125,8955,0,0.0
2126,8966,0,0.0
2127,8970,0,0.0
2128,8971,0,0.0
2129,8977,0,0.0
2130,8979,0,0.0
2131,8983,0,0.0
2132,8984,0,0.0
2133,8985,0,0.0
2134,8986,0,0.0
2135,8987,0,0.0
2136,8993,0,0.0
2137,9005,0,0.0
2138,9007,0,0.0
2139,9009,0,0.0
2140,9012,0,0.0
2141,9020,0,0.0
2142,9022,0,0.0
2143,9024,0,0.0
2144,9034,0,0.0
2145,9042,0,0.0
2146,9046,0,0.0
2147,9049,0,0.0
2148,9053,0,0.0
2149,9063,0,0.0
2150,9067,0,0.0
2151,9071,0,0.0
2152,9072,0,0.0
2153,9076,0,0.0
2154,9085,0,0.0
2155,9087,0,0.0
2156,9089,0,0.0
2157,9091,0,0.0
2158,9093,0,0.0
2159,9094,0,0.0
2160,9095,0,0.0
2161,9096,0,0.0
2162,9097,0,0.0
2163,9100,0,0.0
2164,9103,0,0.0
2165,9106,0,0.0
2166,9109,0,0.0
2167,9112,0,0.0
2168,9113,0,0.0
2169,9116,0,0.0
2170,9119,0,0.0
2171,9122,0,0.0
2172,9124,0,0.0
2173,9135,0,0.0
2174,9136,0,0.0
2175,9139,0,0.0
2176,9142,0,0.0
2177,9144,0,0.0
2178,9154,0,0.0
2179,9165,0,0.0
2180,9172,0,0.0
2181,9180,0,0.0
2182,9184,0,0.0
2183,9189,0,0.0
2184,9193,0,0.0
2185,9201,0,0.0
2186,9206,0,0.0
2187,9215,0,0.0
2188,9217,1,0.0
2189,9220,0,0.0
2190,9225,0,0.0
2191,9227,0,0.0
2192,9237,0,0.0
2193,9240,0,0.0
2194,9243,0,0.0
2195,9244,1,0.0
2196,9250,0,0.0
2197,9252,0,0.0
2198,9254,0,0.0
2199,9255,0,0.0
2200,9257,0,0.0
2201,9262,0,0.0
2202,9266,0,0.0
2203,9272,0,0.0
2204,9273,0,0.0
2205,9274,0,0.0
2206,9275,0,1.0
2207,9279,0,0.0
2208,9281,0,0.0
2209,9283,0,0.0
2210,9292,0,0.0
2211,9293,0,0.0
2212,9295,0,0.0
2213,9297,0,0.0
2214,9305,0,0.0
2215,9309,0,0.0
2216,9310,0,0.0
2217,9311,0,0.0
2218,9325,0,0.0
2219,9332,0,0.0
2220,9333,0,0.0
2221,9339,0,0.0
2222,9347,0,0.0
2223,9351,0,0.0
2224,9353,0,0.0
2225,9354,0,0.0
2226,9356,0,0.0
2227,9357,0,0.0
2228,9363,0,0.0
2229,9365,0,0.0
2230,9369,0,0.0
2231,9372,0,0.0
2232,9375,0,0.0
2233,9382,0,0.0
2234,9387,1,0.0
2235,9390,1,0.0
2236,9393,0,0.0
2237,9399,0,0.0
2238,9400,0,0.0
2239,9401,0,0.0
2240,9403,0,0.0
2241,9404,0,0.0
2242,9409,0,0.0
2243,9410,0,0.0
2244,9424,0,0.0
2245,9426,0,0.0
2246,9429,0,0.0
2247,9430,0,0.0
2248,9431,0,0.0
2249,9432,0,0.0
2250,9434,0,0.0
2251,9437,0,0.0
2252,9441,0,0.0
2253,9442,0,0.0
2254,9446,0,0.0
2255,9453,0,0.0
2256,9455,0,0.0
2257,9456,0,0.0
2258,9457,0,0.0
2259,9459,0,0.0
2260,9460,0,0.0
2261,9461,0,0.0
2262,9469,0,0.0
2263,9483,0,0.0
2264,9489,0,0.0
2265,9490,0,0.0
2266,9493,0,0.0
2267,9494,0,0.0
2268,9499,0,0.0
2269,9502,0,0.0
2270,9513,0,0.0
2271,9520,0,0.0
2272,9533,0,0.0
2273,9534,0,0.0
2274,9536,0,0.0
2275,9540,0,0.0
2276,9547,0,0.0
2277,9556,0,0.0
2278,9557,0,0.0
2279,9566,0,0.0
2280,9569,0,0.0
2281,9570,0,0.0
2282,9571,0,0.0
2283,9575,0,0.0
2284,9580,0,0.0
2285,9581,0,0.0
2286,9582,0,0.0
2287,9583,0,0.0
2288,9597,0,0.0
2289,9612,0,0.0
2290,9613,0,0.0
2291,9614,0,0.0
2292,9622,0,0.0
2293,9625,0,0.0
2294,9627,0,0.0
2295,9637,0,0.0
2296,9640,0,0.0
2297,9642,0,0.0
2298,9644,0,0.0
2299,9647,0,0.0
2300,9651,0,0.0
2301,9656,0,0.0
2302,9660,0,0.0
2303,9662,0,0.0
2304,9664,0,0.0
2305,9667,0,0.0
2306,9676,0,0.0
2307,9683,0,0.0
2308,9694,0,0.0
2309,9701,0,0.0
2310,9707,0,0.0
2311,9713,0,0.0
2312,9717,0,0.0
2313,9722,0,0.0
2314,9724,0,0.0
2315,9731,0,0.0
2316,9735,0,0.0
2317,9739,0,0.0
2318,9740,0,0.0
2319,9742,0,0.0
2320,9743,0,0.0
2321,9744,0,0.0
2322,9745,0,0.0
2323,9749,0,0.0
2324,9760,0,0.0
2325,9761,0,0.0
2326,9763,0,0.0
2327,9765,0,0.0
2328,9767,0,0.0
2329,9779,0,0.0
2330,9784,0,0.0
2331,9786,0,0.0
2332,9793,0,0.0
2333,9795,0,0.0
2334,9797,0,0.0
2335,9800,0,0.0
2336,9803,0,0.0
2337,9810,0,0.0
2338,9817,0,0.0
2339,9835,0,0.0
2340,9841,0,0.0
2341,9842,0,0.0
2342,9843,0,0.0
2343,9853,0,0.0
2344,9864,0,0.0
2345,9879,0,0.0
2346,9885,0,0.0
2347,9890,0,0.0
2348,9893,0,0.0
2349,9895,0,0.0
2350,9900,0,0.0
2351,9903,0,0.0
2352,9904,0,0.0
2353,9907,0,0.0
2354,9920,0,0.0
2355,9923,0,0.0
2356,9924,0,0.0
2357,9926,0,0.0
2358,9933,0,0.0
2359,9935,0,0.0
2360,9937,0,0.0
2361,9940,0,0.0
2362,9946,0,0.0
2363,9947,0,0.0
2364,9953,0,0.0
2365,9956,0,0.0
2366,9962,0,0.0
2367,9966,0,0.0
2368,9967,0,1.0
2369,9970,0,0.0
2370,9977,0,1.0
2371,9979,0,0.0
2372,9985,0,0.0
2373,9989,0,0.0
2374,9999,0,0.0
2375,10000,0,0.0
2376,10007,0,0.0
2377,10010,0,0.0
2378,10011,0,0.0
2379,10016,0,0.0
2380,10029,0,0.0
2381,10034,0,0.0
2382,10035,0,0.0
2383,10040,0,0.0
2384,10044,0,0.0
2385,10050,0,0.0
2386,10051,0,0.0
2387,10055,0,0.0
2388,10056,0,0.0
2389,10059,0,0.0
2390,10065,0,0.0
2391,10073,0,0.0
2392,10076,0,0.0
2393,10077,0,0.0
2394,10079,0,0.0
2395,10082,0,0.0
2396,10083,0,0.0
2397,10086,0,0.0
2398,10090,0,0.0
2399,10091,0,0.0
2400,10093,0,0.0
2401,10095,0,0.0
2402,10099,0,0.0
2403,10100,0,0.0
2404,10104,0,1.0
2405,10116,0,0.0
2406,10117,0,0.0
2407,10119,0,0.0
2408,10121,0,0.0
2409,10123,0,0.0
2410,10124,0,0.0
2411,10139,0,0.0
2412,10143,0,0.0
2413,10149,0,0.0
2414,10154,0,0.0
2415,10159,0,0.0
2416,10160,0,0.0
2417,10161,0,0.0
2418,10162,1,0.0
2419,10164,0,0.0
2420,10165,0,0.0
2421,10177,0,0.0
2422,10179,0,0.0
2423,10180,0,0.0
2424,10181,0,0.0
2425,10182,0,0.0
2426,10183,0,0.0
2427,10185,0,0.0
2428,10190,0,0.0
2429,10193,0,0.0
2430,10196,0,0.0
