,id,fire,fire_prediction
1265,5355,0,0.0
1266,5359,0,0.0
1267,5360,0,0.0
1268,5361,0,0.0
1269,5366,0,0.0
1270,5369,0,0.0
1271,5379,0,0.0
1272,5380,0,0.0
1273,5386,0,0.0
1274,5392,0,0.0
1275,5394,0,0.0
1276,5403,0,0.0
1277,5404,0,0.0
1278,5405,0,0.0
1279,5410,0,0.0
1280,5413,0,0.0
1281,5414,0,0.0
1282,5416,0,0.0
1283,5419,0,0.0
1284,5421,0,0.0
1285,5422,0,0.0
1286,5423,0,0.0
1287,5425,0,0.0
1288,5433,0,0.0
1289,5439,0,0.0
1290,5441,0,0.0
1291,5444,0,0.0
1292,5453,0,0.0
1293,5455,0,0.0
1294,5456,0,0.0
1295,5464,0,0.0
1296,5466,0,0.0
1297,5469,0,0.0
1298,5473,0,0.0
1299,5475,0,0.0
1300,5482,0,0.0
1301,5483,0,0.0
1302,5484,0,0.0
1303,5491,0,0.0
1304,5497,0,0.0
1305,5500,0,0.0
1306,5502,0,0.0
1307,5507,0,0.0
1308,5514,0,0.0
1309,5516,0,0.0
1310,5523,0,0.0
1311,5527,0,0.0
1312,5530,0,0.0
1313,5532,0,0.0
1314,5533,0,0.0
1315,5537,0,0.0
1316,5541,0,0.0
1317,5544,0,0.0
1318,5551,0,0.0
1319,5552,1,0.0
1320,5560,0,0.0
1321,5562,0,0.0
1322,5563,0,0.0
1323,5565,0,0.0
1324,5566,0,0.0
1325,5567,0,0.0
1326,5570,0,0.0
1327,5573,0,0.0
1328,5573,0,0.0
1329,5580,0,0.0
1330,5583,0,0.0
1331,5587,0,0.0
1332,5589,0,0.0
1333,5592,0,0.0
1334,5597,0,0.0
1335,5600,0,0.0
1336,5601,0,0.0
1337,5602,0,0.0
1338,5603,0,0.0
1339,5605,0,0.0
1340,5606,0,0.0
1341,5616,0,0.0
1342,5621,0,0.0
1343,5633,0,0.0
1344,5639,0,0.0
1345,5643,0,0.0
1346,5645,0,0.0
1347,5647,0,0.0
1348,5656,0,0.0
1349,5662,0,0.0
1350,5667,0,0.0
1351,5669,0,0.0
1352,5673,0,0.0
1353,5674,0,0.0
1354,5675,0,0.0
1355,5676,0,0.0
1356,5679,0,0.0
1357,5690,0,0.0
1358,5696,0,0.0
1359,5700,0,0.0
1360,5704,0,0.0
1361,5705,0,0.0
1362,5706,0,0.0
1363,5707,0,0.0
1364,5709,0,0.0
1365,5722,0,0.0
1366,5726,0,0.0
1367,5729,0,0.0
1368,5735,0,0.0
1369,5736,0,0.0
1370,5737,0,0.0
1371,5740,0,0.0
1372,5743,0,0.0
1373,5749,0,0.0
1374,5752,0,0.0
1375,5753,0,0.0
1376,5763,0,0.0
1377,5767,0,0.0
1378,5772,0,0.0
1379,5776,0,0.0
1380,5781,0,0.0
1381,5790,0,0.0
1382,5792,0,0.0
1383,5794,0,0.0
1384,5796,0,0.0
1385,5800,0,0.0
1386,5801,0,0.0
1387,5802,0,0.0
1388,5806,0,0.0
1389,5807,0,0.0
1390,5819,0,0.0
1391,5826,0,0.0
1392,5833,0,0.0
1393,5836,0,0.0
1394,5839,0,0.0
1395,5841,0,0.0
1396,5847,0,0.0
1397,5849,0,0.0
1398,5852,0,0.0
1399,5854,0,0.0
1400,5857,0,0.0
1401,5862,0,0.0
1402,5867,0,0.0
1403,5869,0,0.0
1404,5871,0,0.0
1405,5873,0,0.0
1406,5879,0,0.0
1407,5882,0,0.0
1408,5883,0,0.0
1409,5886,0,0.0
1410,5889,0,0.0
1411,5890,0,0.0
1412,5903,0,0.0
1413,5907,0,0.0
1414,5914,0,0.0
1415,5924,0,0.0
1416,5932,0,0.0
1417,5946,0,0.0
1418,5947,0,0.0
1419,5949,0,0.0
1420,5951,0,0.0
1421,5952,0,0.0
1422,5955,0,0.0
1423,5959,0,0.0
1424,5961,0,0.0
1425,5962,0,0.0
1426,5966,0,0.0
1427,5969,0,0.0
1428,5974,0,0.0
1429,5997,0,0.0
1430,5999,0,0.0
1431,6003,0,0.0
1432,6006,0,0.0
1433,6007,0,0.0
1434,6011,0,0.0
1435,6015,0,0.0
1436,6016,1,0.0
1437,6017,0,0.0
1438,6019,0,0.0
1439,6020,0,0.0
1440,6026,0,0.0
1441,6036,0,0.0
1442,6045,0,0.0
1443,6050,0,0.0
1444,6052,0,0.0
1445,6053,0,0.0
1446,6056,1,0.0
1447,6059,0,0.0
1448,6063,0,0.0
1449,6065,0,0.0
1450,6066,0,0.0
1451,6067,0,0.0
1452,6069,0,0.0
1453,6072,0,0.0
1454,6077,0,0.0
1455,6079,0,0.0
1456,6085,0,0.0
1457,6087,0,0.0
1458,6089,0,0.0
1459,6092,0,0.0
1460,6110,0,0.0
1461,6113,0,0.0
1462,6117,0,0.0
1463,6131,0,0.0
1464,6132,0,0.0
1465,6133,0,0.0
1466,6137,0,0.0
1467,6145,0,0.0
1468,6153,0,0.0
1469,6159,0,0.0
1470,6160,0,0.0
1471,6161,0,0.0
1472,6163,0,0.0
1473,6174,0,0.0
1474,6175,0,0.0
1475,6181,0,0.0
1476,6193,0,0.0
1477,6196,0,0.0
1478,6205,0,0.0
1479,6215,0,0.0
1480,6216,0,0.0
1481,6221,0,0.0
1482,6225,0,0.0
1483,6231,0,0.0
1484,6240,0,0.0
1485,6250,0,0.0
1486,6251,0,0.0
1487,6252,0,0.0
1488,6260,0,0.0
1489,6267,0,0.0
1490,6270,0,0.0
1491,6284,0,0.0
1492,6289,0,0.0
1493,6292,0,0.0
1494,6307,0,0.0
1495,6312,0,0.0
1496,6315,0,0.0
1497,6320,0,0.0
1498,6322,0,0.0
1499,6327,0,1.0
1500,6327,0,1.0
1501,6329,0,0.0
1502,6333,0,0.0
1503,6342,0,0.0
1504,6343,0,0.0
1505,6345,0,0.0
1506,6346,0,0.0
1507,6352,0,0.0
1508,6353,0,0.0
1509,6357,0,0.0
1510,6364,0,0.0
1511,6380,0,0.0
1512,6381,0,0.0
1513,6383,0,0.0
1514,6387,0,0.0
1515,6392,0,0.0
1516,6393,0,0.0
1517,6394,0,0.0
1518,6396,0,0.0
1519,6399,0,0.0
1520,6405,0,0.0
1521,6407,0,0.0
1522,6410,0,0.0
1523,6413,0,0.0
1524,6414,0,0.0
1525,6440,0,0.0
1526,6446,0,0.0
1527,6450,0,0.0
1528,6454,0,0.0
1529,6464,0,0.0
1530,6465,0,0.0
1531,6471,0,0.0
1532,6474,0,0.0
1533,6477,0,0.0
1534,6487,0,0.0
1535,6492,0,0.0
1536,6500,0,0.0
1537,6502,0,0.0
1538,6503,0,0.0
1539,6504,0,0.0
1540,6509,0,0.0
1541,6512,0,0.0
1542,6514,0,0.0
1543,6517,0,0.0
1544,6524,0,0.0
1545,6527,0,0.0
1546,6529,0,0.0
1547,6535,0,0.0
1548,6549,0,0.0
1549,6550,0,0.0
1550,6551,0,0.0
1551,6553,0,0.0
1552,6555,0,0.0
1553,6557,0,0.0
1554,6560,0,0.0
1555,6565,0,0.0
1556,6567,0,0.0
1557,6574,0,0.0
1558,6575,0,0.0
1559,6579,0,0.0
1560,6581,0,0.0
1561,6586,0,0.0
1562,6587,0,0.0
1563,6593,0,0.0
1564,6595,0,0.0
1565,6600,0,0.0
1566,6603,0,0.0
1567,6605,0,0.0
1568,6614,0,0.0
1569,6616,0,0.0
1570,6629,0,0.0
1571,6635,0,0.0
1572,6637,0,0.0
1573,6639,0,0.0
1574,6645,0,0.0
1575,6653,0,0.0
1576,6660,0,0.0
1577,6661,0,0.0
1578,6663,0,0.0
1579,6670,0,0.0
1580,6672,0,0.0
1581,6674,0,0.0
1582,6676,0,0.0
1583,6677,0,0.0
1584,6683,0,0.0
1585,6690,0,0.0
1586,6697,0,0.0
1587,6699,0,0.0
1588,6703,0,0.0
1589,6704,0,0.0
1590,6711,0,0.0
1591,6714,0,0.0
1592,6716,0,0.0
1593,6717,0,0.0
1594,6719,0,0.0
1595,6725,0,0.0
1596,6726,0,0.0
1597,6727,0,0.0
1598,6729,0,0.0
1599,6732,0,0.0
1600,6735,0,0.0
1601,6737,0,0.0
1602,6744,0,0.0
1603,6745,0,0.0
1604,6747,0,0.0
1605,6749,0,0.0
1606,6752,0,0.0
1607,6753,0,0.0
1608,6754,0,0.0
1609,6780,0,0.0
1610,6791,0,0.0
1611,6800,0,0.0
1612,6803,0,0.0
1613,6804,0,0.0
1614,6807,0,0.0
1615,6815,0,0.0
1616,6816,0,0.0
1617,6820,0,0.0
1618,6839,0,0.0
1619,6849,0,0.0
1620,6855,0,0.0
1621,6856,0,0.0
1622,6857,0,0.0
1623,6861,0,0.0
1624,6871,0,0.0
1625,6877,0,0.0
1626,6879,0,0.0
1627,6881,0,0.0
1628,6884,0,0.0
1629,6886,0,0.0
1630,6887,0,0.0
1631,6906,0,0.0
1632,6907,0,0.0
1633,6921,0,0.0
1634,6931,0,0.0
1635,6932,0,0.0
1636,6941,0,0.0
1637,6944,0,0.0
1638,6946,0,0.0
1639,6950,0,0.0
1640,6951,0,0.0
1641,6963,0,0.0
1642,6964,0,0.0
1643,6969,0,0.0
1644,6970,0,0.0
1645,6976,0,0.0
1646,6985,0,0.0
1647,6989,0,0.0
1648,6990,0,0.0
1649,6993,0,0.0
1650,6994,0,0.0
1651,6997,0,0.0
1652,6999,0,0.0
1653,7000,0,0.0
1654,7003,0,0.0
1655,7014,0,0.0
1656,7015,0,0.0
1657,7021,0,0.0
1658,7022,0,0.0
1659,7024,0,0.0
1660,7029,0,0.0
1661,7030,0,0.0
1662,7031,0,0.0
1663,7033,0,0.0
1664,7034,0,0.0
1665,7040,0,0.0
1666,7041,0,0.0
1667,7043,0,0.0
1668,7044,0,0.0
1669,7046,0,0.0
1670,7049,0,0.0
1671,7055,0,0.0
1672,7063,0,0.0
1673,7066,0,0.0
1674,7072,0,0.0
1675,7085,0,0.0
1676,7087,0,0.0
1677,7094,0,0.0
1678,7099,0,0.0
1679,7102,0,0.0
1680,7103,0,0.0
1681,7113,0,0.0
1682,7117,0,0.0
1683,7121,0,0.0
1684,7123,0,0.0
1685,7124,0,0.0
1686,7125,0,0.0
1687,7130,0,0.0
1688,7134,0,0.0
1689,7136,0,0.0
1690,7137,0,0.0
1691,7143,0,0.0
1692,7147,0,0.0
1693,7152,0,0.0
1694,7165,0,0.0
1695,7169,0,0.0
1696,7170,0,0.0
1697,7173,0,0.0
1698,7182,0,0.0
1699,7183,0,0.0
1700,7187,0,0.0
1701,7189,0,0.0
1702,7190,0,0.0
1703,7192,0,0.0
1704,7195,0,0.0
1705,7200,0,0.0
1706,7203,0,0.0
1707,7205,0,0.0
1708,7215,0,0.0
1709,7216,0,0.0
1710,7223,0,0.0
1711,7233,0,0.0
1712,7235,0,0.0
1713,7236,0,0.0
1714,7239,0,0.0
1715,7242,0,0.0
1716,7245,0,0.0
1717,7247,0,0.0
1718,7249,0,0.0
1719,7251,0,0.0
1720,7257,0,0.0
1721,7260,0,0.0
1722,7264,0,0.0
1723,7267,0,0.0
1724,7272,0,0.0
1725,7276,0,0.0
1726,7277,0,0.0
1727,7279,0,0.0
1728,7282,0,0.0
1729,7284,0,0.0
1730,7289,0,0.0
1731,7291,0,0.0
1732,7292,0,0.0
1733,7293,0,0.0
1734,7297,0,0.0
1735,7303,0,0.0
1736,7311,0,0.0
1737,7316,0,0.0
1738,7317,0,0.0
1739,7326,0,0.0
1740,7329,0,0.0
1741,7334,0,0.0
1742,7340,0,0.0
1743,7341,0,0.0
1744,7347,0,0.0
1745,7351,0,0.0
1746,7360,0,0.0
1747,7364,0,0.0
1748,7374,0,0.0
1749,7375,0,0.0
1750,7377,0,0.0
1751,7379,0,0.0
1752,7380,0,0.0
1753,7386,0,0.0
1754,7387,0,0.0
1755,7390,0,0.0
1756,7393,0,0.0
1757,7394,0,0.0
1758,7396,0,0.0
1759,7397,0,0.0
1760,7399,0,0.0
1761,7411,0,0.0
1762,7420,0,0.0
1763,7431,0,0.0
1764,7439,0,0.0
1765,7443,0,0.0
1766,7445,0,0.0
1767,7451,0,0.0
1768,7454,0,0.0
1769,7456,0,0.0
1770,7457,0,0.0
1771,7464,0,0.0
1772,7465,0,0.0
1773,7470,0,0.0
1774,7473,0,0.0
1775,7482,0,0.0
1776,7483,0,0.0
1777,7486,0,0.0
1778,7487,0,0.0
1779,7490,0,0.0
1780,7492,0,0.0
1781,7496,0,0.0
1782,7499,0,0.0
1783,7507,0,0.0
1784,7516,0,0.0
1785,7517,0,0.0
1786,7524,0,0.0
1787,7543,0,0.0
1788,7544,0,0.0
1789,7550,0,0.0
1790,7553,0,0.0
1791,7557,0,0.0
1792,7561,0,0.0
1793,7562,0,0.0
1794,7572,0,0.0
1795,7577,0,0.0
1796,7579,0,0.0
1797,7580,0,0.0
1798,7581,0,0.0
1799,7584,0,0.0
1800,7587,0,0.0
1801,7594,0,0.0
1802,7597,0,0.0
1803,7599,0,0.0
1804,7604,0,0.0
1805,7611,0,0.0
1806,7612,0,0.0
1807,7622,0,0.0
1808,7623,0,0.0
1809,7626,0,0.0
1810,7633,0,0.0
1811,7634,0,0.0
1812,7636,0,0.0
1813,7650,0,0.0
1814,7651,0,0.0
1815,7652,0,0.0
1816,7665,0,0.0
1817,7671,0,0.0
1818,7675,0,0.0
1819,7683,0,0.0
1820,7684,0,0.0
1821,7687,0,0.0
1822,7693,0,0.0
1823,7696,1,0.0
1824,7697,0,0.0
1825,7701,0,0.0
1826,7713,0,0.0
1827,7717,0,0.0
1828,7720,0,0.0
1829,7723,0,0.0
1830,7730,0,0.0
1831,7731,0,0.0
1832,7733,0,0.0
1833,7743,0,0.0
1834,7744,0,0.0
1835,7746,0,0.0
1836,7747,0,0.0
1837,7757,0,0.0
1838,7759,0,0.0
1839,7761,0,0.0
1840,7764,0,0.0
1841,7771,0,0.0
1842,7779,0,0.0
1843,7785,0,0.0
1844,7787,0,0.0
1845,7790,0,0.0
1846,7791,0,0.0
1847,7801,0,0.0
1848,7802,0,0.0
1849,7805,0,0.0
1850,7807,0,0.0
1851,7809,0,0.0
1852,7810,0,0.0
1853,7811,0,0.0
1854,7813,0,0.0
1855,7819,0,0.0
1856,7821,0,0.0
1857,7823,0,0.0
1858,7832,0,0.0
1859,7834,0,0.0
1860,7836,0,0.0
1861,7839,0,0.0
1862,7849,0,0.0
1863,7851,0,0.0
1864,7854,0,0.0
1865,7857,0,0.0
1866,7861,0,0.0
1867,7862,0,0.0
1868,7873,0,0.0
1869,7874,0,0.0
1870,7879,0,0.0
1871,7882,0,0.0
1872,7885,0,0.0
1873,7891,0,0.0
1874,7892,0,0.0
1875,7892,0,0.0
1876,7894,0,0.0
1877,7896,0,0.0
1878,7897,0,0.0
1879,7899,0,0.0
1880,7901,0,0.0
1881,7902,0,0.0
1882,7904,0,0.0
1883,7905,0,0.0
1884,7907,0,0.0
1885,7914,0,0.0
1886,7916,0,0.0
1887,7922,0,0.0
1888,7923,0,0.0
1889,7925,0,0.0
1890,7926,0,0.0
1891,7931,0,0.0
1892,7933,0,0.0
1893,7935,0,0.0
1894,7940,0,0.0
1895,7944,0,0.0
1896,7945,0,0.0
1897,7952,0,0.0
1898,7953,0,0.0
1899,7963,0,0.0
1900,7967,0,0.0
1901,7975,0,0.0
1902,7980,0,0.0
1903,7981,0,0.0
1904,7986,0,0.0
1905,7987,0,0.0
1906,7993,0,0.0
1907,7995,0,0.0
1908,7996,0,0.0
1909,7999,0,0.0
1910,8003,0,0.0
1911,8010,0,0.0
1912,8014,0,0.0
1913,8017,0,0.0
1914,8019,0,0.0
1915,8022,0,0.0
1916,8024,0,0.0
1917,8029,0,0.0
1918,8032,0,0.0
1919,8034,0,0.0
1920,8039,0,0.0
1921,8043,0,0.0
1922,8047,0,0.0
1923,8049,0,0.0
1924,8051,0,0.0
1925,8057,0,0.0
1926,8062,0,0.0
1927,8065,0,0.0
1928,8079,0,0.0
1929,8082,0,0.0
1930,8085,0,0.0
1931,8089,0,0.0
1932,8092,0,0.0
1933,8096,0,0.0
1934,8099,0,0.0
1935,8109,0,1.0
1936,8112,0,0.0
1937,8117,0,0.0
1938,8122,0,0.0
1939,8127,0,0.0
1940,8133,0,0.0
1941,8144,0,0.0
1942,8152,0,0.0
1943,8161,0,0.0
1944,8165,0,0.0
1945,8171,0,0.0
1946,8172,0,0.0
1947,8174,0,0.0
1948,8176,0,0.0
1949,8181,0,0.0
1950,8184,0,0.0
1951,8189,0,0.0
1952,8190,0,0.0
1953,8194,0,0.0
1954,8195,0,0.0
1955,8199,0,0.0
1956,8200,0,0.0
1957,8203,0,0.0
1958,8204,0,0.0
1959,8209,0,0.0
1960,8211,0,0.0
1961,8217,0,0.0
1962,8219,0,0.0
1963,8229,0,0.0
1964,8242,0,0.0
1965,8249,0,0.0
1966,8251,0,0.0
1967,8254,0,0.0
1968,8256,0,0.0
1969,8257,0,0.0
1970,8259,0,0.0
1971,8260,0,0.0
1972,8262,0,0.0
1973,8263,0,0.0
1974,8265,0,0.0
1975,8267,0,0.0
1976,8271,0,0.0
1977,8273,0,0.0
1978,8282,0,0.0
1979,8285,0,0.0
1980,8286,0,0.0
1981,8300,0,0.0
1982,8302,0,0.0
1983,8303,0,0.0
1984,8304,0,0.0
1985,8307,0,0.0
1986,8312,0,0.0
1987,8315,0,0.0
1988,8316,0,0.0
1989,8324,0,0.0
1990,8326,0,0.0
1991,8331,0,0.0
1992,8334,0,0.0
1993,8335,0,0.0
1994,8337,0,0.0
1995,8340,0,0.0
1996,8341,0,0.0
1997,8342,0,0.0
1998,8345,0,0.0
1999,8353,0,0.0
2000,8362,0,0.0
2001,8367,0,0.0
2002,8377,0,0.0
2003,8379,0,0.0
2004,8380,0,0.0
2005,8382,0,0.0
2006,8389,0,0.0
2007,8392,0,0.0
2008,8394,0,0.0
2009,8397,0,0.0
2010,8399,0,0.0
2011,8400,0,0.0
2012,8404,0,0.0
2013,8422,0,0.0
2014,8423,0,0.0
2015,8429,0,0.0
2016,8430,0,0.0
2017,8431,0,0.0
2018,8434,0,0.0
2019,8436,0,0.0
2020,8439,0,0.0
2021,8443,0,0.0
2022,8445,0,0.0
2023,8446,0,0.0
2024,8455,0,0.0
2025,8456,0,0.0
2026,8461,0,0.0
2027,8470,0,0.0
2028,8480,0,0.0
2029,8491,0,0.0
2030,8495,0,0.0
2031,8497,0,1.0
2032,8504,0,0.0
2033,8505,0,0.0
2034,8510,0,0.0
2035,8511,0,0.0
2036,8513,0,0.0
2037,8515,0,0.0
2038,8517,0,0.0
2039,8519,0,0.0
2040,8524,0,0.0
2041,8526,0,0.0
2042,8534,0,0.0
2043,8537,0,0.0
2044,8545,0,0.0
2045,8546,0,0.0
2046,8554,0,0.0
2047,8561,0,0.0
2048,8571,0,0.0
2049,8574,0,0.0
2050,8577,0,0.0
2051,8580,0,0.0
2052,8582,0,0.0
2053,8583,0,0.0
2054,8584,0,0.0
2055,8596,0,0.0
2056,8599,0,0.0
2057,8600,0,0.0
2058,8609,0,0.0
2059,8624,0,0.0
2060,8629,0,0.0
2061,8632,0,0.0
2062,8640,0,0.0
2063,8641,0,0.0
2064,8645,0,0.0
2065,8663,0,0.0
2066,8665,0,0.0
2067,8666,0,0.0
2068,8667,0,0.0
2069,8669,0,0.0
2070,8684,0,0.0
2071,8687,0,0.0
2072,8693,0,0.0
2073,8701,0,0.0
2074,8702,0,0.0
2075,8703,0,0.0
2076,8704,0,0.0
2077,8710,0,0.0
2078,8722,0,0.0
2079,8726,0,0.0
2080,8730,0,0.0
2081,8733,0,0.0
2082,8735,0,0.0
2083,8736,0,0.0
2084,8743,0,0.0
2085,8749,0,0.0
2086,8753,0,0.0
2087,8759,0,0.0
2088,8762,0,0.0
2089,8764,0,0.0
2090,8766,0,0.0
2091,8769,0,0.0
2092,8771,0,0.0
2093,8772,0,0.0
2094,8773,0,0.0
2095,8775,0,0.0
2096,8776,0,0.0
2097,8781,0,0.0
2098,8785,0,0.0
2099,8789,0,0.0
2100,8797,0,0.0
2101,8800,0,0.0
2102,8801,0,0.0
2103,8807,0,0.0
2104,8812,0,0.0
2105,8814,0,0.0
2106,8817,0,0.0
2107,8820,0,0.0
2108,8822,0,0.0
2109,8823,0,0.0
2110,8827,0,0.0
2111,8829,0,0.0
2112,8834,0,0.0
2113,8837,0,0.0
2114,8849,0,0.0
2115,8853,0,0.0
2116,8859,0,0.0
2117,8862,0,0.0
2118,8880,0,0.0
2119,8884,0,0.0
2120,8885,0,0.0
2121,8890,0,0.0
2122,8910,0,0.0
2123,8913,0,0.0
2124,8914,0,0.0
2125,8924,0,0.0
2126,8926,0,0.0
2127,8932,0,0.0
2128,8935,0,0.0
2129,8936,0,0.0
2130,8937,0,0.0
2131,8940,0,0.0
2132,8942,0,0.0
2133,8947,0,0.0
2134,8950,0,0.0
2135,8952,0,0.0
2136,8953,0,0.0
2137,8954,0,0.0
2138,8956,0,0.0
2139,8959,0,0.0
2140,8969,0,0.0
2141,8970,0,0.0
2142,8972,0,0.0
2143,8973,0,0.0
2144,8976,0,0.0
2145,8977,0,0.0
2146,8980,0,0.0
2147,8983,0,0.0
2148,8984,0,0.0
2149,8985,0,0.0
2150,8987,0,0.0
2151,8992,0,0.0
2152,8997,0,0.0
2153,9001,0,0.0
2154,9007,0,0.0
2155,9010,0,0.0
2156,9013,0,0.0
2157,9014,0,0.0
2158,9019,0,0.0
2159,9023,0,0.0
2160,9025,0,0.0
2161,9026,0,0.0
2162,9034,0,0.0
2163,9035,0,0.0
2164,9046,0,0.0
2165,9051,0,0.0
2166,9052,0,0.0
2167,9055,0,0.0
2168,9060,0,0.0
2169,9064,0,0.0
2170,9065,0,0.0
2171,9066,0,0.0
2172,9073,0,0.0
2173,9074,0,0.0
2174,9076,0,0.0
2175,9077,0,0.0
2176,9079,0,0.0
2177,9082,0,0.0
2178,9086,0,0.0
2179,9087,0,0.0
2180,9089,0,0.0
2181,9094,0,0.0
2182,9096,0,0.0
2183,9097,0,0.0
2184,9100,0,0.0
2185,9103,0,0.0
2186,9105,0,0.0
2187,9106,0,0.0
2188,9107,0,0.0
2189,9111,0,0.0
2190,9114,0,0.0
2191,9119,0,0.0
2192,9121,0,0.0
2193,9124,0,0.0
2194,9126,0,0.0
2195,9131,0,0.0
2196,9131,0,0.0
2197,9132,0,0.0
2198,9135,0,0.0
2199,9136,0,0.0
2200,9139,0,0.0
2201,9141,0,0.0
2202,9142,0,0.0
2203,9147,0,0.0
2204,9150,0,0.0
2205,9151,0,0.0
2206,9153,0,0.0
2207,9154,0,0.0
2208,9156,0,0.0
2209,9159,0,0.0
2210,9160,0,0.0
2211,9172,0,0.0
2212,9182,0,0.0
2213,9184,0,0.0
2214,9187,0,0.0
2215,9189,0,0.0
2216,9191,0,0.0
2217,9200,0,0.0
2218,9201,0,0.0
2219,9204,0,0.0
2220,9205,0,0.0
2221,9211,0,0.0
2222,9220,0,0.0
2223,9225,0,0.0
2224,9229,0,0.0
2225,9237,0,0.0
2226,9239,0,0.0
2227,9241,0,0.0
2228,9244,0,0.0
2229,9245,0,0.0
2230,9247,0,0.0
2231,9249,0,0.0
2232,9260,0,0.0
2233,9262,0,0.0
2234,9265,0,0.0
2235,9270,0,0.0
2236,9271,0,0.0
2237,9274,0,0.0
2238,9275,0,1.0
2239,9285,0,0.0
2240,9289,0,0.0
2241,9299,0,0.0
2242,9301,0,0.0
2243,9305,0,0.0
2244,9306,0,0.0
2245,9314,0,0.0
2246,9319,0,0.0
2247,9321,0,0.0
2248,9322,0,0.0
2249,9331,0,0.0
2250,9336,0,0.0
2251,9342,0,0.0
2252,9345,0,0.0
2253,9351,0,0.0
2254,9357,0,0.0
2255,9359,0,0.0
2256,9361,0,0.0
2257,9367,0,0.0
2258,9377,0,0.0
2259,9386,0,0.0
2260,9389,0,0.0
2261,9400,0,0.0
2262,9406,0,0.0
2263,9409,0,0.0
2264,9414,0,0.0
2265,9415,0,0.0
2266,9421,0,0.0
2267,9423,0,0.0
2268,9430,0,0.0
2269,9432,0,0.0
2270,9433,0,0.0
2271,9434,0,0.0
2272,9435,0,0.0
2273,9437,0,0.0
2274,9443,0,0.0
2275,9444,0,0.0
2276,9457,1,0.0
2277,9459,0,0.0
2278,9461,0,0.0
2279,9464,0,0.0
2280,9466,0,0.0
2281,9472,0,0.0
2282,9477,0,0.0
2283,9483,0,0.0
2284,9489,0,0.0
2285,9491,0,0.0
2286,9492,0,0.0
2287,9494,0,0.0
2288,9497,0,0.0
2289,9500,0,0.0
2290,9501,0,0.0
2291,9506,0,0.0
2292,9510,0,0.0
2293,9511,0,0.0
2294,9513,0,0.0
2295,9520,0,0.0
2296,9522,0,0.0
2297,9539,0,0.0
2298,9542,0,0.0
2299,9544,0,0.0
2300,9547,0,0.0
2301,9551,0,0.0
2302,9559,0,0.0
2303,9564,0,0.0
2304,9571,0,0.0
2305,9572,0,0.0
2306,9576,0,0.0
2307,9581,0,0.0
2308,9587,0,0.0
2309,9591,0,0.0
2310,9595,0,0.0
2311,9596,0,0.0
2312,9599,0,0.0
2313,9601,0,0.0
2314,9602,0,0.0
2315,9604,0,0.0
2316,9607,0,0.0
2317,9610,0,0.0
2318,9612,0,0.0
2319,9622,0,0.0
2320,9625,0,0.0
2321,9626,0,0.0
2322,9629,0,0.0
2323,9632,0,0.0
2324,9633,0,0.0
2325,9636,0,0.0
2326,9644,0,0.0
2327,9645,0,0.0
2328,9651,0,0.0
2329,9662,0,0.0
2330,9664,0,0.0
2331,9670,0,0.0
2332,9675,0,0.0
2333,9683,0,0.0
2334,9685,0,0.0
2335,9692,0,0.0
2336,9694,0,0.0
2337,9699,0,0.0
2338,9703,0,0.0
2339,9713,0,0.0
2340,9714,0,0.0
2341,9715,0,0.0
2342,9729,0,0.0
2343,9734,0,0.0
2344,9735,0,0.0
2345,9737,0,0.0
2346,9740,0,0.0
2347,9742,0,0.0
2348,9744,0,0.0
2349,9753,0,0.0
2350,9754,0,0.0
2351,9762,0,0.0
2352,9764,0,0.0
2353,9765,0,0.0
2354,9769,0,0.0
2355,9777,0,1.0
2356,9781,0,0.0
2357,9782,0,0.0
2358,9785,0,0.0
2359,9786,0,0.0
2360,9791,0,0.0
2361,9793,0,0.0
2362,9795,0,0.0
2363,9797,0,0.0
2364,9811,0,0.0
2365,9817,0,0.0
2366,9819,0,0.0
2367,9820,0,0.0
2368,9822,0,0.0
2369,9826,0,0.0
2370,9830,0,0.0
2371,9832,0,0.0
2372,9833,0,0.0
2373,9839,0,0.0
2374,9840,0,0.0
2375,9844,0,0.0
2376,9851,0,0.0
2377,9854,0,0.0
2378,9859,0,0.0
2379,9860,0,0.0
2380,9875,0,0.0
2381,9880,0,0.0
2382,9893,0,0.0
2383,9899,0,0.0
2384,9906,0,0.0
2385,9915,0,0.0
2386,9916,0,0.0
2387,9917,0,1.0
2388,9919,0,0.0
2389,9929,0,0.0
2390,9931,0,0.0
2391,9937,0,0.0
2392,9940,0,0.0
2393,9943,0,0.0
2394,9946,0,0.0
2395,9950,0,0.0
2396,9951,0,0.0
2397,9957,0,0.0
2398,9962,0,0.0
2399,9964,0,0.0
2400,9965,0,0.0
2401,9971,0,0.0
2402,9982,0,0.0
2403,9990,0,0.0
2404,9994,0,0.0
2405,9997,0,0.0
2406,9999,0,0.0
2407,10000,0,0.0
2408,10009,0,0.0
2409,10010,0,0.0
2410,10017,0,0.0
2411,10021,0,0.0
2412,10025,0,0.0
2413,10037,0,0.0
2414,10044,0,0.0
2415,10045,0,0.0
2416,10050,0,0.0
2417,10056,0,0.0
2418,10057,0,0.0
2419,10059,0,0.0
2420,10062,0,0.0
2421,10063,0,0.0
2422,10071,0,0.0
2423,10079,0,0.0
2424,10082,0,0.0
2425,10083,0,0.0
2426,10086,0,0.0
2427,10094,0,0.0
2428,10104,0,1.0
2429,10109,0,0.0
