,id,military,military_prediction
1266,5446,0,0.0
1267,5450,0,0.0
1268,5451,0,0.0
1269,5455,0,0.0
1270,5463,0,0.0
1271,5464,0,0.0
1272,5467,0,0.0
1273,5476,0,0.0
1274,5477,0,0.0
1275,5479,0,0.0
1276,5481,0,0.0
1277,5499,0,0.0
1278,5502,0,0.0
1279,5516,0,0.0
1280,5523,0,0.0
1281,5527,0,0.0
1282,5529,0,0.0
1283,5532,0,0.0
1284,5534,0,0.0
1285,5536,0,0.0
1286,5543,0,0.0
1287,5544,0,0.0
1288,5546,0,0.0
1289,5551,0,0.0
1290,5552,0,0.0
1291,5559,0,0.0
1292,5566,0,0.0
1293,5569,0,0.0
1294,5571,0,0.0
1295,5579,0,0.0
1296,5582,0,0.0
1297,5586,0,0.0
1298,5589,0,0.0
1299,5591,0,0.0
1300,5592,0,0.0
1301,5594,0,0.0
1302,5597,0,0.0
1303,5599,0,0.0
1304,5601,0,0.0
1305,5603,0,0.0
1306,5604,0,0.0
1307,5610,0,0.0
1308,5616,0,0.0
1309,5619,0,0.0
1310,5620,0,0.0
1311,5623,0,0.0
1312,5625,0,0.0
1313,5630,0,0.0
1314,5634,0,0.0
1315,5636,0,0.0
1316,5637,0,0.0
1317,5639,0,0.0
1318,5641,0,0.0
1319,5644,0,0.0
1320,5645,0,0.0
1321,5649,0,0.0
1322,5654,0,0.0
1323,5655,0,0.0
1324,5659,0,0.0
1325,5662,0,0.0
1326,5666,0,0.0
1327,5673,0,0.0
1328,5676,0,0.0
1329,5679,0,0.0
1330,5685,0,0.0
1331,5686,0,0.0
1332,5691,0,0.0
1333,5693,0,0.0
1334,5699,0,0.0
1335,5701,0,0.0
1336,5705,0,0.0
1337,5706,0,0.0
1338,5709,0,0.0
1339,5711,0,0.0
1340,5722,0,0.0
1341,5723,0,0.0
1342,5724,0,0.0
1343,5725,0,0.0
1344,5727,0,0.0
1345,5732,0,0.0
1346,5733,0,0.0
1347,5734,0,0.0
1348,5736,0,0.0
1349,5746,0,0.0
1350,5759,0,0.0
1351,5762,0,0.0
1352,5765,0,0.0
1353,5769,0,0.0
1354,5772,0,0.0
1355,5773,0,0.0
1356,5775,0,0.0
1357,5789,0,0.0
1358,5792,0,0.0
1359,5796,0,0.0
1360,5797,0,0.0
1361,5804,0,0.0
1362,5806,0,0.0
1363,5813,0,0.0
1364,5814,0,0.0
1365,5817,0,0.0
1366,5825,0,0.0
1367,5826,0,0.0
1368,5827,0,0.0
1369,5832,0,0.0
1370,5835,0,0.0
1371,5841,0,0.0
1372,5842,0,0.0
1373,5846,0,0.0
1374,5847,0,0.0
1375,5850,0,0.0
1376,5851,0,0.0
1377,5855,0,0.0
1378,5857,0,0.0
1379,5859,0,0.0
1380,5860,0,0.0
1381,5861,0,0.0
1382,5862,0,0.0
1383,5865,0,0.0
1384,5866,0,0.0
1385,5870,0,0.0
1386,5874,0,0.0
1387,5875,0,0.0
1388,5876,0,0.0
1389,5879,1,0.0
1390,5882,0,0.0
1391,5886,0,0.0
1392,5895,0,0.0
1393,5897,0,0.0
1394,5899,0,0.0
1395,5902,0,0.0
1396,5904,0,0.0
1397,5909,0,0.0
1398,5914,0,0.0
1399,5916,0,0.0
1400,5924,0,0.0
1401,5925,0,0.0
1402,5937,0,0.0
1403,5949,0,0.0
1404,5951,0,0.0
1405,5954,0,0.0
1406,5962,0,0.0
1407,5976,0,0.0
1408,5977,0,0.0
1409,5980,0,0.0
1410,5982,0,0.0
1411,5985,0,0.0
1412,5995,0,0.0
1413,5996,0,0.0
1414,5999,0,0.0
1415,6001,0,0.0
1416,6002,0,0.0
1417,6009,0,0.0
1418,6010,0,0.0
1419,6012,0,0.0
1420,6014,0,0.0
1421,6016,0,0.0
1422,6019,0,0.0
1423,6020,0,0.0
1424,6025,0,0.0
1425,6029,0,0.0
1426,6043,0,0.0
1427,6047,0,0.0
1428,6049,0,0.0
1429,6057,0,0.0
1430,6059,0,0.0
1431,6061,0,0.0
1432,6073,0,0.0
1433,6074,0,0.0
1434,6079,0,0.0
1435,6082,0,0.0
1436,6086,0,0.0
1437,6090,0,0.0
1438,6094,0,0.0
1439,6096,0,0.0
1440,6101,0,0.0
1441,6103,0,0.0
1442,6112,0,0.0
1443,6114,0,0.0
1444,6119,0,0.0
1445,6120,0,0.0
1446,6122,0,0.0
1447,6127,0,0.0
1448,6133,0,0.0
1449,6135,0,0.0
1450,6136,0,0.0
1451,6142,0,0.0
1452,6147,0,0.0
1453,6150,0,0.0
1454,6151,0,0.0
1455,6153,0,0.0
1456,6154,0,0.0
1457,6163,0,0.0
1458,6165,0,0.0
1459,6167,0,0.0
1460,6169,0,0.0
1461,6171,0,0.0
1462,6172,0,0.0
1463,6173,0,0.0
1464,6174,0,0.0
1465,6181,0,0.0
1466,6185,0,0.0
1467,6186,0,0.0
1468,6191,0,0.0
1469,6194,0,0.0
1470,6195,0,0.0
1471,6197,0,0.0
1472,6202,0,0.0
1473,6204,0,0.0
1474,6209,0,0.0
1475,6223,0,0.0
1476,6224,0,0.0
1477,6226,0,0.0
1478,6227,0,0.0
1479,6229,0,0.0
1480,6247,0,0.0
1481,6250,1,0.0
1482,6256,0,0.0
1483,6260,0,0.0
1484,6263,0,0.0
1485,6269,0,0.0
1486,6270,0,0.0
1487,6271,0,0.0
1488,6275,0,0.0
1489,6277,0,0.0
1490,6283,0,0.0
1491,6290,0,0.0
1492,6292,0,0.0
1493,6294,0,0.0
1494,6297,0,0.0
1495,6300,0,0.0
1496,6314,0,0.0
1497,6315,0,0.0
1498,6321,0,0.0
1499,6322,0,0.0
1500,6323,0,0.0
1501,6324,0,0.0
1502,6325,0,0.0
1503,6327,0,0.0
1504,6327,0,0.0
1505,6334,0,0.0
1506,6343,0,0.0
1507,6344,0,0.0
1508,6347,0,0.0
1509,6353,0,0.0
1510,6359,0,0.0
1511,6364,0,0.0
1512,6367,0,0.0
1513,6374,0,0.0
1514,6376,0,0.0
1515,6377,0,0.0
1516,6381,0,0.0
1517,6385,0,0.0
1518,6386,0,0.0
1519,6387,0,0.0
1520,6401,0,0.0
1521,6402,0,0.0
1522,6409,0,0.0
1523,6411,0,0.0
1524,6425,0,0.0
1525,6430,0,0.0
1526,6435,0,0.0
1527,6436,0,0.0
1528,6439,0,0.0
1529,6442,0,0.0
1530,6443,0,0.0
1531,6446,0,0.0
1532,6447,0,0.0
1533,6449,0,0.0
1534,6450,0,0.0
1535,6465,0,0.0
1536,6472,0,0.0
1537,6473,0,0.0
1538,6477,0,0.0
1539,6485,0,0.0
1540,6486,0,0.0
1541,6487,0,0.0
1542,6490,0,0.0
1543,6494,0,0.0
1544,6497,0,0.0
1545,6509,0,0.0
1546,6513,0,0.0
1547,6514,0,0.0
1548,6517,0,0.0
1549,6522,0,0.0
1550,6524,0,0.0
1551,6527,0,0.0
1552,6531,0,0.0
1553,6533,0,0.0
1554,6537,0,0.0
1555,6544,0,0.0
1556,6545,0,0.0
1557,6549,0,0.0
1558,6552,0,0.0
1559,6561,0,0.0
1560,6562,0,0.0
1561,6566,0,0.0
1562,6574,0,0.0
1563,6576,0,0.0
1564,6585,0,0.0
1565,6587,0,0.0
1566,6590,0,0.0
1567,6592,0,0.0
1568,6599,0,0.0
1569,6600,0,0.0
1570,6606,0,0.0
1571,6607,0,0.0
1572,6623,0,0.0
1573,6629,0,0.0
1574,6644,0,0.0
1575,6659,0,0.0
1576,6660,0,0.0
1577,6661,0,0.0
1578,6665,0,0.0
1579,6666,0,0.0
1580,6667,0,0.0
1581,6675,0,0.0
1582,6676,0,0.0
1583,6680,0,0.0
1584,6681,0,0.0
1585,6684,0,0.0
1586,6687,0,0.0
1587,6692,0,0.0
1588,6696,0,0.0
1589,6704,0,0.0
1590,6710,0,0.0
1591,6711,0,0.0
1592,6716,0,0.0
1593,6719,0,0.0
1594,6720,0,0.0
1595,6722,0,0.0
1596,6725,0,0.0
1597,6726,0,0.0
1598,6729,0,0.0
1599,6731,0,0.0
1600,6732,0,0.0
1601,6739,0,0.0
1602,6740,0,0.0
1603,6742,0,0.0
1604,6743,0,0.0
1605,6749,0,0.0
1606,6752,0,0.0
1607,6753,0,0.0
1608,6757,0,0.0
1609,6761,0,0.0
1610,6763,0,0.0
1611,6766,0,0.0
1612,6770,0,0.0
1613,6771,0,0.0
1614,6773,0,0.0
1615,6774,0,0.0
1616,6795,0,0.0
1617,6796,0,0.0
1618,6801,0,0.0
1619,6802,0,0.0
1620,6804,0,0.0
1621,6811,0,0.0
1622,6820,0,0.0
1623,6829,0,0.0
1624,6834,0,0.0
1625,6835,0,0.0
1626,6845,0,0.0
1627,6854,0,0.0
1628,6856,0,0.0
1629,6861,0,0.0
1630,6864,0,0.0
1631,6871,0,0.0
1632,6872,0,0.0
1633,6880,0,0.0
1634,6881,0,0.0
1635,6882,0,0.0
1636,6884,0,0.0
1637,6885,0,0.0
1638,6889,0,0.0
1639,6891,0,0.0
1640,6893,0,0.0
1641,6900,0,0.0
1642,6906,0,0.0
1643,6910,0,0.0
1644,6921,0,0.0
1645,6922,0,0.0
1646,6924,0,0.0
1647,6925,0,0.0
1648,6927,0,0.0
1649,6933,0,0.0
1650,6935,0,0.0
1651,6950,0,0.0
1652,6952,0,0.0
1653,6956,0,0.0
1654,6959,0,0.0
1655,6963,0,0.0
1656,6964,0,0.0
1657,6966,0,0.0
1658,6967,0,0.0
1659,6969,0,0.0
1660,6970,0,0.0
1661,6971,0,0.0
1662,6974,0,0.0
1663,6975,0,0.0
1664,6976,0,0.0
1665,6982,0,0.0
1666,6983,0,0.0
1667,6986,0,0.0
1668,6993,0,0.0
1669,6994,0,0.0
1670,7000,0,0.0
1671,7001,0,0.0
1672,7006,0,0.0
1673,7013,0,0.0
1674,7014,0,0.0
1675,7022,0,0.0
1676,7023,0,0.0
1677,7031,0,0.0
1678,7034,0,0.0
1679,7040,0,0.0
1680,7042,0,0.0
1681,7043,0,0.0
1682,7049,0,0.0
1683,7052,0,0.0
1684,7053,0,0.0
1685,7057,0,0.0
1686,7062,0,0.0
1687,7089,0,0.0
1688,7090,0,0.0
1689,7095,0,0.0
1690,7097,0,0.0
1691,7100,0,0.0
1692,7102,0,0.0
1693,7103,0,0.0
1694,7106,0,0.0
1695,7111,0,0.0
1696,7112,0,0.0
1697,7113,0,0.0
1698,7115,0,0.0
1699,7121,0,0.0
1700,7126,0,0.0
1701,7127,0,0.0
1702,7130,0,0.0
1703,7137,0,0.0
1704,7143,0,0.0
1705,7144,0,0.0
1706,7146,0,0.0
1707,7153,0,0.0
1708,7165,0,0.0
1709,7166,0,0.0
1710,7169,0,0.0
1711,7171,0,0.0
1712,7172,0,0.0
1713,7179,0,0.0
1714,7191,0,0.0
1715,7201,0,0.0
1716,7204,0,0.0
1717,7205,0,0.0
1718,7207,0,0.0
1719,7212,0,0.0
1720,7219,0,0.0
1721,7223,0,0.0
1722,7230,0,0.0
1723,7235,0,0.0
1724,7237,0,0.0
1725,7246,0,0.0
1726,7253,0,0.0
1727,7256,0,0.0
1728,7257,0,0.0
1729,7259,0,0.0
1730,7260,0,0.0
1731,7264,0,0.0
1732,7266,0,0.0
1733,7267,0,0.0
1734,7275,0,0.0
1735,7280,1,0.0
1736,7290,0,0.0
1737,7291,0,0.0
1738,7297,0,0.0
1739,7299,0,0.0
1740,7300,0,0.0
1741,7301,0,0.0
1742,7302,0,0.0
1743,7306,0,0.0
1744,7307,0,0.0
1745,7310,0,0.0
1746,7311,0,0.0
1747,7313,0,0.0
1748,7314,0,0.0
1749,7316,0,0.0
1750,7323,0,0.0
1751,7324,0,0.0
1752,7325,0,0.0
1753,7329,0,0.0
1754,7333,0,0.0
1755,7337,0,0.0
1756,7340,0,0.0
1757,7347,0,0.0
1758,7351,0,0.0
1759,7356,0,0.0
1760,7360,0,1.0
1761,7361,0,0.0
1762,7364,0,0.0
1763,7367,0,0.0
1764,7371,0,0.0
1765,7379,0,0.0
1766,7383,0,0.0
1767,7384,0,0.0
1768,7386,0,0.0
1769,7387,0,0.0
1770,7390,0,0.0
1771,7391,0,0.0
1772,7392,0,0.0
1773,7400,0,0.0
1774,7402,0,0.0
1775,7404,0,0.0
1776,7407,0,0.0
1777,7410,0,0.0
1778,7412,0,0.0
1779,7413,0,0.0
1780,7416,0,0.0
1781,7425,0,0.0
1782,7427,0,0.0
1783,7432,0,0.0
1784,7433,0,0.0
1785,7439,0,0.0
1786,7440,0,0.0
1787,7449,0,0.0
1788,7453,0,0.0
1789,7464,0,0.0
1790,7467,0,0.0
1791,7485,0,0.0
1792,7486,0,0.0
1793,7491,0,0.0
1794,7493,0,0.0
1795,7496,0,0.0
1796,7501,0,0.0
1797,7502,0,0.0
1798,7505,0,0.0
1799,7514,0,0.0
1800,7515,0,0.0
1801,7523,0,0.0
1802,7526,0,0.0
1803,7534,0,0.0
1804,7546,0,0.0
1805,7551,0,0.0
1806,7555,0,0.0
1807,7556,0,0.0
1808,7559,0,0.0
1809,7560,0,0.0
1810,7569,0,0.0
1811,7570,0,0.0
1812,7571,0,0.0
1813,7576,0,0.0
1814,7579,0,0.0
1815,7580,0,0.0
1816,7583,0,0.0
1817,7584,0,0.0
1818,7585,0,0.0
1819,7615,0,0.0
1820,7619,0,0.0
1821,7621,0,0.0
1822,7625,0,0.0
1823,7630,0,0.0
1824,7632,0,0.0
1825,7635,0,0.0
1826,7640,0,0.0
1827,7642,0,0.0
1828,7644,0,0.0
1829,7652,0,0.0
1830,7655,0,0.0
1831,7656,0,0.0
1832,7661,0,0.0
1833,7663,0,0.0
1834,7665,0,0.0
1835,7667,0,0.0
1836,7674,0,0.0
1837,7680,0,0.0
1838,7687,0,0.0
1839,7689,0,0.0
1840,7695,0,0.0
1841,7699,0,0.0
1842,7700,0,1.0
1843,7705,0,0.0
1844,7712,0,0.0
1845,7713,0,0.0
1846,7716,0,0.0
1847,7721,0,0.0
1848,7724,0,0.0
1849,7725,0,0.0
1850,7730,0,0.0
1851,7731,0,0.0
1852,7732,0,0.0
1853,7736,0,0.0
1854,7737,0,0.0
1855,7739,0,0.0
1856,7744,0,0.0
1857,7746,0,0.0
1858,7749,0,0.0
1859,7750,0,0.0
1860,7753,0,0.0
1861,7757,0,0.0
1862,7762,0,0.0
1863,7764,0,0.0
1864,7770,0,0.0
1865,7772,0,0.0
1866,7775,0,0.0
1867,7779,0,0.0
1868,7782,0,0.0
1869,7784,0,0.0
1870,7789,0,0.0
1871,7796,0,0.0
1872,7800,0,0.0
1873,7802,0,0.0
1874,7803,0,0.0
1875,7809,0,0.0
1876,7812,0,0.0
1877,7813,0,0.0
1878,7819,0,0.0
1879,7820,0,0.0
1880,7827,0,0.0
1881,7832,0,0.0
1882,7837,0,0.0
1883,7839,0,0.0
1884,7843,0,0.0
1885,7849,0,0.0
1886,7852,0,0.0
1887,7854,0,0.0
1888,7859,0,0.0
1889,7863,0,0.0
1890,7865,0,0.0
1891,7874,0,0.0
1892,7877,0,0.0
1893,7879,0,0.0
1894,7883,0,0.0
1895,7889,0,0.0
1896,7893,0,0.0
1897,7896,0,0.0
1898,7901,0,0.0
1899,7903,0,0.0
1900,7904,0,0.0
1901,7905,0,0.0
1902,7906,0,0.0
1903,7907,0,0.0
1904,7917,0,0.0
1905,7919,0,0.0
1906,7922,0,0.0
1907,7924,0,0.0
1908,7930,0,0.0
1909,7931,0,0.0
1910,7942,0,0.0
1911,7953,0,0.0
1912,7954,0,0.0
1913,7955,0,0.0
1914,7956,0,0.0
1915,7961,0,0.0
1916,7969,0,0.0
1917,7971,0,0.0
1918,7972,0,0.0
1919,7981,0,0.0
1920,7982,0,0.0
1921,7985,0,0.0
1922,7987,0,0.0
1923,7993,0,0.0
1924,7996,0,0.0
1925,7997,0,0.0
1926,7999,0,0.0
1927,8007,0,0.0
1928,8011,0,0.0
1929,8013,0,0.0
1930,8014,0,0.0
1931,8029,0,0.0
1932,8030,0,0.0
1933,8031,0,0.0
1934,8033,0,0.0
1935,8036,0,0.0
1936,8041,0,0.0
1937,8044,0,0.0
1938,8046,0,0.0
1939,8050,0,0.0
1940,8063,0,0.0
1941,8065,0,0.0
1942,8074,0,0.0
1943,8077,0,0.0
1944,8080,0,0.0
1945,8081,0,0.0
1946,8086,0,0.0
1947,8087,0,0.0
1948,8099,0,0.0
1949,8101,0,0.0
1950,8105,0,0.0
1951,8111,0,0.0
1952,8112,0,0.0
1953,8115,0,0.0
1954,8120,0,0.0
1955,8122,0,0.0
1956,8127,0,0.0
1957,8129,0,0.0
1958,8135,0,0.0
1959,8152,0,0.0
1960,8155,0,0.0
1961,8156,0,0.0
1962,8157,0,0.0
1963,8162,0,0.0
1964,8167,0,0.0
1965,8170,0,0.0
1966,8171,0,0.0
1967,8175,0,0.0
1968,8179,0,0.0
1969,8180,0,0.0
1970,8186,0,0.0
1971,8192,0,1.0
1972,8193,0,0.0
1973,8196,0,0.0
1974,8197,0,1.0
1975,8199,0,0.0
1976,8203,0,0.0
1977,8223,0,0.0
1978,8229,0,0.0
1979,8231,0,0.0
1980,8234,0,0.0
1981,8235,0,0.0
1982,8236,0,1.0
1983,8239,0,0.0
1984,8240,0,0.0
1985,8244,0,0.0
1986,8247,0,0.0
1987,8257,0,0.0
1988,8265,0,0.0
1989,8270,0,0.0
1990,8273,0,0.0
1991,8274,0,0.0
1992,8276,0,0.0
1993,8280,0,0.0
1994,8283,0,0.0
1995,8289,0,0.0
1996,8290,0,0.0
1997,8291,0,0.0
1998,8294,0,0.0
1999,8299,0,0.0
2000,8300,0,0.0
2001,8301,0,0.0
2002,8307,0,0.0
2003,8313,0,0.0
2004,8317,0,0.0
2005,8320,0,0.0
2006,8323,0,0.0
2007,8333,0,0.0
2008,8335,0,0.0
2009,8349,0,0.0
2010,8360,0,0.0
2011,8361,0,0.0
2012,8362,0,0.0
2013,8366,0,0.0
2014,8371,0,0.0
2015,8380,0,0.0
2016,8381,0,0.0
2017,8396,0,0.0
2018,8403,0,0.0
2019,8409,0,0.0
2020,8411,0,0.0
2021,8413,0,0.0
2022,8415,0,0.0
2023,8419,0,0.0
2024,8427,0,0.0
2025,8429,0,0.0
2026,8443,0,0.0
2027,8444,0,0.0
2028,8451,0,0.0
2029,8456,0,0.0
2030,8459,0,0.0
2031,8462,0,0.0
2032,8467,0,0.0
2033,8479,0,0.0
2034,8480,0,0.0
2035,8482,0,0.0
2036,8486,0,0.0
2037,8489,0,0.0
2038,8490,0,0.0
2039,8493,0,0.0
2040,8496,0,0.0
2041,8497,0,1.0
2042,8503,0,0.0
2043,8504,0,0.0
2044,8507,0,0.0
2045,8510,0,0.0
2046,8512,0,0.0
2047,8513,0,0.0
2048,8515,0,0.0
2049,8519,0,0.0
2050,8521,0,0.0
2051,8525,0,0.0
2052,8531,0,0.0
2053,8532,0,0.0
2054,8533,0,0.0
2055,8535,0,0.0
2056,8542,0,0.0
2057,8549,0,0.0
2058,8552,0,0.0
2059,8556,0,0.0
2060,8559,0,0.0
2061,8565,0,0.0
2062,8567,0,0.0
2063,8572,0,0.0
2064,8573,0,0.0
2065,8580,0,0.0
2066,8591,0,0.0
2067,8592,0,0.0
2068,8600,0,0.0
2069,8601,0,0.0
2070,8602,0,0.0
2071,8604,0,0.0
2072,8609,0,0.0
2073,8610,0,0.0
2074,8614,0,0.0
2075,8616,0,0.0
2076,8619,0,0.0
2077,8620,0,0.0
2078,8621,0,0.0
2079,8629,0,0.0
2080,8632,0,0.0
2081,8633,0,0.0
2082,8643,0,0.0
2083,8645,0,0.0
2084,8665,0,0.0
2085,8666,0,0.0
2086,8670,0,0.0
2087,8672,0,0.0
2088,8674,0,0.0
2089,8679,0,0.0
2090,8682,0,0.0
2091,8684,0,0.0
2092,8690,0,0.0
2093,8692,0,0.0
2094,8693,0,0.0
2095,8700,0,1.0
2096,8709,0,0.0
2097,8711,0,0.0
2098,8719,0,0.0
2099,8723,0,0.0
2100,8725,0,0.0
2101,8727,0,0.0
2102,8730,0,0.0
2103,8734,0,0.0
2104,8735,0,0.0
2105,8736,0,0.0
2106,8739,0,0.0
2107,8740,0,0.0
2108,8741,0,0.0
2109,8742,0,0.0
2110,8744,0,0.0
2111,8749,0,0.0
2112,8750,0,0.0
2113,8751,0,0.0
2114,8752,0,0.0
2115,8754,0,0.0
2116,8756,0,0.0
2117,8763,0,0.0
2118,8765,0,0.0
2119,8767,0,0.0
2120,8779,0,0.0
2121,8780,0,0.0
2122,8781,0,0.0
2123,8799,0,0.0
2124,8801,0,0.0
2125,8807,0,0.0
2126,8814,0,0.0
2127,8816,0,0.0
2128,8823,0,0.0
2129,8825,0,0.0
2130,8834,0,0.0
2131,8836,0,0.0
2132,8837,0,0.0
2133,8849,0,0.0
2134,8853,0,0.0
2135,8860,0,0.0
2136,8862,0,0.0
2137,8863,0,0.0
2138,8865,0,0.0
2139,8871,0,0.0
2140,8879,0,0.0
2141,8882,0,0.0
2142,8885,0,0.0
2143,8887,0,0.0
2144,8891,0,0.0
2145,8894,0,0.0
2146,8895,0,0.0
2147,8901,0,0.0
2148,8906,0,0.0
2149,8907,0,0.0
2150,8911,0,0.0
2151,8914,0,0.0
2152,8915,0,0.0
2153,8927,0,0.0
2154,8929,0,0.0
2155,8937,0,0.0
2156,8940,0,0.0
2157,8941,0,0.0
2158,8952,0,0.0
2159,8957,0,0.0
2160,8964,0,0.0
2161,8966,0,0.0
2162,8975,0,0.0
2163,8980,0,0.0
2164,8981,0,0.0
2165,8982,0,0.0
2166,8990,0,0.0
2167,8992,0,0.0
2168,8993,0,0.0
2169,9001,0,0.0
2170,9002,0,0.0
2171,9004,0,0.0
2172,9005,0,0.0
2173,9009,0,0.0
2174,9011,0,0.0
2175,9012,0,0.0
2176,9017,0,0.0
2177,9020,0,0.0
2178,9021,0,0.0
2179,9024,0,0.0
2180,9025,0,0.0
2181,9039,0,0.0
2182,9043,0,0.0
2183,9044,0,0.0
2184,9045,0,0.0
2185,9046,0,0.0
2186,9053,0,0.0
2187,9079,0,0.0
2188,9086,0,0.0
2189,9087,0,0.0
2190,9090,0,0.0
2191,9093,0,0.0
2192,9105,0,0.0
2193,9106,0,0.0
2194,9107,0,0.0
2195,9121,0,0.0
2196,9123,0,0.0
2197,9124,0,0.0
2198,9126,0,0.0
2199,9130,0,0.0
2200,9131,0,0.0
2201,9132,0,0.0
2202,9134,0,0.0
2203,9136,0,0.0
2204,9137,0,0.0
2205,9140,0,0.0
2206,9141,0,0.0
2207,9147,0,0.0
2208,9150,0,0.0
2209,9152,0,0.0
2210,9157,0,0.0
2211,9171,0,0.0
2212,9181,0,0.0
2213,9186,0,0.0
2214,9196,0,1.0
2215,9197,0,0.0
2216,9199,0,0.0
2217,9202,0,0.0
2218,9203,0,0.0
2219,9204,0,0.0
2220,9207,0,0.0
2221,9212,0,0.0
2222,9216,0,0.0
2223,9220,0,0.0
2224,9241,0,0.0
2225,9247,0,0.0
2226,9250,0,0.0
2227,9255,0,0.0
2228,9260,0,0.0
2229,9262,0,0.0
2230,9266,0,0.0
2231,9271,0,0.0
2232,9275,0,1.0
2233,9277,0,0.0
2234,9281,0,0.0
2235,9283,0,0.0
2236,9287,0,0.0
2237,9290,0,0.0
2238,9294,0,0.0
2239,9296,0,0.0
2240,9302,0,0.0
2241,9303,0,0.0
2242,9304,0,0.0
2243,9305,0,0.0
2244,9306,0,0.0
2245,9314,0,0.0
2246,9315,0,1.0
2247,9319,0,0.0
2248,9320,0,0.0
2249,9323,0,0.0
2250,9350,0,0.0
2251,9351,0,0.0
2252,9353,0,0.0
2253,9355,0,0.0
2254,9364,0,0.0
2255,9365,0,0.0
2256,9366,0,0.0
2257,9381,0,0.0
2258,9382,0,0.0
2259,9390,0,0.0
2260,9394,0,0.0
2261,9403,0,0.0
2262,9405,0,0.0
2263,9412,0,0.0
2264,9416,0,0.0
2265,9419,0,0.0
2266,9421,0,0.0
2267,9423,0,0.0
2268,9426,0,0.0
2269,9430,0,0.0
2270,9435,0,0.0
2271,9445,0,0.0
2272,9446,0,0.0
2273,9451,0,0.0
2274,9457,0,0.0
2275,9471,0,0.0
2276,9472,0,0.0
2277,9477,0,0.0
2278,9481,0,0.0
2279,9486,0,0.0
2280,9496,0,0.0
2281,9501,0,0.0
2282,9507,0,0.0
2283,9512,0,1.0
2284,9522,0,0.0
2285,9523,0,0.0
2286,9525,0,0.0
2287,9533,0,0.0
2288,9536,0,0.0
2289,9541,0,0.0
2290,9546,0,0.0
2291,9547,0,0.0
2292,9553,0,0.0
2293,9557,0,0.0
2294,9562,0,0.0
2295,9570,0,0.0
2296,9576,0,0.0
2297,9577,0,0.0
2298,9580,0,0.0
2299,9582,0,0.0
2300,9590,0,0.0
2301,9591,0,0.0
2302,9593,0,0.0
2303,9594,0,0.0
2304,9595,0,0.0
2305,9597,0,0.0
2306,9601,0,0.0
2307,9603,0,0.0
2308,9605,0,0.0
2309,9606,0,0.0
2310,9607,0,0.0
2311,9613,0,0.0
2312,9616,0,0.0
2313,9619,0,0.0
2314,9625,0,0.0
2315,9627,0,0.0
2316,9631,0,0.0
2317,9633,0,0.0
2318,9636,0,0.0
2319,9637,0,0.0
2320,9640,0,0.0
2321,9642,0,0.0
2322,9645,0,0.0
2323,9650,0,0.0
2324,9652,0,0.0
2325,9657,0,0.0
2326,9659,0,0.0
2327,9660,0,0.0
2328,9670,0,0.0
2329,9673,0,0.0
2330,9676,0,0.0
2331,9686,0,0.0
2332,9702,0,0.0
2333,9703,0,0.0
2334,9704,0,0.0
2335,9705,0,0.0
2336,9712,0,0.0
2337,9715,0,0.0
2338,9717,0,0.0
2339,9729,0,0.0
2340,9737,0,0.0
2341,9744,0,0.0
2342,9751,0,0.0
2343,9752,0,0.0
2344,9753,0,0.0
2345,9754,0,0.0
2346,9759,0,0.0
2347,9763,0,0.0
2348,9769,0,0.0
2349,9770,0,0.0
2350,9772,0,0.0
2351,9775,0,0.0
2352,9779,0,0.0
2353,9781,0,0.0
2354,9784,0,0.0
2355,9785,0,1.0
2356,9786,0,1.0
2357,9792,0,0.0
2358,9800,0,0.0
2359,9804,0,1.0
2360,9805,0,0.0
2361,9811,0,0.0
2362,9817,0,0.0
2363,9820,0,0.0
2364,9825,0,0.0
2365,9826,0,0.0
2366,9829,0,0.0
2367,9830,0,0.0
2368,9832,0,0.0
2369,9833,0,0.0
2370,9835,0,0.0
2371,9839,0,0.0
2372,9856,0,0.0
2373,9859,0,0.0
2374,9860,0,0.0
2375,9869,0,0.0
2376,9875,0,0.0
2377,9890,0,0.0
2378,9891,0,0.0
2379,9895,0,0.0
2380,9907,0,0.0
2381,9911,0,0.0
2382,9917,0,1.0
2383,9920,0,0.0
2384,9929,0,0.0
2385,9931,0,0.0
2386,9934,0,0.0
2387,9937,0,0.0
2388,9940,0,0.0
2389,9946,0,0.0
2390,9949,0,0.0
2391,9952,0,0.0
2392,9953,0,0.0
2393,9954,0,1.0
2394,9956,0,0.0
2395,9961,0,0.0
2396,9964,0,0.0
2397,9967,0,1.0
2398,9975,0,0.0
2399,9982,0,0.0
2400,9994,0,0.0
2401,9995,0,0.0
2402,10000,0,0.0
2403,10005,0,0.0
2404,10006,0,0.0
2405,10007,0,0.0
2406,10010,0,0.0
2407,10024,0,0.0
2408,10025,0,0.0
2409,10035,0,0.0
2410,10037,0,0.0
2411,10041,0,0.0
2412,10053,0,1.0
2413,10063,0,0.0
2414,10076,0,0.0
2415,10083,0,0.0
2416,10086,0,0.0
2417,10090,0,0.0
2418,10093,0,0.0
2419,10094,0,0.0
2420,10095,0,0.0
2421,10101,0,0.0
2422,10106,0,0.0
2423,10112,0,0.0
2424,10123,0,0.0
2425,10129,0,0.0
2426,10137,0,0.0
2427,10145,0,0.0
2428,10146,0,0.0
2429,10147,0,0.0
2430,10153,0,0.0
