,id,medical_help,medical_help_prediction
1264,5244,0,0.0
1265,5245,0,1.0
1266,5249,0,0.0
1267,5259,0,1.0
1268,5260,0,1.0
1269,5265,0,0.0
1270,5267,0,0.0
1271,5273,0,0.0
1272,5275,0,1.0
1273,5276,0,0.0
1274,5281,0,0.0
1275,5285,0,0.0
1276,5286,0,0.0
1277,5289,0,0.0
1278,5291,0,0.0
1279,5294,0,0.0
1280,5295,0,0.0
1281,5297,0,0.0
1282,5301,0,0.0
1283,5302,0,0.0
1284,5310,0,0.0
1285,5312,0,0.0
1286,5316,0,0.0
1287,5321,0,0.0
1288,5322,0,0.0
1289,5323,0,0.0
1290,5324,0,0.0
1291,5327,0,0.0
1292,5330,0,0.0
1293,5334,0,0.0
1294,5335,0,0.0
1295,5336,1,0.0
1296,5337,0,0.0
1297,5339,0,0.0
1298,5343,0,0.0
1299,5344,0,0.0
1300,5347,0,0.0
1301,5349,0,0.0
1302,5360,0,0.0
1303,5371,0,0.0
1304,5373,0,0.0
1305,5379,1,1.0
1306,5385,0,0.0
1307,5390,0,0.0
1308,5392,0,0.0
1309,5393,0,0.0
1310,5404,0,0.0
1311,5407,0,0.0
1312,5410,0,0.0
1313,5411,0,0.0
1314,5417,0,0.0
1315,5422,0,0.0
1316,5425,0,0.0
1317,5427,0,0.0
1318,5433,0,0.0
1319,5441,0,0.0
1320,5443,0,0.0
1321,5446,1,0.0
1322,5447,1,0.0
1323,5451,0,0.0
1324,5454,0,0.0
1325,5455,0,0.0
1326,5457,0,0.0
1327,5459,0,0.0
1328,5461,0,0.0
1329,5466,0,0.0
1330,5471,0,0.0
1331,5472,0,0.0
1332,5473,0,0.0
1333,5475,0,0.0
1334,5481,0,0.0
1335,5483,0,0.0
1336,5484,0,0.0
1337,5487,0,0.0
1338,5496,0,0.0
1339,5497,0,0.0
1340,5500,0,0.0
1341,5507,0,0.0
1342,5511,0,0.0
1343,5514,0,0.0
1344,5515,0,0.0
1345,5523,0,0.0
1346,5525,1,0.0
1347,5529,1,0.0
1348,5530,0,0.0
1349,5533,0,0.0
1350,5534,1,0.0
1351,5535,0,0.0
1352,5537,0,0.0
1353,5541,0,0.0
1354,5546,0,0.0
1355,5551,0,0.0
1356,5552,0,0.0
1357,5553,0,0.0
1358,5562,0,0.0
1359,5567,0,0.0
1360,5582,0,0.0
1361,5589,0,0.0
1362,5591,0,0.0
1363,5592,0,0.0
1364,5593,0,0.0
1365,5597,0,0.0
1366,5599,0,0.0
1367,5600,0,0.0
1368,5601,1,0.0
1369,5602,0,0.0
1370,5605,0,0.0
1371,5606,0,0.0
1372,5607,0,0.0
1373,5609,0,0.0
1374,5613,0,0.0
1375,5615,0,0.0
1376,5631,0,0.0
1377,5634,1,0.0
1378,5635,1,0.0
1379,5636,0,0.0
1380,5641,0,0.0
1381,5643,0,0.0
1382,5645,0,0.0
1383,5649,1,0.0
1384,5652,0,0.0
1385,5654,0,0.0
1386,5657,0,0.0
1387,5666,0,1.0
1388,5667,0,0.0
1389,5672,0,0.0
1390,5679,0,0.0
1391,5681,0,0.0
1392,5686,0,0.0
1393,5696,0,0.0
1394,5700,0,0.0
1395,5705,0,0.0
1396,5707,0,0.0
1397,5712,0,0.0
1398,5714,1,0.0
1399,5717,0,0.0
1400,5719,0,0.0
1401,5724,0,0.0
1402,5729,0,0.0
1403,5731,1,0.0
1404,5734,0,0.0
1405,5736,0,0.0
1406,5737,0,0.0
1407,5739,0,0.0
1408,5741,0,0.0
1409,5747,0,0.0
1410,5750,0,0.0
1411,5763,0,0.0
1412,5772,1,0.0
1413,5776,0,0.0
1414,5780,0,0.0
1415,5781,0,0.0
1416,5787,0,0.0
1417,5791,0,0.0
1418,5792,0,0.0
1419,5796,1,0.0
1420,5799,0,0.0
1421,5801,1,0.0
1422,5802,0,0.0
1423,5806,0,0.0
1424,5807,0,0.0
1425,5809,0,0.0
1426,5811,0,0.0
1427,5817,0,0.0
1428,5821,0,0.0
1429,5823,1,0.0
1430,5824,0,0.0
1431,5830,0,0.0
1432,5831,0,0.0
1433,5833,0,0.0
1434,5836,0,0.0
1435,5839,0,0.0
1436,5841,0,0.0
1437,5849,0,0.0
1438,5850,0,0.0
1439,5854,0,0.0
1440,5856,0,0.0
1441,5863,0,0.0
1442,5870,0,0.0
1443,5871,1,1.0
1444,5883,0,0.0
1445,5885,0,0.0
1446,5889,0,0.0
1447,5903,0,0.0
1448,5914,0,0.0
1449,5917,0,0.0
1450,5921,0,0.0
1451,5922,0,0.0
1452,5924,0,0.0
1453,5926,0,0.0
1454,5933,1,1.0
1455,5936,0,0.0
1456,5937,0,0.0
1457,5940,0,0.0
1458,5942,0,0.0
1459,5947,1,0.0
1460,5950,0,0.0
1461,5953,0,0.0
1462,5955,0,0.0
1463,5956,0,0.0
1464,5959,1,0.0
1465,5963,0,0.0
1466,5969,0,0.0
1467,5971,0,0.0
1468,5973,0,0.0
1469,5976,0,0.0
1470,5979,0,0.0
1471,5982,0,0.0
1472,5990,0,0.0
1473,5991,0,0.0
1474,5993,0,0.0
1475,5996,0,0.0
1476,5999,0,0.0
1477,6004,0,0.0
1478,6006,0,0.0
1479,6007,0,0.0
1480,6012,0,0.0
1481,6013,0,0.0
1482,6016,0,0.0
1483,6021,0,0.0
1484,6022,0,0.0
1485,6026,0,0.0
1486,6027,0,0.0
1487,6029,0,0.0
1488,6032,0,0.0
1489,6036,0,0.0
1490,6042,0,0.0
1491,6047,0,0.0
1492,6052,0,0.0
1493,6053,0,0.0
1494,6055,0,0.0
1495,6057,0,0.0
1496,6059,0,0.0
1497,6060,0,0.0
1498,6063,0,0.0
1499,6064,0,0.0
1500,6065,0,0.0
1501,6069,0,0.0
1502,6079,0,0.0
1503,6084,0,0.0
1504,6087,0,0.0
1505,6089,0,0.0
1506,6091,0,0.0
1507,6094,0,0.0
1508,6103,1,0.0
1509,6104,1,0.0
1510,6105,0,0.0
1511,6106,0,0.0
1512,6107,0,0.0
1513,6115,0,0.0
1514,6122,0,0.0
1515,6123,0,0.0
1516,6125,0,0.0
1517,6127,0,0.0
1518,6131,0,0.0
1519,6137,0,0.0
1520,6139,0,0.0
1521,6147,0,0.0
1522,6154,0,0.0
1523,6161,0,0.0
1524,6171,0,0.0
1525,6180,0,0.0
1526,6190,0,0.0
1527,6200,0,0.0
1528,6203,0,0.0
1529,6207,0,0.0
1530,6211,0,0.0
1531,6215,0,0.0
1532,6219,0,0.0
1533,6223,0,0.0
1534,6224,0,0.0
1535,6231,0,0.0
1536,6235,0,0.0
1537,6244,0,0.0
1538,6246,0,0.0
1539,6247,0,0.0
1540,6250,0,0.0
1541,6252,0,0.0
1542,6262,1,0.0
1543,6266,0,0.0
1544,6271,0,0.0
1545,6272,0,0.0
1546,6275,0,0.0
1547,6276,0,0.0
1548,6285,0,0.0
1549,6286,0,0.0
1550,6292,0,0.0
1551,6294,0,0.0
1552,6297,0,0.0
1553,6300,0,0.0
1554,6301,0,0.0
1555,6304,0,0.0
1556,6306,0,0.0
1557,6307,0,0.0
1558,6312,0,0.0
1559,6314,0,0.0
1560,6320,0,0.0
1561,6327,0,0.0
1562,6340,0,0.0
1563,6346,0,0.0
1564,6347,0,0.0
1565,6352,0,0.0
1566,6367,0,0.0
1567,6369,0,0.0
1568,6374,0,0.0
1569,6376,0,0.0
1570,6377,0,0.0
1571,6381,0,0.0
1572,6385,0,0.0
1573,6392,0,0.0
1574,6396,0,0.0
1575,6402,0,0.0
1576,6407,0,0.0
1577,6415,0,0.0
1578,6416,0,0.0
1579,6422,0,0.0
1580,6430,0,0.0
1581,6431,0,0.0
1582,6433,0,0.0
1583,6436,0,0.0
1584,6442,0,0.0
1585,6443,0,0.0
1586,6446,0,0.0
1587,6454,0,0.0
1588,6457,0,0.0
1589,6460,0,0.0
1590,6466,0,0.0
1591,6467,0,0.0
1592,6470,0,0.0
1593,6471,0,0.0
1594,6480,1,0.0
1595,6481,0,0.0
1596,6489,0,0.0
1597,6492,0,0.0
1598,6492,0,0.0
1599,6493,0,0.0
1600,6500,0,0.0
1601,6505,0,0.0
1602,6506,0,0.0
1603,6507,0,0.0
1604,6515,0,0.0
1605,6524,0,0.0
1606,6531,1,0.0
1607,6537,0,0.0
1608,6540,0,0.0
1609,6544,0,0.0
1610,6545,0,0.0
1611,6546,0,0.0
1612,6554,0,0.0
1613,6555,0,0.0
1614,6556,0,0.0
1615,6561,0,0.0
1616,6566,0,0.0
1617,6575,0,0.0
1618,6580,0,0.0
1619,6582,0,0.0
1620,6591,0,0.0
1621,6593,0,0.0
1622,6595,0,0.0
1623,6596,0,0.0
1624,6599,1,0.0
1625,6601,0,0.0
1626,6602,0,0.0
1627,6604,0,0.0
1628,6605,0,0.0
1629,6612,0,0.0
1630,6617,0,0.0
1631,6620,0,0.0
1632,6622,0,1.0
1633,6624,0,0.0
1634,6625,0,0.0
1635,6627,0,0.0
1636,6636,0,0.0
1637,6639,0,0.0
1638,6640,0,0.0
1639,6643,0,0.0
1640,6647,0,0.0
1641,6650,0,0.0
1642,6660,0,0.0
1643,6666,0,0.0
1644,6667,0,0.0
1645,6669,0,0.0
1646,6670,0,0.0
1647,6671,0,0.0
1648,6675,0,0.0
1649,6676,0,0.0
1650,6682,0,0.0
1651,6683,0,0.0
1652,6687,0,0.0
1653,6689,0,0.0
1654,6693,0,0.0
1655,6715,0,0.0
1656,6723,0,0.0
1657,6733,0,0.0
1658,6734,0,0.0
1659,6743,0,0.0
1660,6749,0,0.0
1661,6750,0,0.0
1662,6753,0,0.0
1663,6757,0,0.0
1664,6762,0,0.0
1665,6775,0,0.0
1666,6777,0,0.0
1667,6780,0,0.0
1668,6781,0,0.0
1669,6785,0,0.0
1670,6789,0,0.0
1671,6790,0,0.0
1672,6805,0,0.0
1673,6813,0,0.0
1674,6834,0,0.0
1675,6839,0,0.0
1676,6846,0,0.0
1677,6849,0,0.0
1678,6853,0,0.0
1679,6854,0,0.0
1680,6856,0,0.0
1681,6866,0,0.0
1682,6871,0,0.0
1683,6872,0,0.0
1684,6879,1,0.0
1685,6885,0,0.0
1686,6886,0,0.0
1687,6890,0,0.0
1688,6904,0,0.0
1689,6907,0,0.0
1690,6915,0,0.0
1691,6920,0,0.0
1692,6921,0,0.0
1693,6922,0,0.0
1694,6924,0,0.0
1695,6929,0,0.0
1696,6931,0,0.0
1697,6932,0,0.0
1698,6946,0,0.0
1699,6950,0,0.0
1700,6954,0,0.0
1701,6955,0,0.0
1702,6956,0,0.0
1703,6959,0,0.0
1704,6960,0,0.0
1705,6962,0,0.0
1706,6971,0,0.0
1707,6975,0,0.0
1708,6976,0,0.0
1709,6983,0,0.0
1710,6991,0,0.0
1711,6992,0,0.0
1712,6995,0,0.0
1713,6997,1,0.0
1714,7001,0,0.0
1715,7010,0,0.0
1716,7017,0,0.0
1717,7023,0,0.0
1718,7025,0,0.0
1719,7027,0,0.0
1720,7033,0,0.0
1721,7055,0,0.0
1722,7062,0,0.0
1723,7063,0,0.0
1724,7066,0,0.0
1725,7087,0,0.0
1726,7091,0,0.0
1727,7093,0,0.0
1728,7096,0,0.0
1729,7097,0,0.0
1730,7100,0,0.0
1731,7102,0,0.0
1732,7111,0,0.0
1733,7112,0,0.0
1734,7131,0,0.0
1735,7133,0,0.0
1736,7137,0,0.0
1737,7141,0,0.0
1738,7142,0,0.0
1739,7143,0,0.0
1740,7145,0,0.0
1741,7147,0,0.0
1742,7151,0,0.0
1743,7153,0,0.0
1744,7155,0,0.0
1745,7156,0,0.0
1746,7159,0,0.0
1747,7169,0,0.0
1748,7172,0,0.0
1749,7176,0,0.0
1750,7181,0,0.0
1751,7182,0,0.0
1752,7186,0,0.0
1753,7194,0,0.0
1754,7202,0,0.0
1755,7212,0,0.0
1756,7225,0,0.0
1757,7227,0,0.0
1758,7230,0,0.0
1759,7236,0,0.0
1760,7242,0,0.0
1761,7245,0,0.0
1762,7247,0,0.0
1763,7250,0,0.0
1764,7251,0,0.0
1765,7252,0,0.0
1766,7255,0,0.0
1767,7265,0,0.0
1768,7269,0,0.0
1769,7270,0,0.0
1770,7271,0,0.0
1771,7275,0,0.0
1772,7279,0,0.0
1773,7280,0,0.0
1774,7286,0,0.0
1775,7289,0,0.0
1776,7290,0,1.0
1777,7291,0,0.0
1778,7292,0,0.0
1779,7299,0,0.0
1780,7300,0,0.0
1781,7312,0,0.0
1782,7317,0,0.0
1783,7322,0,0.0
1784,7326,0,0.0
1785,7334,0,0.0
1786,7335,0,0.0
1787,7336,0,0.0
1788,7340,0,0.0
1789,7341,0,0.0
1790,7344,0,0.0
1791,7346,0,0.0
1792,7359,0,0.0
1793,7364,0,0.0
1794,7365,0,0.0
1795,7369,0,1.0
1796,7371,0,0.0
1797,7372,0,0.0
1798,7373,0,0.0
1799,7379,0,0.0
1800,7384,0,0.0
1801,7387,0,0.0
1802,7390,0,0.0
1803,7400,0,0.0
1804,7402,0,0.0
1805,7411,1,0.0
1806,7419,0,0.0
1807,7423,0,0.0
1808,7425,0,0.0
1809,7429,0,0.0
1810,7440,1,0.0
1811,7445,0,0.0
1812,7449,0,0.0
1813,7454,0,0.0
1814,7457,0,0.0
1815,7473,0,0.0
1816,7476,0,0.0
1817,7479,0,0.0
1818,7481,0,0.0
1819,7496,0,0.0
1820,7499,0,0.0
1821,7504,0,0.0
1822,7506,0,0.0
1823,7507,0,0.0
1824,7510,0,0.0
1825,7513,0,0.0
1826,7523,0,0.0
1827,7524,0,1.0
1828,7526,0,0.0
1829,7531,0,0.0
1830,7532,0,0.0
1831,7534,0,0.0
1832,7535,0,0.0
1833,7537,0,0.0
1834,7546,0,0.0
1835,7550,0,0.0
1836,7555,0,0.0
1837,7562,0,0.0
1838,7574,0,0.0
1839,7579,0,1.0
1840,7582,0,0.0
1841,7584,0,0.0
1842,7589,0,0.0
1843,7591,0,0.0
1844,7592,0,0.0
1845,7595,0,0.0
1846,7597,0,0.0
1847,7603,0,0.0
1848,7604,0,0.0
1849,7606,0,0.0
1850,7607,0,0.0
1851,7619,0,0.0
1852,7620,0,0.0
1853,7621,0,0.0
1854,7622,0,0.0
1855,7632,0,0.0
1856,7635,0,0.0
1857,7636,0,0.0
1858,7642,0,0.0
1859,7645,0,0.0
1860,7652,0,0.0
1861,7653,0,0.0
1862,7655,0,0.0
1863,7663,0,0.0
1864,7664,0,0.0
1865,7665,0,0.0
1866,7672,0,0.0
1867,7673,0,0.0
1868,7679,0,0.0
1869,7681,0,0.0
1870,7683,0,0.0
1871,7685,0,0.0
1872,7689,0,0.0
1873,7691,0,0.0
1874,7695,0,0.0
1875,7696,0,0.0
1876,7702,0,0.0
1877,7703,0,0.0
1878,7711,0,0.0
1879,7720,0,0.0
1880,7721,0,0.0
1881,7723,0,0.0
1882,7724,1,0.0
1883,7726,0,0.0
1884,7729,0,0.0
1885,7740,0,0.0
1886,7747,0,0.0
1887,7747,0,0.0
1888,7750,0,0.0
1889,7753,0,0.0
1890,7757,0,0.0
1891,7762,0,0.0
1892,7763,0,0.0
1893,7765,0,0.0
1894,7767,0,0.0
1895,7769,0,0.0
1896,7770,0,0.0
1897,7774,0,0.0
1898,7775,0,0.0
1899,7793,0,0.0
1900,7796,0,0.0
1901,7800,0,0.0
1902,7801,0,0.0
1903,7807,0,0.0
1904,7810,0,0.0
1905,7816,0,0.0
1906,7823,0,0.0
1907,7826,0,0.0
1908,7833,0,0.0
1909,7836,1,0.0
1910,7844,0,0.0
1911,7845,0,0.0
1912,7846,0,0.0
1913,7849,0,0.0
1914,7851,0,0.0
1915,7855,0,0.0
1916,7857,0,0.0
1917,7862,0,0.0
1918,7864,0,0.0
1919,7865,0,0.0
1920,7872,0,0.0
1921,7879,0,0.0
1922,7886,0,0.0
1923,7893,0,0.0
1924,7896,0,0.0
1925,7900,0,0.0
1926,7904,0,0.0
1927,7905,0,0.0
1928,7912,0,0.0
1929,7917,0,0.0
1930,7923,0,0.0
1931,7924,0,0.0
1932,7932,0,0.0
1933,7933,0,0.0
1934,7935,0,0.0
1935,7937,0,0.0
1936,7942,0,0.0
1937,7944,0,0.0
1938,7949,0,0.0
1939,7952,0,0.0
1940,7954,0,0.0
1941,7956,0,0.0
1942,7957,0,0.0
1943,7959,0,0.0
1944,7960,0,0.0
1945,7963,0,0.0
1946,7965,0,0.0
1947,7969,1,0.0
1948,7976,0,0.0
1949,7983,0,0.0
1950,7992,0,0.0
1951,8000,0,0.0
1952,8012,0,0.0
1953,8015,0,0.0
1954,8034,0,0.0
1955,8035,0,0.0
1956,8036,0,0.0
1957,8040,0,0.0
1958,8042,0,0.0
1959,8043,0,0.0
1960,8047,0,0.0
1961,8053,0,0.0
1962,8057,0,0.0
1963,8059,0,0.0
1964,8067,0,0.0
1965,8075,0,0.0
1966,8080,0,0.0
1967,8086,0,0.0
1968,8087,0,0.0
1969,8089,0,0.0
1970,8094,1,0.0
1971,8099,0,1.0
1972,8111,0,0.0
1973,8117,0,0.0
1974,8119,0,0.0
1975,8124,0,0.0
1976,8125,0,0.0
1977,8126,0,0.0
1978,8127,0,0.0
1979,8130,0,0.0
1980,8132,0,0.0
1981,8135,0,0.0
1982,8136,0,0.0
1983,8137,0,0.0
1984,8140,0,0.0
1985,8149,0,0.0
1986,8150,0,0.0
1987,8153,0,0.0
1988,8155,0,0.0
1989,8157,0,0.0
1990,8160,0,0.0
1991,8166,0,0.0
1992,8170,0,0.0
1993,8174,0,0.0
1994,8176,0,0.0
1995,8177,0,0.0
1996,8180,0,0.0
1997,8181,0,0.0
1998,8184,0,0.0
1999,8185,0,0.0
2000,8187,0,0.0
2001,8192,0,0.0
2002,8194,0,0.0
2003,8197,0,1.0
2004,8200,0,0.0
2005,8202,0,0.0
2006,8205,0,0.0
2007,8207,0,0.0
2008,8211,0,0.0
2009,8213,0,0.0
2010,8216,0,0.0
2011,8217,0,0.0
2012,8220,1,0.0
2013,8221,0,0.0
2014,8240,0,0.0
2015,8252,0,0.0
2016,8256,0,0.0
2017,8257,0,0.0
2018,8264,0,0.0
2019,8265,0,0.0
2020,8270,0,0.0
2021,8282,0,0.0
2022,8289,0,0.0
2023,8297,0,0.0
2024,8309,0,0.0
2025,8313,0,0.0
2026,8314,0,0.0
2027,8316,0,0.0
2028,8321,0,0.0
2029,8324,0,0.0
2030,8327,0,0.0
2031,8329,0,0.0
2032,8332,0,0.0
2033,8344,0,0.0
2034,8356,0,0.0
2035,8370,0,0.0
2036,8371,0,0.0
2037,8372,0,0.0
2038,8379,0,0.0
2039,8380,0,1.0
2040,8383,0,0.0
2041,8387,0,0.0
2042,8389,0,0.0
2043,8391,0,0.0
2044,8393,0,1.0
2045,8394,0,0.0
2046,8396,0,0.0
2047,8400,0,0.0
2048,8411,0,0.0
2049,8412,0,0.0
2050,8414,0,0.0
2051,8416,0,0.0
2052,8425,0,0.0
2053,8433,0,0.0
2054,8434,0,0.0
2055,8435,0,0.0
2056,8441,0,0.0
2057,8444,0,0.0
2058,8446,0,0.0
2059,8450,0,0.0
2060,8454,0,0.0
2061,8466,0,0.0
2062,8467,1,0.0
2063,8477,0,0.0
2064,8485,0,0.0
2065,8492,0,0.0
2066,8499,0,0.0
2067,8503,0,0.0
2068,8505,0,0.0
2069,8511,0,1.0
2070,8512,0,0.0
2071,8513,0,0.0
2072,8516,0,0.0
2073,8522,0,0.0
2074,8524,0,0.0
2075,8531,0,0.0
2076,8532,0,0.0
2077,8534,0,0.0
2078,8540,0,0.0
2079,8541,0,0.0
2080,8542,0,0.0
2081,8546,0,0.0
2082,8549,0,0.0
2083,8552,0,0.0
2084,8553,0,0.0
2085,8556,0,0.0
2086,8562,0,0.0
2087,8564,0,0.0
2088,8565,0,0.0
2089,8569,0,0.0
2090,8576,0,0.0
2091,8581,0,1.0
2092,8582,0,0.0
2093,8583,0,0.0
2094,8600,0,0.0
2095,8613,0,0.0
2096,8615,0,0.0
2097,8621,0,0.0
2098,8622,0,0.0
2099,8627,0,0.0
2100,8629,0,0.0
2101,8633,0,0.0
2102,8634,0,0.0
2103,8637,0,0.0
2104,8639,0,0.0
2105,8646,0,0.0
2106,8652,0,0.0
2107,8653,0,0.0
2108,8654,0,0.0
2109,8666,0,0.0
2110,8672,0,0.0
2111,8673,0,0.0
2112,8674,0,0.0
2113,8679,0,0.0
2114,8682,0,0.0
2115,8683,1,0.0
2116,8686,0,0.0
2117,8689,0,0.0
2118,8692,0,0.0
2119,8694,0,0.0
2120,8697,0,0.0
2121,8700,1,0.0
2122,8702,0,0.0
2123,8703,0,0.0
2124,8706,0,0.0
2125,8707,0,0.0
2126,8713,0,0.0
2127,8719,0,0.0
2128,8732,0,0.0
2129,8737,0,0.0
2130,8742,0,0.0
2131,8750,0,0.0
2132,8753,0,0.0
2133,8754,0,0.0
2134,8755,0,0.0
2135,8763,0,0.0
2136,8774,0,0.0
2137,8776,0,0.0
2138,8783,0,0.0
2139,8784,0,0.0
2140,8786,0,0.0
2141,8789,0,0.0
2142,8791,0,0.0
2143,8795,0,0.0
2144,8797,0,0.0
2145,8802,0,0.0
2146,8806,0,0.0
2147,8807,0,0.0
2148,8816,0,0.0
2149,8823,0,0.0
2150,8824,0,0.0
2151,8825,0,0.0
2152,8827,0,0.0
2153,8831,1,0.0
2154,8832,0,0.0
2155,8833,0,0.0
2156,8834,0,0.0
2157,8836,0,0.0
2158,8839,0,0.0
2159,8840,0,0.0
2160,8846,0,0.0
2161,8863,0,0.0
2162,8877,0,0.0
2163,8880,0,0.0
2164,8882,0,0.0
2165,8889,0,0.0
2166,8891,1,0.0
2167,8893,0,0.0
2168,8897,0,0.0
2169,8901,0,0.0
2170,8902,0,0.0
2171,8905,0,0.0
2172,8907,0,0.0
2173,8910,0,0.0
2174,8914,0,0.0
2175,8920,0,0.0
2176,8931,0,0.0
2177,8932,0,0.0
2178,8935,0,0.0
2179,8943,0,0.0
2180,8946,0,0.0
2181,8950,0,0.0
2182,8974,0,0.0
2183,8976,0,0.0
2184,8980,0,0.0
2185,8983,0,0.0
2186,8990,0,0.0
2187,9000,0,0.0
2188,9010,0,0.0
2189,9015,0,0.0
2190,9020,0,0.0
2191,9021,0,0.0
2192,9024,0,0.0
2193,9026,0,0.0
2194,9029,0,0.0
2195,9032,0,0.0
2196,9036,0,0.0
2197,9042,0,0.0
2198,9043,0,0.0
2199,9046,0,0.0
2200,9050,0,0.0
2201,9051,0,0.0
2202,9063,0,0.0
2203,9064,0,0.0
2204,9066,0,0.0
2205,9076,0,0.0
2206,9077,0,0.0
2207,9079,0,0.0
2208,9086,0,0.0
2209,9093,0,0.0
2210,9104,0,0.0
2211,9105,0,0.0
2212,9115,0,0.0
2213,9116,0,0.0
2214,9120,0,0.0
2215,9121,0,0.0
2216,9126,0,0.0
2217,9131,0,0.0
2218,9132,0,0.0
2219,9135,0,0.0
2220,9145,0,0.0
2221,9149,0,0.0
2222,9150,0,0.0
2223,9153,0,0.0
2224,9159,0,0.0
2225,9162,0,0.0
2226,9163,0,0.0
2227,9166,0,0.0
2228,9171,0,0.0
2229,9182,0,0.0
2230,9189,0,1.0
2231,9191,0,0.0
2232,9193,0,1.0
2233,9195,0,0.0
2234,9196,0,0.0
2235,9200,1,0.0
2236,9204,0,0.0
2237,9210,0,0.0
2238,9212,0,0.0
2239,9219,0,0.0
2240,9221,0,1.0
2241,9222,0,0.0
2242,9229,0,0.0
2243,9230,0,0.0
2244,9236,0,0.0
2245,9241,0,0.0
2246,9249,0,0.0
2247,9251,0,0.0
2248,9253,0,0.0
2249,9256,0,0.0
2250,9267,0,0.0
2251,9273,0,0.0
2252,9276,0,0.0
2253,9281,0,0.0
2254,9283,0,0.0
2255,9284,0,0.0
2256,9286,0,0.0
2257,9287,0,0.0
2258,9312,0,0.0
2259,9314,0,0.0
2260,9320,0,0.0
2261,9321,0,0.0
2262,9333,0,0.0
2263,9336,0,0.0
2264,9339,0,0.0
2265,9342,0,0.0
2266,9343,0,0.0
2267,9347,0,0.0
2268,9359,1,0.0
2269,9367,0,0.0
2270,9369,0,0.0
2271,9371,0,0.0
2272,9372,0,0.0
2273,9374,0,0.0
2274,9379,0,0.0
2275,9382,0,0.0
2276,9383,0,0.0
2277,9385,0,0.0
2278,9389,0,0.0
2279,9390,0,0.0
2280,9392,0,0.0
2281,9399,0,0.0
2282,9400,1,0.0
2283,9410,0,0.0
2284,9415,0,0.0
2285,9426,0,0.0
2286,9427,0,0.0
2287,9432,0,0.0
2288,9434,0,0.0
2289,9435,0,0.0
2290,9437,0,0.0
2291,9446,0,0.0
2292,9454,0,0.0
2293,9455,0,0.0
2294,9456,0,0.0
2295,9460,0,0.0
2296,9461,0,0.0
2297,9473,0,0.0
2298,9474,0,0.0
2299,9476,0,0.0
2300,9481,1,0.0
2301,9483,0,0.0
2302,9484,0,0.0
2303,9485,0,0.0
2304,9489,0,0.0
2305,9494,0,0.0
2306,9495,0,0.0
2307,9497,0,0.0
2308,9500,0,0.0
2309,9501,0,0.0
2310,9502,0,0.0
2311,9505,0,0.0
2312,9509,0,0.0
2313,9512,0,1.0
2314,9513,0,0.0
2315,9514,0,0.0
2316,9517,0,0.0
2317,9520,0,0.0
2318,9521,0,0.0
2319,9524,0,0.0
2320,9525,0,0.0
2321,9530,0,0.0
2322,9536,0,0.0
2323,9537,0,0.0
2324,9542,0,0.0
2325,9546,0,0.0
2326,9547,0,0.0
2327,9549,0,0.0
2328,9551,0,0.0
2329,9554,0,0.0
2330,9557,1,0.0
2331,9560,0,0.0
2332,9563,0,0.0
2333,9564,0,0.0
2334,9565,0,0.0
2335,9567,0,0.0
2336,9570,0,0.0
2337,9575,0,0.0
2338,9577,0,0.0
2339,9581,0,0.0
2340,9583,0,0.0
2341,9590,0,0.0
2342,9593,0,0.0
2343,9596,0,0.0
2344,9607,0,0.0
2345,9610,0,0.0
2346,9611,0,0.0
2347,9612,0,0.0
2348,9613,0,0.0
2349,9621,0,0.0
2350,9623,0,0.0
2351,9630,0,0.0
2352,9633,0,0.0
2353,9634,0,0.0
2354,9637,0,0.0
2355,9640,0,0.0
2356,9642,0,0.0
2357,9644,0,0.0
2358,9650,1,0.0
2359,9657,0,0.0
2360,9659,0,0.0
2361,9665,0,0.0
2362,9672,0,0.0
2363,9680,0,0.0
2364,9681,0,0.0
2365,9682,0,0.0
2366,9685,0,0.0
2367,9687,0,0.0
2368,9690,0,1.0
2369,9695,0,0.0
2370,9700,0,0.0
2371,9703,0,0.0
2372,9713,0,0.0
2373,9714,0,0.0
2374,9715,0,0.0
2375,9717,0,1.0
2376,9722,0,0.0
2377,9729,0,0.0
2378,9735,0,0.0
2379,9740,0,0.0
2380,9752,0,0.0
2381,9753,0,0.0
2382,9755,0,0.0
2383,9759,0,0.0
2384,9774,0,0.0
2385,9779,0,0.0
2386,9782,0,0.0
2387,9786,0,0.0
2388,9787,0,0.0
2389,9799,0,0.0
2390,9805,0,0.0
2391,9816,0,0.0
2392,9821,0,0.0
2393,9823,0,0.0
2394,9826,0,0.0
2395,9829,0,0.0
2396,9834,0,0.0
2397,9836,0,0.0
2398,9839,0,0.0
2399,9841,0,0.0
2400,9851,0,0.0
2401,9853,0,0.0
2402,9854,0,0.0
2403,9859,0,0.0
2404,9860,0,0.0
2405,9864,0,0.0
2406,9866,0,0.0
2407,9874,0,1.0
2408,9884,0,0.0
2409,9887,0,0.0
2410,9891,0,0.0
2411,9892,0,0.0
2412,9893,0,0.0
2413,9895,0,0.0
2414,9907,0,0.0
2415,9909,0,0.0
2416,9911,0,0.0
2417,9916,0,0.0
2418,9917,0,1.0
2419,9919,0,0.0
2420,9937,0,0.0
2421,9940,0,0.0
2422,9951,0,1.0
2423,9956,0,0.0
2424,9957,0,0.0
2425,9960,0,1.0
2426,9962,0,0.0
2427,9967,0,1.0
2428,9970,0,0.0
