,id,other_weather,other_weather_prediction
1266,5026,0,0.0
1267,5027,0,0.0
1268,5032,0,0.0
1269,5034,0,0.0
1270,5045,0,0.0
1271,5050,0,0.0
1272,5051,0,0.0
1273,5059,0,0.0
1274,5061,0,0.0
1275,5062,0,0.0
1276,5063,0,0.0
1277,5065,0,0.0
1278,5073,0,0.0
1279,5077,0,0.0
1280,5080,0,0.0
1281,5086,0,0.0
1282,5093,0,0.0
1283,5095,0,0.0
1284,5096,1,0.0
1285,5100,0,0.0
1286,5102,0,0.0
1287,5115,0,0.0
1288,5116,0,0.0
1289,5117,0,0.0
1290,5121,0,0.0
1291,5124,0,0.0
1292,5130,0,0.0
1293,5149,0,0.0
1294,5151,1,0.0
1295,5153,0,0.0
1296,5154,0,0.0
1297,5155,0,0.0
1298,5157,0,0.0
1299,5163,0,0.0
1300,5167,0,0.0
1301,5172,0,0.0
1302,5177,0,0.0
1303,5179,0,0.0
1304,5186,0,0.0
1305,5192,0,0.0
1306,5196,0,0.0
1307,5199,0,0.0
1308,5202,0,0.0
1309,5205,0,0.0
1310,5207,0,0.0
1311,5211,0,0.0
1312,5212,0,0.0
1313,5213,0,0.0
1314,5219,0,0.0
1315,5226,0,0.0
1316,5227,0,0.0
1317,5233,0,0.0
1318,5240,0,0.0
1319,5243,1,0.0
1320,5244,0,0.0
1321,5245,0,1.0
1322,5246,0,0.0
1323,5249,0,0.0
1324,5254,0,0.0
1325,5264,0,0.0
1326,5265,0,1.0
1327,5265,0,1.0
1328,5267,0,0.0
1329,5270,0,0.0
1330,5271,0,0.0
1331,5275,0,0.0
1332,5276,0,0.0
1333,5279,0,0.0
1334,5281,0,0.0
1335,5282,0,0.0
1336,5283,0,0.0
1337,5290,0,0.0
1338,5292,0,0.0
1339,5297,0,0.0
1340,5304,0,0.0
1341,5311,0,0.0
1342,5319,0,0.0
1343,5322,0,0.0
1344,5323,0,0.0
1345,5325,0,0.0
1346,5327,0,0.0
1347,5336,0,0.0
1348,5337,0,0.0
1349,5342,0,0.0
1350,5343,0,0.0
1351,5356,0,0.0
1352,5357,1,0.0
1353,5365,0,0.0
1354,5369,0,0.0
1355,5379,0,0.0
1356,5382,0,0.0
1357,5384,0,0.0
1358,5392,0,0.0
1359,5396,0,0.0
1360,5397,0,0.0
1361,5401,0,0.0
1362,5405,0,0.0
1363,5410,0,0.0
1364,5413,0,0.0
1365,5426,0,0.0
1366,5434,0,0.0
1367,5436,0,0.0
1368,5440,0,0.0
1369,5441,0,0.0
1370,5447,0,0.0
1371,5453,0,0.0
1372,5455,0,0.0
1373,5465,0,0.0
1374,5471,0,0.0
1375,5473,0,0.0
1376,5475,0,0.0
1377,5487,0,0.0
1378,5494,0,0.0
1379,5497,0,0.0
1380,5502,0,0.0
1381,5512,0,0.0
1382,5515,0,0.0
1383,5516,0,0.0
1384,5517,0,0.0
1385,5522,0,0.0
1386,5524,1,0.0
1387,5527,0,0.0
1388,5537,0,0.0
1389,5539,0,0.0
1390,5543,0,0.0
1391,5544,0,0.0
1392,5551,0,0.0
1393,5566,0,0.0
1394,5569,0,0.0
1395,5571,0,0.0
1396,5572,0,0.0
1397,5583,0,0.0
1398,5586,0,0.0
1399,5589,0,0.0
1400,5590,0,0.0
1401,5594,0,0.0
1402,5597,0,0.0
1403,5600,0,0.0
1404,5602,0,0.0
1405,5604,0,0.0
1406,5606,0,0.0
1407,5624,0,0.0
1408,5625,0,0.0
1409,5627,0,0.0
1410,5634,0,0.0
1411,5635,0,0.0
1412,5637,0,0.0
1413,5639,0,0.0
1414,5641,0,0.0
1415,5644,0,0.0
1416,5645,0,0.0
1417,5656,0,0.0
1418,5661,0,0.0
1419,5662,0,0.0
1420,5679,0,0.0
1421,5683,0,0.0
1422,5686,0,0.0
1423,5689,0,0.0
1424,5693,0,0.0
1425,5694,0,0.0
1426,5703,0,0.0
1427,5704,0,0.0
1428,5705,0,0.0
1429,5706,0,0.0
1430,5710,0,0.0
1431,5712,0,0.0
1432,5722,0,0.0
1433,5724,0,0.0
1434,5726,0,0.0
1435,5732,0,0.0
1436,5739,0,0.0
1437,5743,0,0.0
1438,5745,0,0.0
1439,5757,0,0.0
1440,5763,0,0.0
1441,5767,0,0.0
1442,5773,0,0.0
1443,5775,0,0.0
1444,5776,0,0.0
1445,5781,0,0.0
1446,5793,0,0.0
1447,5794,0,0.0
1448,5796,0,0.0
1449,5804,0,0.0
1450,5805,0,0.0
1451,5810,0,0.0
1452,5813,0,0.0
1453,5819,0,0.0
1454,5824,0,0.0
1455,5831,0,0.0
1456,5850,0,0.0
1457,5860,0,0.0
1458,5867,0,0.0
1459,5871,0,0.0
1460,5873,0,0.0
1461,5876,0,0.0
1462,5880,0,0.0
1463,5883,0,0.0
1464,5886,0,0.0
1465,5887,0,0.0
1466,5901,0,0.0
1467,5902,0,0.0
1468,5907,0,0.0
1469,5910,0,0.0
1470,5911,0,0.0
1471,5912,0,0.0
1472,5921,0,0.0
1473,5927,0,0.0
1474,5930,0,0.0
1475,5931,0,0.0
1476,5932,0,0.0
1477,5936,0,0.0
1478,5940,0,0.0
1479,5951,0,0.0
1480,5961,0,0.0
1481,5965,0,0.0
1482,5973,0,0.0
1483,5980,0,0.0
1484,5986,0,0.0
1485,5990,0,0.0
1486,5991,0,0.0
1487,5996,0,0.0
1488,5997,0,0.0
1489,5999,0,0.0
1490,6001,0,0.0
1491,6002,0,0.0
1492,6003,0,0.0
1493,6011,0,0.0
1494,6012,0,0.0
1495,6017,0,0.0
1496,6019,0,0.0
1497,6029,0,0.0
1498,6032,0,0.0
1499,6035,0,0.0
1500,6042,0,0.0
1501,6043,0,0.0
1502,6047,0,0.0
1503,6052,0,0.0
1504,6061,0,0.0
1505,6063,0,0.0
1506,6065,0,0.0
1507,6074,0,0.0
1508,6079,0,0.0
1509,6086,0,0.0
1510,6094,0,0.0
1511,6100,0,0.0
1512,6107,1,0.0
1513,6109,0,0.0
1514,6113,0,0.0
1515,6117,0,0.0
1516,6119,0,0.0
1517,6122,0,0.0
1518,6123,0,0.0
1519,6126,0,0.0
1520,6130,0,0.0
1521,6133,0,0.0
1522,6139,0,0.0
1523,6144,0,0.0
1524,6145,0,0.0
1525,6162,0,0.0
1526,6165,0,0.0
1527,6170,0,0.0
1528,6174,0,0.0
1529,6175,0,0.0
1530,6176,0,0.0
1531,6180,0,0.0
1532,6181,0,0.0
1533,6183,0,0.0
1534,6186,0,0.0
1535,6191,0,0.0
1536,6192,0,0.0
1537,6193,0,0.0
1538,6194,0,0.0
1539,6201,1,0.0
1540,6202,0,0.0
1541,6206,0,0.0
1542,6209,0,0.0
1543,6215,0,0.0
1544,6216,0,0.0
1545,6222,0,0.0
1546,6229,0,0.0
1547,6252,0,0.0
1548,6255,0,0.0
1549,6256,0,0.0
1550,6257,0,0.0
1551,6266,0,0.0
1552,6269,0,0.0
1553,6270,0,0.0
1554,6271,0,0.0
1555,6272,0,0.0
1556,6291,0,0.0
1557,6300,0,0.0
1558,6302,0,0.0
1559,6304,0,0.0
1560,6305,0,0.0
1561,6315,0,0.0
1562,6320,0,0.0
1563,6323,0,0.0
1564,6324,0,0.0
1565,6325,0,0.0
1566,6326,0,0.0
1567,6329,0,0.0
1568,6335,0,0.0
1569,6343,0,0.0
1570,6346,0,0.0
1571,6353,0,0.0
1572,6357,0,0.0
1573,6359,0,0.0
1574,6374,0,0.0
1575,6377,0,0.0
1576,6379,0,0.0
1577,6382,0,0.0
1578,6390,0,0.0
1579,6391,0,0.0
1580,6394,0,0.0
1581,6404,0,0.0
1582,6409,0,0.0
1583,6411,0,0.0
1584,6413,0,0.0
1585,6415,1,0.0
1586,6426,0,0.0
1587,6431,0,0.0
1588,6433,0,0.0
1589,6434,0,0.0
1590,6440,0,0.0
1591,6441,0,0.0
1592,6442,0,0.0
1593,6445,0,0.0
1594,6446,0,0.0
1595,6447,0,0.0
1596,6452,0,0.0
1597,6456,0,0.0
1598,6457,0,0.0
1599,6459,0,0.0
1600,6462,0,0.0
1601,6473,0,0.0
1602,6474,0,0.0
1603,6486,0,0.0
1604,6490,0,0.0
1605,6491,0,0.0
1606,6492,0,0.0
1607,6495,0,0.0
1608,6499,0,0.0
1609,6500,0,0.0
1610,6505,0,0.0
1611,6511,0,0.0
1612,6516,0,0.0
1613,6545,0,0.0
1614,6547,0,0.0
1615,6550,0,0.0
1616,6554,0,0.0
1617,6556,0,0.0
1618,6560,0,0.0
1619,6561,0,0.0
1620,6565,0,0.0
1621,6570,0,0.0
1622,6571,0,0.0
1623,6572,0,0.0
1624,6573,0,0.0
1625,6575,1,0.0
1626,6577,0,0.0
1627,6580,0,0.0
1628,6581,0,0.0
1629,6584,0,0.0
1630,6585,0,0.0
1631,6592,0,0.0
1632,6597,0,0.0
1633,6599,0,0.0
1634,6600,0,0.0
1635,6601,0,0.0
1636,6606,0,0.0
1637,6614,0,0.0
1638,6620,0,0.0
1639,6621,0,0.0
1640,6630,0,0.0
1641,6633,0,0.0
1642,6639,0,0.0
1643,6640,0,0.0
1644,6645,0,0.0
1645,6646,0,0.0
1646,6649,0,0.0
1647,6653,0,0.0
1648,6654,0,0.0
1649,6655,0,0.0
1650,6656,0,0.0
1651,6659,0,0.0
1652,6660,0,0.0
1653,6662,0,0.0
1654,6664,0,0.0
1655,6667,0,0.0
1656,6669,0,0.0
1657,6671,0,0.0
1658,6676,0,0.0
1659,6677,0,0.0
1660,6683,0,0.0
1661,6684,0,0.0
1662,6690,0,0.0
1663,6693,0,0.0
1664,6694,0,0.0
1665,6696,0,0.0
1666,6702,0,0.0
1667,6706,0,0.0
1668,6710,0,0.0
1669,6712,0,0.0
1670,6720,0,0.0
1671,6722,0,0.0
1672,6724,0,1.0
1673,6725,0,0.0
1674,6729,0,0.0
1675,6732,0,0.0
1676,6733,0,0.0
1677,6737,0,0.0
1678,6745,0,0.0
1679,6759,0,0.0
1680,6764,0,0.0
1681,6766,0,0.0
1682,6770,0,0.0
1683,6773,0,0.0
1684,6775,0,0.0
1685,6781,0,0.0
1686,6792,0,0.0
1687,6796,0,0.0
1688,6801,0,0.0
1689,6810,0,0.0
1690,6817,0,0.0
1691,6819,0,0.0
1692,6820,0,0.0
1693,6823,0,0.0
1694,6824,0,0.0
1695,6830,0,0.0
1696,6831,0,0.0
1697,6832,0,0.0
1698,6836,0,0.0
1699,6837,0,0.0
1700,6839,0,0.0
1701,6849,0,0.0
1702,6853,0,1.0
1703,6863,0,0.0
1704,6866,0,0.0
1705,6867,0,0.0
1706,6871,0,0.0
1707,6873,0,0.0
1708,6887,0,0.0
1709,6893,0,0.0
1710,6896,0,0.0
1711,6901,0,0.0
1712,6912,0,0.0
1713,6921,0,0.0
1714,6922,0,0.0
1715,6924,0,0.0
1716,6932,0,0.0
1717,6937,0,0.0
1718,6943,0,0.0
1719,6944,0,0.0
1720,6949,0,0.0
1721,6952,0,0.0
1722,6953,0,0.0
1723,6954,0,0.0
1724,6955,0,0.0
1725,6970,0,0.0
1726,6973,0,0.0
1727,6979,0,0.0
1728,6982,0,0.0
1729,6991,0,0.0
1730,6994,0,0.0
1731,6995,0,1.0
1732,6996,0,0.0
1733,7003,0,0.0
1734,7004,0,0.0
1735,7006,0,0.0
1736,7007,0,0.0
1737,7010,0,0.0
1738,7013,0,0.0
1739,7015,0,0.0
1740,7020,0,0.0
1741,7021,0,0.0
1742,7023,0,0.0
1743,7025,0,0.0
1744,7026,0,0.0
1745,7030,0,0.0
1746,7036,0,0.0
1747,7043,0,0.0
1748,7044,0,0.0
1749,7046,0,0.0
1750,7047,0,0.0
1751,7055,0,0.0
1752,7067,1,0.0
1753,7069,0,0.0
1754,7074,0,0.0
1755,7077,0,0.0
1756,7079,0,0.0
1757,7080,0,0.0
1758,7081,0,0.0
1759,7085,0,0.0
1760,7089,0,0.0
1761,7100,0,0.0
1762,7103,0,0.0
1763,7104,0,0.0
1764,7109,0,0.0
1765,7115,0,0.0
1766,7116,0,0.0
1767,7123,1,0.0
1768,7124,0,0.0
1769,7132,0,0.0
1770,7133,0,0.0
1771,7134,0,0.0
1772,7137,0,0.0
1773,7141,0,0.0
1774,7144,0,0.0
1775,7151,0,0.0
1776,7155,0,0.0
1777,7163,0,0.0
1778,7167,0,0.0
1779,7169,0,0.0
1780,7181,0,0.0
1781,7196,0,0.0
1782,7201,0,0.0
1783,7203,0,0.0
1784,7204,0,0.0
1785,7205,0,0.0
1786,7207,0,0.0
1787,7214,0,0.0
1788,7226,0,0.0
1789,7227,0,0.0
1790,7231,0,0.0
1791,7232,0,0.0
1792,7235,0,0.0
1793,7236,0,0.0
1794,7237,0,0.0
1795,7239,0,0.0
1796,7241,0,0.0
1797,7243,0,0.0
1798,7245,0,0.0
1799,7246,0,0.0
1800,7250,0,0.0
1801,7255,0,0.0
1802,7264,0,0.0
1803,7270,0,0.0
1804,7272,0,0.0
1805,7277,0,0.0
1806,7281,0,0.0
1807,7282,0,0.0
1808,7287,0,0.0
1809,7291,0,0.0
1810,7293,0,1.0
1811,7302,0,0.0
1812,7315,0,0.0
1813,7329,0,0.0
1814,7336,0,0.0
1815,7339,0,0.0
1816,7341,0,0.0
1817,7342,0,0.0
1818,7343,0,0.0
1819,7350,0,0.0
1820,7357,0,0.0
1821,7361,0,0.0
1822,7363,0,0.0
1823,7384,0,0.0
1824,7385,0,0.0
1825,7389,0,0.0
1826,7397,0,0.0
1827,7410,0,0.0
1828,7411,0,0.0
1829,7415,0,0.0
1830,7416,0,0.0
1831,7421,0,0.0
1832,7431,0,0.0
1833,7442,0,0.0
1834,7446,0,0.0
1835,7449,0,0.0
1836,7465,0,0.0
1837,7467,0,0.0
1838,7471,0,0.0
1839,7475,0,0.0
1840,7477,0,0.0
1841,7481,0,0.0
1842,7483,0,0.0
1843,7486,0,0.0
1844,7495,0,1.0
1845,7503,0,0.0
1846,7504,0,0.0
1847,7509,0,0.0
1848,7511,0,0.0
1849,7516,0,0.0
1850,7520,0,0.0
1851,7530,0,0.0
1852,7533,0,0.0
1853,7537,0,0.0
1854,7542,0,0.0
1855,7549,0,0.0
1856,7559,0,0.0
1857,7560,0,0.0
1858,7561,0,0.0
1859,7562,0,0.0
1860,7574,0,0.0
1861,7575,0,0.0
1862,7584,0,0.0
1863,7587,0,0.0
1864,7589,0,0.0
1865,7593,0,0.0
1866,7595,0,0.0
1867,7596,0,0.0
1868,7597,0,0.0
1869,7600,0,0.0
1870,7606,0,0.0
1871,7610,0,0.0
1872,7612,0,0.0
1873,7615,0,0.0
1874,7617,0,0.0
1875,7622,0,0.0
1876,7623,0,0.0
1877,7626,0,0.0
1878,7629,0,0.0
1879,7630,0,0.0
1880,7632,0,0.0
1881,7635,0,0.0
1882,7641,0,0.0
1883,7652,0,0.0
1884,7653,0,0.0
1885,7654,0,0.0
1886,7656,0,0.0
1887,7657,0,0.0
1888,7662,0,0.0
1889,7669,0,0.0
1890,7672,0,0.0
1891,7674,0,0.0
1892,7676,0,0.0
1893,7681,0,0.0
1894,7685,0,0.0
1895,7687,0,0.0
1896,7689,0,0.0
1897,7691,0,0.0
1898,7692,0,0.0
1899,7695,0,0.0
1900,7700,0,1.0
1901,7704,0,0.0
1902,7705,0,0.0
1903,7711,0,0.0
1904,7715,0,0.0
1905,7716,0,0.0
1906,7723,0,0.0
1907,7724,1,0.0
1908,7727,0,0.0
1909,7733,0,0.0
1910,7740,0,0.0
1911,7742,0,0.0
1912,7743,0,0.0
1913,7745,0,0.0
1914,7746,0,0.0
1915,7747,0,0.0
1916,7756,0,0.0
1917,7764,0,0.0
1918,7782,0,0.0
1919,7787,0,0.0
1920,7795,0,0.0
1921,7800,0,0.0
1922,7804,0,0.0
1923,7805,0,0.0
1924,7806,0,0.0
1925,7811,0,0.0
1926,7812,0,0.0
1927,7815,0,0.0
1928,7817,0,0.0
1929,7820,0,0.0
1930,7842,0,0.0
1931,7852,0,0.0
1932,7854,0,0.0
1933,7859,0,0.0
1934,7865,0,0.0
1935,7869,0,0.0
1936,7870,0,0.0
1937,7875,0,0.0
1938,7880,0,0.0
1939,7881,0,0.0
1940,7883,0,0.0
1941,7885,0,0.0
1942,7906,0,0.0
1943,7913,0,0.0
1944,7914,0,0.0
1945,7919,0,0.0
1946,7920,0,0.0
1947,7922,0,0.0
1948,7923,0,0.0
1949,7927,0,0.0
1950,7934,0,0.0
1951,7935,0,0.0
1952,7939,0,0.0
1953,7957,0,0.0
1954,7960,0,0.0
1955,7963,0,0.0
1956,7965,0,0.0
1957,7967,0,0.0
1958,7975,0,0.0
1959,7977,0,0.0
1960,7979,0,0.0
1961,7981,0,0.0
1962,7982,0,0.0
1963,7990,0,0.0
1964,7992,0,0.0
1965,7995,0,0.0
1966,7999,0,0.0
1967,8002,0,0.0
1968,8006,0,0.0
1969,8007,0,0.0
1970,8009,0,0.0
1971,8012,0,0.0
1972,8013,0,0.0
1973,8015,0,0.0
1974,8022,0,0.0
1975,8023,0,1.0
1976,8024,0,0.0
1977,8025,0,0.0
1978,8026,0,0.0
1979,8033,0,0.0
1980,8037,0,0.0
1981,8041,0,0.0
1982,8042,0,0.0
1983,8044,0,0.0
1984,8045,0,0.0
1985,8046,0,0.0
1986,8049,0,0.0
1987,8067,0,0.0
1988,8069,0,0.0
1989,8070,0,0.0
1990,8075,0,0.0
1991,8081,0,0.0
1992,8082,0,0.0
1993,8083,0,0.0
1994,8084,0,0.0
1995,8086,0,0.0
1996,8090,0,0.0
1997,8092,0,0.0
1998,8095,0,1.0
1999,8097,0,0.0
2000,8101,0,0.0
2001,8110,0,0.0
2002,8120,0,0.0
2003,8122,0,0.0
2004,8123,0,0.0
2005,8130,0,0.0
2006,8131,0,0.0
2007,8132,0,0.0
2008,8133,0,0.0
2009,8137,0,0.0
2010,8144,0,0.0
2011,8147,0,0.0
2012,8154,0,0.0
2013,8155,0,0.0
2014,8167,0,0.0
2015,8170,0,0.0
2016,8171,0,0.0
2017,8173,0,0.0
2018,8176,0,0.0
2019,8179,0,0.0
2020,8182,0,0.0
2021,8186,0,0.0
2022,8187,0,0.0
2023,8191,0,0.0
2024,8194,0,0.0
2025,8199,0,0.0
2026,8202,0,0.0
2027,8206,0,0.0
2028,8215,0,0.0
2029,8216,0,0.0
2030,8224,0,0.0
2031,8233,0,0.0
2032,8235,0,0.0
2033,8237,0,0.0
2034,8247,1,0.0
2035,8249,0,0.0
2036,8250,0,0.0
2037,8252,0,0.0
2038,8253,0,0.0
2039,8255,0,0.0
2040,8256,0,0.0
2041,8257,0,0.0
2042,8261,0,0.0
2043,8262,0,0.0
2044,8265,0,0.0
2045,8267,0,0.0
2046,8271,0,0.0
2047,8273,0,0.0
2048,8274,0,0.0
2049,8277,0,0.0
2050,8285,0,0.0
2051,8290,0,0.0
2052,8295,0,0.0
2053,8299,0,0.0
2054,8300,0,0.0
2055,8303,0,0.0
2056,8309,0,0.0
2057,8312,0,0.0
2058,8314,0,0.0
2059,8320,0,0.0
2060,8333,0,0.0
2061,8336,0,0.0
2062,8342,0,0.0
2063,8361,0,0.0
2064,8366,0,0.0
2065,8373,0,0.0
2066,8376,0,0.0
2067,8382,0,0.0
2068,8383,0,0.0
2069,8397,0,0.0
2070,8403,0,0.0
2071,8405,0,0.0
2072,8406,0,0.0
2073,8407,0,0.0
2074,8410,0,0.0
2075,8412,0,0.0
2076,8413,0,0.0
2077,8414,0,0.0
2078,8417,0,0.0
2079,8426,0,0.0
2080,8427,0,0.0
2081,8431,0,0.0
2082,8439,0,0.0
2083,8440,0,0.0
2084,8443,0,0.0
2085,8445,0,0.0
2086,8449,0,0.0
2087,8452,0,0.0
2088,8460,0,0.0
2089,8461,0,0.0
2090,8470,0,0.0
2091,8475,0,0.0
2092,8479,0,0.0
2093,8485,0,0.0
2094,8486,0,0.0
2095,8487,0,0.0
2096,8489,0,0.0
2097,8492,0,0.0
2098,8496,0,0.0
2099,8506,1,0.0
2100,8507,0,0.0
2101,8514,0,0.0
2102,8515,1,0.0
2103,8517,0,0.0
2104,8527,0,0.0
2105,8529,0,0.0
2106,8530,0,0.0
2107,8534,0,0.0
2108,8549,0,0.0
2109,8551,0,0.0
2110,8561,0,0.0
2111,8563,0,0.0
2112,8572,0,0.0
2113,8573,0,0.0
2114,8575,0,0.0
2115,8585,0,0.0
2116,8586,0,0.0
2117,8593,0,0.0
2118,8594,0,0.0
2119,8599,0,0.0
2120,8609,0,0.0
2121,8611,0,0.0
2122,8624,0,0.0
2123,8629,0,0.0
2124,8633,0,0.0
2125,8634,0,0.0
2126,8635,0,0.0
2127,8639,0,0.0
2128,8649,0,0.0
2129,8654,0,0.0
2130,8662,0,0.0
2131,8663,0,0.0
2132,8670,0,0.0
2133,8680,0,0.0
2134,8683,0,0.0
2135,8684,0,0.0
2136,8687,0,0.0
2137,8689,0,0.0
2138,8694,0,0.0
2139,8699,0,0.0
2140,8702,0,0.0
2141,8703,0,0.0
2142,8705,0,0.0
2143,8707,0,0.0
2144,8710,0,0.0
2145,8714,0,0.0
2146,8715,0,0.0
2147,8719,0,0.0
2148,8721,0,0.0
2149,8725,0,0.0
2150,8742,0,0.0
2151,8744,0,0.0
2152,8746,0,0.0
2153,8751,0,0.0
2154,8754,0,0.0
2155,8760,0,0.0
2156,8764,0,0.0
2157,8766,0,0.0
2158,8771,0,0.0
2159,8772,0,0.0
2160,8776,0,0.0
2161,8777,0,0.0
2162,8782,0,0.0
2163,8785,0,0.0
2164,8789,0,0.0
2165,8795,0,0.0
2166,8796,0,0.0
2167,8797,0,0.0
2168,8806,0,0.0
2169,8810,0,0.0
2170,8812,0,0.0
2171,8816,0,0.0
2172,8819,0,0.0
2173,8826,0,0.0
2174,8827,0,0.0
2175,8829,0,0.0
2176,8830,0,0.0
2177,8833,0,0.0
2178,8845,0,0.0
2179,8846,0,0.0
2180,8851,0,0.0
2181,8859,0,0.0
2182,8862,0,0.0
2183,8867,0,0.0
2184,8870,0,0.0
2185,8875,0,0.0
2186,8879,0,0.0
2187,8889,0,0.0
2188,8897,0,0.0
2189,8902,0,0.0
2190,8907,0,0.0
2191,8911,0,0.0
2192,8915,0,0.0
2193,8917,0,0.0
2194,8920,0,0.0
2195,8930,0,0.0
2196,8933,0,0.0
2197,8935,0,0.0
2198,8937,0,0.0
2199,8940,0,0.0
2200,8942,0,0.0
2201,8951,0,0.0
2202,8953,0,0.0
2203,8955,0,0.0
2204,8959,0,0.0
2205,8972,0,0.0
2206,8974,0,0.0
2207,8979,0,0.0
2208,8980,0,0.0
2209,8981,0,0.0
2210,8987,0,0.0
2211,8992,0,0.0
2212,8995,0,0.0
2213,8996,0,0.0
2214,8999,0,0.0
2215,9002,1,0.0
2216,9006,0,0.0
2217,9012,0,0.0
2218,9016,0,0.0
2219,9019,0,0.0
2220,9023,0,0.0
2221,9024,0,0.0
2222,9025,0,0.0
2223,9027,0,0.0
2224,9033,0,0.0
2225,9035,0,0.0
2226,9036,0,0.0
2227,9049,0,0.0
2228,9050,0,0.0
2229,9062,0,0.0
2230,9064,0,0.0
2231,9071,0,0.0
2232,9072,0,0.0
2233,9080,0,0.0
2234,9082,0,0.0
2235,9083,0,0.0
2236,9092,0,0.0
2237,9095,0,0.0
2238,9096,0,0.0
2239,9100,0,0.0
2240,9103,0,0.0
2241,9104,0,0.0
2242,9105,0,0.0
2243,9115,0,0.0
2244,9116,0,0.0
2245,9119,0,0.0
2246,9122,0,0.0
2247,9124,0,0.0
2248,9126,0,0.0
2249,9136,0,0.0
2250,9140,0,0.0
2251,9144,0,0.0
2252,9146,0,0.0
2253,9147,0,0.0
2254,9150,0,0.0
2255,9153,0,0.0
2256,9159,0,0.0
2257,9162,0,0.0
2258,9166,0,0.0
2259,9173,0,0.0
2260,9187,0,0.0
2261,9189,0,1.0
2262,9201,0,0.0
2263,9205,0,0.0
2264,9207,0,0.0
2265,9221,0,0.0
2266,9223,0,0.0
2267,9230,0,0.0
2268,9240,0,0.0
2269,9242,0,0.0
2270,9253,0,0.0
2271,9257,0,0.0
2272,9266,0,0.0
2273,9269,0,0.0
2274,9271,0,0.0
2275,9280,0,0.0
2276,9281,0,0.0
2277,9283,0,0.0
2278,9286,0,0.0
2279,9287,0,0.0
2280,9290,0,0.0
2281,9293,0,0.0
2282,9294,0,0.0
2283,9297,0,0.0
2284,9299,0,0.0
2285,9304,0,0.0
2286,9307,0,0.0
2287,9315,0,1.0
2288,9319,0,0.0
2289,9325,0,0.0
2290,9329,0,0.0
2291,9330,0,0.0
2292,9336,0,0.0
2293,9337,0,0.0
2294,9339,0,0.0
2295,9341,0,0.0
2296,9342,0,0.0
2297,9347,0,0.0
2298,9353,0,0.0
2299,9356,0,0.0
2300,9361,0,0.0
2301,9362,0,0.0
2302,9363,0,0.0
2303,9365,0,0.0
2304,9371,0,0.0
2305,9373,0,0.0
2306,9382,0,0.0
2307,9394,0,0.0
2308,9397,0,0.0
2309,9399,0,0.0
2310,9404,0,0.0
2311,9406,0,0.0
2312,9407,0,0.0
2313,9422,0,0.0
2314,9426,0,0.0
2315,9429,0,0.0
2316,9430,0,0.0
2317,9433,0,0.0
2318,9440,0,0.0
2319,9442,0,0.0
2320,9443,0,0.0
2321,9444,0,0.0
2322,9445,0,0.0
2323,9449,0,0.0
2324,9455,0,0.0
2325,9457,0,0.0
2326,9460,0,0.0
2327,9465,0,0.0
2328,9469,0,0.0
2329,9471,0,0.0
2330,9472,0,0.0
2331,9475,0,0.0
2332,9476,0,0.0
2333,9480,0,0.0
2334,9481,0,0.0
2335,9484,0,0.0
2336,9487,0,0.0
2337,9490,0,0.0
2338,9495,0,0.0
2339,9496,0,0.0
2340,9499,0,0.0
2341,9502,0,0.0
2342,9504,0,0.0
2343,9509,0,0.0
2344,9516,0,0.0
2345,9522,0,0.0
2346,9526,0,0.0
2347,9530,0,0.0
2348,9532,0,0.0
2349,9534,0,0.0
2350,9536,0,0.0
2351,9537,0,0.0
2352,9544,0,0.0
2353,9547,0,0.0
2354,9550,0,0.0
2355,9562,0,0.0
2356,9564,0,0.0
2357,9565,0,0.0
2358,9566,0,0.0
2359,9569,0,0.0
2360,9572,0,0.0
2361,9575,0,0.0
2362,9581,0,0.0
2363,9587,0,0.0
2364,9589,0,0.0
2365,9590,0,0.0
2366,9591,0,0.0
2367,9597,0,0.0
2368,9599,0,0.0
2369,9600,0,0.0
2370,9602,0,0.0
2371,9605,0,0.0
2372,9607,0,0.0
2373,9609,0,0.0
2374,9610,0,0.0
2375,9612,0,0.0
2376,9613,0,0.0
2377,9614,0,0.0
2378,9622,0,0.0
2379,9627,0,0.0
2380,9629,0,0.0
2381,9630,0,0.0
2382,9633,0,0.0
2383,9640,0,0.0
2384,9650,0,0.0
2385,9651,0,0.0
2386,9652,0,0.0
2387,9653,0,0.0
2388,9657,0,0.0
2389,9659,0,0.0
2390,9664,0,0.0
2391,9667,0,0.0
2392,9674,0,0.0
2393,9675,0,0.0
2394,9687,0,0.0
2395,9690,0,0.0
2396,9692,0,0.0
2397,9693,0,0.0
2398,9694,0,0.0
2399,9697,0,0.0
2400,9699,0,0.0
2401,9701,0,0.0
2402,9703,0,0.0
2403,9705,0,0.0
2404,9709,0,0.0
2405,9714,0,0.0
2406,9715,0,0.0
2407,9729,0,0.0
2408,9730,0,0.0
2409,9733,0,0.0
2410,9734,0,0.0
2411,9735,0,0.0
2412,9739,0,0.0
2413,9742,0,0.0
2414,9749,0,0.0
2415,9751,0,0.0
2416,9757,0,1.0
2417,9767,0,0.0
2418,9770,0,0.0
2419,9779,0,0.0
2420,9782,0,0.0
2421,9785,0,0.0
2422,9786,0,1.0
2423,9795,0,0.0
2424,9806,0,0.0
2425,9816,0,0.0
2426,9819,0,0.0
2427,9820,0,0.0
2428,9822,0,0.0
2429,9824,0,0.0
2430,9826,0,0.0
